Sample ID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63
TCGA-55-6982-01,6.1270137,6.211156,4.547118,3.9121377,4.7449746,4.5847535,4.3304,4.1236544,5.9661183,4.748608,4.294457,5.50742,4.4938745,5.6101236,4.9384227,6.1907096,4.1362076,5.7101555,4.498835,4.4444337,4.937595,5.016832,5.2835765,4.5868783,7.4122367,5.4287105,5.1515937,4.5276423,5.529226,4.3054304,3.4374852,4.758392,4.6834893,4.8333197,5.1016273,6.288886,3.922893,6.3560567,4.37806,4.6949463,5.318382,6.2226157,4.6526923,7.304595,5.7899933,3.8691635,4.979302,4.1228657,5.6851215,3.5892787,4.439807,4.9696355,4.1802063,5.424732,2.5546248,4.792176,3.7881563,4.093513,6.9125237,4.4059367,4.9677052,4.73758,3.2973714,4.9811296
TCGA-78-8662-01,3.133543,8.33545,4.5360785,4.0904226,6.539009,4.6163783,5.067752,4.506856,5.769366,4.276114,4.0012665,6.0156727,4.74407,5.4964557,4.5257645,6.512344,4.4323587,5.410433,3.5777059,3.6808476,4.3566318,4.841256,5.6281424,4.16719,7.2907557,5.6364355,5.11091,4.6032352,4.1775484,4.3688116,3.1396747,4.9055066,5.1393576,3.9860935,5.361151,5.933347,3.6779842,6.1912284,4.913197,3.7812202,5.2496724,6.1196346,4.099214,6.8182282,6.276978,4.2092576,5.662092,3.6035995,5.7434583,3.8564043,5.2138057,4.0380263,4.398794,5.400788,2.7531865,4.83976,3.4492133,4.176239,7.129359,5.3470683,5.140184,4.654845,3.0405397,4.535494
TCGA-17-Z042-01,4.327313,7.772784,4.295373,3.7848713,5.815672,4.457909,4.5888557,4.382674,6.2733026,4.5200434,3.8089309,5.4805765,4.64473,5.53545,4.67209,6.3476634,4.3221145,5.442961,4.003966,4.054664,4.483485,4.8072968,5.669643,4.330969,7.073798,5.485591,5.2977576,4.56797,4.7340565,4.293176,3.1540093,4.659561,5.102687,4.3514357,5.200105,6.2928305,3.6734993,6.1577463,4.4717298,3.9075515,5.5480103,6.330914,4.1691775,7.298799,6.203775,3.8032315,5.1750283,3.8808134,5.7891755,3.6879447,4.7237883,4.820673,4.198337,5.4867563,2.4728959,4.6029205,3.633573,4.067937,6.9062977,4.7573347,5.053476,4.498349,3.0847092,4.8984823
TCGA-78-7158-01,5.573287,6.53273,4.537373,3.8524039,5.0372715,4.6237464,4.4537306,4.207031,6.0930424,4.6238256,4.2161474,5.542528,4.5798774,5.694195,4.8632464,6.174759,4.1380215,5.7195473,4.3458734,4.4044595,4.939158,5.0642776,5.3253765,4.5557914,7.3698974,5.4465632,5.1434,4.5574594,5.3338537,4.1934657,3.3475091,4.775031,4.7415204,4.709486,5.1682734,6.3284698,3.7635026,6.3418336,4.423526,4.49765,5.436479,6.1578436,4.598354,7.356701,5.955103,3.8043342,4.98809,4.1243386,5.5750546,3.644792,4.4333897,4.9185863,4.095282,5.401418,2.5633166,4.869984,3.8177922,4.023729,6.84321,4.456963,5.105429,4.7175007,3.170384,4.931516
TCGA-64-1677-01,6.394145,6.031651,4.5602193,3.9566426,4.644936,4.5402203,4.2769294,4.0848026,5.922733,4.8226576,4.3368254,5.5014014,4.4839487,5.563315,4.984509,6.1916823,4.1704335,5.7097626,4.562309,4.4781194,4.962677,5.0049047,5.2747335,4.588173,7.4388456,5.418463,5.157437,4.5188966,5.5744443,4.3026476,3.490084,4.763358,4.6882086,4.891797,5.0591455,6.260961,3.9643972,6.370555,4.3709803,4.736829,5.2307334,6.229034,4.6792707,7.2583327,5.666152,3.8919337,4.9354744,4.113779,5.7093554,3.569071,4.4130487,5.030803,4.2235417,5.4725323,2.5588648,4.779454,3.7878125,4.1378813,6.963177,4.386701,4.9469037,4.742214,3.339134,4.9923673
TCGA-44-7671-01,6.4126554,5.9671493,4.5605173,3.961295,4.646925,4.5575128,4.3445544,4.078164,5.920135,4.774369,4.318838,5.530262,4.523183,5.5645275,5.0112433,6.2024508,4.2344275,5.720598,4.5284963,4.4417424,4.9513125,5.0066953,5.2890773,4.588489,7.407367,5.3614125,5.1342397,4.4792194,5.538702,4.3091426,3.5434344,4.7673583,4.691056,4.8983126,5.066693,6.2650285,3.916388,6.348594,4.3620186,4.7043567,5.240622,6.219892,4.6709785,7.292702,5.677839,3.8845007,4.909459,4.10148,5.699683,3.578026,4.410415,5.0328655,4.227694,5.468197,2.5537198,4.835439,3.787743,4.134798,6.9708357,4.4046617,4.9599357,4.7303004,3.2650716,4.98275
TCGA-95-8039-01,9.253482,3.6985211,4.645736,4.1465783,3.1491601,4.5041547,3.8003626,3.8014288,5.505461,5.182919,4.653718,5.533748,4.3610654,5.3717055,5.3992004,6.198025,4.195285,5.757463,5.1639614,4.7007155,5.068985,4.939316,5.033365,4.7777214,7.6471796,5.463078,5.1761966,4.432859,6.30597,4.7196436,3.9538102,4.4566064,4.4251437,5.4322224,4.79827,6.162429,4.468739,6.419047,4.1568513,5.408309,4.8274665,6.4244328,4.934149,7.1101375,4.984537,4.011827,4.673674,4.1673727,5.9833302,3.4017467,4.379793,5.375996,4.4407067,5.571152,2.5797768,4.759594,3.785633,4.4189634,7.2626214,4.133256,4.588919,4.8500648,3.793009,5.1437907
TCGA-73-4666-01,4.7805743,7.3787813,4.3713436,3.7736614,5.4561567,4.502933,4.4601145,4.300416,6.259625,4.590928,3.8919034,5.392257,4.596878,5.5814805,4.749247,6.275824,4.2111273,5.5483747,4.1719313,4.182001,4.578613,4.8931403,5.623366,4.466698,7.155421,5.3974185,5.250914,4.5554643,4.9135895,4.279056,3.2625356,4.6538744,4.947686,4.494962,5.1917553,6.369424,3.7706952,6.276335,4.370665,4.0906076,5.5290866,6.319829,4.364945,7.406409,6.186777,3.7821257,5.1420717,3.9762394,5.6943946,3.64975,4.607132,4.827261,4.143615,5.4375477,2.4247365,4.710863,3.6848264,4.015552,6.8435016,4.6154695,5.0238714,4.588768,3.1259825,4.9554663
TCGA-17-Z058-01,9.365835,3.6548426,4.6417933,4.1589003,3.12764,4.497515,3.8139417,3.7804124,5.446035,5.201443,4.676802,5.5771217,4.431304,5.375331,5.3949776,6.193484,4.2086434,5.795437,5.171212,4.686949,5.110129,4.9651494,5.0186205,4.7686844,7.6899157,5.455985,5.151078,4.415057,6.315286,4.7244544,3.942151,4.538678,4.4249387,5.450548,4.7834697,6.1502705,4.4437532,6.427385,4.1578217,5.4052854,4.8176923,6.4189487,4.9487443,7.128628,4.993112,4.0336056,4.659415,4.194663,5.9590583,3.4118505,4.3693204,5.389257,4.4240723,5.591952,2.5780907,4.7292695,3.7930574,4.442479,7.241543,4.1176953,4.609171,4.841809,3.8121057,5.1442447
TCGA-MP-A4TD-01,9.782097,3.2477243,4.6840286,4.1153507,2.9200099,4.530384,3.6301363,3.7902105,5.434704,5.192908,4.681129,5.6433845,4.3484716,5.3704076,5.4204063,6.2239933,4.171847,5.731271,5.3018427,4.772968,5.0557146,4.9157133,4.9293504,4.8654966,7.626424,5.590264,5.216775,4.4372964,6.376201,4.844858,3.99928,4.33227,4.3742867,5.508454,4.7899213,6.1506176,4.5283604,6.4045587,4.0876794,5.394005,4.8108907,6.463085,4.984127,7.035204,4.8529096,3.9648306,4.64236,4.1839185,5.9942927,3.3779368,4.392208,5.4542866,4.4282556,5.5773497,2.5733736,4.759055,3.8641307,4.4649763,7.310243,4.0795546,4.6076736,4.847125,3.9118893,5.129437
TCGA-17-Z054-01,10.624835,2.59808,4.803758,4.137476,2.6632037,4.4857717,3.372536,3.7180958,5.236771,5.2402353,4.862225,5.892632,4.4990535,5.269561,5.4608893,6.2148395,4.28324,5.896364,5.414439,4.7790437,5.21249,4.978393,4.7365074,5.0122128,7.623929,5.72763,5.1720276,4.36435,6.572699,4.7789636,4.1100936,4.153098,4.2519536,5.6080914,4.6789746,6.165642,4.5375304,6.4480867,4.018331,5.536824,4.6939516,6.546789,5.106415,6.8506875,4.4510527,3.966006,4.530071,4.3735123,5.9537425,3.4232123,4.320163,5.626793,4.4375205,5.7288985,2.4979582,4.606423,4.037768,4.767522,7.4246073,3.937983,4.6049113,4.8171344,4.1852245,5.1593165
