Sample ID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63
TCGA-17-Z057-01,15.580995,5.6448693,2.3177946,7.0474706,5.476991,1.2509806,10.200444,3.6118696,2.7835658,6.1001487,7.964632,4.0618567,8.327804,4.031818,6.8934283,6.5571775,8.772892,5.5988083,3.8462873,3.3656313,3.1794355,3.7698298,8.581614,2.993472,6.136117,10.7864,4.470982,3.7309568,6.5463104,7.6970944,6.2561564,1.726931,4.1832056,4.101567,5.715656,3.7876577,6.323481,5.9035916,7.260764,2.0979264,5.3358803,8.346788,5.3927755,5.112552,7.39742,5.596062,5.658988,4.4830594,5.04042,4.1981626,1.4123087,7.787496,6.2317986,4.4842277,2.8055003,8.007941,9.21906,8.017701,3.5319705,7.156151,5.963584,2.434356,3.2794452,4.0924864
TCGA-55-6970-01,4.4648356,11.4243355,7.6534667,3.4320788,4.727316,3.93119,3.0325453,3.7397223,6.257793,5.1759243,4.5288815,6.6757274,5.1256275,4.1357174,6.462709,5.0822763,5.5092735,5.579666,2.3148274,5.283096,6.2422094,7.39059,5.7144856,7.0232067,5.346064,4.949862,5.38216,5.3351374,4.951509,5.4538865,5.35174,3.353792,2.9648068,6.5876293,4.4734187,6.4528446,6.1006403,5.238067,3.7617083,5.616812,5.785546,3.7673697,4.824606,6.866252,3.4035075,3.8565607,5.139805,4.825342,4.83357,6.2959843,4.494577,5.6064925,2.5512445,5.421871,5.4606695,3.3070922,5.2320504,6.8840594,8.130443,4.447782,4.6515436,5.9147573,6.770958,5.111901
TCGA-55-7911-01,4.4841733,11.141735,7.751277,3.6023245,4.216442,3.6073446,2.4870503,3.5475311,5.8634067,5.292262,4.1186914,6.3193073,4.6005006,4.115594,6.53243,5.2358556,5.7205367,5.622455,2.0901854,5.208961,6.4663844,7.5804677,6.001073,7.1279864,5.436587,4.3978477,5.234651,5.47442,4.660606,6.0203986,5.3894753,3.8148706,2.4210384,6.510728,4.5945935,6.5285845,6.0448895,5.392717,3.7823415,5.6099753,5.48737,3.7770839,4.5969214,7.254935,3.4238145,4.281451,5.50231,4.848314,5.2409554,6.1535907,4.0111566,5.47656,2.488373,5.091755,4.9732842,2.846818,5.000892,6.9307375,8.009149,4.0912848,4.2532406,5.9618144,7.1271253,4.8479543
TCGA-05-4396-01,4.5020947,11.763114,7.7856455,3.3435724,5.0661325,3.9879863,3.3357768,3.6020126,6.3525257,5.4205217,4.4759245,6.7752466,5.068555,4.14923,6.541666,5.096655,5.4219284,5.678166,2.2732356,5.460619,6.3040466,7.4719286,5.672597,7.1880817,5.347517,5.041857,5.442917,5.293162,4.9764595,5.371528,5.4601107,3.3042192,2.9393194,6.5897803,4.4345665,6.4594173,6.0890217,5.1324277,3.734656,5.7050486,5.9827166,3.7534347,4.950761,6.785755,3.4907386,3.798867,5.13849,4.9265103,4.567612,6.4528365,4.6826677,5.77861,2.3727512,5.4177823,5.597035,3.2828255,5.235052,6.894873,8.0578575,4.4739056,4.578378,6.003846,6.8485637,5.176407
TCGA-75-6214-01,4.204794,10.750995,7.1861734,3.8953424,4.8809257,4.345999,3.4399996,4.0544543,6.3131056,4.9776077,4.2810245,6.627893,4.967595,4.172601,6.347498,4.9900126,5.276189,5.6217337,2.296375,5.2076855,6.430159,6.6525474,5.964279,6.6635075,5.2294464,4.7069035,5.5819697,5.3047075,5.077165,5.078742,5.3963256,3.6583445,3.8673837,6.8624234,4.625203,5.927804,6.0957856,5.2157006,3.6125154,5.5646253,5.8492613,3.9073017,5.3376064,6.764063,3.4242063,4.1435385,5.155147,4.7550473,4.8136516,6.392878,5.1084137,5.6050444,3.1067936,5.632817,5.420446,3.744169,5.3025475,6.5402493,7.656011,4.5190415,4.9393167,5.8105383,6.730685,5.152397
TCGA-62-8394-01,4.3599863,11.2083645,7.5197406,3.8696065,5.0384293,4.2883058,3.4288769,3.9224446,6.3574,5.152229,4.3270826,6.471407,4.9461584,4.1342015,6.4126472,5.0884037,5.3267426,5.5829754,2.50626,5.1910796,6.4266644,6.8783917,5.9762664,6.809467,5.213542,4.8350286,5.428785,5.304765,4.981373,5.165654,5.504638,3.7131677,3.4657595,6.6680565,4.680341,5.991285,6.051551,5.121528,3.7038996,5.557789,6.0148487,3.7888906,5.159029,6.7562094,3.416813,4.0372376,5.1676216,4.7703795,4.7552795,6.3161507,5.181925,5.780615,2.8647616,5.591355,5.5595026,3.4670115,5.3115396,6.5614095,7.7539444,4.486792,4.8539534,5.960703,6.70498,5.123922
TCGA-44-A479-01,4.294704,10.982135,7.526625,3.683657,4.2133365,3.8387072,2.4853969,3.7227025,5.94686,5.1587963,4.170022,6.3751025,4.6060786,4.226984,6.362121,5.123345,5.58332,5.5889134,2.0796793,5.205858,6.466602,7.4033275,5.923273,6.9758377,5.399126,4.409138,5.400556,5.4184685,4.801912,5.8078055,5.315615,3.7235062,2.703371,6.569877,4.5622787,6.389027,6.008797,5.4425974,3.6770122,5.581466,5.4764056,3.8680701,4.798841,7.171925,3.3959334,4.313925,5.496158,4.8176975,5.3055463,6.206477,4.077043,5.317848,2.7604105,5.192739,5.0092616,3.0990636,4.981122,6.8115377,7.9092555,4.1725216,4.4370694,5.8560357,7.0594454,4.989044
TCGA-44-7669-01,4.275468,10.499697,7.3347125,4.1429996,4.191609,3.9343345,2.6224194,3.8919504,5.8963604,4.9428077,3.8988483,6.0576134,4.4689646,4.132025,6.3245106,5.175669,5.6096754,5.5664935,2.2261715,4.9304833,6.5948777,6.8564,6.4162297,6.7442474,5.303996,4.2376866,5.2701845,5.461358,4.720113,5.687172,5.391217,4.185598,3.1614656,6.6625504,4.8213253,6.060104,5.996338,5.429662,3.6943915,5.452678,5.5109067,3.8848255,4.894704,7.2290297,3.3313644,4.5130167,5.5472965,4.68941,5.3836164,6.042615,4.4493847,5.440613,3.0369499,5.321674,4.925095,3.0931478,5.0699644,6.5850773,7.5629754,4.10153,4.5978284,5.886858,6.98526,4.815826
TCGA-91-6849-01,4.439431,11.518187,7.608975,3.2983449,4.630931,4.019428,2.9437163,3.6678593,6.1954684,5.281171,4.5684347,6.848972,5.0810165,4.20173,6.4555526,4.9998617,5.4933386,5.6146436,2.2566867,5.4813213,6.2959986,7.5807166,5.3722053,7.0726204,5.4162097,4.863224,5.517331,5.3126884,4.982795,5.5032077,5.3359675,3.2059443,2.9209633,6.5785794,4.3499556,6.4461575,6.0742383,5.248754,3.7298505,5.6902084,5.743561,3.7637641,4.95267,6.756817,3.5516996,3.9294357,5.1529036,4.926484,4.8323617,6.3777084,4.3570824,5.4907293,2.5690157,5.3452544,5.4001613,3.3860033,5.1655946,6.895579,8.15021,4.471937,4.5338354,5.881467,6.8618083,5.1157117
TCGA-78-7161-01,4.389594,11.212178,7.547284,3.5704517,4.821194,3.9753575,3.1885233,3.881199,6.304712,5.0552945,4.456226,6.5995226,5.1481466,4.1216927,6.433312,5.105526,5.431029,5.5620837,2.2928443,5.1778436,6.2278457,7.09918,5.8862333,6.9240947,5.266641,4.957595,5.360801,5.3241267,4.984559,5.3160167,5.364864,3.4372663,3.220238,6.647599,4.5582843,6.367376,6.1400404,5.232059,3.7674189,5.578647,5.8007584,3.7983086,4.874001,6.894489,3.3421402,3.8663156,5.136771,4.756298,4.811361,6.2664785,4.69918,5.634589,2.6742554,5.5200877,5.498126,3.4037554,5.286209,6.8033433,8.079739,4.479194,4.7977853,5.892811,6.714867,5.1544366
