Sample ID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63
TCGA-55-8619-01,11.148778,7.1905317,5.7663207,0.8844097,4.8227434,4.9785247,3.6592295,5.5626507,3.3071663,6.0358367,4.84748,3.8245745,6.893446,5.9404798,4.6387606,4.7003074,6.1171727,4.4991584,5.5423417,7.660659,8.551311,5.069104,6.533509,6.386628,2.5796068,3.7796447,5.307439,6.50704,5.0955358,5.0193706,6.392636,7.4245462,4.814274,4.17833,5.0242133,6.701322,6.0977197,5.1577806,5.454491,5.5346565,5.029423,5.506727,4.0814505,5.1825104,2.9088786,5.614913,4.9648905,5.0706506,5.947734,8.688848,4.400946,5.373046,5.1395373,4.1719017,5.405192,4.967431,5.832852,3.477341,3.3299747,5.352864,4.693244,4.1145062,5.376615,4.4125795
TCGA-91-6836-01,11.34295,8.18316,5.6052833,1.1766762,5.6910543,5.139962,3.6720047,5.090975,2.88236,6.2279325,4.4889064,4.2450113,6.5551076,5.7260056,5.0331683,4.8106003,5.800383,4.5937786,5.6341014,7.3442283,8.023121,5.37151,6.176581,6.1504107,3.8614426,4.0818815,5.186948,6.516908,5.1070824,4.970279,5.593663,6.744806,4.68567,4.187688,4.851699,6.3010135,5.4527106,4.8103223,5.377508,5.34115,5.6501026,5.7972608,4.2895894,5.2968836,3.1189816,5.857353,5.291023,4.755591,5.626431,8.142076,4.6644945,5.3412647,5.048247,4.695631,5.6659646,5.383218,5.689084,3.3829353,3.1696284,4.5348835,4.538623,4.0657153,5.424124,4.2975183
TCGA-44-5645-01,11.451893,7.501121,5.778964,0.83239895,5.199348,4.8097305,3.8198364,5.591576,3.0189486,5.888002,4.7107415,3.9713123,6.9135575,5.844867,4.763542,4.681608,6.05191,4.607919,5.4906983,7.718801,8.389817,5.069941,6.4955707,6.33761,3.0147216,4.021252,5.344574,6.5340495,5.1055512,4.7834525,6.3723226,7.2383533,4.864075,4.117346,5.0643935,6.8002524,5.9837766,5.1340623,5.581326,5.5412517,5.212787,5.8310566,4.170578,5.346878,2.7958672,5.687666,4.944508,4.962247,5.8448935,8.652265,4.3141646,5.28612,5.0444994,4.3218136,5.5004144,5.1001315,5.70088,3.4729364,3.0605848,5.187804,4.6128483,4.0857506,5.417458,4.345169
TCGA-MP-A4TF-01,11.2694025,8.285173,5.530012,1.3297311,5.760775,5.2167983,3.666083,5.0528054,2.9286497,6.270221,4.5152717,4.2761188,6.3766074,5.748752,5.1173215,4.9028907,5.770388,4.4604206,5.631763,7.134787,7.8718305,5.394818,6.1012607,6.1162753,4.0722103,4.0688415,5.177685,6.507504,5.102905,5.0748096,5.416087,6.63847,4.598006,4.281125,4.8115644,6.1308227,5.304924,4.7875714,5.293494,5.2543063,5.6597533,5.6944795,4.302774,5.2274,3.258505,5.856724,5.370763,4.6676254,5.5920005,7.902665,4.7724185,5.3693395,5.0483108,4.765785,5.6079607,5.4097033,5.6776414,3.4126363,3.278541,4.417245,4.515739,4.1271977,5.434781,4.2956047
TCGA-86-8055-01,11.457411,8.389595,5.8851905,0.9467761,5.6218443,5.133641,3.244862,5.011098,2.7592812,6.2608294,4.422569,3.93658,6.8303337,5.8971176,5.034201,4.5766277,5.8558884,4.6563163,5.6897564,7.659677,8.435179,5.2667704,6.15011,6.3420153,3.6248667,4.269994,5.161192,6.647854,5.2875786,4.9817724,5.5739527,6.8909683,4.623287,3.9769158,5.0038576,6.4671855,5.550964,4.7394595,5.366382,5.430765,5.6638536,5.7165065,4.1765823,5.089055,2.9012597,5.9418902,5.4063206,4.7612658,5.5392923,8.480553,4.8488355,5.5344887,5.1172557,4.861646,5.766883,5.4886394,5.7146177,3.047034,2.9735456,4.537222,4.5224032,4.014001,5.305905,4.036434
TCGA-49-6761-01,11.181891,7.8883266,5.469111,1.3322774,5.550952,5.0752106,3.8577595,5.3798475,3.1328337,6.107061,4.7280107,4.207589,6.360103,5.801018,5.077508,4.962586,5.8633666,4.2713513,5.5018964,7.0617623,7.9268856,5.2183723,6.2274184,6.1210546,3.767108,3.9629745,5.290808,6.4297147,5.0649476,5.067465,5.7166605,6.819121,4.597969,4.381037,4.880957,6.2435756,5.4363728,5.022538,5.293954,5.283364,5.350756,5.5735006,4.2758384,5.224454,3.2872462,5.7384596,5.200279,4.7051735,5.7272253,7.9117365,4.62222,5.308343,5.0333147,4.5605135,5.397432,5.2203307,5.6556525,3.6281626,3.3856983,4.709404,4.5597644,4.2473984,5.456067,4.4020953
TCGA-73-7498-01,11.020729,7.3159513,5.5610027,1.1260215,4.9939423,5.1009903,3.7093158,5.4729843,3.3902268,6.173037,4.907122,4.01391,6.635124,5.794062,4.645809,4.8305745,6.043464,4.3735213,5.5724983,7.3421326,8.324582,5.192205,6.4702225,6.246513,3.0127056,3.639218,5.278357,6.4462166,5.0160494,5.091887,6.1311555,7.2354994,4.799884,4.256226,4.9180703,6.4885907,5.817229,5.0798664,5.40135,5.4171853,5.1460257,5.4003453,4.189234,5.1997237,3.113741,5.620333,5.0311527,5.003681,5.910375,8.387764,4.433367,5.2449665,5.1404366,4.2109184,5.3698525,5.0284934,5.8483195,3.6376498,3.4687374,5.139581,4.719638,4.1202865,5.394616,4.521162
TCGA-97-A4M0-01,11.4395075,8.102704,5.8015494,0.8954029,5.3601036,5.0827503,3.0863154,5.0166984,2.9208071,6.30947,4.4622655,4.135238,6.880101,5.826958,4.7181153,4.558683,5.8499517,4.820551,5.75661,7.705435,8.428481,5.2981253,6.3767924,6.368748,3.2901378,3.9833806,5.15456,6.569367,5.2150135,4.993464,5.904684,7.0493407,4.9040885,3.9445696,4.948661,6.6000175,5.748703,4.7849746,5.4605184,5.538473,5.564368,5.7967334,4.15525,5.228024,2.7867103,5.87936,5.25095,5.013266,5.687056,8.581427,4.6215186,5.3985434,5.075228,4.57109,5.8097486,5.3802724,5.8586683,3.0893862,3.0309274,4.7932496,4.6157365,3.917727,5.322813,4.245737
TCGA-44-A47G-01,11.38824,7.419427,5.730745,0.8655495,5.0874815,4.8624606,3.733272,5.574413,3.139618,5.959202,4.749607,4.0057125,6.904546,5.8650794,4.711275,4.7046514,6.0106797,4.5995393,5.51417,7.6485825,8.444756,5.0834813,6.5614023,6.3440933,2.9351523,3.907216,5.3151255,6.4742594,5.123857,4.902013,6.352758,7.3094416,4.9117627,4.14952,5.036624,6.7513437,6.0082173,5.14689,5.5216017,5.545465,5.1661863,5.7647834,4.141884,5.2838473,2.832601,5.666966,4.9657927,4.998815,5.88978,8.6377535,4.317903,5.2726407,5.0242143,4.2534065,5.4604764,5.06213,5.771485,3.4674542,3.1711953,5.2526455,4.631127,4.1132197,5.3777857,4.412747
TCGA-55-8207-01,11.295319,7.635846,5.881899,0.85508174,5.0757957,5.0035915,3.350341,5.3824544,3.1163175,6.0855927,4.6915746,3.7854903,6.924712,6.0133224,4.8117294,4.605289,6.0389175,4.543379,5.5916224,7.69757,8.609858,5.066881,6.40287,6.4492955,2.8939724,4.008254,5.2653575,6.5769863,5.2348557,5.049005,6.1271706,7.2902417,4.729819,4.079722,5.079796,6.667152,5.939283,5.0256615,5.4064813,5.530667,5.189481,5.5658746,4.0583496,5.0694466,2.8515813,5.7429647,5.145611,4.962561,5.7960186,8.667953,4.6098704,5.5031753,5.1315103,4.445663,5.530301,5.1583843,5.79951,3.2418113,3.1799335,5.112094,4.6136737,4.107149,5.3186507,4.212402
