,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
TCGA-44-7670-01,-0.14892554,-0.16099207,-0.043879777,0.13299097,0.0398458,-0.02491527,-0.27414724,-0.13245274,0.17713271,-0.14494461,0.13393964,-0.09160871,0.082075715,-0.29482976,0.27338096,0.022020537,0.096745215,-0.15117048,-0.3379694,0.20771529,-0.066612884,-0.27197886,0.17735532,0.21328068,0.25855616,0.18416683,-0.19256733,0.12839419,-0.009127249,-0.08017363,0.25820428,0.1316469
TCGA-38-6178-01,-0.062185597,-0.11301361,-0.18814342,-0.10173804,0.22043088,-0.19754083,0.10976291,-0.15771817,0.16028059,-0.29643083,0.13192996,0.052283924,0.27122992,-0.16076809,-0.1653638,0.3402606,0.10944623,-0.29499212,-0.24345821,0.1122224,0.10948107,-0.27780795,0.15955041,0.17749023,0.14790606,0.051582363,-0.12494854,-0.09700342,-0.08322638,-0.16363893,0.1780331,0.06997557
TCGA-38-4628-01,-0.41532472,-0.16546828,-0.063002676,-0.29930568,0.05134088,-0.16182822,-0.33179468,-0.1946571,0.29870567,-0.17052077,0.12693757,0.07171164,0.03409508,0.04455257,0.09926469,-0.022993948,0.12873988,-0.20361723,-0.023222143,0.14580986,0.15769164,0.1881161,0.1402222,0.107038505,0.16400947,-0.10705846,-0.14264213,-0.05520588,0.18970257,-0.15959522,0.27963972,0.063739054
TCGA-MP-A4TC-01,-0.018464131,-0.16794172,-0.041213695,0.17873293,0.14595866,-0.10159177,-0.21285881,0.42585492,0.020226507,0.07040096,0.11510763,-0.12996794,0.10917315,0.43788454,0.057544857,0.22627327,0.13758734,0.07302717,-0.028386138,-0.06932644,0.06324411,0.1544801,0.08226897,0.1183497,0.06999021,-0.48425168,-0.11983906,0.123231284,0.10504543,-0.055423494,-0.009064936,-0.15555376
TCGA-69-8255-01,-0.057682987,-0.17721261,-0.15187114,0.20928079,0.12930988,-0.04987419,-0.33748803,-0.16804221,0.18050641,-0.17882904,0.19668148,-0.1124692,0.21335936,-0.23300245,0.040015493,0.18962662,-0.038888503,-0.14606942,-0.1771947,0.2603383,-0.058413006,-0.3016413,0.1964784,0.26088434,0.2987794,0.086604446,-0.043390453,0.14309597,-0.027119488,-0.099276245,0.16412579,-0.06363541
TCGA-05-4398-01,-0.31432536,-0.23463447,-0.15260331,-0.20367672,0.16671026,-0.23304781,-0.10423565,-0.17042021,0.22280872,-0.16713087,0.08769926,0.0057719094,0.2265546,0.0864759,0.014944752,0.2674022,0.09006525,-0.25523484,-0.018888377,0.004035607,0.16665067,0.08095945,0.1291041,0.12364686,0.06365439,-0.11185188,-0.22646813,-0.20553955,0.18558359,-0.13254343,0.37617368,0.0018907271
TCGA-69-7764-01,-0.16267242,-0.20249495,-0.23259494,-0.30913478,0.2827041,-0.21795171,-0.27044404,-0.05569128,0.22897317,-0.17986314,0.11206749,-0.12128055,0.21521005,-0.09321429,0.041733764,0.25676125,-0.043285705,-0.120110124,0.0023150875,0.11801462,0.26606444,0.12376577,0.20106952,0.13510083,0.042362884,-0.020094339,-0.06954881,-0.1469604,0.1547319,-0.09182514,0.2597958,-0.2023859
TCGA-49-AAR0-01,-0.13114256,-0.19812715,-0.22647306,-0.15428017,0.297088,-0.23809393,0.07121642,-0.047444694,0.12833251,-0.15959235,0.12533736,-0.035317853,0.13404202,-0.27023914,-0.0747739,0.23824903,0.21278024,-0.18951106,-0.21225947,0.100675136,0.30113545,-0.060763165,0.13395855,0.11989892,0.046790216,0.16932468,-0.17718656,-0.29972073,-0.046323888,-0.10485583,0.21585326,0.17041199
TCGA-38-4631-01,-0.38291183,-0.20048197,-0.09768141,-0.0421474,0.13331132,-0.08876138,-0.42996085,0.059671633,0.19904448,-0.042589847,0.078573376,-0.012448267,0.024667813,0.21649416,0.28704375,0.024895791,0.16587915,-0.09156372,-0.05020714,0.043759875,0.1628343,0.277669,0.12942316,0.0857511,0.1806345,-0.24633943,-0.18558204,-0.039358664,0.24574894,-0.079943575,0.19804192,0.0785895
TCGA-50-5935-01,-0.21394889,-0.24562407,-0.28698707,-0.06787388,0.29122505,-0.2569214,-0.055209797,-0.12131191,0.15935607,-0.07170191,0.15989563,0.012727186,0.19570704,-0.0132644735,-0.14428379,0.29048377,0.1189399,-0.19892436,0.07007235,0.06433427,0.32584032,-0.0962041,0.11468723,0.085063756,0.082507834,-0.08582799,-0.09193343,-0.3647354,0.015212689,-0.14292274,0.24180248,0.07094869
TCGA-97-8552-01,-0.08358536,-0.02426914,-0.07817592,-0.23460265,0.15265517,-0.19395895,0.23907624,0.016203325,0.106637634,-0.22508256,0.09465007,0.077953525,0.12403405,-0.35257956,-0.06542079,0.08291226,0.23359762,-0.16816092,-0.33247614,0.06431271,0.15536524,-0.19190863,0.13135688,0.15539624,0.067740366,0.27459598,-0.19735552,-0.036723986,-0.22489731,-0.13033648,0.123572,0.2863431
TCGA-73-4668-01,-0.29483485,-0.17438151,-0.14476307,-0.13749439,0.09521276,-0.18835439,-0.18967803,-0.13335109,0.20608316,-0.1394066,0.10084089,0.15408039,0.10852,0.14531407,-0.020937786,0.21261092,0.11642325,-0.30489412,0.032663554,-0.043006912,0.22998805,-0.15896462,0.02239675,0.06505832,0.1982623,-0.2834308,-0.11156151,-0.24947864,0.20112279,-0.20915554,0.31500974,-0.00816692
TCGA-62-A470-01,-0.21938536,-0.22676225,-0.11125954,0.09209023,0.28152987,-0.09530932,-0.31676915,0.19093035,0.071346715,-0.019557156,-0.016275391,-0.1936489,0.08551688,0.29064414,0.27117285,0.24782854,0.17176898,-0.055008527,-0.031386904,-0.06441225,0.18541881,0.30904526,0.082727924,0.084639974,0.051461328,-0.20751122,-0.18479992,-0.058400903,0.30895042,0.022076525,0.15052894,-0.032281533
TCGA-97-7546-01,-0.017968213,-0.18117361,-0.19194463,-0.14743094,0.13213147,-0.09753406,-0.31643316,-0.08473682,0.20483543,-0.18886349,0.058608808,-0.092269905,0.27431792,0.042309087,0.028433686,0.36205614,-0.1753411,-0.1539696,-0.13089718,0.095494576,0.019483607,0.11001782,0.17120016,0.14876401,0.034356736,-0.04787047,-0.041125275,0.006382131,0.22293983,-0.052613582,0.27270898,-0.44588205
TCGA-44-3918-01,0.011019709,-0.08795023,-0.098779835,-0.18031664,0.07600292,-0.12620944,-0.11672328,-0.14903094,0.17562075,-0.25613946,0.18218328,0.010357217,0.19224243,-0.33591843,-0.1056459,0.008697331,-0.04946154,-0.12863016,-0.350947,0.281757,-0.10289889,-0.061071366,0.27664757,0.24193723,0.12817684,0.29189068,-0.05024027,0.20646085,-0.24861942,-0.12209228,0.074070975,0.040451825
TCGA-97-A4LX-01,0.07832224,-0.07053302,-0.085173726,-0.20301974,0.20471157,-0.14134149,0.09601034,0.009362665,0.08371282,-0.25114238,0.060398784,-0.09070275,0.15483473,-0.48545012,0.0117832795,0.2117855,0.12316589,-0.120560415,-0.313275,0.11326597,0.054290432,-0.23537979,0.20469362,0.19602536,0.040525038,0.34465852,-0.16887315,0.036350954,-0.13948326,-0.07961186,0.14905244,0.07080373
TCGA-55-8616-01,-0.071719505,-0.2175318,-0.26245925,0.05229838,0.26372838,-0.20105,0.054445613,-0.16967648,0.12194323,-0.14536923,0.1302156,-0.039061494,0.25029895,-0.101473734,-0.16163847,0.392473,0.03710367,-0.23415177,-0.08973562,0.04590447,0.24907172,-0.2889452,0.05396306,0.10138349,0.11297665,-0.032799397,-0.08126702,-0.32678857,0.051283136,-0.103261635,0.24085884,-0.05454032
TCGA-44-A4SS-01,0.013620386,-0.15608194,-0.14259936,0.113441184,0.19320974,-0.09318088,-0.1067773,-0.09301181,0.13152218,-0.106684946,0.19920675,-0.10913831,0.0951841,-0.49496698,-0.08930108,0.1299935,0.06617246,-0.070917666,-0.09786141,0.2370242,0.07224244,-0.42986673,0.1665278,0.20407839,0.24702483,0.26530993,-0.032912828,0.019487975,-0.16770172,-0.107478745,0.09683702,0.022550624
TCGA-44-5643-01,-0.0931349,-0.110240795,-0.12552887,-0.11616458,0.10521011,-0.14854269,-0.27550384,-0.13905068,0.26165223,-0.18711343,0.26790044,-0.034362324,0.13055849,-0.32221484,-0.14176199,-0.019216944,-0.044457983,-0.07825683,-0.17547007,0.35294464,-0.040124428,0.023224376,0.25672767,0.23659627,0.23914595,0.2615533,0.0006281783,0.15868111,-0.21413837,-0.11886335,0.071225286,0.021373441
TCGA-44-3919-01,-0.10084007,-0.30095237,-0.31220788,-0.17424542,0.33859226,-0.24664317,-0.08752736,0.103750795,0.13226776,0.012873001,0.1401631,-0.047071718,0.18302108,-0.10017058,-0.054302428,0.27486128,0.11327183,-0.018040707,-0.054330528,0.078892805,0.33004764,0.20313503,0.2469504,0.102651015,-0.07441371,0.09228563,-0.17251068,-0.28497612,-0.015883284,-0.061005246,0.2027736,-0.042489655
TCGA-NJ-A4YG-01,-0.12391341,-0.10119716,-0.2161509,-0.043790925,0.024264289,-0.1904374,-0.07951842,-0.056033526,0.15057218,-0.10149788,0.17860092,0.3220502,0.1585035,0.29643637,-0.26112965,0.2890991,0.059702665,-0.29346386,-0.17522757,-0.028268432,0.19510563,-0.08171598,0.004781395,0.009104276,0.18514848,-0.32258815,-0.019248964,-0.21981855,0.077019945,-0.18232664,0.15033172,-0.17676862
TCGA-44-2655-01,-0.050161503,-0.2648267,-0.16777399,-0.22174588,0.20715958,-0.18947129,-0.15813537,0.19162641,0.20358387,-0.018991,0.08640476,-0.13934211,0.14248072,-0.052782502,0.10899727,0.3074634,0.069244616,0.112375304,-0.18616849,0.041420426,0.20215842,0.34254837,0.21989882,0.07748013,-0.0854685,0.07065339,-0.24793884,-0.20879187,0.18221673,0.02015998,0.24929413,-0.17836617
TCGA-17-Z025-01,-0.23088656,-0.058289044,0.056890536,0.032145888,-0.016212806,0.04808644,-0.50786567,-0.12703836,0.1785087,-0.05107925,0.12169985,-0.11611763,-0.05516922,0.16404395,-0.094563,0.020449065,-0.10774909,-0.010197695,0.33572948,0.14334592,-0.102398135,0.30100575,0.036051575,0.06365757,0.2844542,-0.21135981,0.12650132,0.15805726,0.27280074,0.0066017453,0.013170743,-0.26013902
TCGA-55-7727-01,-0.18105944,-0.2803674,-0.2702884,-0.13857725,0.42432696,-0.17934752,-0.2188229,0.026587006,0.100373104,-0.02193645,0.0678556,-0.16725634,0.04887619,-0.16389376,0.060708597,0.20584437,0.16437389,-0.12087608,-0.050899867,0.090263054,0.34912717,0.2142474,0.19394188,0.06938052,0.0016522872,0.13960128,-0.14097822,-0.2505994,0.08230344,-0.013126537,0.21183291,-0.022980027
TCGA-05-4403-01,-0.08640036,-0.29125062,-0.17618147,0.029024959,0.22598414,-0.04635364,-0.50826454,0.24678925,0.12774023,0.101938345,0.1510178,-0.08952472,0.034207106,0.11765097,0.029616466,0.20948438,0.11334851,0.029819256,0.02166419,0.15281725,0.3071021,0.25530466,0.08443136,0.06488404,0.07854414,-0.22382677,-0.0845388,-0.17770097,0.09576311,0.025866456,0.10871818,-0.24703436
TCGA-17-Z030-01,-0.19123937,-0.079435915,0.054291222,-0.0035688914,0.018905167,0.04579866,-0.49315822,-0.09915854,0.20596087,-0.064263865,0.11497458,-0.20708391,0.008895953,0.057894878,-0.045782506,0.031736944,-0.1696524,0.056444854,0.34772184,0.16805972,-0.12646392,0.27136487,0.09748277,0.114519194,0.25313208,-0.12758248,0.11162208,0.21271612,0.25112948,0.013620827,0.033024,-0.30610946
