Sample ID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63
TCGA-55-8619-01,9.929299,3.8108742,4.6104193,5.2547917,4.514781,4.1554656,5.888642,7.8210335,3.8978274,6.4365087,5.401316,6.0146117,5.9299664,4.407281,4.6835313,4.437921,6.8342786,6.6353116,4.70625,5.9085274,3.203807,6.2644644,2.7697835,5.11115,4.568983,5.678451,4.2206264,4.9487886,5.4579144,4.590661,3.8601325,6.77672,4.337043,5.4951468,4.3784804,5.78644,4.437982,3.2093246,4.787849,4.5961585,5.4507375,5.217935,5.7963448,5.354779,5.1277647,2.2987232,5.6741652,4.160509,4.9512486,5.3863196,5.215171,4.2113624,5.0045433,4.211103,5.4306493,4.365464,4.9771442,5.89826,4.286818,5.6872454,5.33426,4.9480076,4.7401314,3.9082072
TCGA-91-6836-01,2.170448,6.2933464,6.8332677,4.956134,5.7867537,4.4359045,5.8904243,7.742456,5.199284,5.1006455,6.410837,4.803461,3.6918185,5.2969966,3.29435,5.817651,6.0736237,6.3932614,5.524071,4.779771,3.2886848,5.695762,3.2328703,4.7458787,4.743387,5.3153124,4.8643756,4.358669,5.798077,3.9052513,5.21272,6.2596707,5.5019245,3.9642408,4.838224,5.6795497,4.752824,3.3409336,5.3570824,5.7464576,5.61827,5.536909,5.806951,5.224493,4.9590783,2.69056,5.022716,4.8741927,6.4180164,6.521818,3.5897577,3.9677322,4.4415,3.6573312,3.580434,5.4172254,4.3803363,6.7419467,3.6187809,4.7382402,5.842329,3.151598,4.6986403,4.3671856
TCGA-44-5645-01,9.76331,3.9308386,4.7105284,5.2588162,4.4929695,4.2358465,5.947234,7.9010644,3.9845908,6.3949976,5.5241833,6.023516,5.8001904,4.355441,4.612753,4.4163203,6.876524,6.665876,4.7206874,5.790675,3.1606688,6.2348895,2.792216,5.145782,4.5309258,5.6079545,4.249465,4.8287644,5.5435534,4.5842805,3.9712777,6.825575,4.3233123,5.3836823,4.4128995,5.702108,4.3619447,3.2790432,4.8392787,4.6095686,5.523379,5.220851,5.8348346,5.396785,5.1220217,2.3988264,5.688724,4.201506,5.077942,5.364518,5.07904,4.1850924,4.9377704,4.1297436,5.3769526,4.3607707,5.012013,5.9391875,4.2265124,5.623029,5.3541846,4.8314986,4.7609124,3.8793166
TCGA-MP-A4TF-01,2.5616956,6.1902957,6.815139,4.925143,5.616524,4.4772773,6.064159,7.7769375,5.145515,5.2516403,6.3093305,4.8867717,3.7722445,5.2173624,3.2824137,5.696429,6.085809,6.420687,5.382417,4.8184686,3.3286135,5.7754827,3.1502588,4.7420883,4.737204,5.329177,4.838866,4.378449,5.7699304,3.8668823,5.097349,6.367031,5.3608475,4.1321993,4.835176,5.6944222,4.66597,3.36163,5.389588,5.6798654,5.676495,5.625185,5.8018975,5.268498,4.972901,2.7128763,5.0814524,4.774465,6.339833,6.36749,3.7091093,3.9767551,4.5708213,3.6424506,3.7200217,5.3465424,4.369832,6.7449408,3.6718874,4.869056,5.826137,3.1675797,4.713715,4.2869744
TCGA-86-8055-01,9.726988,3.9793475,4.786364,5.284521,4.504017,4.252175,6.0255394,7.9293385,3.9900584,6.4198976,5.6096,6.0493054,5.9170256,4.4175973,4.4940095,4.421928,6.8342824,6.6964083,4.737321,5.8435087,3.1459055,6.228915,2.7627144,5.1314006,4.503102,5.494417,4.2548084,4.7799144,5.564287,4.5374327,3.9824052,6.8545127,4.3015623,5.3479533,4.473148,5.748014,4.221829,3.3154297,4.8390555,4.654181,5.4977965,5.299147,5.821754,5.4363914,5.0360937,2.415826,5.6986547,4.2743506,5.0684876,5.387471,5.063048,4.158409,4.98775,4.074355,5.3638253,4.271827,5.0235815,5.9276104,4.139163,5.6035748,5.4393725,4.770436,4.7671885,3.8742924
TCGA-49-6761-01,4.0119395,5.932834,6.541308,4.9417152,5.330577,4.5436974,6.1929817,7.890074,5.032036,5.4125185,5.9343696,4.9324164,3.7986226,5.068381,3.4948697,5.2817945,6.4206853,6.4925303,5.206958,4.9250875,3.4251075,5.934527,3.0671496,4.8740106,4.62295,5.4042025,4.5419645,4.372858,5.7009754,3.9097526,4.9277334,6.4278884,5.117791,4.2137136,4.6637387,5.6382966,4.694787,3.3383114,5.250902,5.5516243,5.7864075,5.4677987,5.819034,5.4264603,4.9913607,2.7804258,5.128169,4.431143,6.011526,6.211558,3.8810081,3.8771293,4.7255206,3.6197813,4.154272,5.163441,4.5996914,6.7304726,3.7311506,4.9400935,5.760209,3.2893393,4.755803,3.9469604
TCGA-73-7498-01,7.94071,4.642334,5.3068967,5.1125383,4.526081,4.4796896,6.2045116,7.907435,4.341895,5.981634,5.5457883,5.740026,5.0399837,4.4864783,4.2833,4.551119,6.6533036,6.6541247,4.872944,5.4293075,3.2784626,6.132232,2.9307687,5.0894938,4.5329437,5.4070463,4.264016,4.5139923,5.592754,4.33138,4.328655,6.7095265,4.446826,5.098674,4.5034885,5.536945,4.49421,3.2546248,5.0072145,4.90474,5.8412027,5.183009,5.875824,5.4191666,5.105451,2.6834533,5.442708,4.0740085,5.381897,5.4176116,4.6274743,4.0928555,5.0009274,3.8336883,5.0952296,4.604055,4.942387,6.285908,4.099314,5.349073,5.4659066,4.235645,4.8212094,4.0083
TCGA-97-A4M0-01,2.8318825,6.1776376,6.7171392,4.9727883,5.5773706,4.433648,6.0468917,7.76624,5.10506,5.2578487,6.169258,4.8388386,3.7106555,5.19152,3.3919437,5.608828,6.2402554,6.407852,5.3547215,4.818714,3.3556755,5.876249,3.1208992,4.7897067,4.7931113,5.356554,4.7934365,4.4153094,5.7677646,3.940256,5.089069,6.397014,5.300492,4.121876,4.8479385,5.6566067,4.7256665,3.3492558,5.309822,5.646456,5.6793466,5.529608,5.8548717,5.3092146,4.934108,2.710289,5.096621,4.7003922,6.2296405,6.3438063,3.7392302,4.005346,4.5778375,3.6430926,3.853591,5.3154387,4.501171,6.7794476,3.6372113,4.8713055,5.7983165,3.2007108,4.658688,4.1961203
TCGA-44-A47G-01,8.644344,4.3934507,5.101737,5.227063,4.400261,4.4996424,6.210141,7.929871,4.2203026,6.089707,5.5920386,5.9156713,5.274061,4.417692,4.444952,4.4661527,6.6924324,6.6677213,4.8304667,5.5211773,3.236546,6.1266565,2.9611464,5.1407256,4.513309,5.4762454,4.28676,4.574691,5.5546308,4.470052,4.218515,6.801282,4.3624673,5.2093267,4.4863605,5.5915623,4.400203,3.2554944,4.9255342,4.780358,5.743891,5.136297,5.856792,5.4437795,5.125622,2.6348665,5.5171824,4.038042,5.3235226,5.2879505,4.7639947,4.129736,5.011303,3.8959577,5.2229514,4.53879,4.9726744,6.196475,4.1908793,5.4129624,5.3843803,4.424089,4.8832064,4.020098
TCGA-55-8207-01,3.5571487,6.063665,6.635632,4.9380913,5.370074,4.5372286,6.1412964,7.817887,5.057832,5.3356256,5.9305315,4.8079877,3.6982515,5.126556,3.4019303,5.379974,6.3287497,6.4527106,5.2240124,4.8733826,3.482355,5.949556,3.07188,4.85914,4.7288566,5.3561254,4.620361,4.346473,5.7255735,3.8526917,4.970906,6.3819685,5.2044816,4.2007003,4.7427163,5.5661016,4.7610826,3.3181744,5.2725506,5.6091,5.8542285,5.4801617,5.826902,5.360912,4.952196,2.7412584,5.133565,4.498199,6.0577536,6.2226033,3.8323073,3.8999097,4.6884995,3.5891578,4.080649,5.2150335,4.5910606,6.745815,3.691248,4.949163,5.811961,3.1798327,4.7092676,4.0552816
