Sample ID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,dim_65,dim_66,dim_67,dim_68,dim_69,dim_70,dim_71,dim_72,dim_73,dim_74,dim_75,dim_76,dim_77,dim_78,dim_79,dim_80,dim_81,dim_82,dim_83,dim_84,dim_85,dim_86,dim_87,dim_88,dim_89,dim_90,dim_91,dim_92,dim_93,dim_94,dim_95,dim_96,dim_97,dim_98,dim_99,dim_100,dim_101,dim_102,dim_103,dim_104,dim_105,dim_106,dim_107,dim_108,dim_109,dim_110,dim_111,dim_112,dim_113,dim_114,dim_115,dim_116,dim_117,dim_118,dim_119,dim_120,dim_121,dim_122,dim_123,dim_124,dim_125,dim_126,dim_127
TCGA-69-7978-01,4.04784,6.705067,7.2048483,5.8786297,4.6396275,4.262396,5.711707,5.2252307,6.088759,6.0478287,6.3342667,2.6906445,4.0590544,6.9911404,4.196715,6.3361225,5.9536858,8.024274,2.7381546,2.205371,4.9436603,5.021583,4.4733305,1.9160111,5.165921,4.456999,5.601324,6.8618026,6.3750997,6.2932143,6.5773706,4.8183784,4.5661654,4.5591745,4.925914,3.6652665,4.977128,6.09834,4.8351107,6.184384,5.5426097,5.539198,5.167513,5.6022687,5.2202415,3.7974224,5.2009115,6.4017544,5.295778,4.0764117,6.015675,3.4975228,4.007026,5.58188,4.8482985,6.4098496,4.537867,3.9320562,3.9512036,5.0355644,6.0880904,4.8555536,4.1974854,5.9293613,6.031759,3.979163,5.0463624,4.6493616,4.8313537,5.027096,4.242365,5.0645623,5.4087415,3.8681715,4.917208,5.109262,3.3482523,4.04261,5.0916896,4.950531,6.385392,4.59663,5.781101,4.8288217,4.9492326,4.799931,4.7248855,5.908873,5.1421924,4.3965516,5.834397,5.658506,4.7994986,2.9057071,5.0152473,6.458912,4.1840086,5.7495837,6.6320977,4.9373484,5.0749807,4.344688,3.9807515,3.853622,4.685799,2.4878316,5.056403,5.322091,4.6653585,5.2110724,4.749356,4.785797,4.8911757,4.7973204,2.652077,4.610269,5.999164,5.7306695,6.5695205,7.0465503,4.9520836,4.99242,6.438809,5.902791,4.5979176,4.436439,3.5791655,4.5468326
TCGA-78-7160-01,6.46304,5.9833183,6.137589,5.641913,4.9882803,3.6578612,6.099762,5.3538585,5.8056326,5.293487,6.6092577,2.3422928,4.3966327,6.309216,3.601957,6.187691,6.6019244,7.857346,3.4378157,3.162492,4.0997148,5.4469,4.243263,2.6767771,4.333306,4.856712,5.7340326,6.650065,6.0930123,5.8629622,6.8973217,4.5633454,5.1363425,3.6196594,4.804893,4.2711167,4.612753,6.6377997,4.790275,6.2927523,5.3263044,5.5287886,4.9144163,5.0748205,4.8273797,3.8274083,3.7957406,5.8715076,4.7345862,4.388243,6.2531457,4.031847,3.8566658,6.032934,5.813305,5.5342245,3.5962908,3.8826003,4.4644637,4.672422,6.1452374,3.925087,4.3843417,4.9677935,6.1106324,3.5758123,4.593147,3.794697,4.4081135,4.692409,3.430567,5.5226192,5.229214,3.0441554,4.7584767,4.220566,3.305558,4.2889104,5.358736,5.0298476,6.9205394,5.005754,5.3409705,3.619472,4.9128757,5.572809,4.6218104,5.028262,5.642984,4.4746213,6.24919,4.848346,4.041243,2.9309766,4.8726883,5.9004965,4.722626,5.5483103,7.080714,4.209263,4.734532,4.216672,4.8049736,4.1708617,4.9891825,2.3674912,5.218613,5.196647,4.3042436,6.3352976,4.630421,4.829426,5.034708,4.564921,3.0926313,5.0013833,5.7085476,5.2124987,6.7659664,7.3067904,4.9995275,5.695875,6.228022,5.613458,4.518303,3.991534,3.4357433,4.729089
TCGA-44-7660-01,4.2114644,6.952409,6.743428,6.3483315,4.5370345,4.1236663,5.886819,5.386573,6.0603642,6.057086,6.404065,2.6559107,4.1425796,7.0002847,4.123705,6.2929153,6.20927,8.030636,2.7765245,2.2016077,4.838905,5.086783,4.412005,2.1775208,5.107534,4.903769,5.5463004,6.8124595,6.408627,6.0519557,6.488413,4.7437034,4.5212693,4.180059,4.933751,3.7630208,5.0241265,6.5194674,4.8300486,6.0341907,5.64465,5.5693717,5.1292725,5.5951834,4.9811125,4.0719776,4.908807,6.67106,5.3870225,4.658628,6.024348,3.4351404,3.734289,5.479449,5.062591,6.2187424,4.4657555,3.6712701,4.0526595,4.9144793,5.958936,4.6096807,4.3206897,5.6969686,6.2688365,3.9324496,5.196344,4.1064153,4.543157,4.697389,3.8355808,5.0963826,5.3846955,3.8240404,4.6186433,5.088689,3.1323473,4.0104046,5.1197014,4.931105,6.391345,4.877924,5.6411953,4.6839867,4.957324,4.867202,4.5025225,5.8806887,5.41941,4.355499,5.915989,5.5627255,4.875237,2.8337195,4.9866557,6.603947,4.391224,5.5111823,6.83555,4.9301424,5.064954,4.342424,3.9693313,3.9029496,4.7116275,2.4905164,4.812797,5.2373147,4.6558876,5.372102,4.710638,4.877857,4.7763104,4.76157,2.6817281,4.6246295,6.1917515,5.848711,6.4718933,7.143335,4.9343705,5.0426617,6.321328,5.9455743,4.6605864,4.45732,3.5667887,4.569584
TCGA-NJ-A4YI-01,4.0855155,6.941287,7.0200763,6.181181,4.609457,4.2754207,5.800785,5.287869,6.072019,6.090344,6.2722554,2.712225,4.149649,7.0430646,4.1353335,6.3516,6.089889,8.05512,2.7421017,2.1423378,4.9246464,4.9757166,4.440155,2.0501847,5.176164,4.7843256,5.609789,6.769046,6.351429,6.1375713,6.4318385,4.798237,4.488191,4.392469,4.8821187,3.6899624,4.962367,6.4114547,4.8464,6.0877013,5.5716715,5.5389194,5.233306,5.5876365,5.0706105,4.011354,5.0154963,6.5858755,5.351542,4.4941993,5.921096,3.5049808,3.7106888,5.5029397,4.8757777,6.350391,4.5544395,3.8209577,4.030951,4.9979525,5.9699264,4.6972375,4.2376275,5.7834697,6.1689386,3.9139366,5.186186,4.290226,4.733249,4.87224,3.968082,5.093656,5.4335914,3.908858,4.772685,5.1126657,3.226126,4.054227,5.0373445,4.9409146,6.3980484,4.775353,5.6627107,4.798707,4.9344125,4.8162527,4.63425,6.023277,5.304026,4.325555,5.8481417,5.622874,4.894945,2.89532,4.9751344,6.6136217,4.28265,5.609907,6.7322707,5.0014873,5.0510755,4.3243937,3.973167,3.8653312,4.743001,2.4986017,4.8818874,5.277162,4.7010074,5.205817,4.718177,4.806104,4.80187,4.7935557,2.6328037,4.6247993,6.1511784,5.856168,6.49119,7.079433,4.8800764,5.002932,6.38964,5.8818207,4.662988,4.480156,3.5745773,4.5615683
TCGA-49-6742-01,4.522411,6.8617783,6.454539,6.3232784,4.522416,4.0551667,5.995626,5.4775267,5.997705,5.9853697,6.5138383,2.5918996,4.143409,6.924857,4.1021867,6.231956,6.3474374,7.940608,2.849568,2.2929928,4.7769413,5.1194654,4.493281,2.3357286,4.9919233,4.9705186,5.4365544,6.8121004,6.4334674,5.8915153,6.5614424,4.6821523,4.4934673,4.008649,5.029893,3.8789692,5.003236,6.5459533,4.7907295,6.0196514,5.6185017,5.601852,5.1162863,5.537667,4.9043083,4.217345,4.731908,6.6507926,5.3020535,4.759292,6.069893,3.50245,3.5764608,5.531956,5.2565074,6.0842605,4.407205,3.5288916,4.0295467,4.875751,5.953536,4.433143,4.293539,5.592423,6.3261957,3.961682,5.192037,3.7977335,4.422832,4.6101675,3.7263494,5.106807,5.3734083,3.7076457,4.499739,5.0236173,3.0191984,4.0173616,5.212923,4.900745,6.4302278,4.9795184,5.607476,4.487382,4.942674,5.0032473,4.444031,5.785737,5.4718466,4.4280267,5.9950314,5.5137205,4.8916073,2.7822247,5.016391,6.4893456,4.511486,5.44277,6.8970404,4.8527412,5.0432014,4.3456097,3.9723613,3.9620993,4.6894984,2.4488337,4.818186,5.231358,4.6174674,5.520198,4.680082,4.9179707,4.745119,4.7423267,2.7525253,4.6284165,6.1630845,5.801442,6.45727,7.1928654,4.9498935,5.097086,6.2385197,5.955881,4.635497,4.4237394,3.5531805,4.622363
TCGA-17-Z057-01,4.1076055,6.9261236,6.9269824,6.1726437,4.6040425,4.2150908,5.840755,5.2977986,6.032299,6.0728755,6.3226037,2.6767805,4.1305184,7.0328083,4.1219397,6.344436,6.1434026,8.05096,2.777176,2.1660903,4.901383,4.994718,4.4478316,2.1127949,5.1638227,4.8137136,5.5841994,6.7761374,6.373883,6.113086,6.4403214,4.773779,4.493237,4.3108835,4.9189186,3.7380674,4.9900913,6.4174185,4.8210545,6.071591,5.605496,5.534683,5.189535,5.601852,5.046627,4.0401454,4.9649305,6.593252,5.373132,4.5508227,5.9760003,3.4787621,3.7317939,5.49586,4.956632,6.3233604,4.531451,3.782399,4.00974,5.0076733,5.987056,4.6791983,4.248391,5.7432847,6.189975,3.9168794,5.19125,4.2623067,4.666179,4.816029,3.9740808,5.09097,5.4193377,3.8693376,4.71875,5.0945373,3.1921916,4.055969,5.104077,4.9407835,6.398437,4.8011394,5.670672,4.750367,4.933607,4.841845,4.6110754,5.9656186,5.3246803,4.346609,5.8802457,5.5966163,4.900634,2.8755348,4.99261,6.621429,4.3270006,5.571932,6.7409964,4.9667926,5.0605335,4.3170576,3.961286,3.8688939,4.7364645,2.497101,4.8623915,5.2796216,4.678301,5.231519,4.7036686,4.7940173,4.7929378,4.787301,2.6420507,4.6238594,6.167846,5.8382034,6.4666977,7.1090384,4.9080687,5.005521,6.3841896,5.91881,4.6510057,4.461219,3.5772247,4.5624595
TCGA-44-7659-01,4.572894,6.9126253,6.6545734,6.4162774,4.6440606,4.0210295,5.9481716,5.367113,5.9999895,5.9053264,6.3612604,2.634085,4.2642198,6.938603,3.9461462,6.3447633,6.325377,8.07245,2.93492,2.345501,4.692759,5.146794,4.306166,2.3159056,4.9511757,5.1258903,5.7020354,6.8330135,6.3720303,5.9945893,6.4532714,4.66855,4.647595,3.988092,4.839173,3.8756843,4.919239,6.763288,4.86338,6.049637,5.61752,5.5856447,5.1324787,5.504543,4.8882957,4.0747457,4.5983768,6.5727406,5.323872,4.8494606,6.0362086,3.5304985,3.6747003,5.5460844,5.2700624,6.1460953,4.2774005,3.7124243,4.2350016,4.8320246,5.944487,4.432809,4.406097,5.3781567,6.3015084,3.7558131,5.1466217,4.0017905,4.4662743,4.607029,3.6578171,5.2092543,5.363776,3.722719,4.625878,4.871369,3.1831288,4.062099,5.1120996,5.0168266,6.536627,4.9749184,5.5288634,4.4845777,4.9814396,4.985124,4.5166826,5.7661138,5.5543413,4.2644606,5.985313,5.339942,4.738354,2.8735309,4.9144707,6.610137,4.4841294,5.435211,6.924549,4.7840548,5.01328,4.287488,4.192366,3.9323366,4.8330092,2.495124,4.8038354,5.227886,4.5902085,5.46426,4.6747823,4.932444,4.8183274,4.755724,2.711635,4.7556486,6.190815,5.7771225,6.481712,7.191474,4.90807,5.190831,6.3286624,5.861343,4.6548705,4.3817983,3.5571926,4.5936804
TCGA-50-5946-01,4.021926,6.842206,7.088637,5.624245,4.6711283,4.2886715,5.7240357,5.245893,6.1042895,6.1261125,6.297635,2.6448445,4.0784426,6.9411345,4.160939,6.359599,5.895356,8.052802,2.717989,2.233255,4.9840713,4.9194927,4.454486,1.9356977,5.187307,4.483482,5.5318317,6.899852,6.3141627,6.3436356,6.518455,4.9075804,4.5354576,4.5762367,4.8745756,3.6869025,4.937027,6.1131516,4.8458195,6.154531,5.4943476,5.4955473,5.2287016,5.5214868,5.220823,3.813165,5.2511444,6.3582973,5.3063626,4.087372,5.948098,3.4923015,3.8192513,5.590793,4.9417086,6.3227773,4.613415,4.042197,3.9831376,5.0019507,6.009388,4.7916346,4.1623282,5.875624,6.0410314,3.9564564,5.014616,4.53748,4.8744793,5.0381126,4.2402472,5.0349474,5.44347,3.900125,4.9119935,5.2159634,3.1953135,4.0952864,5.1592274,4.909626,6.3504577,4.6456842,5.6652927,4.8684154,4.897346,4.7429314,4.6885653,5.9657407,5.179593,4.4376926,5.783372,5.7081738,4.8021398,2.8888085,4.986894,6.4875116,4.157956,5.7730527,6.604809,4.910163,5.0653915,4.353424,3.9741082,3.873017,4.706367,2.5026422,4.9999323,5.304465,4.7024255,5.052326,4.782231,4.6738305,4.818784,4.772946,2.6673512,4.5856867,5.9857807,5.824608,6.540455,7.0032306,4.920859,5.0462804,6.4077754,5.8896494,4.6168394,4.454604,3.551993,4.5572453
TCGA-80-5607-01,6.246898,6.1616826,6.121057,5.9061375,4.904507,3.7564902,6.138685,5.4037986,5.8098235,5.4550796,6.511744,2.371849,4.3908157,6.435294,3.6509259,6.1956778,6.7023683,7.8606334,3.3822148,2.968271,4.170801,5.3781767,4.2793283,2.7008183,4.3909264,5.010998,5.722139,6.5671363,6.078516,5.7485957,6.7851424,4.537386,5.006595,3.5831132,4.836087,4.1816144,4.6922436,6.7742777,4.771072,6.246681,5.3882017,5.492674,4.9765406,5.1235046,4.761455,4.0276165,3.7842433,6.0649614,4.7925143,4.5468016,6.196766,4.0663843,3.7767625,5.886598,5.67003,5.6412606,3.7110422,3.7373638,4.409878,4.7557817,6.121859,3.9269056,4.355797,5.0334334,6.1822233,3.578305,4.7779465,3.6049492,4.438988,4.666896,3.3552573,5.516438,5.286865,3.1670296,4.5907297,4.3159695,3.129658,4.233061,5.3499103,5.000993,6.861903,5.0605445,5.33736,3.7085466,4.9058123,5.5366488,4.5976787,5.242482,5.701339,4.4256973,6.2270184,4.92294,4.2528896,2.9400373,4.916511,6.0796733,4.7587385,5.456896,7.086261,4.374843,4.7372828,4.1975293,4.6931615,4.1441617,4.9758554,2.377832,5.1278505,5.1884446,4.3690586,6.25747,4.5975666,4.7982593,4.97609,4.5742474,3.0119948,4.959271,5.876462,5.3118463,6.686836,7.339947,4.95343,5.6016593,6.2150497,5.631813,4.5815587,4.0678563,3.4521003,4.709724
TCGA-69-7974-01,4.007076,6.8238044,7.16462,5.9965763,4.587037,4.3077507,5.725578,5.2602344,6.1084404,6.0923223,6.3038964,2.7132044,4.0828176,7.0249863,4.210303,6.332709,5.9730005,8.022439,2.6996515,2.1523495,4.958225,4.999471,4.4861665,1.9200528,5.1785254,4.5636425,5.5716677,6.8004313,6.372159,6.233667,6.5172296,4.8158855,4.5077376,4.540585,4.918039,3.6432412,4.961886,6.205742,4.8443093,6.1513944,5.543737,5.547753,5.2140536,5.600339,5.177262,3.8846416,5.170062,6.494061,5.3122225,4.2293615,5.9584055,3.4866824,3.8865752,5.540632,4.795751,6.408242,4.5844436,3.8820684,3.946078,5.012002,6.035243,4.820161,4.2034516,5.9340653,6.0750127,3.9837415,5.106626,4.5204997,4.8173532,4.991229,4.1508512,5.054766,5.429451,3.9220603,4.868935,5.1327205,3.293678,4.0410676,5.0632396,4.9345274,6.373185,4.649165,5.7575827,4.8625603,4.9470634,4.786353,4.6829224,6.0050263,5.188192,4.377389,5.8252954,5.6906943,4.860328,2.8954782,5.002849,6.5136404,4.191795,5.7083144,6.6605434,5.015859,5.0772996,4.354284,3.9363039,3.8467364,4.6855745,2.489702,4.9918494,5.3128123,4.698264,5.1968355,4.7465897,4.8181367,4.8548794,4.8085403,2.6313276,4.6010566,6.0540624,5.8015714,6.541283,7.0340157,4.9137306,4.982065,6.4207063,5.8946915,4.6189694,4.4759955,3.5847912,4.556841
