,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,dim_65,dim_66,dim_67,dim_68,dim_69,dim_70,dim_71,dim_72,dim_73,dim_74,dim_75,dim_76,dim_77,dim_78,dim_79,dim_80,dim_81,dim_82,dim_83,dim_84,dim_85,dim_86,dim_87,dim_88,dim_89,dim_90,dim_91,dim_92,dim_93,dim_94,dim_95
531,-0.21701439,0.17769806,0.025862908,-0.0074592857,-0.0923415,-0.03382412,-0.069131695,0.05729465,0.108704105,0.10563657,-0.009044855,0.13778292,-0.061486367,-0.20389731,-0.002415463,-0.03483918,-0.085804604,0.035832107,-0.1421523,0.0179376,-0.10271551,-0.008945634,0.03237824,0.23022299,-0.14062846,-0.036449917,-0.015540619,0.01814877,0.06616754,0.09288564,-0.18841174,-0.060221393,0.08412523,-0.06278089,0.057749953,0.0037160611,0.101614155,0.07813431,-0.20662585,0.07241096,0.11774351,0.04636635,-0.08668231,-0.11694616,0.14354597,-0.0215453,-0.047132958,-0.11885713,0.14181265,-0.028913386,0.046345122,0.091033354,-0.029150974,0.048099115,0.047067266,0.11066937,-0.25437278,-0.113763176,-0.21133439,-0.01739809,0.022197045,0.027608056,-0.20472297,-0.061161626,-0.14883001,-0.049557805,-0.17271619,-0.08979398,0.07925893,-0.06098372,-0.11306692,-0.009002433,-0.028907342,-0.023560813,0.077765435,-0.1325498,0.0010708694,0.058867794,-0.035259895,0.059952922,-0.110001795,-0.06878617,-0.041495968,0.13842297,-0.04446362,-0.030307889,0.096404366,-0.21625087,0.023677032,-0.055773657,0.047497835,-0.22756352,0.037461378,-0.00797063,-0.013056123,-0.003030197
466,0.13723864,-0.04986378,-0.11243399,-0.08678656,-0.12632926,-0.05908704,-0.08813776,-0.21754682,0.0131609915,0.06837863,0.09983602,-0.13961624,0.07113871,-0.14241299,-0.0035133045,-0.084211715,0.08530517,0.16257669,0.22774403,0.09869641,0.20834456,-0.033425882,0.09542565,-0.012883138,0.009347364,0.124713354,-0.04946218,0.10096647,0.26048407,-0.070079915,0.0853741,0.06945633,-0.18904671,0.13859761,0.055470172,0.11006356,-0.021786684,0.10756676,0.10004462,-0.22321159,-0.012820878,-0.09759644,0.004234716,-0.045915853,0.09041098,-0.15407254,0.0006628217,-0.013845648,-0.011602475,0.08734876,0.08307947,0.017943125,0.08135466,0.03509323,0.046564803,0.03802733,-0.050667815,-0.03977203,-0.010206547,-0.13861394,0.09894226,0.19216858,-0.065547965,-0.11093368,-0.07677123,-0.13198544,-0.09463085,0.057127595,-0.08825855,-0.059943415,0.0012181115,0.07473966,0.04144466,0.009958009,-0.11872573,-0.02141002,-0.0919166,-0.093250245,0.16013105,-0.07776978,-0.074334964,-0.10176869,-0.077308096,0.069001816,0.06541916,-0.093968615,0.14776388,-0.07998685,0.020652218,0.052697204,0.0811871,0.13179807,0.12365448,0.1113575,-0.09412152,-0.07981951
185,0.1416878,-0.106809296,-0.11158855,-0.1133835,-0.13933001,0.18099391,-0.041481044,-0.1418702,0.032606445,-0.013004254,0.021031598,0.13729195,0.07623286,-0.09741318,-0.2275744,-0.03681996,0.09661123,0.13428922,0.05769336,-0.0021887443,-0.12850933,-0.097001106,0.081040934,-0.043893203,0.21186262,0.09294669,-0.1275263,0.07333481,0.019532904,0.105996616,0.00039205808,0.07311838,0.008403216,-0.16158424,0.14716226,0.092933096,-0.05010084,0.15505806,0.10333303,-0.16798396,-0.05563266,-0.052780095,0.018542254,-0.15541804,-0.14554387,-0.087440036,0.01553783,0.050662566,-0.035944585,0.012594733,0.049255412,-0.08519037,0.12575375,-0.09339324,-0.030417891,0.008475567,-0.036601584,-0.043061607,-0.051229388,-0.13680317,0.109579824,0.00259658,-0.20664012,-0.06822078,-0.03394276,0.1281195,-0.092069276,0.20982589,-0.11934874,-0.06612612,0.06098421,0.13053034,0.09216118,0.016089803,-0.030712917,0.08099192,-0.11743123,0.08867458,-0.120627105,-0.12984648,-0.0114469165,-0.11858086,0.099047065,-0.0050975056,-0.055727646,-0.07380016,0.15344568,-0.09594978,0.1392291,0.105051324,0.10263218,0.11413885,0.07223154,0.024542553,-0.09836396,-0.06991665
52,0.11239794,-0.043483973,-0.086599134,-0.13229132,-0.10268165,-0.050328445,-0.094903514,-0.10864518,0.05422317,0.11803602,-0.023025531,0.12374899,-0.09826766,0.013953417,-0.11281014,-0.09500424,-0.017464384,0.123006985,0.08190488,0.101422966,0.023976607,-0.11092541,-0.18645132,-0.055295046,0.015356899,0.11386997,-0.12896746,0.14009169,-0.03790223,-0.13103242,0.17216201,0.019080583,-0.08841742,-0.19205108,0.099146,-0.062154967,-0.07466911,0.12539242,0.09081798,0.18904534,-0.04274496,0.011869527,-0.0033666317,-0.13553807,-0.16555497,-0.096764766,-0.045848213,0.08421006,-0.20899314,0.11592711,0.11952267,-0.081308395,0.1259498,-0.015326321,-0.05961992,0.01794515,-0.0054231784,0.027445408,-0.0049176197,-0.1401622,0.09773874,-0.11467518,0.037896883,-0.13547917,-0.039598104,-0.13102688,-0.10791401,0.09350654,-0.21314497,-0.10471344,0.17991638,0.11621709,0.051559173,-0.08065553,-0.11850932,0.04446523,-0.042440496,0.08722383,0.024516763,-0.15075408,-0.047316805,-0.13671008,-0.07580275,-0.023215108,-0.035236306,-0.14809385,0.085267246,0.00567888,0.19658305,-0.0075175497,0.053749114,-0.0011293775,0.07963254,0.092551835,-0.098597236,-0.08311444
157,0.33128223,-0.033350036,-0.101372436,-0.13389398,-0.054293387,0.14234227,-0.021404197,-0.16012527,-0.024213431,-0.106570795,-0.09203778,0.12365656,0.07531338,-0.0047524367,-0.11382363,-0.06503261,-0.06309402,0.0929063,0.0121824425,0.007449428,-0.12724666,0.0979984,0.13970722,-0.08356227,0.1560843,0.09032269,0.1742762,0.049109004,-0.06884589,0.039417077,0.009300634,0.036269583,0.11255183,-0.031704377,0.12441537,0.13177791,0.116211444,0.10877455,0.008314263,0.07347723,-0.085868955,-0.07874862,0.05547791,-0.080178656,0.06939162,0.007935801,0.007079205,-0.03483271,0.24238892,0.0018777703,0.043849867,0.16871086,0.05331363,-0.053696405,-0.0014994901,0.06624537,-0.13999708,-0.2780413,-0.019627562,-0.06295393,0.046724338,0.05171444,-0.12699963,-0.03349291,-0.10667979,0.14939013,0.07275051,0.037505366,-0.076476105,0.110976726,0.0033724215,0.14954667,0.08543057,0.13199489,-0.0013565345,0.031336572,-0.03171469,0.21306337,-0.07502751,0.06958649,0.035017934,-0.0769864,0.02923442,0.15497473,0.088926695,-0.04678944,-0.027937185,-0.045659583,-0.07672262,0.099325635,0.100907125,0.1702738,0.093013085,0.03377446,-0.10185777,-0.04654831
19,-0.026748525,-0.024472266,-0.09343913,-0.11832122,-0.10243634,0.01587072,-0.015212784,-0.2126354,0.15911363,0.14294654,-0.08607462,0.08629031,0.0015165259,-0.15642464,0.02363593,-0.05976311,0.14007664,0.13733126,0.21675949,0.08521743,0.022138728,-0.08786584,-0.017631393,-0.11563165,0.08259511,0.11976423,-0.110438,0.0988358,0.038488705,-0.24010251,0.060966022,0.04779113,-0.119513415,-0.022568094,0.17994966,0.07446833,0.0087888995,0.10411316,0.04293581,-0.083053544,0.01012603,0.053829566,0.07855262,-0.12900513,-0.06483869,-0.11965227,0.026735364,0.055187277,0.06303232,0.085579194,0.110145435,-0.004047169,0.094553076,-0.008963025,0.099888906,-0.04480666,-0.15467392,-0.07129731,-0.11500047,-0.14108974,0.111606784,-0.0059820903,-0.10775666,-0.08022798,-0.07421715,-0.11255836,-0.13852674,0.09741651,-0.09179396,-0.08077399,0.15566444,0.09399504,-0.016820444,-0.12924196,0.013636039,0.19673686,-0.09658481,0.044865564,-0.017932126,-0.12184507,-0.110993475,-0.07878457,-0.018618008,0.09417713,-0.10735223,-0.099789284,0.2024006,-0.11312742,0.19349875,0.1033481,0.027894579,0.05530779,0.08929129,0.03418621,-0.08064149,-0.047104526
407,0.158905,0.0542067,-0.039369833,-0.064780004,-0.057464417,-0.032226525,-0.09962104,-0.107548796,0.009571638,0.20617963,0.0739076,-0.031328026,-0.11840564,0.06910464,0.035598725,-0.068819664,-0.05160624,0.07938784,-0.029053608,0.095733695,-0.08603943,-0.16227669,-0.14832875,0.032407995,-0.056334365,0.063401565,-0.0913842,0.02446644,-0.030139847,0.052212052,-0.014146781,-0.026732631,-0.098481886,-0.23541799,0.081836484,-0.042759053,-0.12549123,0.11924254,0.04806343,0.4104243,-0.004507695,-0.009321021,-0.21434593,-0.08690849,-0.093614265,-0.060308944,-0.023410449,-0.029649079,-0.14192732,0.04608543,0.1553968,0.007730086,0.025377532,0.14444748,-0.073271714,0.105792224,-0.061523337,-0.068064585,-0.105441585,-0.115871534,0.038480498,-0.10588228,-0.09218631,-0.11147707,0.0138478875,-0.10575071,-0.14763246,0.052568868,-0.17274447,-0.14317876,0.09846527,0.0989388,0.16575265,-0.030055236,-0.12741622,-0.090905845,-0.031347774,0.074862584,-0.034363884,-0.011363229,-0.09078515,-0.046394404,-0.09104806,-0.019399928,0.046402555,-0.073524386,0.13384634,-0.019964041,0.17177036,-0.09671357,0.041492783,0.07440851,0.06676258,0.02844415,-0.06760658,-0.09791263
75,0.35141182,-0.12321164,-0.13732597,-0.1149456,-0.11820077,-0.015446342,-0.06268345,-0.13629065,0.033628926,0.058978796,0.10398911,0.14605035,-0.05117554,-0.023788955,-0.18528153,-0.09934087,0.073236525,0.13013506,0.06704933,0.08289557,0.03566534,-0.05754444,-0.03427582,-0.13530427,0.10648051,0.093382776,-0.14008893,0.14929461,0.0989718,-0.020341286,0.13037926,0.09166236,-0.013869907,-0.058683574,0.009914164,0.027262371,0.004835078,0.10491854,0.068458885,-0.16329028,-0.048869226,-0.08589389,0.033776112,-0.09892695,-0.19342965,-0.10941582,-0.060774032,-0.053908587,-0.11619402,0.07268011,0.096087545,-0.11922559,0.14952673,-0.14472196,-0.044293057,-0.068187155,0.067331076,0.049841713,-0.089609064,-0.12581664,0.121568516,0.047808792,-0.04017594,-0.09817763,-0.029442204,-0.108283795,-0.10617863,0.10488111,-0.17505231,-0.09988015,0.107270755,0.12789913,0.04536287,-0.024494583,-0.09813568,-0.051992994,-0.10267679,0.07200455,-0.0209897,-0.13041429,-0.047445152,-0.14385165,-0.055401847,-0.04446203,0.052092336,-0.13002746,0.045650147,0.0035631864,0.14416324,0.015084017,0.076755166,0.02025209,0.089690275,0.13073108,-0.13307224,-0.08266223
336,0.0343362,-0.14044103,-0.12197856,-0.08218357,-0.123827375,0.026124893,-0.10299368,-0.17965299,0.15835656,0.07228775,-0.16664068,0.087337896,-0.006560381,-0.064714044,-0.10358942,-0.0057863668,0.08479293,0.1352497,0.11183893,0.05105878,-0.08622357,-0.10376325,-0.058906052,-0.085106835,0.11489058,0.09815134,-0.08448261,0.09769612,-0.0697099,0.040895157,0.10669695,0.047253266,-0.05471686,-0.19128512,0.08689358,-0.05944397,0.15765432,0.16044183,0.0055273306,0.0860673,-0.0716291,0.1037805,0.057160415,-0.15957561,-0.1629475,-0.077992946,-0.011596113,0.076525584,-0.007901688,0.09817303,0.1377361,-0.026503146,0.100480855,-0.032384597,0.089577295,-0.0010564126,-0.064612515,-0.018481808,-0.12796335,-0.16188446,0.09833617,0.04940657,-0.07013029,-0.12642325,-0.045719,0.019859256,-0.113191865,0.041668583,-0.15205501,-0.111998454,0.13308564,0.15160161,0.094610415,-0.01774095,0.09508232,0.055929873,0.0044280784,0.19028915,-0.07034085,-0.11669013,-0.10033025,-0.10287108,-0.013364258,0.041647658,-0.07682312,-0.11813115,0.07429383,-0.096253686,0.18486468,0.17630193,0.1423819,0.11545401,0.13916475,0.047459513,-0.1121781,-0.09051783
91,0.033382807,0.017525675,-0.08550422,-0.06775134,-0.15893313,-0.07696391,-0.17672603,-0.094307534,-0.037653975,0.07508479,0.023307258,0.065371215,-0.052626483,0.018865352,-0.07742384,-0.11126422,0.106491275,0.106258646,-0.0188175,0.06041941,-0.064135924,0.077149995,-0.19932231,-0.07416817,-0.13230094,0.089202575,0.042796478,0.14853269,0.07797936,0.011913626,0.081828676,0.01129949,-0.089896694,-0.112030916,-0.04044419,0.049228434,0.23686853,0.08899224,0.0018904164,0.2751781,-0.021447087,-0.013897621,-0.1691557,-0.1266225,0.10293409,-0.04562733,-0.10791825,-0.20930283,-0.08941409,0.15633218,0.12335993,0.13699254,0.084621646,-0.053333987,-0.11363065,0.09421652,-0.07329675,0.0088913,0.03937551,-0.10047528,0.1008135,-0.07853324,-0.101346195,-0.16376348,-0.07081866,-0.21761027,-0.035482734,-0.024588149,0.0036240704,0.031629797,-0.033456497,0.077023186,0.106461816,0.034106825,0.00669995,-0.10433297,0.016104784,0.0030399228,-0.013252621,-0.1064763,-0.007734579,-0.16839449,-0.08752595,0.038140126,0.15944892,-0.13821436,0.011137657,-0.08147653,0.019619023,-0.12430638,0.13403949,0.04070443,0.10400971,0.17190814,-0.11026165,-0.1293817
