,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,dim_65,dim_66,dim_67,dim_68,dim_69,dim_70,dim_71,dim_72,dim_73,dim_74,dim_75,dim_76,dim_77,dim_78,dim_79,dim_80,dim_81,dim_82,dim_83,dim_84,dim_85,dim_86,dim_87,dim_88,dim_89,dim_90,dim_91,dim_92,dim_93,dim_94,dim_95
531,-0.031059043,-0.09089961,-0.082061596,0.0022007304,0.049072884,-0.0076794815,0.070459865,-0.021405902,0.10104416,-0.017757162,-0.024795659,-0.04905135,-0.07707627,-0.10915817,-0.10082747,0.11221763,-0.12327614,0.0065394444,0.034568183,0.07901912,0.042649195,-0.06951686,0.22328736,0.06592257,0.08101788,0.070253916,-0.24412225,0.020237004,-0.063440554,0.033428434,0.055360556,0.03040456,0.05607004,-0.053669196,-0.05878386,-0.06413137,0.11021352,0.20181282,0.037046928,-0.13089328,0.02415334,-0.0034174768,0.040103428,0.032824643,0.06254901,0.05204844,-0.06650268,0.043517794,-0.21595521,0.07301806,0.060522992,-0.09662503,-0.03551556,-0.13221438,-0.06655498,-0.15676323,0.3284643,-0.12438722,-0.085311346,-0.054764733,-0.015331672,-0.11215727,0.021566108,0.07855868,0.073716335,0.059069898,-0.010974309,-0.024534242,0.18708898,0.07555883,0.071088724,-0.024698809,-0.057864685,0.03125339,0.14229204,-0.0102231745,0.009099039,-0.027800413,0.06675341,0.32485604,0.2234694,-0.017675094,-0.0445025,-0.093783826,-0.2984996,-0.030116549,0.011275971,-0.017811261,0.076959856,0.07392151,0.10315012,-0.0770325,-0.09376633,-0.052657057,0.055353962,-0.07215707
466,-0.028359128,0.21658254,-0.0979053,-0.022714771,0.049594577,0.094899766,-0.021168979,0.14727998,-0.124786764,-0.08039852,-0.08849199,-0.14608982,-0.06630752,0.00041790222,-0.036407772,-0.032007333,0.16360226,0.12204138,0.18016444,0.073356666,0.12277286,-0.13374037,-0.041216914,0.10581726,0.07844333,0.048562113,-0.15026818,0.077622525,0.068678826,-0.118337534,0.051067624,0.0941348,0.19119453,-0.09127535,0.058715116,-0.06513441,-0.045895863,0.040013902,0.11819292,-0.09484629,-0.06741819,0.09318485,-0.049420405,0.06271785,-0.12323648,-0.009117086,-0.15999272,0.12578985,-0.06542009,0.0717597,0.09409877,-0.08650727,0.04117546,0.041124884,-0.15517613,-0.04629949,0.013382727,-0.025535103,-0.1403549,-0.14149663,-0.11213003,0.027869519,-0.03969242,-0.06958307,-0.011583886,0.026993314,-0.06568273,-0.06114503,-0.08363983,0.049573094,0.20548427,-0.1260731,-0.13198425,-0.0036621497,-0.18909974,-0.0920511,-0.014137137,-0.14207006,-0.08448857,0.07810627,0.2035873,-0.02250513,-0.030385805,-0.0055956957,0.19631639,0.12241277,0.13653065,-0.19490665,0.09359876,0.048107993,0.047795832,-0.05705145,-0.08433129,0.06599572,0.07265468,-0.16888621
185,0.019460246,0.21962854,-0.025735766,-0.07872615,-0.02122269,-0.0749651,0.015135482,0.18947224,-0.108224586,0.16746536,0.04290379,-0.06790576,-0.019638823,0.11773629,0.115222,-0.11351387,-0.17558053,0.07996826,0.075422585,0.013561587,0.116128996,-0.047733203,0.10217661,0.08378108,0.09031779,-0.073676184,0.09034323,-0.033101976,-0.078235865,-0.1868151,0.09854245,0.051999893,0.03768833,-0.08269536,-0.087083615,-0.0061465646,-0.019312955,0.06400755,0.08745888,0.12761202,-0.10795673,0.063131176,-0.085061625,0.123967156,-0.107642286,0.082221486,-0.1226742,0.09701873,0.22744358,0.04492033,0.11166797,-0.059571058,0.13512379,0.1709423,-0.11571999,0.08134443,0.15717222,0.089511566,-0.053414185,-0.037415836,-0.039586104,0.030335344,-0.028469276,-0.045946475,-0.096454665,0.018709995,-0.11508392,-0.029678896,-0.19347754,0.0833038,-0.12761459,-0.027699707,0.0047772317,0.04268921,-0.18296303,-0.12004912,0.10453397,-0.17829484,-0.108739115,-0.02080441,0.043018583,-0.18311243,0.08472088,-0.023986021,0.06746432,0.12910475,0.075464,-0.10997947,-0.048281144,-0.0038335836,0.05512369,0.04885658,-0.12256377,-0.22397599,-0.031326186,-0.11021413
52,0.13216743,0.30710384,-0.11293217,-0.072496444,0.04926111,0.16059083,0.07257986,0.11400765,0.030224698,0.22997484,0.0358469,-0.05477234,0.05160578,0.021747082,0.007464783,-0.084884316,-0.21293364,0.03829008,0.047751874,0.095032305,0.0034045468,-0.109462954,-0.008851244,0.06498923,0.009885344,-0.091454156,-0.06810255,-0.03233502,-0.1405639,0.0126143955,-0.22426997,0.0435372,0.016580291,-0.11249069,-0.01576421,-0.0332165,-0.022458468,-0.041992594,0.07514454,0.020734675,-0.1057918,-0.09179404,0.097874895,0.1471034,-0.19396593,0.09967061,0.06371749,0.054492526,0.13693567,-0.0015268428,0.11151889,-0.0019387266,0.07700387,0.015496689,-0.071131915,0.20075253,0.09641544,0.042794336,-0.049862284,0.058341138,-0.05235122,0.074582346,-0.09032668,0.019615259,-0.0013958644,0.07739175,-0.00019500253,0.06582176,0.2185596,0.18964174,-0.10177607,-0.027389722,-0.013855677,0.009996921,0.08845581,-0.122074805,0.11222903,-0.13701896,-0.13164529,-0.1422927,0.0185663,0.15135346,0.16057853,-0.087694295,-0.054141663,0.017405825,0.01840159,-0.014518563,-0.10959097,0.08336836,-0.081578515,-0.1739531,0.105150975,0.0030839553,-0.13211098,-0.088880435
157,0.075732075,0.19495922,-0.081514716,-0.12446096,0.09486692,-0.13963105,0.06311595,0.12853767,-0.13495296,0.12532055,0.14227104,0.017255325,-0.109169155,0.022053426,0.049899895,-0.07121443,-0.10261815,-0.039997295,0.04623669,0.09648368,0.10376732,-0.05659789,-0.10307516,0.13662803,0.101406306,0.021161946,0.045523927,-0.1139061,-0.15554363,-0.03241017,-0.007278339,0.046715647,-0.060784437,-0.09736221,0.006856664,-0.055183653,-0.0471884,-0.023906043,0.14231557,0.015557857,-0.16138873,0.0011550029,0.12952398,0.11771119,-0.3570257,-0.07498519,-0.10476825,0.16051944,0.062335774,-0.16066396,0.12944287,-0.056233957,-0.09240197,0.17034313,-0.1078109,-0.0421359,0.08059909,0.07463489,-0.107340395,-0.03096825,-0.042700354,0.026838781,-0.068156496,-0.008071388,-0.0062275287,0.18544796,-0.04324242,-0.06720837,0.06173393,0.09410984,-0.04800542,-0.045975894,-0.03598034,-0.2627432,0.015278082,-0.14861047,0.058781542,-0.15551879,-0.121718,0.07016736,0.009236338,-0.03209243,0.13504887,-0.06371033,-0.09281558,0.03640117,0.017762473,-0.08226489,0.036573842,-0.041811448,-0.16359806,0.054055247,-0.006909026,0.116752446,-0.037434947,-0.07704708
19,0.090684995,0.17480887,-0.16534883,-0.05994106,0.031711593,0.02275185,0.09952477,0.160866,0.0317572,0.08441886,0.12831599,-0.034109652,-0.026154492,-0.15903647,0.01253383,-0.030459872,0.03959546,0.081345305,0.10791906,0.09624931,0.12743938,-0.100190684,0.029591965,0.13492227,0.111345336,0.18098079,0.016883403,0.080980696,-0.010253852,0.04073503,-0.12868133,0.0271834,0.0078422995,-0.058105282,-0.16145019,-0.10202957,-0.108426616,-0.039613258,0.17408076,-0.06658881,-0.13715133,-0.03692614,-0.115454696,0.13787751,-0.22247392,-0.0072219656,0.01826199,0.12231171,0.08356712,0.07126866,0.20781775,-0.054919865,-0.037440874,0.18847468,-0.20462316,0.015796892,0.17210701,0.07730646,-0.110462755,0.0026031074,-0.06290301,-0.0061080153,-0.06639077,-0.08477753,-0.02666468,0.07557803,0.024840737,-0.059819363,-0.05179126,-0.021291882,-0.18337649,-0.06053878,-0.028701067,-0.11022366,-0.04490366,-0.17014511,0.15229818,-0.11649441,-0.057806253,0.007576555,0.04602743,-0.0024765714,0.16662721,-0.096354835,0.059697706,0.097156905,-5.4587413e-06,-0.10564737,0.09696588,0.026896851,0.08350543,0.044758696,-0.19501363,-0.07035176,0.0825942,-0.14564416
407,-0.0060200673,0.17298621,-0.1355103,0.02099343,0.040216755,0.0934706,0.053127274,0.083265714,0.11387385,0.20975626,0.0072652292,-0.06079862,-0.010298806,0.000111263376,0.07884984,-0.10284448,-0.27055904,0.06501587,0.08107412,0.08061094,0.009364268,-0.09101005,0.044532847,0.07286421,-0.005693258,-0.14139484,-0.16690408,0.04571023,0.10547848,-0.0431616,0.085766226,0.03515942,0.05172025,-0.048664946,0.046604015,-0.0073161945,0.038067926,-0.012640967,0.074052036,0.06784045,-0.07849649,-0.02844736,0.08093762,0.14072885,-0.060500856,-0.010350698,-0.08959748,0.067957185,0.05553115,-0.04441841,0.08921866,-0.018747266,0.16579898,0.03063083,-0.048600227,-0.04469754,0.038081065,0.0042833234,-0.051685635,0.11942284,-0.119449176,0.13691285,-0.00695903,0.011162411,-0.011073276,0.1815353,0.14529559,0.11448058,0.19989926,0.13868402,0.062288277,-0.06525973,0.034760285,0.1646443,0.06364286,-0.05450587,0.08881379,-0.115127765,-0.07780054,-0.20692615,0.09047938,-0.095791936,0.05909576,-0.1625524,-0.05686283,0.05171493,0.14301148,-0.026266884,-0.068007104,0.04573245,-0.04655996,-0.39698493,0.10488973,-0.055535078,-0.08205809,-0.0879952
75,-0.015173344,0.43305397,-0.10916658,-0.070109,0.074322805,-0.0176811,0.045106728,0.15183209,-0.19196886,-0.035781734,-0.03403816,-0.08878337,-0.012232158,-0.008883975,0.07496403,-0.11478987,0.14303091,0.12995432,0.12303167,0.068708785,0.17928132,-0.10187081,-0.15115754,0.124471426,0.05061478,0.046285745,0.029334648,0.07584729,-0.005068308,-0.08851387,-0.07039203,0.0839153,0.11667225,-0.091696665,-0.07327003,-0.08000363,-0.050714828,-0.09828744,0.115691096,0.09276391,-0.09959485,0.045085505,-0.03285201,0.100004,-0.0258292,-0.0044883313,0.057018492,0.13610308,-0.10340623,0.10496358,0.05224593,-0.028829662,0.20406619,-0.013274544,-0.11125051,0.05730567,0.10645444,0.0053397147,-0.063115984,0.042582575,-0.09821024,0.06776606,-0.08871179,-0.0600305,-0.08935508,0.103429444,-0.11065803,-0.08281889,-0.15156434,0.10169445,-0.071975656,-0.07948569,-0.043902688,0.0017245896,-0.082239896,-0.10078557,0.10823795,-0.22590649,-0.15488921,-0.0026571439,0.07128565,0.064322025,0.04660886,-0.04002161,0.06468702,0.07623264,0.042891633,-0.09453745,0.11815566,0.067514755,-0.042402554,0.030580617,-0.04315796,-0.11117537,-0.12901258,-0.1258253
336,0.042084523,0.15595384,-0.13082144,-0.0031202422,0.031356122,0.0058269417,0.02144421,0.16858757,0.045663703,0.2110364,-0.07283843,-0.068953425,0.07558171,-0.058385346,0.089917816,-0.127526,-0.08805262,0.0963141,0.095066704,0.074661635,0.014445649,-0.13556573,0.10626053,0.101148084,0.053665522,-0.08932529,-0.038222637,0.051772594,-0.14411457,-0.009478007,-0.07770049,-0.0015355977,0.05990174,-0.08202252,-0.053705864,-0.07325488,-0.048662297,-0.0019552459,0.14316662,-0.016182132,-0.12419711,0.036432,-0.023482405,0.13968818,-0.16909024,0.101856455,0.06406629,0.09242855,0.20848121,-0.018000731,0.152905,-0.00052500365,-0.03510234,0.19331859,-0.1638304,-0.012588204,0.24165295,-0.11798293,-0.057292264,0.055822574,-0.08160238,0.12121085,-0.06775813,-0.093919076,-0.02476599,0.09908807,0.004345902,-0.07117316,-0.068379074,-0.0050643682,-0.068291076,-0.014693193,-0.061348468,-0.062257163,0.10232733,-0.116635025,0.16387105,-0.08670366,-0.058498506,-0.27987185,0.04918588,0.022011321,0.16523209,-0.16294509,-0.07286253,0.14881589,0.09322394,-0.10283297,-0.04491343,0.030042425,-0.074836634,-0.097568244,-0.0882382,-0.1170962,0.0824114,-0.1548174
91,0.10653664,0.08681336,-0.023929082,-0.1395266,0.09789408,-0.16834924,0.014660888,0.076287456,-0.2789616,0.0046412577,-0.10161386,-0.07128461,0.057191506,0.19879806,-0.028906995,-0.023566235,-0.054104805,0.0057332176,0.044536944,0.051357586,0.10437671,-0.06880633,-0.22579588,0.07078243,0.082072765,-0.106144905,-0.12812506,-0.21387064,-0.19106285,-0.018742537,0.085318096,0.07577458,0.087254174,-0.022478746,0.020313222,-0.12958206,-0.085701525,0.012395265,0.013165193,0.030398058,-0.09390974,0.07725029,0.053222712,0.024109844,-0.1573254,-0.111153424,-0.20781712,0.07271251,-0.0815902,-0.13711168,-0.014462937,-0.07446093,0.0997673,-0.014154041,-0.03414938,-0.03969186,-0.10766405,0.09566063,-0.087826766,-0.07357839,0.018263966,0.06468781,0.03142495,0.09383241,-0.07644536,0.068426475,-0.12311069,-0.15221982,-0.03178525,0.08174186,0.06183048,-0.07245184,-0.060979422,-0.028020514,0.028948586,-0.10647324,0.015918195,-0.116382174,-0.15268677,0.095607154,0.027216034,0.057813622,-0.0201236,0.04420236,0.0794346,-0.0028344656,0.07084738,-0.10628883,0.12339082,0.028808827,0.07457812,0.12856564,-0.17948556,0.3146937,-0.099643424,-0.059242617
