,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,dim_65,dim_66,dim_67,dim_68,dim_69,dim_70,dim_71,dim_72,dim_73,dim_74,dim_75,dim_76,dim_77,dim_78,dim_79,dim_80,dim_81,dim_82,dim_83,dim_84,dim_85,dim_86,dim_87,dim_88,dim_89,dim_90,dim_91,dim_92,dim_93,dim_94,dim_95
TCGA-97-8171-01,0.0008106455,0.08757089,0.013118795,0.004226385,0.15789118,0.059848532,-0.07544276,-0.08856591,-0.124709904,-0.35754645,-0.07610852,0.10246212,-0.081038,-0.005792967,0.010038165,0.0050824117,-0.05704941,0.06921894,-0.053487167,0.007447446,0.18081994,0.0371543,-0.021057088,-0.057042807,0.035809647,-0.006900771,0.058729447,-0.046342954,-0.1352082,0.08275512,-0.030649101,0.036532935,-0.017316986,-0.0023840538,0.12447654,0.11631912,0.044475082,-0.06505051,-0.031380236,-0.10767228,-0.24163443,-0.17864743,0.05135773,0.06477001,-0.13228685,0.037158135,-0.30284023,0.14828445,-0.02575503,0.23105334,-0.03467424,0.06322574,-0.14100231,-0.13172372,-0.12288001,-0.061908066,-0.11761108,0.05106395,-0.038976762,-0.057928544,-0.08220584,0.0052348617,-0.121731624,0.2220994,0.013768604,-0.041354697,0.053623017,-0.009852811,0.0033852633,-0.1423674,0.1138798,-0.21333076,0.018918492,0.042632632,0.04070789,-0.14876638,0.0451479,0.05414597,0.08270909,0.078099705,-0.01139431,-0.08656025,0.013457943,0.07012385,-0.0633661,0.11374412,0.08495734,-0.018949013,0.04213141,0.17769071,0.04874438,-0.04428003,-0.051224314,0.08977545,0.02560962,-0.036630947
TCGA-55-8092-01,0.03990654,-0.023840655,-0.086460926,-0.009899245,0.0054320726,-0.056290813,-0.22571272,-0.10021942,-0.0004203046,-0.039894275,0.0508655,0.0802159,-0.30342975,0.020072883,-0.044544183,0.042131215,0.16377209,-0.15596439,0.38375568,-0.0020367068,0.17314208,0.028962461,0.1931437,0.038424816,-0.0783734,-0.06569448,0.0031296217,-0.044817258,-0.03249415,-0.11698605,0.025779827,0.038239148,0.012914881,-0.0010202131,0.11642374,0.021471579,-0.1547021,-0.096357815,-0.09259811,0.00067331543,-0.004606805,0.07809737,-0.036223233,-0.119187154,0.03239337,0.019879889,0.03397496,-0.08769006,0.035221197,-0.090581544,0.044492397,0.09007317,0.10919818,0.16974093,-0.10344786,-0.18128978,-0.009204833,-0.025308335,-0.11783639,-0.027921455,-0.11939281,0.09768119,0.2201674,-0.03941995,0.014379316,-0.05774706,0.035284333,0.058106214,0.063497216,-0.07037294,-0.07241232,0.15415299,0.12154011,-0.05233819,0.05510919,-0.019348636,0.0074228668,-0.16354817,-0.071812235,-0.04443945,-0.076476544,0.004124936,0.12244379,-0.027170984,-0.025796093,-0.120873965,0.052040543,-0.17962447,0.0979942,0.1521588,-0.02167471,0.009291017,-0.019891296,0.065667555,-0.07702348,-0.15525158
TCGA-55-6979-01,0.06387161,-0.041125555,0.030900473,0.16590446,-0.11148227,-0.043147128,-0.16865353,-0.04493177,0.05144264,0.15227446,-0.20788723,-0.06299582,0.023497863,0.047413673,-0.004398577,-0.087899014,-0.045492534,-0.1306928,-0.04805275,-0.11348884,0.05313449,0.027484808,0.0956154,-0.017535796,0.13460824,-0.11740928,-0.02004308,-0.13358429,-0.12664291,-0.13309224,0.13735455,-0.028816389,0.019531846,0.03387702,0.089591935,-0.16652733,-0.13702062,-0.12757602,-0.08434359,-0.043679148,0.026266396,0.07178484,0.0077269617,-0.033217378,0.038324345,0.074042566,0.16936323,0.026883783,0.23970264,-0.10181818,-0.09973029,0.06547088,-0.026036093,0.17882255,-0.051829852,-0.016213613,-0.05585195,-0.13481994,-0.022285653,-0.23113911,-0.13735494,0.10258458,-0.038675886,0.023415128,-0.01624018,-0.1258301,0.023365835,0.07985748,-0.12476581,-0.14594458,0.0010351493,0.13237146,0.13991027,0.0065027466,0.15452394,0.044537894,0.1183404,-0.18431751,0.060186848,-0.07512332,-0.0800481,0.0725666,0.16659403,0.074676,0.14728889,-0.16198786,0.102023475,-0.09973809,-0.032519836,0.11649353,0.016519148,-0.12215404,-0.038897473,0.08263371,0.058043797,-0.049696542
TCGA-53-A4EZ-01,0.026302744,0.004065965,-0.063399136,-0.18281151,0.049709346,-0.1489439,-0.106421344,-0.224516,-0.074102916,0.010985698,0.06416807,0.13256323,-0.09143209,0.011018016,-0.023235185,-0.082932346,-0.11878237,0.01879197,0.24971195,0.13491851,0.0028887382,-0.0038907013,0.13570678,-0.11655827,0.036961354,-0.09838247,-0.077796735,-0.012469307,-0.20695104,-0.121420115,0.14942126,0.00032611427,-0.01495766,0.057087287,0.049863342,0.13450426,0.08177842,0.032181136,-0.23105238,-0.0012314662,0.031188166,-0.11372313,0.040039886,-0.018720392,-0.035973176,-0.037740707,-0.008048016,0.010137394,-0.118748985,-0.12566122,-0.08466783,0.031328764,-0.063346565,0.14538838,-0.08621697,-0.26076412,-0.1012198,0.18837762,0.013581072,-0.040500946,-0.031289518,-0.052032705,0.1958749,0.015398694,-0.021734862,-0.12517484,-0.08702246,0.14716223,-0.097285114,-0.04879532,0.16565472,0.010487305,0.099078335,-0.0091184825,-0.038732998,0.09368039,-0.05600934,0.15123186,-0.036627885,-0.22809099,-0.034292374,0.081087746,0.115408316,-0.04258498,0.08280441,-0.06958861,-0.047423128,-0.17399922,0.05211923,0.071560845,-0.03482844,-0.00198182,-0.012452598,0.09508121,-0.07731191,0.0048952154
TCGA-55-6986-01,0.015428476,0.076286614,-0.17509325,0.022047758,0.03327494,-0.047629073,-0.07886727,-0.03402324,-0.058690485,-0.24443206,0.08364955,-0.029698666,0.024303773,-0.07220466,-0.08791226,0.04484627,0.058997337,-0.0637968,-0.034437537,0.2693197,-0.066345155,-0.064816155,0.07788264,-0.10206242,0.0292106,-0.08295028,-0.039991602,0.019618783,0.069639176,0.094437234,-0.0713106,-0.06418176,-0.12163118,-0.029468462,0.01130111,0.04406021,-0.1843695,-0.07433851,0.113163106,-0.07454257,-0.06550967,-0.0256385,0.14830324,0.0010316621,0.1526375,0.091174014,-0.18860675,0.115475886,-0.0046965936,0.14979382,0.09471895,-0.014695951,-0.040440172,-0.1730601,-0.032453164,0.29057214,0.08374779,0.029628094,-0.15944631,0.008894432,-0.02245866,0.0791422,-0.10618713,0.024954943,0.010427003,-0.039677665,0.14734912,-0.10482079,-0.009483989,-0.10789151,0.029372904,0.013619512,0.06374133,-0.06556777,-0.04915371,-0.12119498,0.06561484,-0.08188962,0.19068874,0.17111737,0.066046715,-0.24925567,0.03319979,-0.019373054,-0.099018075,0.22949867,0.06775492,0.04309875,0.03190477,-0.11855,-0.104994915,-0.064521454,0.038933773,0.13863409,-0.020666344,-0.07027096
TCGA-55-8207-01,0.047719352,-0.19825722,0.04423463,-0.14079176,0.09343884,-0.12416398,-0.096609645,-0.13502468,0.052638367,0.07887672,-0.11581986,-0.0035608874,-0.25763077,-0.020598643,0.00715282,0.10223325,-0.0200295,-0.020734383,0.028025119,-0.07629906,0.14312789,-0.028254738,0.20548332,0.018799955,0.2931358,0.08171217,0.07083919,-0.06964316,-0.010010034,0.1402279,0.06979405,0.016034147,0.041350745,0.040712524,0.12238475,-0.043916415,0.05067912,-0.05195755,-0.13650686,-0.03489807,-0.018958157,-0.014655616,0.007368964,-0.027855068,0.13889141,0.11969837,-0.12239475,0.1305273,0.11610611,-0.03004622,-0.09156454,0.0019780279,0.15375441,0.12306269,-0.10344148,0.17519493,-0.057397082,-0.051865824,-0.060649972,0.0026492388,0.012584866,0.09928681,-0.0023606962,0.023326479,-0.07564391,0.012474248,0.04138527,0.23860331,0.0418952,-0.08333848,-0.18743573,0.068288624,0.017851904,-0.12550326,0.042646356,-0.0013058097,0.029973084,-0.01945089,-0.042739194,0.027388075,-0.041555002,-0.01537664,0.051957324,0.0173899,-0.10373448,-0.23999862,-0.19793963,-0.17097336,0.07683803,0.122709244,-0.03100415,-0.12085463,-0.040517744,0.016601201,0.029633429,-0.18734157
TCGA-05-5425-01,0.013702467,0.08456148,-0.02451416,0.12797678,0.1759141,0.010278053,-0.01622429,-0.024005324,-0.12928489,-0.25605792,0.12766281,0.03486906,-0.14214262,0.06370873,-0.07500993,-0.09501263,0.10601799,-0.027153686,0.19081505,-0.038335957,-0.024980562,0.022368418,-0.077613056,-0.07859014,-0.24878661,-0.030668275,0.041731205,-0.19752549,-0.12817515,0.06779708,0.0037226945,-0.09302265,0.09103956,-0.003739342,0.065564565,0.06931095,-0.15069981,-0.08172035,-0.023382971,-0.010113176,-0.21010335,-0.12688352,-0.048722066,0.05071291,0.13560602,-0.0030784807,-0.41461816,0.11361051,0.015782433,0.1977007,0.00480127,-0.023246547,-0.015594858,-0.026237851,0.029723182,0.050050173,-0.11636682,0.016353428,-0.040391,-0.231499,-0.037992556,0.08036695,-0.06633096,0.050563652,-0.08998875,0.07976288,0.031272344,-0.084688745,-0.014014649,-0.11131797,0.011587499,-0.20184223,0.04249977,-0.0007143948,0.070352145,-0.08850576,0.025491932,-0.019158423,0.104199216,-0.0037449612,-0.04685589,-0.023290196,0.05891452,0.05805985,0.043331444,0.021094667,0.15994667,-0.0064787827,0.047126465,0.10478253,-0.05494619,0.073522285,-0.04099642,-0.024756722,-0.013738409,0.021771723
TCGA-55-7724-01,0.016726559,0.038922075,0.03728683,-0.12096194,0.05197988,0.00084081414,-0.11214724,-0.012243369,0.09036197,-0.016557734,-0.22531475,-0.06266981,-0.0318103,-0.06061396,-0.0055999225,0.15158662,0.15469712,-0.03309477,-0.07378959,0.02595478,0.15129279,0.12301121,0.009351163,-0.062404737,-0.0121031,-0.067090824,-0.16567533,-0.056584135,-0.0030996767,0.07960252,0.0099661555,-0.018338908,0.14359434,0.012894635,0.0039774054,-0.09133227,-0.10576034,-0.05753431,0.22258836,-0.0030066778,0.013609962,-0.03259649,0.07971526,0.019621253,-0.063887246,0.069367275,0.05290783,0.02207479,0.037435386,-0.026579468,0.031994443,0.06408776,0.012701205,0.15793435,-0.03706417,-0.00488373,-0.07550778,-0.08259507,-0.09319697,-0.08362078,-0.19762108,0.012325842,-0.124450855,0.19520393,-0.06552511,0.03426932,0.13909715,0.19717818,-0.06372663,-0.1343826,-0.17516147,-0.08910945,0.018660884,-0.08408352,-0.041789692,0.12240928,0.15861022,0.046906047,0.0051049665,-0.15830952,0.029498048,-0.19067992,0.16334961,0.083764754,-0.02504509,0.03691314,-0.3634738,-0.114827834,0.09445407,0.03599504,-0.008495107,-0.17871438,-0.01872454,-0.027643906,0.04418912,-0.16748549
TCGA-91-6847-01,0.17234069,-0.06393907,-0.15897748,-0.17043859,-0.3094288,-0.19486164,-0.07879907,-0.03333108,0.052339632,0.05317117,0.053989183,-0.026875108,0.026591903,0.05471465,-0.116329566,0.03956016,0.15157524,-0.22228083,-0.028967742,0.16255024,0.024094876,0.059791364,-0.09591866,-0.013102271,0.07331557,0.031393647,-0.021609085,-0.11151499,0.077462725,-0.102876216,0.24356657,0.090675406,0.058120392,0.07724348,-0.011453083,-0.09405605,-0.035853364,-0.03221887,0.16835698,0.081345774,0.14476581,0.19341089,0.0021779498,0.031745963,0.02736204,-0.0042427555,0.07252667,0.07575676,-0.026652867,0.035900757,-0.05259894,0.09869582,0.09884137,-0.06469158,-0.10376467,-0.16386467,0.016019134,0.050941356,-0.04537207,0.102563955,-0.07679608,0.009181201,0.08441384,-0.08789208,-0.05931525,0.026222631,0.12086663,-0.03494526,0.033026382,0.10430065,-0.11038151,0.3078127,0.13761844,-0.1279924,-0.08872841,-0.088796586,0.03992459,0.01500082,0.04913684,0.067960784,-0.07299205,-0.09979951,0.036860906,0.063364446,0.112045676,-0.044883735,-0.07689792,-0.06447278,0.15300058,0.08437806,-0.13077353,0.032044493,-0.046731386,0.018465362,0.03761444,-0.020541469
TCGA-75-6206-01,0.08839003,-0.015179304,-0.0013209216,0.13465592,0.108881,-0.006128108,-0.0985632,-0.050961994,0.004799432,-0.038646728,0.3077552,0.04138446,-0.18344186,0.1650598,-0.07553277,-0.08629463,0.18341008,-0.21372953,0.29011458,0.054323133,-0.14063309,0.08200576,0.15218708,-0.11007736,-0.044423517,-0.073108815,0.09421191,-0.005048466,-0.06190739,-0.15586749,0.01854198,0.05371967,0.048356052,0.05466574,0.07074886,0.06348782,-0.14396882,-0.12084445,-0.019504966,0.033367738,-0.035716012,-0.012092559,-0.003062643,-0.087579206,0.084284686,0.047914047,-0.14178617,-0.0057630553,0.069740936,-0.030766249,-0.01799128,0.09183723,0.22089127,0.054925513,-0.06488049,-0.116099946,-0.08352875,-0.008149566,0.014809606,-0.024915079,-0.09690737,0.11660748,0.1965135,-0.12385645,-0.04182365,-0.016804883,0.14670764,0.002497669,-0.0021968544,-0.010851078,-0.02092676,0.032870855,0.07611699,-0.13923845,0.11386972,0.010366124,-0.027553331,-0.06712363,-0.08752238,-0.033729937,-0.17952447,0.030750673,-0.008295174,0.072274074,0.0029057632,-0.12008526,0.17052141,0.0025030398,0.119167015,-0.008150933,-0.14306758,0.043978307,0.009986673,0.21236877,0.017161367,-0.038070615
