,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,dim_65,dim_66,dim_67,dim_68,dim_69,dim_70,dim_71,dim_72,dim_73,dim_74,dim_75,dim_76,dim_77,dim_78,dim_79,dim_80,dim_81,dim_82,dim_83,dim_84,dim_85,dim_86,dim_87,dim_88,dim_89,dim_90,dim_91,dim_92,dim_93,dim_94,dim_95
TCGA-55-6982-01,0.050082598,-0.1178325,0.10305537,0.014205951,-0.051166195,0.10784904,-0.055394795,0.035381466,-0.17196682,-0.10979312,-0.056665994,-0.059888687,0.10581019,-0.23593915,-0.07912633,0.0034491364,0.023801228,-0.060303673,0.11118982,0.11077055,0.060176887,-0.06869807,0.013767817,-0.093686245,-0.05196776,0.037969604,-0.0051376824,-0.12327494,-0.107589714,-0.08229473,0.03330495,-0.1342791,-0.06304952,0.14350279,0.0211291,-0.08561962,0.11608325,0.03864329,-0.084622554,-0.14142823,0.0881027,0.037209846,0.032208502,0.13292325,0.004082832,-0.065405585,0.0044849166,-0.15335569,0.18774773,0.1233923,0.042364214,0.0665166,-0.062204517,-0.3179875,-0.06783829,0.0567695,-0.03625104,-0.05212324,-0.1374737,-0.028591529,0.1663751,0.101509616,-0.078632586,0.10610967,-0.16303165,-0.098748334,-0.02031732,0.1694837,0.05231671,-0.07634926,0.18602037,-0.11872421,0.062803224,-0.04855872,-0.0035164014,0.013094023,-0.08846803,-0.04321199,0.107388,-0.05260728,0.00032287542,-0.031233365,-0.13499627,-0.111397624,0.29318056,0.0032534362,0.083742335,0.18758258,-0.076611765,0.023442378,-0.002292987,-0.043911967,0.078393616,-0.12940986,-0.020081544,0.07861496
TCGA-78-8662-01,-0.042701233,-0.09433424,0.031133184,-0.111238316,0.060244802,0.13575724,-0.043488722,0.22088397,0.06844857,0.019224983,0.108537614,-0.005209513,0.001704346,0.11049738,-0.25375804,0.14549397,-0.015138975,-0.009208221,-0.05269558,0.14312567,-0.114894554,0.033333052,0.071575515,-0.010221888,-0.07662803,0.037962325,0.03541114,0.01161949,-0.067442074,-0.024795188,0.119621016,-0.14443356,0.04616675,0.05114976,0.22888839,-0.0565107,0.14183414,0.08650511,-0.051760007,0.05361762,-0.052788544,0.01031499,0.08163367,-0.03387738,-0.06778651,-0.13516453,0.12219244,-0.0070090066,0.0023817376,0.13400987,0.12215204,0.21017213,-0.06185657,0.06239876,-0.14264607,-0.10297717,0.046091966,-0.06835056,-0.03148309,0.104808204,0.23276798,0.04758451,-0.2595361,0.10865838,-0.1479242,0.004958564,0.033266246,0.07672887,0.08984113,0.016750125,0.09120593,0.04544779,0.087246284,0.10969133,0.023214376,-0.03305519,-0.34246007,-0.09246317,0.03142135,-0.08582882,-0.041552693,0.07425197,-0.10212572,-0.02658925,5.6482208e-05,0.030378386,0.11899412,-0.057417072,0.0759498,-0.04592903,0.12917016,-0.09470872,0.07656977,-0.033598457,0.052487962,0.03362153
TCGA-17-Z042-01,-0.0043618935,-0.02348216,-0.02108265,0.030577555,0.028899658,-0.16657886,-0.0065127374,-0.010508568,0.1269792,-0.0121297715,-0.025859214,0.060242962,-0.069623105,-0.021036247,-0.16071513,-0.06087651,-0.09112663,-0.02371885,-0.08446401,0.09686522,-0.25639573,0.0075204107,-0.006079167,0.07028206,-0.026560226,0.11358371,0.22957395,0.037842758,0.10182909,-0.18573344,0.211119,-0.023443654,-0.004825325,0.07087549,-0.06278117,-0.003206203,-0.029957494,0.005426157,-0.19573063,-0.07712444,-0.003231347,-0.070892535,0.14633062,0.026669933,0.035038106,-0.1296756,0.022822464,0.07777437,0.032459002,-0.05663021,-0.09991164,-0.019352451,-0.048292212,0.27581635,-0.042492084,0.12164532,-0.12519649,-0.093003936,0.007225097,0.059391543,0.026618917,-0.03685528,-0.03319609,0.095032044,0.016560031,-0.011786599,-0.06111645,0.0032645445,0.039251734,0.071515866,-0.1858861,0.072807014,0.118706636,0.05805237,0.06870125,0.083003856,-0.10220743,-0.07714902,0.10912186,-0.075013734,-0.13175172,0.009189926,-0.032175705,0.1876059,-0.0042744675,0.04229048,-0.27926654,-0.04201723,0.13178651,-0.056269564,0.036815923,-0.10564373,-0.22503872,0.026835758,0.1618204,0.21175241
TCGA-78-7158-01,-0.01289398,-0.12832959,-0.06872286,0.13253507,-0.044677988,0.23847167,-0.1743466,0.023332605,-0.08113886,-0.16906163,-0.06148681,-0.10991587,0.019820152,0.10747244,0.011901136,-0.0089055,0.052661236,-0.16137686,0.108090796,-0.08523712,0.13014871,0.077142455,-0.22179475,-0.08550789,0.15846445,-0.026196765,-0.04319823,-0.1076063,0.03006421,0.08200965,-0.18757881,-0.016113166,0.0017951867,0.010171047,0.05390601,-0.019512983,0.10948198,0.026169518,0.0067515923,-0.017214568,0.0049119517,0.09628299,-0.12152064,0.17353646,0.28166157,0.042058896,0.012172332,0.050242834,0.033905856,0.07542112,0.10032728,-0.0032682922,-0.026959192,0.02349962,-0.112506375,-0.07632201,0.0960604,-0.17120704,-0.016726257,-0.08983306,0.036908355,-0.0018110253,-0.09133087,0.0027448619,0.045650885,-0.022452967,-0.008208779,-0.017020086,0.0356916,-0.22500029,0.06335932,0.0032541472,-0.24674933,-0.049004924,-0.0042027174,-0.03629337,-0.030200621,-0.028528498,0.090187386,0.07049985,0.15790017,0.09757919,-0.005049965,-0.13187405,0.097251795,0.03305388,0.15213026,0.14048333,-0.18687445,0.06736314,0.18113574,-0.027105415,0.09909631,0.03768395,-0.011050096,-0.1515849
TCGA-64-1677-01,0.02840638,-0.01580147,-0.022777796,-0.104822524,-0.00998326,0.24400637,-0.030815292,-0.05242003,0.110365175,0.14882603,-0.059958484,-0.12744908,0.030171689,0.28583926,-0.18704662,0.10775997,0.13849272,0.033066608,-0.08875094,0.116166405,0.024490058,0.051764306,-0.03977487,-0.027568279,-0.049352434,-0.12346499,-0.09689562,0.115532644,-0.00026655805,0.015134129,-0.114024855,-0.08243631,-0.05818249,-0.08680954,0.17217827,-0.05540116,0.030085227,0.03759778,0.0018238996,0.09230075,-0.020036608,0.022708163,0.052122135,-0.18182433,0.03182271,-0.08205603,-0.028113151,-0.032496326,0.010730243,-0.01490819,0.12121355,0.33323145,5.5290406e-05,0.12568717,-0.16570008,-0.1187435,0.14287494,-0.06937657,0.085915014,0.020067777,0.15765814,-0.046332315,-0.1770405,-0.008640618,-0.047493994,0.042041246,0.1343495,0.058297653,-0.058687296,-0.002588289,0.14775525,-0.025742704,0.010831136,0.03667651,-0.068079874,-0.13236664,-0.27396616,-0.0075677247,-0.044639863,0.03039706,-0.009967287,-0.027318802,0.037185535,-0.105827294,0.012112614,0.006875002,0.12126634,-0.15721214,0.056790188,-0.05464216,0.031091766,0.009840457,0.09598414,-0.012224865,0.10388916,-0.15443414
TCGA-44-7671-01,0.04741582,-0.16178437,0.048205376,0.1500196,-0.008381125,-0.0015681619,-0.019696983,-0.030596774,0.07119191,-0.071998626,-0.10749497,0.03056771,0.06741576,0.093769565,-0.073577166,0.082334965,-0.10508989,-0.083429195,-0.116199136,-0.1927433,0.059571724,0.23665875,-0.07140854,0.17479166,0.0835097,-0.24017057,0.06218055,0.0024405199,-0.18481873,0.014801212,-0.12929009,-0.026827857,0.07193601,0.124967314,0.017170643,0.14468239,0.19561309,0.08461315,0.09198065,0.11839861,-0.024720807,0.09773678,-0.11296616,-0.0011936477,0.08447966,0.033448014,-0.016689636,-0.078801505,-0.04324994,0.060572308,-0.117451966,0.1942646,0.12078702,0.056180708,-0.28993547,-0.05183515,0.24510454,-0.098780215,0.046268508,0.06855674,0.13936675,0.07894194,-0.03906378,-0.002870748,0.00978939,-0.038107716,0.048703536,0.021135706,-0.08197156,-0.118054286,0.16213724,0.0063154623,-0.120673336,-0.017195709,0.057787493,-0.1257665,0.0049246955,-0.16699867,0.084475085,-0.08362061,0.069795094,-0.03564244,-0.04617896,0.0044438206,0.08958742,0.027437972,-0.011641765,-0.029616132,0.0018985044,-0.027862975,0.06544396,-0.081213586,0.032524876,-0.017771497,-0.058155924,-0.19479056
TCGA-95-8039-01,0.07010715,0.014846144,0.04586297,0.090899825,-0.119927876,-0.13481893,0.112083346,-0.060949147,-0.012177567,-0.13684513,-0.07751781,-0.0026491014,0.077304,-0.15787967,0.0006814532,-0.10349694,-0.05642826,-0.032799233,-0.108636945,-0.01910432,0.08288149,0.12720756,0.012653256,0.029853484,-0.14990328,0.0057290327,0.20285386,-0.018858884,-0.09613596,0.014694959,-0.066174515,0.04923486,-0.07654031,0.14302646,-0.10366066,0.09091195,-0.1626927,0.06883991,0.100427695,-0.082785174,0.054878373,0.07593947,0.069144614,-0.08439961,0.053763814,0.1132172,-0.099525526,-0.17605442,0.008811777,-0.014122837,-0.06916461,0.03776523,0.031050997,-0.17693204,0.19575515,-0.10217742,0.16551189,0.064082876,-0.12133313,0.113627896,-0.01669842,-0.07183924,0.14258829,-0.0698971,0.043829393,-0.02319243,0.10119921,0.109354205,-0.13827372,-0.08348393,0.18486789,0.06366982,-0.21685024,-0.031492084,0.055129774,0.28392017,0.07592968,-0.027306842,0.14203009,-0.012926439,0.043587565,-0.18362622,-0.089953445,-0.059836827,0.15218838,0.073123604,-0.017347185,-0.17317656,0.06342136,-0.060077675,-0.069142915,-0.042993527,0.06459819,-0.12979588,0.032495756,-0.10181074
TCGA-73-4666-01,-0.0072191893,-0.0024197658,0.08706995,-0.077245034,-0.052036017,0.15639585,0.09379833,-0.26062986,0.13223144,-0.10625694,-0.028882148,-0.03048256,0.07769232,0.13660337,-0.076468915,0.12571989,0.044999305,0.07946854,-0.11902662,0.18728808,0.2656147,0.16444413,-0.09488673,-0.16373871,-0.053148527,-0.05903339,-0.04301841,0.14487757,0.01597424,0.10026659,-0.19069827,-0.14053488,-0.08720119,-0.046143465,-0.009278889,-0.037648298,0.0017900078,0.15774837,-0.099337466,0.16565597,0.046271782,0.067182824,0.11565911,-0.17750865,0.15495248,0.14465779,-0.0054036565,-0.007172176,-0.06833416,-0.01870435,0.022046609,0.13571067,0.07285544,-0.12601352,-0.07393906,-0.05485259,0.082181685,-0.08837245,0.11787948,0.04787206,0.07741332,0.009132755,-0.1505771,0.02668261,-0.036772855,-0.060350407,-0.037566923,0.05337449,-0.14146079,-0.023511361,0.12961936,0.058758736,-0.10036087,-0.027028719,0.048581246,-0.014158862,0.045563273,-0.09018855,0.05970397,-0.0825139,-0.077058345,-0.09362822,0.03702765,-0.02396645,0.11912982,0.063483275,0.07064696,0.12464094,0.00057620835,0.029571578,0.013129833,-0.11288982,0.21659811,0.102843255,-0.11095506,-0.110658
TCGA-17-Z058-01,0.0023934636,0.009296862,-0.0037598773,0.0371071,-0.00026919384,-0.24059492,0.02488045,-0.007871093,0.095810905,-0.026260234,0.017487466,0.059610616,-0.07575564,-0.05268339,-0.04390409,-0.11434271,-0.1473036,-0.011347594,0.00620646,-0.02856276,-0.21436778,-0.0450641,-0.08520493,-0.073616035,0.1086048,0.12197279,0.101505056,-0.06407839,0.110380985,-0.17113218,0.1467971,0.03894119,-0.032293722,0.09195399,-0.051452048,-0.012172413,-0.038866192,0.0037521971,-0.105051644,-0.118679516,0.044684358,-0.056085028,0.12544507,0.19299883,-0.0077055055,-0.19953074,-0.0011631601,0.05782766,0.050993137,-0.0048151426,-0.07988201,-0.10291992,-0.061729897,0.30418867,0.0021709749,0.13654831,-0.16459522,-0.025957303,-0.014101292,-0.054963045,-0.0026129729,-0.08730462,0.038101193,-0.013323228,0.014410009,-0.03052578,-0.048420526,-0.011575992,0.023467163,0.024506005,-0.24261864,0.05508278,0.09765574,-0.033166047,0.12017973,0.044197656,-0.117809296,-0.032313924,0.09074836,-0.0832926,-0.04709851,-0.016881036,-0.04901506,0.15498246,0.0032948628,0.058044206,-0.25673038,-0.02367273,-0.074879125,0.018675616,0.013529175,-0.09633067,-0.27965125,0.09407876,0.17364211,0.20839472
TCGA-MP-A4TD-01,0.13461573,-0.007816924,0.0872662,0.00301879,-0.07227698,0.024105374,-0.15181135,-0.041554175,0.028896553,0.14910509,0.03563675,-0.236352,0.123421706,-0.03772102,0.069571234,-0.07707163,0.053581983,-0.011593022,0.03325217,-0.060740747,0.075022615,-0.13098764,-0.1015463,0.013037506,0.108877845,-0.2604827,-0.18103847,-0.058261387,-0.11789537,-0.008711141,-0.13414147,-0.027106797,-0.06467156,0.03292385,0.1184342,0.13586788,-0.023226677,0.044979822,0.22125053,-0.12502967,0.08450809,0.086803965,-0.031014407,0.06242138,0.20857392,-0.0887425,-0.12337497,-0.09538035,-0.08312733,0.04376927,-0.0008503807,0.05207888,-0.058981765,-0.09265709,-0.10226068,-0.09653403,0.15322916,0.14774185,-0.0046359985,-0.111288436,0.094058014,-0.05762851,-0.12521747,-0.29308003,0.07487371,-0.036236536,0.07150844,-0.0014192204,-0.13721542,-0.10566173,0.0035352893,-0.029497592,-0.08402067,-0.09359241,-0.06954326,-0.0067177336,-0.09349016,0.020559872,-0.087921605,0.040909983,0.11526532,-0.0037745212,0.00809342,-0.05365351,0.09359319,0.06310048,-0.010989343,0.020793697,-0.2700729,0.0996821,-0.017913666,0.011736292,0.044852465,0.15151463,-0.020666134,-0.10448874
