,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,dim_65,dim_66,dim_67,dim_68,dim_69,dim_70,dim_71,dim_72,dim_73,dim_74,dim_75,dim_76,dim_77,dim_78,dim_79,dim_80,dim_81,dim_82,dim_83,dim_84,dim_85,dim_86,dim_87,dim_88,dim_89,dim_90,dim_91,dim_92,dim_93,dim_94,dim_95
TCGA-05-4415-01,0.12877418,0.20945174,-0.011058522,0.10172096,0.039266817,-0.06620995,0.13196222,0.028144527,0.019958865,0.095612995,-0.079369634,0.13477957,0.15486236,-0.0011697271,-0.05266103,0.04340639,0.015542176,-0.0029702957,-0.06374066,0.011830459,-0.0014040913,0.055614635,-0.021204563,-0.083346546,0.4056826,0.0049845404,0.18000664,0.068552025,-0.112699255,0.029482808,0.023320487,0.017474668,0.046800524,0.034248862,-0.0516895,0.05509161,-0.16618091,-0.06823971,-0.022502648,-0.230224,0.049725004,-0.017721036,0.11953932,-0.09561307,-0.12302385,0.10287068,0.23090881,-0.05132272,-0.06669231,-0.0063129715,0.13700221,0.043415897,-0.06281661,-0.18671304,0.008875556,0.051867496,-0.20745422,-0.0022596107,-0.021384908,0.05649585,-0.012623566,-0.07227674,-0.104560144,0.12166423,0.18174054,-0.010396489,-0.00870612,0.05795467,0.18300779,0.03588894,-0.073047176,0.042036347,-0.12278282,-0.10926949,-0.15547314,0.018686073,0.10794414,0.12003102,0.07003029,-0.17842564,-0.0005524945,-0.051278155,0.08877905,-0.02962228,-0.115501866,-0.108609065,-0.015315274,0.13283603,0.041887045,-0.017549453,0.043348957,-0.0065036886,0.04057883,-0.05722944,-0.009427342,0.08814848
TCGA-67-6216-01,-0.034907725,0.010990276,-0.10292115,0.0014255876,0.11564166,0.005899652,0.06927949,-0.18228999,0.07962586,-0.07872923,0.06675918,0.09823502,-0.10819067,-0.09504952,0.092441194,-0.08680891,-0.01226804,0.08681276,0.04569866,0.036419466,-0.11306522,0.07407778,0.05039608,0.017730024,0.026179673,-0.19156411,0.114747524,0.20049573,0.1511359,0.09049498,0.09165867,-0.10658642,-0.021697478,0.11498994,-0.057577852,-0.06001381,-0.11670396,0.014793938,-0.25976157,0.14482874,0.02637565,-0.06914045,-0.11277988,0.017075561,0.020538816,-0.016563686,-0.14983982,0.06154732,0.118368156,0.01263327,0.045796115,-0.01671639,0.06728719,-0.0037196956,0.057285715,-0.23451439,-0.10549517,-0.032027587,-0.11710475,-0.15575975,-0.113361776,-0.017793505,0.06683962,-0.13541767,0.20143135,-0.048128508,-0.10622231,0.041849222,-0.09355567,-0.05183401,0.0027483474,-0.11135291,0.07784981,0.024444528,0.15300387,0.09065684,-0.08518697,-0.06793562,-0.14502926,-0.16110715,-0.026397955,0.061117467,0.075979434,0.02175029,0.18745154,0.04814881,0.21474949,-0.1856633,0.09431456,-0.046525143,-0.043633275,-0.14021973,0.09183603,-0.0017444156,0.089880005,-0.1040064
TCGA-78-7162-01,0.012877048,0.15048985,0.050175123,0.057058208,0.061439317,0.1538585,-0.16708268,0.034823954,-0.07854275,-0.15074201,0.08632032,0.06966999,0.032789644,-0.09320841,-0.20539157,0.20766357,0.021966415,0.019263195,-0.026636194,-0.03186538,-0.061577264,-0.027956247,-0.08365964,0.0775069,0.051374853,-0.043552928,0.23739971,0.05248844,0.08085056,0.05303379,-0.01894825,-0.12442385,0.02889561,0.0023575653,-0.07344146,0.056090992,-0.08050481,0.049391255,-0.047792673,-0.029498193,-0.0356463,-0.022941707,-0.1762749,-0.08680804,0.05087367,0.13774152,0.14386693,0.018089155,0.08662201,-0.07431635,0.066827744,0.061699226,0.18553169,0.19991024,0.027728084,0.066473186,-0.13792321,-0.12834084,-0.101404205,-0.15075622,-0.011169435,0.2341131,-0.115376264,-0.0012187008,-0.14192097,0.19411504,-0.049127378,-0.0328474,-0.14936863,-0.095533386,0.04568773,0.04914149,-0.14257947,-0.13115855,0.055250432,-0.08143748,-0.062604204,0.12613991,-0.020891061,0.16436777,-0.07448193,-0.07541908,-0.05266478,-0.18711905,-0.1351269,0.04041736,-0.026075717,0.040755033,-0.042114787,-0.034236852,-0.0040200874,-0.021253053,-0.055866335,-0.22849527,0.02244752,0.07238487
TCGA-49-4512-01,0.010116036,0.013511032,-0.13655075,0.11928185,0.07080968,-0.011932128,0.075376615,0.06446544,-0.07339642,0.14374468,-0.0074100257,0.057512444,0.0944169,-0.0452808,-0.0866833,-0.18096516,0.08304586,0.10457351,-0.15304312,0.097361475,-0.05376862,-0.01450219,0.053435035,-0.19471896,0.1503552,0.23656219,0.007816981,0.014480211,0.005371404,-0.026343009,0.06986708,0.12023852,0.04237883,0.11553025,-0.1395175,0.0006737877,0.0012140387,-0.09628363,-0.0068465592,-0.0009419732,0.10477699,-0.001626597,-0.014937764,-0.09969208,-0.083235115,0.040175237,0.010066738,-0.04643655,-0.2881502,0.021445306,-0.038350683,-0.0692749,-0.31582895,-0.096455626,0.08665452,-0.077274345,0.04687611,-0.11030682,-0.036423277,0.12316354,-0.06464155,-0.21105254,-0.053056765,0.07760236,-0.100600146,-0.038365882,-0.11844447,0.08021984,0.12308568,0.017645909,-0.08686779,0.1212359,0.020746607,-0.03859917,-0.091483824,-0.073146485,0.234865,0.048412014,-0.093079664,0.22637206,-0.10050629,0.026273144,-0.15012416,0.063901655,-0.06751378,0.036766432,0.0941255,0.108949296,0.08702294,-0.082362905,0.056503523,-0.023299295,0.034265257,-0.00874415,0.08333993,-0.08923243
TCGA-86-8673-01,0.014414121,0.042286444,-0.06940739,0.082988724,0.012456868,-0.16497394,0.1337287,0.05436093,0.027153287,-0.08060544,-0.07266248,0.023280425,0.020810269,-0.0064712167,-0.00011207732,0.07658161,0.0649462,0.05463336,-0.021620523,0.03538823,-0.031971045,0.031684075,-0.10097211,-0.12573712,-0.09384087,0.03699258,-0.015372624,-0.0489521,0.00436123,0.048511557,0.037079442,-0.13101695,0.09083582,0.062762834,0.12853283,-0.054156616,0.29054293,-0.25240743,0.09568335,0.07592995,0.014394,-0.050724853,0.1673922,-0.077944756,-0.15252824,0.11783945,-0.024301471,-0.04044837,0.011363587,-0.14118743,-0.042410407,-0.3649059,-0.20198092,-0.108729415,0.06033848,0.19246355,-0.12580627,-0.029417712,-0.03768209,0.035363913,-0.059583824,0.03610614,-0.06621879,0.13953006,0.08954329,-0.12392538,-0.052531064,0.016969439,-0.0019237793,0.01649659,-0.031765994,0.122868426,0.08505494,0.01593476,0.17189097,0.29377112,0.15795377,0.06805314,0.021323502,0.038036138,-0.0846026,0.0774445,-0.025405014,0.02719092,-0.026258118,-0.0016174412,0.08959526,0.13590297,0.056645826,-0.026026547,-0.15308912,-0.031933736,0.012289616,0.027435625,0.058593817,-0.093038015
TCGA-55-6712-01,-0.10974295,0.021582168,-0.05660057,0.11825707,0.097680025,-0.11629778,0.11992431,0.15079653,-0.072111145,-0.004200607,-0.11489442,-0.103406794,0.09812856,-0.05954416,-0.0029878016,-0.07092573,0.04723468,0.030852826,-0.1533286,0.065621324,-0.009535008,0.021590654,0.005788069,0.002825876,-0.17552425,0.19648056,0.19946076,-0.033446115,-0.04661383,0.1271517,0.0834896,-0.08762603,0.11315664,0.048832018,-0.20892964,-0.027757585,-0.023123985,-0.05105803,0.028887013,0.06568714,0.1586927,-0.09402393,0.086776786,-0.020975273,0.02044391,0.07791833,0.15472588,-0.13032465,-0.26073086,-0.029310113,-0.009507065,0.04000423,-0.2873604,-0.07948657,0.07225856,-0.10858033,-0.055459898,0.009022148,-0.053756192,0.20580593,-0.031069579,-0.05940353,0.05898058,-0.000717685,-0.011791171,-0.03882078,-0.024728922,0.06056302,-0.014190911,0.16035335,0.036802765,0.12930799,-0.18113635,-0.044480488,-0.047116715,-0.05022187,0.01916925,0.23480445,0.058345996,0.020781165,-0.092449464,0.0059110513,0.0127968,0.0068260315,-0.1229702,-0.10127828,0.06628752,-0.14560816,0.1481409,-0.07983979,-0.011045001,-0.02829027,-0.011648584,-0.03134774,0.091709524,-0.22459453
TCGA-69-7978-01,-0.0989831,-0.10789902,-0.108333595,0.018252037,0.06644279,-0.08540817,-0.018625231,0.16001035,-0.0032753665,-0.0034261243,-0.06496935,0.010368049,0.08274562,-0.11891606,-0.053247757,-0.017226756,0.10559941,0.036641605,-0.06656114,0.081071325,-0.042010706,0.14416142,0.044364862,-0.033940833,0.16248666,0.07761451,0.0100814,-0.06922675,0.039351925,0.09576668,0.14204422,0.21733192,-0.038642116,0.10712306,0.019094175,0.14015143,-0.044523034,0.004335947,0.04638169,-0.14109401,-0.031939156,-0.120675854,0.14798942,0.061094966,-0.093841925,-0.0268654,0.011368335,-0.18255386,-0.09709625,-0.14537516,0.16591232,0.0740226,-0.0939948,0.0056783855,0.10429062,0.026984157,-0.05814143,0.07090879,-0.09186769,0.041276455,-0.106666476,0.057584368,0.024070615,-0.0036407954,-0.110814594,0.03302734,-0.02368242,0.12818691,0.06265031,0.052343085,-0.072598234,0.16340692,-0.19837247,0.0020877295,-0.20743361,-0.1770672,0.08183189,-0.09545303,0.18174423,-0.10253273,-0.04124585,0.16368875,0.06349082,-0.06279083,-0.1814561,-0.2624367,0.06658559,-0.013789452,0.08796581,-0.101648435,0.093175195,0.053845704,-0.13463104,-0.1095237,0.13002114,-0.12236849
TCGA-NJ-A55A-01,-0.10751985,0.025091399,0.047708835,0.011209242,0.0028332255,0.15469444,-0.20967953,-0.09426406,-0.0148035055,-0.0832566,0.08761755,0.0052756444,0.025245361,-0.05520049,-0.18939465,0.11341401,0.009224429,0.009397519,0.023039386,-0.048775066,-0.07087149,-4.970756e-06,-0.012007024,0.016263679,0.04056657,-0.15264443,0.24101931,0.22977528,0.16962852,0.04179786,0.03037291,-0.012352043,-0.010242678,0.03437547,-0.2300301,-0.039801363,-0.015015128,0.09762953,-0.18534185,0.07653068,-0.0907855,0.001660417,-0.22228092,-0.010871845,0.07970797,0.012360704,0.046139397,0.026538536,0.12136704,0.033532105,0.122156285,0.0029596256,0.19801842,0.18830569,0.0065969615,0.018198544,-0.033286925,-0.0433196,-0.08239125,-0.22070569,-0.063820764,0.20227231,-0.12643844,-0.11564487,-0.02660185,0.028921578,-0.03760512,-0.03325625,-0.17864348,0.04327055,-0.018724201,-0.04654268,-0.09411195,-0.087378226,0.051080126,-0.08388371,-0.1912345,-0.015599207,-0.049232576,0.21190797,-0.033625215,0.050303906,-0.047251824,-0.13322674,0.01831902,0.06361955,-0.020682147,-0.15695654,0.024446921,-0.038896427,0.1895107,-0.0414352,-0.014963858,-0.077825546,0.042136423,0.048416596
TCGA-78-7147-01,0.017902711,-0.15488583,-0.078808084,0.121866554,0.075435475,-0.06325459,0.009633753,0.16204707,-0.16081773,-0.032946296,-0.033409037,-0.039907232,-0.0268471,-0.08009012,-0.058841955,0.059414014,0.067597754,0.030103782,0.011191458,0.03616411,-0.059921823,-0.06848395,0.11797287,0.12946731,-0.09506711,0.1727582,0.23901261,-0.12961163,0.16876297,0.070135295,-0.003985424,-0.022291427,0.11962349,0.081234545,-0.18781456,0.03874033,0.12474233,-0.023725497,0.12865561,-0.017633863,0.08457544,-0.07587634,0.06533482,-0.0076511223,-0.06956187,0.10405819,0.09971795,-0.07754062,-0.016252663,-0.12727797,-0.03101712,-0.03196977,-0.18971486,-0.048215393,0.1300276,0.12244962,-0.17005906,0.06532954,-0.02197001,-0.043800972,-0.039921682,0.076538876,-0.087311916,0.08624613,-0.00477344,0.08551464,-0.05276784,0.050439883,0.039297767,0.14050718,0.019339474,0.11497877,-0.2004101,-0.012885068,0.15609428,0.022538655,0.11130955,0.103408426,0.05286575,0.029729655,-0.10996856,-0.030878585,-0.09247864,-0.051424716,-0.2029791,0.010788507,0.06768488,0.076429926,0.015653102,-0.09510472,-0.14978577,0.11044108,-0.2634189,-0.07791632,0.15987028,-0.18834521
TCGA-50-6591-01,0.17691575,0.03896109,-0.06295307,0.034169424,-0.03254984,-0.114830114,-0.04423931,0.016239705,-0.17222698,-0.037126016,-0.18149704,0.018291237,0.096508786,-0.019011455,-0.010794746,0.07446779,0.061198283,0.0313192,-0.00876109,0.020955293,-0.006106194,0.04967445,0.038262546,-0.015372591,-0.052579146,0.19303395,-0.19037889,0.075793825,-0.106739506,0.012149279,0.043632098,0.05174187,0.17538273,0.06500454,0.15809907,-0.109839104,0.004363661,-0.029384112,0.21855535,-0.1181048,0.033523392,-0.062171884,-0.036847807,0.18875307,-0.112633854,0.10923896,0.07282252,-0.11129668,-0.18318933,-0.19985901,-0.08287712,0.020029444,-0.16728203,-0.06447774,0.14874409,0.09087122,-0.0006615945,0.13366467,0.0016646617,-0.06345076,-0.056315105,-0.10118217,-0.069501646,0.014689703,-0.28524798,-0.03621127,-0.0069571845,0.031267118,-0.017690415,0.09174278,-0.06829964,0.1491823,-0.18284738,-0.07805935,0.0018648362,-0.0010673219,0.010372259,0.15101197,0.09523057,-0.019932704,-0.06341332,0.24177474,-0.067846805,0.0059903124,-0.050711922,-0.12077534,0.111837015,0.13788891,-0.023276765,-0.05363124,0.05938726,-0.051363975,-0.08172014,0.059199728,0.10480377,-0.13404511
