,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63
TCGA-55-8619-01,-0.060752653,0.021191726,-0.29009774,0.1214113,-0.07037408,0.1246591,-0.025437417,0.25468084,-0.1174903,0.08485751,0.10338472,-0.06781952,0.10501231,0.10976569,-0.16402341,-0.15022169,-0.18923312,-0.00024186313,0.045519147,-0.043103002,0.10914174,-0.116851546,0.05383899,-0.1425138,-0.06492512,-0.16014016,-0.10334877,0.021620503,0.24711807,-0.18712527,0.019068789,0.10668851,-0.009797562,0.012704194,0.21353507,0.18417123,-0.15080205,0.0017815646,0.12144969,0.12692596,0.13326822,-0.02858593,0.047504608,-0.10718104,0.023078855,-0.08495804,-0.12062828,0.17515855,-0.10945519,0.11931822,-0.14360581,-0.040500037,-0.14611892,0.013190284,0.14850767,0.07101231,-0.17554814,0.049353246,0.14126927,0.14319782,-0.04433892,0.2119141,-0.14039351,0.09319811
TCGA-91-6836-01,0.038317803,0.14364722,-0.0003509948,0.16763839,-0.033452056,-0.017008796,-0.095707655,-0.055879723,-0.21491975,-0.039082777,-0.002542518,-0.11025536,-0.038245097,0.19419311,0.19876063,-0.09244343,-0.0394053,0.061268207,0.048413157,-0.15096624,0.21244568,-0.01192653,0.18082803,-0.15370855,-0.18912978,-0.047266476,-0.03751393,0.07245701,-0.10273417,-0.061890814,0.038545575,0.053886704,0.06638841,0.25753635,0.045865484,-0.026713287,0.19996831,-0.033051256,-0.06428931,0.06499681,0.036945477,-0.11239038,0.052996382,-0.018782904,-0.11061305,-0.2246347,-0.17303358,-0.13419172,-0.014804864,-0.16152135,0.0066633625,-0.12979807,-0.11006878,0.29183403,0.20103757,0.14481,0.04734863,-0.15501946,0.00787603,0.045772936,-0.09632753,0.1502989,-0.024621218,0.28276753
TCGA-44-5645-01,-0.0024788182,0.09098227,-0.1719129,0.17855492,-0.079019494,0.08313025,-0.0811863,0.10267318,-0.2318902,-0.022792574,0.052608434,-0.12820673,0.02080713,0.19255312,0.09759155,-0.12981391,-0.09177123,0.06622191,0.08721941,-0.13197425,0.19361664,-0.06871579,0.14753777,-0.17063385,-0.201252,-0.107588746,-0.061161794,0.07542939,0.06378457,-0.09553437,0.020671342,0.111963734,0.008690967,0.22050455,0.105981775,0.04255566,0.11758959,-0.023445178,-0.020794617,0.093398266,0.06988881,-0.07453078,0.087164074,-0.037725993,-0.120334126,-0.20961395,-0.19542663,-0.07842647,-0.04750266,-0.0705261,-0.07918249,-0.093945004,-0.12709698,0.26789647,0.2214735,0.1003745,0.008369587,-0.11061657,-0.0027794226,0.052865505,-0.10163264,0.20596644,-0.05231483,0.31073195
TCGA-MP-A4TF-01,0.1261269,0.22415282,0.16928601,0.111847624,-0.021227604,-0.1729944,-0.14338987,-0.1646044,-0.16622505,-0.010954631,-0.069562934,-0.04336861,-0.081787385,0.17575812,0.2875571,-0.040999826,0.03610628,0.029597541,0.020261368,-0.1683298,0.14693111,0.051457297,0.18474677,-0.06515548,-0.1483729,0.023651307,0.016599724,0.08044321,-0.21882743,-0.045621734,-0.0015876415,0.0017024975,0.086680025,0.23338991,0.013486179,-0.07058248,0.23165348,-0.033166666,-0.07106311,0.00056083093,-0.014702805,-0.09674717,0.056665637,0.102976784,-0.08958905,-0.20926654,-0.11731944,-0.11866728,0.014890211,-0.20675191,0.097597,-0.12177038,-0.07036979,0.23047487,0.16519621,0.08696253,0.07694941,-0.16546321,0.016961573,0.060247637,-0.08212748,0.028788825,-0.018405715,0.2236162
TCGA-86-8055-01,-0.27698034,-0.0014777862,-0.21632665,0.15597156,-0.022615602,0.10505635,-0.14999215,-0.009986669,-0.19334976,0.11782077,0.15939677,-0.11326377,0.01957148,0.17756134,0.18471894,0.06143292,-0.055063628,0.0052588833,-0.013946488,-0.15723936,0.18842171,0.037539694,0.11868084,-0.074764684,-0.18719006,-0.0072799427,0.04773232,0.08949745,-0.08171788,-0.0017028356,-0.12329781,0.056643263,-0.040874608,0.22546676,0.021169232,0.056192238,0.16609332,0.07730791,-0.09672201,-0.0057585924,0.0148878805,-0.041848168,-0.041380912,-0.08278915,-0.15404056,-0.18203542,-0.13626628,-0.049083102,0.038549285,-0.13526377,0.016441502,-0.015420127,-0.06763315,0.26046667,0.16945677,0.0073764417,0.12344215,-0.15805517,-0.18676113,-0.095333785,-0.106842496,0.09898698,0.060038395,0.29280406
TCGA-49-6761-01,-0.013194075,0.2192578,-0.15964733,0.12522918,-0.08244614,-0.012799257,-0.057412226,0.0055814264,-0.23132418,0.012839537,-0.03871753,-0.049516402,-0.02375925,0.14016952,0.15479249,0.037667885,0.018170882,0.038793787,-0.036631342,-0.09298883,0.1888961,0.011485462,0.15622991,-0.12499351,-0.23665865,0.1337475,-0.058717508,0.015844831,-0.08017647,-0.0054867263,0.0031417857,0.123578295,0.1786797,0.23301831,-0.030052027,-0.1430853,0.16566367,-0.122277506,-0.10032367,0.015250122,-0.03863067,-0.054209504,0.12107606,0.09414148,0.027176501,-0.17078868,-0.13608705,-0.09179847,-0.04414162,-0.083240256,0.079683796,-0.024260053,-0.034755167,0.32719195,0.12433184,0.06580119,0.1828625,-0.1770691,-0.12712938,-0.010160878,-0.11062927,0.11182212,0.008100615,0.339469
TCGA-73-7498-01,-0.19643113,0.24964827,-0.20307139,0.10889335,-0.13570935,-0.062548235,-0.11566151,0.043016028,-0.17610867,0.33645248,-0.003107257,0.02346626,0.064051606,0.088467166,0.13542631,0.110874645,-0.10278668,-0.08689719,-0.20639268,-0.09832288,0.06670103,0.011946704,0.08544634,-0.077498466,-0.20543316,0.126802,-0.091611035,-0.014442645,-0.023778144,-0.13432576,-0.20564494,0.119798385,0.21060692,0.11107875,0.12138566,-0.010225798,0.040263053,-0.07090192,0.047394935,-0.035210755,0.007918471,0.03548609,0.115162164,0.029405128,0.07765332,-0.12012979,-0.09362541,0.21905807,-0.15567668,0.004506558,0.14723581,0.064042695,-0.054057512,0.17249922,0.0938338,-0.11993741,0.123689204,-0.11071795,-0.06565341,0.09889746,-0.07343478,0.08769962,-0.041221756,0.23242699
TCGA-97-A4M0-01,-0.17470354,0.03538656,-0.17341551,0.17000122,-0.055356313,0.076014064,-0.10202379,0.02973438,-0.23287407,0.031762324,0.15622374,-0.13390854,0.032550246,0.17087822,0.10884452,-0.05538806,-0.08392804,0.10879787,0.014627108,-0.13850291,0.1780296,-0.03796273,0.10436549,-0.19123611,-0.19556348,-0.09002887,-0.027086472,0.0810285,0.050281588,-0.034438428,-0.026681246,0.123777814,0.028208636,0.23281674,0.08040523,0.008649938,0.13679016,0.10077979,-0.10058748,0.06980209,0.08368093,-0.07400809,0.020745352,-0.103086926,-0.072827384,-0.19608267,-0.19153512,-0.09328637,0.012814019,-0.07804439,-0.0695511,0.031372312,-0.08280167,0.30701464,0.16967714,0.081819996,0.11376047,-0.16429444,-0.030833436,0.030354083,-0.07112884,0.20637874,0.021190299,0.31214833
TCGA-44-A47G-01,-0.2416126,0.11959395,-0.44220263,0.16690613,-0.118214116,0.15930735,-0.07506301,0.1818614,-0.20178679,0.19372135,0.103510305,-0.06466619,0.11211765,0.1380183,0.0035488652,0.016383702,-0.13372031,-0.03375362,-0.041568257,-0.07584405,0.17858124,-0.05709244,0.08871549,-0.12116529,-0.1918207,-0.026673263,-0.0912204,0.009611767,0.051250815,-0.11938606,-0.0773676,0.13397211,0.08165251,0.1324165,0.115575716,0.091769695,0.019301096,-0.050226115,0.026773157,0.06840462,0.020420397,-0.006088548,0.059514236,-0.065810226,-0.047521774,-0.12593167,-0.1414222,0.14283626,-0.08644437,0.041892357,-0.009697597,-0.031051591,-0.09503113,0.18660289,0.16534108,-0.019479113,0.05117663,-0.07653624,-0.08076997,-0.013077581,-0.11457351,0.17149296,-0.06033796,0.2560406
TCGA-55-8207-01,-0.20371684,0.009875447,-0.1291459,0.19413936,-0.018508246,0.07585334,-0.13025169,0.030933714,-0.19026291,0.09130322,0.16920254,-0.13768756,0.043555982,0.20386091,0.09530257,-0.06537908,-0.12011096,0.06712901,0.050435204,-0.1483305,0.1823007,-0.021945212,0.13366522,-0.17974003,-0.17149623,-0.14240412,-0.010566109,0.09778354,-0.007009354,-0.097915836,-0.044227295,0.07017923,-0.027678557,0.20309383,0.14396267,0.08338819,0.09857502,0.15623397,-0.04694557,0.083293445,0.09503698,-0.098308854,-0.029974487,-0.17333478,-0.11119191,-0.1969225,-0.17865928,-0.017782599,0.0334691,-0.11205622,-0.0868031,-0.054965142,-0.12414137,0.23046124,0.20092322,0.10803112,0.0052477983,-0.1224079,0.021233745,0.071049936,-0.07689732,0.23159976,-0.010306762,0.23851088
