Sample ID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
TCGA-97-8171-01,2.0020335,4.896956,5.403818,5.6476126,4.0650554,5.296929,3.9860666,3.6011274,5.340205,5.9312234,6.0104356,5.5282936,2.2919538,3.0609882,3.2682748,3.938248,4.8025794,6.1844654,5.9678583,7.5152373,6.004288,7.1117735,5.2303433,5.047363,5.0388904,5.217529,4.5314384,5.461453,4.401111,4.241455,3.0074449,5.2659097
TCGA-55-8092-01,7.403341,3.8958359,4.7570553,3.774448,4.960257,5.8226714,5.2146645,3.5192184,5.8366575,3.6491685,6.3789797,6.3818307,1.9520546,4.0543838,3.043858,4.453521,4.0789795,4.875326,5.709616,6.6339397,5.4930177,6.3967032,5.2296505,4.362923,4.0082097,3.9603379,4.691903,5.091934,3.026736,4.5049734,5.5635343,3.9701452
TCGA-55-6979-01,7.1053123,4.1598015,4.712902,3.7518437,4.888942,5.859978,5.353921,3.5538697,5.4218946,3.757757,6.6385593,6.4863143,1.9284964,4.080753,3.1612775,4.4831915,4.171729,4.7375374,5.9472933,6.4853086,5.5904746,6.590668,5.261162,4.5564985,3.9907613,4.055976,4.6251297,5.2759004,2.9627545,4.50114,5.425895,4.2812686
TCGA-53-A4EZ-01,7.3715806,3.9751866,4.8136463,4.1513376,4.850498,5.7536097,5.2959123,3.3200438,5.6857867,3.413603,6.51757,6.253401,1.9627086,4.103495,2.8467765,4.4710464,4.135802,4.819456,5.7143497,6.8828597,5.3381367,6.4200406,5.291447,4.372096,3.8569815,4.1008406,4.7540574,5.278626,2.9356785,4.6926966,5.675265,4.163148
TCGA-55-6986-01,2.2751489,4.9678516,5.5269046,5.7111063,4.3585896,5.303463,4.073995,3.3756385,5.6570115,5.752651,5.77306,5.828804,2.3118477,2.8862655,3.112761,3.9142509,4.5804925,6.1666865,6.011637,7.392731,5.8036113,6.711906,5.023259,5.0206695,4.866725,4.9214263,4.626804,5.5059547,4.2273545,4.1059456,3.1416764,5.0922027
TCGA-55-8207-01,6.7687182,3.7520268,4.971362,4.093786,4.7596774,5.865616,4.955312,3.4682944,5.930212,3.7430356,6.2778506,6.160601,2.0888965,3.8758552,2.8381116,4.5315905,4.0218697,5.1117663,5.7222743,6.9009576,5.3618913,6.570411,5.3100557,4.15386,3.94563,3.963003,4.689577,5.205342,3.206501,4.674464,5.453101,4.0253134
TCGA-05-5425-01,6.9465694,4.1544123,4.7806773,3.9320683,4.94444,5.792775,5.2381773,3.4396636,5.566793,3.8940241,6.4431396,6.40808,1.9241636,4.0065293,3.2027214,4.465966,4.228407,4.9173346,5.754479,6.7380185,5.5511737,6.413807,5.14508,4.4838266,4.053394,4.0996776,4.6863537,5.2250223,3.017118,4.4442186,5.2705603,4.157802
TCGA-55-7724-01,5.908954,4.080815,5.3630404,4.88921,4.427563,5.5538616,4.7959013,3.2007039,5.905329,4.0700507,5.990771,5.885683,2.0762987,3.5011923,2.6427007,4.3236513,4.2431145,5.4405074,5.6760693,7.5297103,5.1701107,6.5765696,5.4339647,4.123691,3.9489334,4.3969674,4.7932334,5.583222,3.3386223,4.644796,5.1474066,4.4216576
TCGA-91-6847-01,2.3651998,4.7840314,5.4436502,5.554253,4.1365213,5.222717,4.026329,3.5080214,5.317858,5.8159122,5.965161,5.5343018,2.2898734,3.1445465,3.1378393,4.0479646,4.6147876,6.0116425,5.933724,7.5470185,5.9215717,7.096166,5.344173,4.9941106,4.923882,5.156768,4.4548063,5.5333567,4.2216907,4.3419976,3.1129205,5.227225
TCGA-75-6206-01,2.6952124,4.70145,5.4128513,5.459692,4.2016563,5.2946286,4.0396094,3.5053296,5.4773955,5.613453,5.877955,5.68456,2.2948346,3.1855266,3.0902143,4.082916,4.567852,6.0113053,6.019936,7.449952,5.784616,7.0171967,5.3252773,4.9234123,4.848435,5.003034,4.514608,5.452005,4.1416945,4.375947,3.2717512,5.0351934
