Sample ID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
TCGA-69-7978-01,6.5356913,2.7458787,1.4375987,4.7950435,5.0392456,3.921538,4.191536,3.6812575,5.5579224,3.7041874,6.1014795,3.2641819,5.5922227,4.153709,5.777874,6.1112175,3.6804554,8.143824,6.354045,7.554176,5.7617164,4.834098,2.6747293,2.8539639,4.766138,5.614061,5.6903114,7.2749677,4.880011,6.1375237,1.2034672,5.3458548
TCGA-78-7160-01,3.2583997,2.32451,3.331367,4.3140492,5.714781,4.928831,4.254082,4.2705426,4.938977,4.6175375,6.8367066,4.3719907,5.538703,2.954798,4.514764,6.863441,3.644236,6.895416,7.2281756,8.64435,5.054201,5.148634,4.2115383,3.3251703,3.9841716,5.9313397,4.9283385,5.9678893,5.882027,6.673796,1.9212079,4.7753334
TCGA-44-7660-01,5.9548073,2.8417194,1.5032412,4.978855,4.9122753,4.338043,4.3654256,3.6623516,5.876352,3.5693102,6.6767783,3.2693417,5.819038,3.9633486,5.244708,6.1684356,3.6228669,7.9881353,6.618821,7.672795,5.497886,5.1964526,3.0165496,3.091065,4.168175,5.9610586,5.4837666,7.1261272,4.375625,5.9383106,0.68922836,5.593687
TCGA-NJ-A4YI-01,6.118151,2.834399,1.4142545,5.0985875,5.063791,4.0833664,4.385568,3.6557121,5.771144,3.543428,6.4763927,3.2620168,5.823786,4.2742248,5.4686775,5.9766555,3.5350301,7.9403,6.431794,7.5961676,5.6877003,5.0885863,2.771551,3.0182378,4.524578,5.745263,5.506093,7.160246,4.5651164,5.964547,0.83138806,5.7226205
TCGA-49-6742-01,5.463601,2.7509232,1.6864527,4.9968705,4.784418,4.6896834,4.364635,3.606436,6.029524,3.601354,6.989547,3.42159,5.719851,3.6625047,4.9506655,6.3066006,3.6414976,7.7916484,6.729815,7.7807956,5.2859225,5.2465687,3.395642,3.301786,3.680233,6.245671,5.432211,7.011859,4.1979604,5.88444,0.67243195,5.289433
TCGA-17-Z057-01,5.986863,2.8486166,1.4436321,5.0634685,4.9991794,4.118917,4.4111986,3.6845655,5.7912946,3.5801158,6.4955425,3.2563171,5.855071,4.177898,5.4119716,6.043876,3.584599,7.9667206,6.492886,7.6256375,5.604263,5.104324,2.8456938,3.0452735,4.422817,5.797256,5.4825764,7.183927,4.533331,5.9249244,0.76758826,5.6966867
TCGA-44-7659-01,4.992068,2.7955222,1.9303054,4.9490385,5.0070662,4.4973025,4.533398,3.7501116,5.8147264,3.6491127,6.745881,3.5104206,5.727162,3.7822437,4.9531775,6.2801394,3.7512088,7.800552,6.7262545,8.158658,5.1770287,5.321092,3.1836898,3.1852405,3.905721,5.9309297,5.1563816,6.952682,4.6184707,6.06314,0.6897262,5.4668956
TCGA-50-5946-01,6.636206,2.8097265,1.4413817,4.698607,4.9909935,3.9952033,4.2445364,3.8839386,5.449552,3.7781782,6.0645475,3.4202316,5.6893787,4.0968156,5.7913165,6.1993394,3.7099345,8.24424,6.461672,7.4542913,5.79403,4.793783,2.888115,2.9275498,4.790827,5.6166453,5.6412044,7.3937364,4.8285623,6.015161,1.1792125,5.5402303
TCGA-80-5607-01,3.5141373,2.3986378,3.0356982,4.517677,5.533325,5.0717816,4.287725,4.1580815,5.2063165,4.356141,6.9417334,4.4071636,5.590901,3.049701,4.5252395,6.828079,3.6021016,7.14096,7.151968,8.661663,5.0519366,5.376703,4.2814736,3.357731,3.6455824,5.960897,4.9761853,6.0878453,5.4590883,6.679878,1.5946037,4.8574944
TCGA-69-7974-01,6.4456234,2.7605863,1.3573266,4.9160986,5.0673146,3.9540322,4.209093,3.6166182,5.658536,3.6219454,6.281723,3.1729076,5.7358127,4.2029033,5.6891627,6.0299067,3.5757687,8.033644,6.4123473,7.4988923,5.7545934,4.9267044,2.654479,2.882461,4.644837,5.6693025,5.685661,7.2064013,4.7358727,6.075676,1.0401614,5.454652
TCGA-55-7227-01,4.8698654,2.6381884,2.2756197,4.811816,5.100284,5.0361414,4.272009,3.771677,5.7066226,3.8654785,7.0940375,3.9677649,5.5616713,3.340735,4.726909,6.3524585,3.5098748,7.2807536,6.9182596,8.093354,5.246,5.1719837,3.9024737,3.408282,3.7362313,6.3379374,5.257639,6.6491218,4.6282887,6.2080517,1.1249055,4.912986
TCGA-49-6761-01,5.4882226,2.7689965,1.6111534,5.0606394,4.7936935,4.4061604,4.499129,3.6400282,5.990178,3.6548536,6.7959027,3.2913651,5.7539644,3.8167374,5.026273,6.2903175,3.7226467,7.8308496,6.628136,7.823103,5.3147945,5.2554007,3.0962863,3.2058406,3.908535,6.128449,5.374106,7.1062846,4.2856054,5.849523,0.53338206,5.45456
