Sample ID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
TCGA-69-7978-01,6.6834655,2.0181332,0.9951728,3.7854037,4.7267237,4.918607,4.371581,3.4320989,5.2908945,4.1343756,7.190069,2.7470024,6.398941,1.5147374,7.7422233,7.621042,5.276189,5.937571,6.8347445,7.213488,4.3680863,4.038429,5.6983013,1.0725859,4.822071,4.3233204,5.2424626,6.5335903,6.2217107,5.9681077,1.9318095,4.951801
TCGA-78-7160-01,3.3677309,4.6095805,1.4453412,3.9563923,5.384342,5.01466,4.420865,4.2823534,4.2285523,4.921497,8.472309,3.1949883,6.4646244,2.2228458,7.280272,6.175384,4.1654105,5.7107067,6.9694586,6.924043,4.1359587,4.110352,5.528351,1.047973,4.9282565,6.7412586,6.485801,6.690664,6.1368666,6.6734734,1.9933654,4.259365
TCGA-44-7660-01,5.8731613,2.2378979,0.8316322,3.9438915,4.785808,4.4393907,4.7374783,2.9728916,5.381616,3.8763814,7.843174,3.1038606,6.2379737,1.58254,7.7771416,7.4296885,5.1867666,5.926972,6.4976406,7.1024637,3.9216225,3.895857,6.123984,1.0930203,4.564579,4.800753,5.2918835,6.7342906,6.4938545,6.656854,1.6989611,5.1771636
TCGA-NJ-A4YI-01,6.300661,2.0502691,0.85377884,3.7773924,4.703155,4.4683466,4.592836,2.9433074,5.459933,4.0337267,7.616585,2.9450915,6.3450046,1.5250398,7.7635036,7.60961,5.475212,5.8892803,6.508988,7.092681,4.058889,3.849475,6.0387683,1.0018423,4.8366127,4.4307036,5.1491504,6.6800876,6.168716,6.4770823,1.7618809,5.14776
TCGA-49-6742-01,5.3937345,2.449082,0.91910714,4.1055813,4.759754,4.3514957,4.605409,2.8782444,5.218335,3.9378917,8.35363,3.3221936,6.042803,1.4086654,7.7755046,7.153694,5.0273147,5.9193854,6.4516454,7.0217037,3.568084,3.9897335,6.181199,1.1076717,4.346017,5.4006433,5.484724,6.9031544,6.6845207,6.978832,1.6187515,5.218683
TCGA-17-Z057-01,6.2052984,2.1254086,0.86589646,3.8133569,4.762469,4.491771,4.621138,2.9688642,5.4684663,3.982807,7.6594806,2.9885166,6.2987375,1.5540004,7.790122,7.620976,5.377871,5.8724594,6.579283,7.0512233,4.0350714,3.8744721,6.095159,0.98290884,4.7163715,4.537645,5.1605988,6.724374,6.354556,6.5091558,1.775611,5.212814
TCGA-44-7659-01,5.158465,2.746292,0.81756437,4.05295,4.942659,4.464234,4.9154825,3.1145253,5.290532,4.0154696,8.119135,3.2095082,6.328945,1.9217905,7.6916394,7.1326194,4.8537135,5.953251,6.4342933,7.0663433,3.8907478,3.782029,6.159173,1.0541623,4.499508,5.205926,5.554657,6.755301,6.4774747,6.7058353,1.63227,5.0487833
TCGA-50-5946-01,6.617126,2.0527613,0.99671274,3.6817179,4.907792,4.7309837,4.528172,3.4575589,5.328802,3.8487597,7.0376687,2.7658534,6.436853,1.635178,7.6581907,7.8266716,5.3113503,5.8006587,6.900935,7.191938,4.513117,3.965836,5.9387527,1.0142679,4.7119703,4.2473845,5.059729,6.4932923,6.3875394,6.0663834,2.0466013,5.041984
TCGA-80-5607-01,3.5127447,4.2399144,1.4306846,4.0521836,5.1400127,4.69289,4.1609836,3.9150767,4.299096,4.7587967,8.593866,3.2762866,6.235727,1.8965634,7.4204235,6.3664727,4.306136,5.761005,6.8137636,6.8982186,3.7554948,4.024403,5.7482433,1.1068552,4.8025227,6.7306676,6.4428983,6.8295646,6.2387276,6.666725,1.8856747,4.672706
TCGA-69-7974-01,6.6079707,2.0137155,0.9844771,3.793936,4.6638646,4.74515,4.413569,3.1699433,5.390127,4.148826,7.382842,2.8276885,6.35429,1.4235202,7.7733502,7.621586,5.4054193,5.95322,6.6568975,7.1600385,4.2104635,3.981382,5.8089943,1.0416837,4.8424435,4.3288646,5.1832333,6.6250086,6.1576734,6.177735,1.8293176,5.027121
TCGA-55-7227-01,4.6793766,3.1929317,0.99814945,3.98752,4.9902763,4.6627035,4.267565,3.459079,4.703614,4.459684,8.486222,3.217856,6.10551,1.5430642,7.493537,6.8076444,4.877221,5.755316,6.8408413,6.987784,3.6307538,4.1685085,6.031673,1.072354,4.5705476,5.9858246,5.873746,6.824592,6.5347104,6.9751487,1.782843,4.79733
TCGA-49-6761-01,5.651985,2.342416,0.83378977,4.1065607,4.78112,4.394684,4.707962,2.944093,5.279213,3.8103871,8.035544,3.1812348,6.17503,1.5445744,7.7664094,7.3114676,5.021964,5.935363,6.4788814,7.084508,3.757599,3.9247344,6.201618,1.136188,4.4230676,5.084085,5.387089,6.74922,6.6338077,6.811645,1.6743022,5.1887813
TCGA-17-Z055-01,6.5139465,2.1420407,1.0180029,3.8133714,4.898606,4.793414,4.4642105,3.5251448,5.2210207,3.804863,7.053444,2.749898,6.395911,1.5662245,7.637991,7.7641883,5.156999,5.8482027,6.9422016,7.228538,4.432563,4.0560527,5.921681,1.085332,4.6347427,4.391754,5.123032,6.46632,6.5155106,6.0974555,2.0687566,4.9948106
