Sample ID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
TCGA-69-7978-01,6.278064,3.3494034,2.0768197,4.493699,7.1687245,5.9510474,5.8307567,5.2396994,3.808775,3.5506082,6.0989456,3.3704252,5.1423063,3.231776,5.3714786,5.4357176,5.78722,7.0116935,7.8989244,8.298269,5.7171516,4.482802,5.3157587,1.8613673,5.559834,6.715635,6.4968376,5.9076276,5.2699203,5.29326,1.2476268,5.1255493
TCGA-78-7160-01,2.8282816,3.7991679,2.6657016,3.2651336,5.366857,6.287578,5.5718613,4.866387,4.083952,3.1051176,6.3362427,4.436305,4.592518,2.4079173,3.931295,7.1743083,6.6564493,8.227397,6.832935,6.5275636,4.6582336,4.3326526,4.5893764,1.8605044,4.0529976,7.170395,5.7290206,5.5286493,6.1608305,6.097691,2.1688728,5.485597
TCGA-44-7660-01,6.019705,3.5434601,2.1387134,4.179391,7.3531146,5.966268,6.406862,5.2254367,3.931366,3.003795,6.3298564,3.7689528,4.6205444,3.3394628,5.2067075,5.4951043,6.126811,7.585014,8.2344055,7.6988554,5.443011,4.689922,5.3080444,1.8139149,5.0319386,6.808342,6.2732935,5.8867316,5.5472493,5.228604,1.1521217,5.4738464
TCGA-NJ-A4YI-01,6.1776657,3.307505,2.1076643,4.2986073,7.4813232,5.9307966,6.2865868,5.351675,3.9039457,3.106614,6.1508803,3.59238,4.8404284,3.183194,5.121582,5.455118,6.105534,7.379466,8.3635025,7.9369946,5.501271,4.6539116,5.3987703,1.9296098,5.2785277,6.7935996,6.48473,5.81668,5.3082123,5.178219,1.1303604,5.4601164
TCGA-49-6742-01,5.408297,3.748044,2.1653795,3.9218674,7.266197,6.02556,6.623445,5.2299805,4.0400558,2.9124572,6.574156,4.177063,4.3381743,3.4818764,5.002347,5.601567,6.411786,7.921596,8.200525,7.3056197,5.2657695,4.8037777,5.158582,1.6643215,4.696356,6.8904295,6.2783365,5.722972,5.7446203,5.135189,1.13294,5.543892
TCGA-17-Z057-01,6.169336,3.309446,2.0943444,4.263427,7.4538126,5.9699945,6.307246,5.328312,3.85815,3.038897,6.1856637,3.6006153,4.788207,3.134665,5.095655,5.513208,6.123928,7.431205,8.407355,7.85852,5.43422,4.61579,5.391468,1.9315939,5.2557664,6.7785053,6.4003677,5.810787,5.346254,5.2107873,1.1080872,5.4871507
TCGA-44-7659-01,5.2941823,3.4838514,2.404958,4.0127363,7.310032,5.9589925,6.4214783,5.1350703,4.031817,2.786018,6.259058,3.9636538,4.571664,3.17227,4.742807,5.974684,6.408729,7.99262,8.477679,7.2906594,5.1420856,4.7067423,5.1695304,1.9838128,4.8233185,6.97553,6.068538,5.5542226,5.630094,5.2200193,1.3713193,5.615796
TCGA-50-5946-01,6.5831747,3.3831978,2.0866854,4.3853507,7.0098953,5.8416767,5.859751,5.2466125,3.903915,3.5254345,6.1523423,3.2913554,5.0219812,3.1936276,5.438673,5.4047465,5.7325974,7.0411167,7.819172,8.207139,5.6659675,4.4445333,5.366087,1.9776665,5.371657,6.7085743,6.35998,6.149351,5.361064,5.4769335,1.3056781,5.2570786
TCGA-80-5607-01,3.226547,3.7637124,2.5589595,3.3715603,5.7726116,6.125373,5.7995405,5.061699,4.206297,3.0286536,6.404931,4.4129868,4.480643,2.6796114,4.186728,6.777897,6.6117506,8.262303,7.0964355,6.64801,4.6807737,4.3331294,4.7740774,1.9189074,4.103017,7.201517,5.7869616,5.7063117,6.222907,5.99548,1.8962324,5.4218664
TCGA-69-7974-01,6.228635,3.3097274,2.0571127,4.414656,7.357438,5.9366956,6.0721183,5.370232,3.8951044,3.3819983,6.1025367,3.49252,5.0444403,3.2565763,5.2810884,5.316473,5.918094,7.1050806,8.090516,8.175743,5.7043924,4.596378,5.3856277,1.8568201,5.460271,6.774171,6.6379895,5.8757963,5.236723,5.192113,1.1631751,5.273851
