Sample ID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
TCGA-75-6214-01,5.039686,3.527577,4.6305904,5.15865,4.285291,3.6495674,5.2228484,4.2019916,5.2807684,5.8006477,2.6536632,5.741783,6.6784453,3.9046197,6.236093,5.837887,3.0280764,2.7952945,5.686493,5.5676527,6.9657283,5.091586,4.6925693,1.5438371,4.573398,4.8579974,4.168185,6.076701,6.322345,4.5187654,4.698452,1.1333201
TCGA-75-5122-01,3.7811592,3.226258,4.938048,4.020885,4.490613,2.6391397,4.3959637,3.7643342,6.228558,5.693704,3.761597,6.5465236,6.395386,3.5979416,6.0360227,5.9035,2.3102229,2.1620948,6.0312557,5.9061785,6.789509,6.2990127,5.336737,1.6702938,4.9502635,5.7845855,4.883376,6.999476,6.1188188,5.1984916,4.3839645,1.7019757
TCGA-55-8090-01,3.5750613,3.3067536,4.816453,3.8543026,4.480692,2.4649405,4.502946,3.8168564,6.1830196,5.4577494,3.7372053,6.447624,6.422401,3.7447474,5.9582562,5.870022,2.0539494,2.287349,6.1082506,5.593215,6.671697,6.2083964,5.171847,1.8851832,4.9109263,5.7479706,5.0543404,6.8902106,6.354867,5.2515855,4.2852836,1.5655955
TCGA-44-5643-01,3.6367712,3.187107,4.871277,3.7926657,4.614759,2.3763797,4.2505064,3.7205431,6.472338,5.7753525,3.8430846,6.7287273,6.21372,3.5029366,6.165489,5.9502025,2.1491046,2.1186786,6.046122,5.995641,6.8516817,6.5261073,5.379713,1.8149378,5.234723,5.8276277,5.123591,7.197412,6.052725,5.170485,4.318711,1.7677702
TCGA-17-Z018-01,4.971308,2.7732484,4.399373,5.049601,4.225021,3.0778348,4.5853257,3.5310495,5.666331,6.255555,3.0779617,6.1861897,6.342092,3.7242637,6.526421,6.0943184,3.2313902,2.105038,5.963023,6.2758026,7.261543,5.697799,4.9145565,1.1170025,5.090003,5.5229483,4.5593796,6.5764546,6.4553995,4.8768907,4.4344454,0.94053423
TCGA-55-8506-01,4.951376,3.6900713,4.787178,4.840207,4.278656,3.4864008,5.3554144,4.2565303,5.4180646,5.5479307,2.9550738,5.7855515,6.586299,3.6775892,6.1772065,5.9775176,2.9071355,3.0297472,5.660609,5.4474187,7.160686,5.1999655,4.8097873,2.3276622,4.847247,4.8863883,4.370994,5.9741044,6.196008,4.711506,4.3021,1.7862657
TCGA-73-4670-01,4.799263,3.0220022,4.4710727,5.1530275,4.1616817,3.2202642,4.7839546,3.7015307,5.4580793,6.140664,2.7266736,6.032137,6.707379,3.9466796,6.315029,5.985327,2.99191,2.3190281,6.0291085,5.9400473,7.0508943,5.4222803,4.6903915,1.0032879,4.752004,5.2558293,4.465861,6.5115337,6.6091003,4.6777296,4.675215,0.6396754
TCGA-49-6742-01,5.0516186,2.6988046,4.3822265,5.1063957,4.2328343,3.0891285,4.5431485,3.473316,5.6476383,6.2964344,3.1024902,6.218766,6.2903996,3.6862154,6.57564,6.1003766,3.338674,2.0408015,5.932567,6.3408484,7.3083296,5.690117,4.937874,1.0717989,5.1580086,5.564921,4.5479875,6.5878434,6.430221,4.908194,4.442966,0.93366283
TCGA-55-6978-01,3.541983,3.5168033,5.0779986,3.9307334,4.773407,2.560857,4.6028576,4.087231,6.03329,5.3064346,3.7845447,6.5365458,6.715237,3.4026492,5.6326227,5.5119214,2.2528524,2.6494923,5.909049,5.2795863,6.541295,6.0635114,5.19196,1.856063,4.818965,5.631978,4.8788,6.942569,6.0953274,5.293427,4.4612775,1.7612725
TCGA-97-7938-01,4.4627357,2.9736445,4.5365806,4.7806706,4.392821,2.902526,4.5372047,3.647929,5.71811,5.916879,3.117772,6.237722,6.672181,3.7013497,6.104187,5.8215504,2.9376442,2.3550005,6.003443,5.868969,6.892045,5.826331,4.9633346,1.0554063,4.9152603,5.437718,4.679744,6.7306733,6.399886,4.930001,4.484312,0.9987353
