Sample ID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
TCGA-75-6214-01,5.68959,3.5668023,4.0474143,5.1883583,3.947103,3.8135755,3.521731,4.669022,3.5938897,4.472414,4.7431045,4.1551657,6.2317815,3.0872793,6.3623323,5.1493864,3.6401637,3.5582583,4.5732536,5.481483,4.653247,4.523206,4.9395566,2.6578858,5.234785,5.1046224,4.6890635,6.2449956,6.2772846,5.28703,5.7087274,3.391062
TCGA-75-5122-01,4.365057,2.3493853,4.415033,5.963303,4.1471877,3.4765136,3.4899144,5.164234,1.9850116,4.1092153,4.0482936,3.9664993,5.654441,4.079653,6.7935405,6.1812544,3.9517207,2.9386833,4.4537754,5.315807,5.3029675,3.8805063,4.6899114,2.367743,5.426813,5.6591864,4.33859,6.653123,5.8300023,4.6056595,6.9205265,4.2227783
TCGA-55-8090-01,3.9335687,2.3260968,4.4309115,5.8689356,4.2574515,3.5080988,3.486568,5.4745755,2.0731392,4.1079564,3.8113565,4.1207657,5.53968,4.1077623,6.7487803,6.245702,3.7713199,3.0308669,4.4248247,5.3797326,5.436815,3.9005737,4.6735477,2.3296247,5.4359083,5.7672057,4.278719,6.597632,5.8090053,4.5042353,6.782711,4.0933685
TCGA-44-5643-01,4.3067517,2.1380684,4.5015073,6.104142,4.0703793,3.4451032,3.4136298,5.1670723,1.7831737,3.9531033,3.886054,3.9518437,5.6101003,4.077168,6.9543524,6.337211,3.9838278,2.865554,4.319252,5.274309,5.4729795,3.8799684,4.766061,2.3042397,5.5234265,5.780044,4.2508235,6.8251367,5.727157,4.5378904,7.152943,4.4325423
TCGA-17-Z018-01,5.86785,2.8118072,4.5890126,5.964056,3.2678285,3.7393856,3.1733556,4.6541767,2.6269863,4.0284605,5.265106,3.7109826,5.8642063,3.2155607,6.493091,5.4464912,3.5361667,3.146865,4.191705,5.4846845,4.587217,4.533099,4.880879,2.3374605,5.371302,5.523082,4.7597795,6.6926003,6.303973,5.1512523,6.8771734,4.2561636
TCGA-55-8506-01,5.5199404,3.366303,3.7465448,5.013346,4.307396,3.9494443,3.9738865,4.569555,3.299681,4.4370136,4.3609934,4.2946806,6.3060794,3.3371224,6.344171,5.256196,3.9471073,3.5413146,4.435393,5.535209,5.394314,4.3133655,4.9394054,2.5193317,5.352877,5.226388,4.5137086,6.3078027,6.0671234,5.1829906,5.74438,3.592467
TCGA-73-4670-01,5.594625,3.1869304,4.55344,5.821413,3.4325287,3.542295,3.0156317,4.7798367,3.0739603,4.298058,5.2341194,3.7974072,5.9341955,2.9955971,6.546288,5.4109006,3.3968513,3.2872922,4.6188054,5.4072213,4.2744436,4.5551195,4.877459,2.7037292,5.342461,5.282191,4.78749,6.564391,6.363386,5.0879188,6.373211,3.8514729
TCGA-49-6742-01,5.7856445,2.8403878,4.642698,5.968976,3.208202,3.6988406,3.1789174,4.6634383,2.6568809,3.9926817,5.2405043,3.6283994,5.8609314,3.1992884,6.473681,5.4203024,3.5256162,3.2122943,4.1673164,5.4767075,4.5428195,4.5725117,4.8806276,2.3580356,5.378333,5.4757867,4.773663,6.6639695,6.2851443,5.0767417,6.883002,4.230747
TCGA-55-6978-01,3.8506334,2.5899954,4.002908,5.8120294,4.6983895,3.4218822,3.598769,5.2896166,2.3594441,4.325378,3.534126,4.1210175,5.7000084,4.0293794,6.863035,6.3610053,3.8195844,2.9391377,4.7951264,5.382118,5.36203,3.7999325,4.737168,2.5651593,5.3817806,5.7239084,4.289612,6.6304393,5.8028917,4.528549,6.2803645,3.8335378
TCGA-97-7938-01,5.1047783,2.82226,4.4306498,5.9962225,3.7147303,3.5978038,3.1530542,4.9942894,2.6706705,4.1394167,4.6748223,3.808805,5.7041063,3.4723074,6.662016,5.779092,3.5065088,3.0347347,4.4926195,5.5376277,4.638015,4.3278246,4.761478,2.4319606,5.308261,5.60222,4.6277776,6.6314783,6.191282,4.905315,6.5794387,3.9426324
TCGA-NJ-A4YP-01,5.446762,3.604679,4.2556024,5.2800374,3.904437,3.6246626,3.281352,4.8064256,3.512403,4.707103,4.9915023,4.228865,6.253916,2.9846354,6.4751177,5.2345567,3.5047934,3.4676688,4.968979,5.336172,4.325192,4.4351616,4.9473367,2.9696264,5.294284,5.025746,4.7056847,6.2147217,6.3394704,5.1936355,5.6745567,3.4640677
TCGA-17-Z016-01,5.801367,3.108474,4.58865,5.8487744,3.304188,3.7152495,3.0548987,4.7973557,2.9259923,4.1916776,5.2444334,3.8176413,5.941749,3.15049,6.53254,5.3946548,3.380451,3.265792,4.344561,5.5196753,4.34241,4.5980587,4.902549,2.414469,5.272187,5.390147,4.8115077,6.516267,6.3638544,5.2070174,6.571734,3.8937197
TCGA-50-5946-01,5.6034865,3.5575233,4.1038346,5.1781387,3.926611,3.7996504,3.513128,4.6700163,3.5346608,4.526053,4.8084493,4.1990542,6.267397,3.1635363,6.3546424,5.2180457,3.6874487,3.5877635,4.6272097,5.3147197,4.6339264,4.492079,4.9630795,2.7405894,5.234796,5.1295195,4.718944,6.1974897,6.2316747,5.3032165,5.7695346,3.4329545
TCGA-44-2657-01,5.560418,3.2365487,4.4974074,5.7679443,3.555581,3.5165863,3.0731382,4.804809,3.1348736,4.3560066,5.136172,3.8367157,5.996715,3.006143,6.57454,5.454938,3.4198594,3.302764,4.6982384,5.4103813,4.2887006,4.486848,4.907083,2.7189288,5.3625627,5.2568073,4.7698135,6.5440936,6.343139,5.064747,6.265507,3.804988
TCGA-55-7281-01,5.619095,3.5671027,4.3263206,5.4034,3.7751615,3.5996127,3.1816366,4.809472,3.4935038,4.614559,5.024916,4.1054845,6.212322,2.920675,6.5232167,5.2575254,3.476302,3.4647849,4.890011,5.386284,4.23566,4.4870043,4.9786253,2.8575559,5.3407516,5.003352,4.718101,6.295654,6.3466053,5.175619,5.784233,3.512907
