,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,dim_65,dim_66,dim_67,dim_68,dim_69,dim_70,dim_71,dim_72,dim_73,dim_74,dim_75,dim_76,dim_77,dim_78,dim_79,dim_80,dim_81,dim_82,dim_83,dim_84,dim_85,dim_86,dim_87,dim_88,dim_89,dim_90,dim_91,dim_92,dim_93,dim_94,dim_95
194,0.13571309,0.2270974,-0.011287008,-0.007161277,0.012030291,0.17605855,0.0282116,0.016220594,0.2038828,0.037253648,0.051531773,-0.10107444,-0.1046705,0.03543128,0.01312971,-0.07955999,-0.16384885,0.120069966,-0.31721193,-0.0783705,0.047522113,0.028891621,-0.023581684,0.12291002,0.14520988,-0.08136063,0.087415114,-0.1443919,0.16731465,-0.08617741,-0.02510496,0.10200577,-0.09055922,-0.16009659,0.01474921,-0.1260865,-0.07439088,-0.068334945,0.033243127,0.11107444,0.1154318,0.123248145,0.0858231,0.1365318,-0.026977107,-0.067107394,0.19461593,-0.10021499,0.05857618,-0.09990813,0.0846046,-0.060288318,0.018956983,-0.078708366,-0.03227047,-0.0465314,0.07338244,0.046540968,-0.17204794,-0.083080225,-0.0061023347,0.023576489,0.090989254,-0.06128339,0.26662162,0.07551171,-0.014626345,-0.08754501,0.044443376,-0.178554,0.009884458,-0.11919722,0.05708229,0.02576097,0.094645455,0.043555655,-0.04670708,-0.07608137,0.028400416,-0.040905103,-0.021615732,0.09049874,0.04682206,-0.08044293,-0.21398371,-0.014688956,0.00906063,-0.09357587,-0.06577392,-0.04351349,-0.18075007,0.08666922,-0.059226733,0.026282482,0.030228097,0.0023192784
575,-0.019705657,-0.08266977,-0.09062277,0.047185864,0.02919607,0.002567039,0.090836376,-0.03521903,-0.017811835,0.27889594,0.030279249,0.18288349,0.037173178,-0.01937398,-0.12695651,-0.015277632,0.038552623,-0.0040303147,0.0859017,-0.08869035,0.0911875,0.11197081,0.14307526,-0.08733322,0.011230459,-0.083817735,0.04821457,0.17319846,-0.14253926,0.014705148,0.05349008,0.05757893,-0.103166066,0.18971318,-0.037930865,-0.016717793,0.06420577,-0.16229795,-0.18587697,0.02541675,-0.008496297,-0.029782234,0.14809902,0.007679632,-0.07500845,0.17702241,-0.15380663,0.07716212,0.039540265,0.21345206,0.01747988,0.15300265,0.13653497,-0.0456181,0.05827563,-0.08219264,0.012349096,0.08936962,0.096319295,-0.096687146,-0.11568833,0.028042149,0.25305548,-0.07641157,-0.032795355,-0.011571023,0.087524645,0.06418187,-0.06308079,0.17223838,0.12972909,0.14421827,-0.037150767,0.12337137,0.070467055,0.092118174,-0.04747434,0.10273831,-0.08809005,-0.054273628,-0.0071000736,0.030186983,0.11596903,-0.009522894,-0.005331227,-0.021559548,-0.068637736,-0.019275714,0.047159813,-0.058204718,0.021430228,-0.21119702,-0.089837745,-0.11291832,-0.03578809,0.25057262
631,-0.04572201,0.104307175,-0.07953778,0.09893151,-0.039389927,0.06579924,0.03893236,-0.043943852,0.08913494,0.37217873,0.06641144,0.09717545,-0.029965762,0.08940486,-0.099309094,-0.05717055,-0.028784929,0.046320293,-0.06677914,0.015847111,0.12950063,0.22237232,0.17149484,0.12100031,0.07952912,-0.1503789,0.07854566,0.057040397,0.009781645,0.11397509,-0.034033712,0.11675168,-0.09499562,0.08813968,0.08341415,-0.11119014,0.16828981,-0.12625574,-0.119911656,0.0511039,-0.1013085,0.1288301,-0.07928794,0.10516107,-0.103629306,0.066125065,-0.1386599,0.014300072,0.084740914,0.10154354,0.093023874,0.1129584,0.108899415,-0.06287741,0.057414237,-0.023195628,-0.075168505,0.0553643,-0.052314654,-0.13160399,-0.11172762,0.07922649,0.052877195,-0.11129698,0.012453061,0.060678888,-0.056752305,-0.031598065,0.043779742,0.026835429,0.06631663,0.08029545,0.10723129,0.014806709,0.07465859,0.13542542,-0.049635362,0.0006801016,-0.036664568,-0.12709257,-0.12797968,-0.16344012,0.09630461,-0.08121453,0.07989117,-0.05659053,0.019138964,-0.105037525,0.14268318,-0.06250673,-0.008836736,0.09070462,-0.10998935,0.08908401,-0.0238689,0.295675
170,-0.05784369,0.06576101,-0.07305368,0.0067366203,0.036573794,0.03794278,0.07736664,0.037855048,0.010805647,0.29393968,0.07241841,0.104505256,0.12412811,0.020925075,-0.10600181,-0.14308187,-0.09065825,0.059966806,-0.036845427,-0.123592734,0.1323645,0.02624687,0.08580849,-0.03216637,0.28354996,-0.06928585,0.053067654,0.16653699,-0.08339481,0.010761406,-0.040377084,-0.022379696,-0.112640515,0.0846409,0.03533152,0.013344565,-0.009502797,-0.13033918,0.017433641,0.02536413,0.08351116,-0.032746736,0.096583165,0.08099869,-0.09900612,0.119951665,0.03300956,0.101927936,0.086664386,0.19834682,-0.15767041,0.13451444,0.12633973,-0.04852153,0.06935013,-0.111558564,0.034279604,0.13392593,0.10570264,-0.1143766,-0.089493446,0.07056797,0.24842641,-0.09522026,0.02587092,0.060669348,0.13218762,0.004610035,0.011139753,0.12690493,0.21135926,0.053657174,-0.09466169,0.1257898,0.14002383,0.11962921,-0.09437694,0.09165035,-0.0708389,-0.08113481,-0.010804777,0.22825232,0.08239941,-0.04777413,-0.04182848,0.035935458,-0.060849648,0.018532664,-0.083285615,-0.08180365,-0.01679595,-0.08578027,-0.08940025,-0.118251026,-0.04230274,0.09185516
551,-0.13735431,0.008893553,-0.030067025,-0.07220316,-0.09896325,0.122064404,0.090716064,0.05193708,-0.076863274,0.060496993,0.049420647,0.11978121,-0.10629762,0.023364801,-0.07598654,-0.09231873,-0.17529501,0.18287104,-0.27617392,-0.1765731,0.117513165,-0.16409166,-0.11436637,0.060062844,0.24415568,-0.04827832,0.04164834,-0.0960958,0.056970578,0.19280328,-0.08630969,0.18565008,-0.10267207,0.02531979,0.08005654,-0.04233977,-0.04738871,-0.0752505,-0.056959823,0.051106304,0.0492105,0.13876629,-0.20309009,0.09131474,-0.10063556,0.0474718,0.15459923,0.041620947,0.06955988,0.07067823,0.0007052418,0.093152516,0.0835234,-0.052203294,-0.018078528,-0.044552255,-0.07863639,0.08118124,-0.007062988,-0.09637313,-0.037992366,0.033790637,0.15653376,-0.07641127,-0.045623478,0.030919401,0.07906473,-0.0071556433,0.052619845,0.10381133,0.23197491,-0.050945006,0.045010157,0.05175125,0.15354219,0.10376429,-0.116,0.053736262,-0.104007736,-0.08929067,0.025895543,-0.2045077,0.07426225,-0.053611882,-0.10342467,0.05587301,0.027254265,-0.024558557,-0.088545315,-0.111688375,-0.065428145,-0.03621543,-0.06762386,-0.054451924,-0.14682299,-0.0041474104
547,-0.059539553,0.24541618,-0.14082755,-0.016872229,0.053235203,0.01925784,0.06450469,0.05265058,0.24578325,0.021070082,0.10428076,0.07647986,-0.06527992,0.026940137,-0.1230823,-0.116743125,-0.05597275,0.25075683,-0.036746416,-0.022547971,0.11312133,-0.054567132,-0.021683468,-0.014791141,0.18110576,-0.07192661,0.04584781,0.120506935,-0.09325193,0.011432608,0.02824189,-0.048993003,-0.12469864,0.11527351,-0.004477337,-0.025026262,0.019594619,-0.14869933,-0.10149832,-0.019154666,-0.060231987,0.098980635,-0.085999236,0.09143023,-0.14192776,0.06025955,0.28272322,0.081732504,0.07675204,0.09979309,-0.011768842,0.1712138,0.11162301,-0.028020015,0.12576517,-0.08096597,-0.088976935,0.111213624,-0.01068495,-0.17095733,-0.14556156,0.03994488,0.0019558142,-0.11653836,-0.11987936,0.08899492,-0.14586827,0.055256624,0.053356666,0.09490793,-0.06967108,0.08484952,0.07611144,0.18118621,0.12225705,0.122532286,-0.094455644,0.06803074,-0.094612844,-0.060338948,-0.05800549,0.034460943,0.13922738,-0.10270373,-0.04527191,-0.058344863,-0.0755595,0.025031993,-0.14707977,-0.09771207,-0.037749115,-0.06599709,-0.060499847,-0.06217419,-0.081420675,-0.10908207
636,-0.14365901,0.12141502,-0.03984083,0.05361713,-0.049568035,0.06767193,0.018121919,0.03435074,0.05255182,0.2520681,0.08185797,0.13389072,-0.13760637,0.028076826,-0.06154785,-0.050646167,-0.0111385295,0.1850628,0.035958022,-0.05612748,0.10107035,0.14932072,0.08811836,0.11176296,0.079973854,-0.06388451,0.037587315,-0.119049504,0.029493423,0.19789602,-0.092965834,0.086717814,-0.06886209,0.043676473,0.10696832,-0.120776944,0.10767449,-0.055508617,-0.11988852,-0.00048446027,-0.19226556,0.19599715,-0.2343305,0.07362625,-0.12527129,0.02416129,0.13765761,-0.018895064,0.038224086,0.022271095,0.1411322,0.08264595,0.06961747,-0.030368814,0.0037283695,-0.031978153,-0.16511776,0.09486007,-0.011327224,-0.09003698,-0.067198426,0.058670036,0.021665972,-0.07981718,-0.13999748,0.1175794,0.13496117,0.013991959,0.12747417,0.012823421,0.047726136,-0.04022083,0.11344116,-0.013508612,0.09394727,0.10959134,-0.031080054,0.075447164,-0.049917325,-0.065786384,-0.055250324,-0.2788074,0.05920958,-0.04697167,0.07703356,0.021765208,-0.06913756,-0.04241598,-0.019091988,-0.052301105,-0.00047068772,0.021838848,-0.052981496,-0.15027735,-0.14182875,0.25467733
596,-0.04700196,0.26751238,-0.049581233,0.07032304,0.095783725,0.055968083,0.049486917,-0.0029696303,0.335853,0.3272881,0.06313109,0.10576863,-0.0783168,-0.01228308,-0.059360273,-0.038551673,0.0049146395,0.053641934,0.06625625,-0.0045973235,0.107821666,0.24405822,0.14201324,-0.020638408,0.069051184,-0.124762625,0.05182933,-0.00731565,-0.059570644,0.0077634226,-0.058416758,0.07980093,-0.10160648,0.027175104,-0.019804195,-0.107228056,0.052502584,-0.14120777,-0.049400944,-0.014013481,-0.11101363,0.22318341,0.09711948,0.062592685,-0.10313738,0.020922137,0.19162142,-0.029234048,0.07117222,0.052083418,0.069718696,0.066231035,0.13032582,-0.03227788,0.014788961,-0.06810205,-0.07487566,0.1165971,0.0356527,-0.13830927,-0.083849445,0.081743,0.10734372,-0.094194576,-0.0015544334,0.07672814,0.0842652,-0.032039654,0.013835811,0.011515826,0.104218036,0.007861095,0.12826212,0.03708738,0.111127324,0.1234592,-0.013766321,0.06253273,-0.0394185,-0.029703353,-0.014538161,0.11271409,0.10073501,-0.08202542,0.028529119,0.030581312,-0.05425634,-0.048638254,-0.053354755,-0.06138253,0.02825669,-0.075782225,-0.081290014,-0.20918511,-0.058481857,0.23467118
755,-0.069906235,0.1389869,-0.07742629,0.021815129,-0.017776407,0.052966695,0.07490021,0.004961137,-0.081266634,0.06042686,0.16543806,0.032074172,0.2045267,0.093638994,-0.065256044,-0.09641064,-0.121544175,0.1957313,-0.040346973,-0.00230078,0.16167966,-0.09539191,0.047638774,-0.023952935,0.3876484,-0.040211834,0.09785335,0.0264878,-0.004219934,-0.05620902,-0.000116050665,-0.10461855,-0.13195717,-0.0026998485,-0.0030346361,0.018744139,0.03734755,-0.066517465,0.001043396,0.030756779,0.12099159,-0.062570766,0.049718227,0.14697202,-0.1556224,0.03243467,0.13289519,0.1380399,0.11430786,0.04858879,-0.14909999,0.101718925,0.11454897,-0.06255548,0.120214246,-0.07155549,-0.1136923,0.10297762,-0.0533942,-0.10697103,-0.06686968,0.06719089,0.058502156,-0.12031892,-0.109316655,0.097465724,-0.10002773,-0.003239801,0.07109452,0.024196899,-0.04764057,0.014457433,0.0357128,0.106723964,0.15208028,0.114341795,-0.123648204,0.009771693,-0.10119974,-0.10785174,-0.08165535,0.110883385,0.10634374,-0.09234298,-0.1298693,0.020574078,0.011836623,-0.007988975,-0.17676258,-0.09907511,-0.13298395,0.064472295,-0.07609223,0.094414085,-0.109140754,-0.19665635
150,0.025829019,0.0026760127,-0.036565065,-0.28739825,-0.019416831,0.09176608,0.082497284,-0.08403424,-0.011773377,0.13281865,-0.049156416,-0.0623787,0.06210291,0.16166773,-0.039731573,-0.1597457,-0.09631434,-0.053130705,-0.028030703,-0.13230506,0.085062735,0.07214222,-0.076698504,-0.023524757,-0.10396296,-0.11597578,0.07504934,0.20145126,-0.013581026,-0.014723962,0.113800146,-0.02853094,-0.063233584,0.034008216,-0.005072251,-0.031045008,0.035500254,-0.14303473,-0.016195728,0.12943327,0.11689569,-0.11514997,0.10218675,0.03431722,-0.07860564,0.060662657,0.027784847,0.093354926,0.06745625,0.1343536,-0.172721,-0.032113582,0.07119947,-0.106274195,-0.014499773,-0.076518305,-0.12759817,0.0295734,-0.3675302,-0.093424544,-0.0449855,0.027385486,0.23816249,-0.055031575,-0.0679239,0.045197472,0.022049077,-0.007548126,0.029897504,0.11126515,-0.093871325,0.10697386,-0.1649309,0.029529924,0.06516407,0.045431923,-0.14506686,-0.08574451,-0.09190989,-0.026257915,-0.021415938,-0.099340886,0.05530478,-0.055068266,-0.03773601,-0.20865628,-0.058987394,-0.1228694,-0.006366064,-0.053157452,-0.113967046,0.2294863,-0.09122263,-0.05924664,-0.0066698566,0.049960073
