	PCA_1	PCA_2	UMAP_1	UMAP_2	tSNE_1	tSNE_2
1	7.048962280406232	1.5510578061109015	3.3394287	1.5565268	23.409624	10.016093
2	0.09352924140987832	3.576784042527947	2.6793966	6.649454	-0.12186043	17.249361
3	1.657076094357326	-3.5320601516783503	6.003477	12.366855	23.105394	-14.665835
4	1.2236901144929462	-6.628817122967634	6.1703625	12.111113	18.894257	-14.474944
5	-0.5875102447997533	-3.1011555450231088	5.1434927	11.754255	20.220333	-27.245861
6	-3.2604392786365133	1.087349622863082	7.8432603	8.30509	-5.8593144	-8.599364
7	-0.19583665856132063	5.660905698956916	4.3391848	6.8229623	3.106369	7.088937
8	-3.3199486050142	-0.7572157475442538	9.641246	7.63265	-5.561996	-23.047176
9	-4.559978877015488	2.414759221615398	9.240839	0.9816417	-24.725395	18.396742
10	-3.4505463578048414	-2.9050528186230626	10.091723	3.1126091	-30.446625	6.558036
11	1.8243178308753967	4.4460406476921435	4.211379	7.161787	7.299057	5.8561077
12	0.45691225770606675	2.4186306031754445	2.3004994	6.58813	-0.868524	19.1402
13	11.760386321092975	2.085964507827256	2.8218832	3.5197012	26.985435	17.027058
14	-3.2406063452034575	0.6709115290361904	7.5404325	8.389624	-6.893213	-7.4844813
15	2.273010519885816	-3.8138266664444567	5.8471684	12.496709	25.149696	-15.508979
16	-1.7516022332155736	-1.476684390806619	5.118707	9.765904	10.651055	-10.032729
17	-2.9574512917889066	0.7383450169791649	8.58137	4.7446637	-18.99757	-1.1648117
18	-1.0625864581855082	-4.515674689697948	9.715941	5.55924	-25.707096	-6.9615407
19	-0.7533251474671575	0.722058199925526	7.6710453	4.9487057	-12.305565	1.3677852
20	-0.26111204458275594	-2.596834093530734	5.483413	11.778389	18.798923	-24.26964
21	-0.9540721604361412	4.691967271997102	5.194131	6.0096064	-1.2027569	6.106489
22	-3.8822715389181957	-2.0227424372658427	11.373748	2.2189176	-36.937553	9.216893
23	0.7525983863992224	2.9733425078097775	4.123419	8.12414	10.795389	0.27430627
24	-2.4711012566198534	0.822925435944061	8.411516	6.9625607	-17.651415	-11.553638
25	-4.508590921247515	-1.1597803418545964	8.716228	7.792457	-5.1348214	-18.01065
26	1.5692473308911041	-5.690598094151716	10.280378	4.671668	-31.833035	-2.8994224
27	-0.5461121435286304	4.203975970372812	4.3058233	6.8766217	3.4352531	5.2908044
28	4.262976353415229	1.2601980443519323	3.3338997	1.2417152	23.875336	6.7353864
29	4.666674347937212	-3.6085764552844997	3.8499374	3.440167	22.38396	21.478977
30	3.09364674607721	-3.353046621374513	5.5597296	12.812485	24.255661	-11.791513
31	-2.107527986571911	1.4966320113250946	4.8744507	8.654657	8.658987	-6.131129
32	-4.921566362408524	-0.9624053277511548	11.732471	1.9089612	-37.91765	14.224892
33	-1.0850473181139153	1.8091164680532905	5.0453753	6.455866	0.18314138	3.8233643
34	-0.07351591727253655	2.2525501487815207	5.4831777	6.290136	-2.2974195	4.1086903
35	-4.43364804354824	0.19340822408215627	9.8804865	1.3018941	-29.58017	16.426682
36	12.104469486346026	1.3214462944857677	3.4907496	3.5717893	21.041218	18.380474
37	14.24238729759971	-2.316058971878167	2.3348668	2.7997088	30.791227	20.284622
