	PCA_1	PCA_2	UMAP_1	UMAP_2	tSNE_1	tSNE_2
1	-0.9929334210030825	-4.148686809839111	8.598097	3.6074138	-26.027792	-11.070662
2	2.047085712586726	-1.8185068855693207	6.2632027	9.052118	-0.62791604	-3.2938468
3	-4.873398219240848	-4.226294052886736	6.043732	1.6570337	-16.006372	-29.996748
4	-5.595497168695926	-3.2168372784696717	6.1901493	1.9752018	-16.706305	-27.505648
5	3.5753533005685236	-0.18389941802933507	3.9556417	6.48467	24.567429	7.505571
6	-1.905674034181777	-6.165313734840711	6.617258	3.0669885	-12.624528	-20.096272
7	3.786678948331278	-1.0372500331363506	6.1082735	8.955202	3.6071918	-0.26356357
8	-0.2211452110962773	-0.24055634614992547	5.5961456	3.3718777	-8.418631	-17.325521
9	-1.3683912668527987	4.383553457390323	10.899616	8.526635	-13.144086	25.64443
10	-3.244947446715804	3.7373515450539667	11.337972	8.189278	-15.402343	25.789597
11	0.3819154828278088	-0.736295256866065	7.871002	5.400275	-12.171524	-4.9623575
12	-0.5730235863369043	-0.9303576398438762	8.609061	6.105949	-1.4280269	-3.7022235
13	4.043208878170899	-4.100018548743955	5.8491783	7.6226077	2.6973212	-13.249844
14	4.0091500835202245	0.6740613493889206	5.282978	9.6189375	24.91604	-9.260662
15	-3.6158417406670313	-2.536249725664494	6.0772395	1.8487835	-15.643137	-28.253267
16	3.7069370486543587	-1.5177188049929051	3.3327124	7.822004	13.621809	-15.368594
17	1.0279440864937472	3.476123946340492	7.673539	7.69309	5.8514824	11.376005
18	-3.8214380149627942	0.53771807831933	6.4911556	4.6846156	-12.665103	6.6726274
19	-1.5898470407592522	0.918792655535456	7.6366816	7.934021	-2.7463799	8.248598
20	3.026788133397031	0.028199655676986256	1.7505997	6.770912	31.626541	-11.311161
21	3.722386446050547	2.218884064169937	5.642716	7.072594	11.751291	9.700029
22	-2.673172730286588	3.400621409996621	10.603251	10.4993725	-3.4869153	32.622097
23	4.203636687946592	-0.7034255913233133	4.7834597	7.9002013	14.188312	2.847169
24	-2.2167414494693323	0.38098914536721884	7.485329	7.916346	-2.8709288	7.913851
25	1.6955408352728858	0.9648882867061954	4.3171816	10.762648	18.189507	-6.943029
26	-5.911890450382809	2.7831812574147334	10.039969	7.7924848	-14.437622	17.359219
27	5.931962151271883	1.1917913172644614	5.6230736	7.3480783	10.490554	7.51226
28	2.8738638414852216	-2.755660657985393	3.2682397	8.991877	18.421068	-14.449515
29	-1.2677532321716376	-11.761676480331689	7.497407	2.6504242	-6.7982483	-23.96386
30	-1.21254708780385	-4.925558033310006	5.8219123	1.6332546	-13.378669	-31.234194
31	5.818890986320078	-2.307918455478758	4.6731267	8.856016	8.161426	-8.494851
32	-0.9919987906381607	4.639474077959071	10.555328	10.651345	0.7598153	32.03652
33	1.8279184921306317	-2.677783369732778	3.0972068	8.763914	13.355408	-19.34021
34	5.172720306475498	3.042503158957191	5.699583	6.9974217	11.506487	11.1030655
35	-3.404375997279613	3.0928307119365637	10.973314	8.154462	-15.155583	24.197037
36	2.1068622546582323	3.0692991182633547	6.5004745	8.100744	5.8929973	6.3281293
37	-3.795322734350509	-3.2697358259182696	6.9266405	3.730664	-14.811143	-15.741432
38	6.893322476365412	0.6953125265225587	3.1161308	7.1169863	26.887169	-3.6150668
39	4.21948791965412	0.1871469357822215	3.9527028	7.6029544	18.48767	0.9931715
40	0.7829922842337036	2.2106414649124626	6.687275	8.275942	3.8263392	6.243162
41	-1.4326909351845898	4.84837279895059	10.53867	10.621809	-0.34617466	32.361057
42	1.6515279325524213	-2.6984025729395	5.743737	1.7739747	-11.905939	-29.53544
43	-0.8421016495513265	1.428930048869928	10.606792	8.629081	-12.53845	28.68412
44	3.3312210618157945	2.865846991463679	4.5698557	6.943661	17.248579	8.090755
45	-0.4521333638657217	1.1232563590842592	6.749013	8.418111	3.1605537	5.78741
46	-1.3284461284561302	2.99716452650056	7.957244	7.892834	-3.1440325	9.612652
47	4.3533131678114465	-3.6661428312928015	4.3896422	8.670514	7.5953975	-10.885158
48	4.398413249449558	0.9380260068730454	2.0875986	6.7567773	29.693619	-8.406405
49	2.3452821188578894	0.12871078899098493	4.262451	10.804437	18.925434	-7.0344105
50	-1.3995252477571636	2.579349059387972	8.371574	8.455226	-1.477934	14.987337
51	1.7730026596276844	0.20382355729137017	5.013576	4.034413	-0.26447424	-14.786289
52	2.797164941083008	0.6487018933908972	2.2760065	6.616176	30.201597	-6.56096
53	3.956228942703003	-2.2000017443328983	1.8834951	8.649514	22.348993	-14.196126
54	6.17651435526367	-4.0503591212473316	2.2879953	8.106718	19.76596	-17.92461
55	-4.931023436537429	-2.0041625209958096	5.9631863	3.2629156	-27.897354	7.4819584
56	1.915812122547707	3.6723209968011186	5.3953958	6.701547	14.369908	11.451133
57	-5.032619010223229	-1.648758442396525	9.325612	3.848323	-25.343197	-5.803391
58	-4.380781794201272	0.9591311313636643	8.98111	7.1861253	-12.833233	13.125516
59	6.793632083751796	-2.895180152377239	4.7092943	8.983686	8.831294	-9.097461
60	3.018534864060872	-1.192775030662456	6.0839095	8.923961	3.4481611	-1.2877603
61	1.8921705503740667	-7.736236206218178	7.6268	2.6709342	-4.028562	-23.680231
62	1.7734132672245753	-0.10178540891002048	4.306481	10.767541	18.767046	-7.937058
