Sample ID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15
TCGA-17-Z057-01,-2.3212857,-8.671388,4.022575,0.23328963,6.4485903,4.0426197,8.334649,3.5163066,-0.17463052,3.140315,7.523208,8.460976,10.648686,-5.160272,7.22459,4.328539
TCGA-55-6970-01,0.548282,-5.6928954,1.49375,0.66099447,7.3287835,3.5698116,6.702398,3.529902,1.0382788,3.5099025,7.0290647,8.191298,9.404817,-4.0333524,6.5989513,5.0567703
TCGA-55-7911-01,0.110125914,-6.0039325,1.8024938,0.65363663,7.8140283,3.0979848,7.3143086,3.3812056,0.6252653,4.1817775,8.120904,8.667462,9.959834,-3.5307944,7.850337,4.6288157
TCGA-05-4396-01,0.86950916,-5.76492,1.0931029,0.7229462,7.408697,3.4307947,7.1109633,3.1890936,0.90172297,3.2191455,7.038328,8.258714,9.006161,-4.376084,6.544538,4.9416695
TCGA-75-6214-01,-0.4664543,-4.3882422,1.1765288,0.88356763,7.449861,3.7726533,6.6873374,3.370789,1.3805484,3.1085858,7.2239122,7.397409,9.968372,-3.8728876,6.750662,3.6220672
TCGA-62-8394-01,0.11628046,-4.8315334,1.5763766,0.9009745,7.180851,3.6722636,7.106702,3.2082753,1.458988,3.110689,7.2270427,7.614023,9.751454,-3.9909759,6.607729,4.1736026
TCGA-44-A479-01,0.27778915,-5.841214,1.85917,0.816835,7.768309,3.4158692,7.0592866,3.5153964,0.7517708,4.1481285,7.8100834,8.681307,9.854077,-3.6792855,7.4846635,4.744019
TCGA-44-7669-01,-0.6829534,-4.8382707,1.7639683,0.7878594,7.7810063,3.3837323,6.723238,3.7068744,1.178728,4.238382,8.020857,7.905923,10.5963335,-3.1246443,7.7197638,3.8950481
TCGA-91-6849-01,0.28831697,-6.04489,1.2209572,0.50517654,7.858372,3.4699924,6.613906,3.618225,0.67445636,3.3804293,6.879614,8.5720415,9.3234825,-3.952319,6.5818796,4.9580035
TCGA-78-7161-01,0.42600963,-4.8283806,1.4633768,0.8766268,7.2068086,3.5627782,6.5843887,3.5964656,1.505463,3.5474372,7.094696,7.615226,9.605756,-3.8155117,6.514146,4.5375676
TCGA-17-Z054-01,-2.1961968,-8.601118,3.9147809,0.1797921,6.5048985,3.9167948,8.334109,3.508542,-0.17180392,3.1721728,7.466207,8.4858885,10.607821,-5.140584,7.289465,4.460493
TCGA-55-8301-01,-0.051852114,-5.8401356,1.7277387,0.5341463,7.673976,2.7696981,7.3537626,3.4896085,0.84499824,4.157207,8.112435,8.279184,10.036015,-3.3898551,7.8417773,4.3810406
TCGA-55-8619-01,0.7507252,-6.3383365,1.4440669,0.6399673,7.706036,3.0357964,7.308828,3.4124506,0.5242036,3.9423301,7.6539836,8.777876,9.345866,-3.9149387,7.342051,5.0731134
TCGA-05-4382-01,0.32965505,-4.570193,1.6350443,0.95538056,7.0359063,3.4695203,6.9404187,3.4836242,1.7138866,3.483269,7.213801,7.345469,9.757315,-3.7358868,6.5633087,4.2479057
TCGA-86-7713-01,-0.8737461,-5.0779657,1.6483711,0.53340447,7.83198,2.996134,6.7414436,3.6793318,1.3230025,4.082203,8.237714,7.6872196,10.622869,-2.9472919,7.8277445,4.0507402
TCGA-44-2659-01,-0.6234506,-4.996297,1.9299937,0.6257906,7.5018597,3.0816426,7.152158,3.48238,1.474388,3.6887739,7.9714136,7.6142445,10.368466,-3.2637453,7.451248,3.8990917
TCGA-55-8096-01,-0.76075536,-4.792571,2.0992463,0.69005394,7.313142,3.098183,7.2486553,3.61083,1.3997741,4.272743,7.97844,7.5205545,10.683502,-3.3275619,7.7273707,3.4494708
TCGA-91-8497-01,0.33726174,-6.2636733,1.52884,0.60826546,8.010733,3.1012247,7.0291796,3.6222901,0.44827127,4.031524,7.710905,8.930303,9.569434,-3.6023808,7.5145216,4.9165864
