Sample ID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15
TCGA-17-Z057-01,-1.0984203,4.6689053,3.9877148,-2.8979168,6.79144,20.291039,7.4928303,8.401119,9.70244,-1.0096747,5.3219614,-2.8198888,8.016357,9.172214,1.9251925,8.44557
TCGA-55-6970-01,-0.39128602,3.114425,5.011001,-1.6821777,4.838719,19.487978,7.065055,9.648251,11.057254,-0.18228614,3.7054858,-2.3482661,10.280145,10.423588,3.700559,7.642994
TCGA-55-7911-01,-0.589087,3.2896883,5.667726,-1.5383629,4.543482,18.442202,8.117305,8.9326935,10.323701,-0.585807,4.2313266,-2.298474,9.3317375,10.340457,3.1372736,7.28856
TCGA-05-4396-01,-0.55469227,2.7268426,4.6026487,-1.8448522,4.749425,19.70004,7.438976,9.450461,11.269462,-0.3413357,3.8379574,-2.5427778,10.68767,10.637029,3.3565536,7.5548487
TCGA-75-6214-01,-0.7199067,3.178032,4.411088,-0.68711364,5.4057255,18.583672,6.8288846,8.455222,10.741313,0.86033803,3.4710739,-1.429154,10.200481,10.096988,4.127119,7.92611
TCGA-62-8394-01,-0.6496607,3.3661082,4.086328,-1.4369572,4.9103713,18.975876,6.744245,8.926201,10.790742,0.33406276,3.6227567,-1.7264292,10.4407015,10.08192,3.7646248,7.7994823
TCGA-44-A479-01,-0.2745185,3.1210828,5.802532,-1.5767967,4.735704,18.731804,7.67869,9.122047,10.406337,-0.34022197,4.2393365,-2.3793435,9.520591,10.3293295,3.3269353,7.301879
TCGA-44-7669-01,-0.5062319,3.5528162,5.783307,-0.76358414,4.9351068,17.775574,7.303845,8.721889,10.1020975,0.27640125,3.710772,-1.5272938,9.380156,9.97339,3.8550117,7.636294
TCGA-91-6849-01,-0.6132066,2.5709124,5.3242826,-1.671839,5.2869625,19.427595,7.406548,9.487298,11.270906,-0.035923075,3.9936807,-2.6402254,10.282838,10.662316,3.6730149,7.6591806
TCGA-78-7161-01,-0.49418724,3.2864711,4.6708922,-1.2679119,4.774641,18.909447,6.792343,9.351412,11.007786,0.29528385,3.4372382,-1.8565091,10.39865,10.267965,4.1872797,7.628279
TCGA-17-Z054-01,-1.0680329,4.4534693,4.187304,-2.757066,6.6417446,20.27653,7.4379144,8.546636,9.737282,-1.0359731,5.2778683,-2.7896385,8.054422,9.286712,1.9448022,8.336907
TCGA-55-8301-01,-0.58253384,3.2771845,5.4606733,-1.2895893,4.486944,18.239807,8.028527,8.63056,10.317243,-0.62402797,4.052646,-2.1418478,9.371249,10.315288,3.0866764,7.4970875
TCGA-55-8619-01,-0.40673822,2.8074555,5.362541,-1.7065288,4.456632,19.114155,8.087562,9.281603,10.916208,-0.80271584,4.1203823,-2.793694,9.914393,10.796525,3.0347776,7.1955795
TCGA-05-4382-01,-0.60162514,3.6324558,4.2470045,-1.2832558,4.576097,18.655817,6.5689073,9.057269,10.895073,0.32307377,3.387693,-1.481399,10.416405,10.004079,4.0399833,7.858146
TCGA-86-7713-01,-0.469452,3.781624,5.46928,-0.516813,4.7733808,17.512964,7.453291,8.549154,9.952864,-0.16462657,3.3580003,-1.6375704,9.201156,10.064902,3.6852884,7.5279512
TCGA-44-2659-01,-0.59250194,3.6017954,4.871435,-0.9323866,4.8928885,17.918932,7.23152,8.377933,10.112374,0.034288734,3.7010856,-1.5867956,9.543001,9.93376,3.5868137,7.736261
TCGA-55-8096-01,-0.78352344,3.7974322,5.3035226,-0.7858359,4.7636576,17.613377,7.316706,8.089412,10.095998,0.30857584,3.9194617,-1.1715711,9.254198,9.711878,3.7821112,7.893887
TCGA-91-8497-01,-0.4227386,2.8484557,5.8589463,-1.5371175,4.735817,18.734993,8.050609,9.102041,10.669331,-0.5868362,4.278097,-2.6214035,9.541667,10.613388,3.1586757,7.268355
TCGA-05-4395-01,-0.59523594,3.5736217,4.1563625,-1.254348,4.730124,18.666853,6.5825005,8.893549,10.741948,0.45336145,3.5058868,-1.483037,10.363638,9.964144,3.9839818,7.7734942
TCGA-L4-A4E6-01,-0.53845704,3.2769833,5.346841,-0.9945782,5.095712,18.313951,6.915981,8.909928,10.776961,0.49713495,3.6315258,-1.6158054,9.90687,10.099189,4.100294,7.8165097
TCGA-55-8513-01,-0.39346102,2.6990302,5.2931447,-1.7366937,4.440027,19.217936,8.07627,9.29517,11.003773,-0.81401235,4.146591,-2.7973104,10.020966,10.813596,3.0259554,7.211833
TCGA-55-6980-01,-0.52559435,3.3634992,4.795443,-1.7762389,4.7803307,19.364597,7.2113714,9.437989,10.751695,-0.23415047,3.8284428,-2.2164884,10.113841,10.249513,3.4965482,7.602262
TCGA-62-A46R-01,-0.5909013,3.4295454,4.245997,-1.4878141,4.7467537,18.979973,6.7326846,9.127181,10.862887,0.17707662,3.5584493,-1.7785147,10.429229,10.10738,3.8143208,7.8004136
TCGA-J2-8194-01,-0.4291211,2.9668732,5.430853,-1.6320604,4.2604623,18.89892,8.090878,9.245432,10.774916,-0.73802096,4.125966,-2.5330782,9.80153,10.628012,3.2271976,7.0949497
