Sample ID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15
TCGA-MP-A4SY-01,6.2814503,7.5519385,4.188744,5.959292,8.100347,7.3252134,4.158449,5.394576,3.9240499,4.51911,5.49961,4.628166,4.3137918,6.0405855,6.8981786,5.09844
TCGA-17-Z015-01,3.2837408,7.8149686,3.7969062,6.496586,6.0803785,7.503979,4.46206,5.083079,3.980428,4.8488545,5.012812,4.3131647,4.0682077,6.1876564,6.7238026,5.617574
TCGA-44-7662-01,3.732172,7.718704,3.8075383,6.398256,6.2980075,7.4222207,4.3191524,5.2122784,3.982269,4.791486,5.1391764,4.506657,4.029742,6.229817,6.6736946,5.5902157
TCGA-91-6840-01,7.5452447,7.055532,4.6998744,5.5812454,8.07096,7.2820187,4.4836645,5.0386057,3.9727762,4.158934,5.517841,4.725673,4.076213,5.8725038,6.785334,4.99746
TCGA-44-2665-01,8.95568,5.6841874,5.6948166,5.119389,6.9399247,7.40651,5.7073283,4.1031895,4.491873,3.9226706,5.69541,4.7306805,3.4763088,6.316714,6.3178396,4.852212
TCGA-95-7039-01,3.9728878,6.595288,4.227311,5.963117,5.6156116,7.3470335,4.709321,5.147494,4.3976774,4.4984035,4.9485474,4.3947163,3.616394,5.9548097,6.573085,5.7513533
TCGA-78-7147-01,4.8199,8.040051,3.7121634,6.496208,7.5381317,7.189933,3.8728364,5.4513226,3.9947257,4.8358784,4.9277744,4.6427116,4.2715945,6.279576,6.998719,5.335947
TCGA-05-4427-01,3.7958176,6.819713,4.157165,6.0554876,5.6859584,7.3765707,4.7057548,5.1362386,4.332821,4.553788,4.893023,4.3333154,3.7060606,5.9856434,6.6214633,5.7797585
TCGA-17-Z047-01,9.163883,5.507485,5.7345896,4.885003,6.896318,7.3994546,5.9003634,4.1058793,4.3847485,3.8090465,5.6552577,4.896816,3.4774792,6.3491597,6.3156233,4.727697
TCGA-86-8671-01,8.776542,6.0633216,5.4890685,4.9806166,6.850123,7.433901,5.5924373,4.2014084,4.093891,4.057617,5.6152225,5.05087,3.6067889,6.3167734,6.3409567,4.766417
TCGA-44-7669-01,3.5804958,8.0852995,3.770245,6.5400605,6.614479,7.424652,4.4564443,5.0158687,3.6812572,4.9413533,5.0617886,4.2935324,4.3191485,6.186798,6.8465686,5.635142
