Sample ID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15
TCGA-MP-A4SY-01,5.526273,7.57853,6.0550513,6.0462346,4.111464,5.623377,7.5061913,6.589227,5.6417384,4.2857018,4.5414424,3.3434596,2.996965,4.9074597,7.061287,5.8733706
TCGA-17-Z015-01,2.5423799,7.177929,4.8039594,5.301798,3.8692102,5.6638064,6.6346707,5.521168,6.089533,5.1870847,4.8220143,3.3220682,2.404096,5.163498,6.1246676,5.1137424
TCGA-44-7662-01,2.8286219,7.2822556,4.899429,5.3043528,3.9206092,5.677499,6.7698545,5.648451,6.0440316,5.079497,4.6563687,3.3008459,2.3932924,5.120035,6.2193785,5.285268
TCGA-91-6840-01,6.607433,7.359452,6.267141,6.1165833,4.7041135,5.6915326,7.5255294,6.3530087,5.241175,3.9144301,4.52868,3.6046228,3.236607,5.026928,6.8438945,6.354541
TCGA-44-2665-01,8.683931,6.615432,5.9071875,5.9115386,5.893275,5.892899,7.4101,4.986699,4.746408,3.0026891,4.189288,3.9754446,3.854338,5.1852436,6.2143016,6.263828
TCGA-95-7039-01,3.2362225,6.7795134,4.846307,5.1959605,4.406442,6.02431,6.207416,4.891953,5.2864738,4.581795,4.360607,3.383301,2.5110912,5.2364016,5.608431,5.703344
TCGA-78-7147-01,3.9680858,7.4720325,5.572924,5.689285,3.7296035,5.5777006,7.1669674,6.5485473,6.1802707,5.1151514,4.856332,3.1666899,2.584257,5.0156174,6.909966,5.622464
TCGA-05-4427-01,3.0598223,6.848511,4.7634063,5.241651,4.3969812,5.856315,6.3671823,4.997787,5.524319,4.742982,4.4746146,3.3869784,2.4302154,5.3118825,5.698393,5.5242047
TCGA-17-Z047-01,8.907874,6.583429,5.925713,5.8735943,6.0495667,5.8102927,7.448097,4.9737663,4.7629833,2.9451118,4.210383,3.7710524,3.8165753,5.307297,6.198287,6.2411613
TCGA-86-8671-01,8.320434,6.6393037,5.980621,5.991452,5.7710605,5.885253,7.3658357,4.96757,4.904881,3.2658434,4.2794824,3.5564134,3.8268514,5.0821896,6.3793187,6.0751452
TCGA-44-7669-01,2.8213418,7.42798,4.9169765,5.570593,3.7822094,5.530232,7.0162253,5.756033,6.0976915,5.189059,4.949324,3.4469168,2.3597932,5.108099,6.303991,4.971607
TCGA-55-A4DF-01,3.0881965,6.962921,5.01239,5.2187524,4.036514,5.82435,6.481537,5.4225416,5.6480837,4.862094,4.457886,3.3154664,2.54935,5.0410724,5.943236,5.6300263
TCGA-50-5933-01,3.0525417,7.2930393,5.024115,5.2678566,3.8994405,5.8133516,6.716035,5.704901,5.873792,4.941817,4.566826,3.310609,2.4480617,5.0120926,6.2109656,5.449533
TCGA-05-4417-01,3.8290586,7.6917577,5.475415,5.760229,3.5989914,5.5426936,7.2828317,6.363857,6.0182657,4.9821396,4.8964,3.3622446,2.604039,4.9153857,6.825919,5.2475967
TCGA-86-6562-01,8.360957,6.5667214,5.8758073,5.8476267,5.6568255,5.786883,7.250745,5.1848044,4.775666,3.1914897,4.03828,4.003671,3.6765516,5.087463,5.9747214,6.266866
TCGA-44-6145-01,4.1675196,7.6857004,5.6099696,5.7542777,3.6075084,5.5427785,7.2889185,6.644406,5.930069,4.895744,4.791446,3.2758152,2.684612,4.9262347,7.023715,5.43574
TCGA-91-A4BC-01,2.8242319,7.400297,5.0086083,5.5109363,3.6181555,5.5182204,6.976928,5.912562,6.0420737,5.1653275,4.8391166,3.3920176,2.4104087,4.9152026,6.3732285,5.016385
TCGA-86-A4D0-01,3.2708745,6.8141727,4.7885695,5.227336,4.5448546,5.8755665,6.455541,4.9473987,5.3294115,4.5227895,4.135224,3.4134393,2.4603775,5.2187333,5.698681,5.747309
TCGA-05-4424-01,3.0175877,6.990149,4.97343,5.178651,3.995255,6.0230865,6.335907,5.264101,5.5408807,4.8827457,4.4601746,3.3178976,2.5378003,5.009667,5.8235106,5.693549
TCGA-49-4486-01,6.067779,7.5327234,5.9534097,6.102542,4.630502,5.6913204,7.542043,6.3292646,5.4081526,4.0958667,4.552867,3.4616468,3.2490337,4.9551034,7.077019,5.90658
TCGA-17-Z045-01,2.777709,7.0644608,4.8450813,5.2318697,4.038226,5.9136033,6.4641776,5.2680025,5.763798,4.9713163,4.5933633,3.3826857,2.2953932,5.137744,5.7908907,5.5420914
TCGA-50-5072-01,5.953313,7.464534,6.3241186,6.145698,4.2828574,5.612029,7.5147834,6.574525,5.5239058,4.2260695,4.6086073,3.422035,3.020245,4.914884,7.0682335,6.081753
TCGA-44-8119-01,2.9631665,6.9596972,4.970915,5.1966057,4.031532,5.8968377,6.438166,5.3162203,5.632852,4.915578,4.4371905,3.3207254,2.5103061,5.0067124,5.833208,5.695383
TCGA-49-AARR-01,7.900139,6.7663403,5.9059305,6.062944,5.5771575,5.8770084,7.430683,5.2842817,4.9662433,3.312967,4.2476683,3.5126202,3.6749697,5.070272,6.6387963,6.1250477
TCGA-49-AARE-01,3.1049151,6.7678957,4.722814,5.2238264,4.467591,5.9182696,6.3179746,4.8434114,5.337978,4.59582,4.3446336,3.4474773,2.4511495,5.3032465,5.5933175,5.593302
TCGA-75-7027-01,4.502079,7.644856,6.005198,5.859113,3.538413,5.5606384,7.382475,6.777368,6.090242,4.99021,4.8120074,3.1588125,2.7149541,4.756123,7.091414,5.6843343
TCGA-62-A472-01,8.639402,6.5787168,5.8662233,5.8178782,5.8278556,5.795611,7.2974186,5.3568892,4.6958055,3.0516024,4.3163037,4.096749,3.83858,5.2970114,5.8890443,6.392684
TCGA-69-7973-01,4.3040953,7.7626076,5.8516097,5.722982,3.494021,5.663986,7.319872,6.5195594,5.9466534,4.81092,4.89404,3.2378578,2.7350876,5.082006,7.1425796,5.4996276
TCGA-91-6835-01,8.181152,6.74561,5.9626746,5.9926667,5.6680818,5.8678765,7.3749094,5.4166846,4.7516313,3.2175663,4.331207,3.9155242,3.801483,5.3486066,6.3492446,6.4624267
TCGA-50-8459-01,8.027733,6.8315806,5.9918814,5.9792423,5.516146,5.838305,7.4750133,5.539786,4.8393607,3.340481,4.350932,3.9950407,3.7504032,5.286764,6.3126326,6.4158006
TCGA-55-8510-01,3.7385244,7.6613474,5.424808,5.752887,3.560836,5.4919,7.2565336,6.367851,6.020148,5.0033655,4.9147716,3.393413,2.5749655,4.8825407,6.7682652,5.191853
TCGA-78-7542-01,3.2811086,7.6105304,5.116555,5.6429405,3.888545,5.670106,7.1958203,5.912251,6.092977,5.0355196,4.7925076,3.332282,2.5338886,5.0532346,6.5759125,5.1815987
TCGA-MN-A4N1-01,2.9940405,7.4597235,4.965564,5.6278243,3.9065695,5.548234,7.091513,5.7726026,6.1822042,5.187033,5.010679,3.4154506,2.4174883,5.2434354,6.4009614,5.0380683
TCGA-55-A490-01,3.1403217,6.822102,4.974332,5.1346517,4.209844,6.010798,6.203985,5.0977077,5.310852,4.6906857,4.2591705,3.3112981,2.602174,5.0127625,5.712565,5.8214912
TCGA-55-6987-01,4.4165297,7.6737976,5.8947735,5.9447865,3.9597838,5.7169714,7.5896006,6.3482485,6.205794,4.8685393,4.6347313,2.9939542,3.0072687,4.7444468,7.0109053,5.649213
TCGA-78-7154-01,4.536272,7.62091,6.121373,5.9679136,3.5835803,5.5965967,7.426802,6.701358,6.1509914,4.9110875,4.7810516,3.1046398,2.740999,4.685742,7.0822678,5.7287364
TCGA-49-6743-01,3.2779696,7.147254,5.1270356,5.3191185,3.9447305,5.9676056,6.576917,5.5029645,5.6202073,4.840164,4.50284,3.3099449,2.5629058,4.9844713,6.047916,5.6818337
TCGA-62-A46S-01,7.3868575,7.264181,6.1876154,6.0713515,5.1133695,5.763894,7.5413074,6.0842204,4.882168,3.6215591,4.387758,3.9656568,3.4499314,5.223095,6.5739727,6.657345
TCGA-44-7671-01,4.816457,7.5964456,6.112969,6.0125575,3.6008084,5.635447,7.4845448,6.8193345,5.852614,4.8728423,4.72829,3.1165936,2.8914373,4.68261,7.0512557,5.828964
TCGA-62-A46Y-01,8.760474,6.5949464,5.92292,5.815806,6.0769496,5.876897,7.5091577,5.28166,4.944003,3.0185523,4.29849,3.6250699,4.0100174,5.112103,6.0561748,6.251072
TCGA-55-8615-01,7.548459,7.073877,6.100374,6.0979,5.2203894,5.7912607,7.5294867,5.8777595,4.906812,3.5525322,4.3914866,3.8503566,3.483875,5.200806,6.538667,6.493371
TCGA-MP-A4TE-01,6.8531775,7.342518,6.2543445,6.106047,4.866126,5.6971517,7.550372,6.2810388,5.1290574,3.8019552,4.510803,3.68385,3.3102767,5.069543,6.7068353,6.419438
TCGA-64-1677-01,4.675463,7.411438,6.126498,5.9898973,3.655793,5.676286,7.24813,6.599263,5.9265122,4.7291493,4.6673937,3.1068726,2.7638402,4.703346,6.9246206,5.896162
TCGA-75-7030-01,8.397128,6.515872,5.857169,6.0464153,5.889865,5.8665667,7.3236504,4.8979163,4.7684855,3.107629,4.23261,3.6439788,3.7559865,5.403664,6.4356,6.167776
TCGA-69-7764-01,7.925116,6.9497414,6.033577,5.964892,5.438522,5.8123846,7.4100347,5.694553,4.7573586,3.3374472,4.338227,4.063724,3.652773,5.2461843,6.3396554,6.5160866
TCGA-50-6673-01,8.328534,6.829554,5.9458795,6.0905447,5.8354816,5.8507686,7.3329425,5.701112,4.581387,3.0429225,4.411123,3.7890704,3.6985583,5.3522325,6.4748445,6.645078
TCGA-97-A4M5-01,6.210307,7.4044247,6.2906213,6.141056,4.484682,5.6318707,7.498493,6.512424,5.3775845,4.1038594,4.58274,3.5020485,3.1222963,4.92653,6.878634,6.318463
TCGA-44-3918-01,3.114056,6.8802705,4.7299757,5.2992625,4.4342427,5.86599,6.3959475,4.9523363,5.5292892,4.705523,4.5533824,3.444741,2.3821013,5.3919134,5.6818137,5.4508505
TCGA-17-Z043-01,5.175816,7.508664,6.2616334,6.0706325,3.7571096,5.587618,7.432347,6.768165,5.8837333,4.5939527,4.6388397,3.202467,2.8413365,4.6817527,7.0375752,5.922118
TCGA-73-4666-01,3.4125576,7.571522,5.198586,5.731551,3.89783,5.594887,7.2204804,5.9368567,6.068701,5.0479083,4.9415793,3.4057026,2.4996269,5.1190047,6.5270863,5.205583
TCGA-44-A4SS-01,2.5414488,7.276328,4.83079,5.355371,3.7341282,5.6220937,6.716547,5.653292,6.0731463,5.22896,4.9223113,3.3156006,2.5166874,5.1469474,6.3274183,4.93293
TCGA-49-AARQ-01,2.8244126,7.0258303,4.8667374,5.2284007,3.917743,6.010504,6.3487415,5.215951,5.692683,4.970851,4.741923,3.4361784,2.3749177,5.117532,5.719053,5.4860325
TCGA-97-A4LX-01,6.0809355,7.4689345,6.3027477,6.111527,4.3572626,5.666152,7.524563,6.5338244,5.472841,4.1528068,4.550469,3.4526024,3.0904126,4.916512,6.960805,6.196045
