Sample ID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15
TCGA-MP-A4SY-01,5.1699243,7.8937035,5.961248,3.1513298,7.0623875,8.004101,6.4285774,2.1929271,4.7414403,3.704935,2.6944146,5.842702,4.1368475,7.0406947,5.655561,9.4694
TCGA-17-Z015-01,2.3621235,8.154206,5.783989,4.2809267,6.348287,8.396524,5.555007,2.5271707,4.9342356,2.7661128,3.5984335,5.021404,3.8582351,7.322958,5.232368,8.035663
TCGA-44-7662-01,2.7282312,8.07466,5.811224,4.2277837,6.3976464,8.301755,5.488108,2.5218718,4.739818,2.7862995,3.4628358,5.137732,3.7955973,7.1913266,5.264005,8.215629
TCGA-91-6840-01,6.316095,7.6813116,5.440355,3.2582684,7.126647,7.73966,6.5775943,2.3311846,4.826769,3.9666348,2.645547,5.841783,4.069507,6.7841344,5.8436,9.292961
TCGA-44-2665-01,8.25622,6.909754,4.5104,3.6242514,7.6694965,6.470745,5.7842402,3.1578562,5.0328226,4.2926035,2.823048,5.5218096,3.4683616,6.2249026,6.022238,8.436553
TCGA-95-7039-01,3.2580283,7.4925733,5.488864,4.7867055,6.3093905,7.74219,5.505643,3.1627867,4.9804273,2.9956539,3.73645,4.8542376,3.378859,6.8741794,5.4265604,7.4591355
TCGA-78-7147-01,3.5528183,8.287051,6.1559544,3.475087,6.572799,8.418806,6.2089276,1.988668,4.5282903,3.2691457,3.1879365,5.605501,4.278838,7.3792086,5.465781,9.047316
TCGA-05-4427-01,3.149969,7.5588193,5.6258583,4.676209,6.2957954,7.8816752,5.510954,3.0134106,5.0085073,2.9102345,3.6979659,4.8768783,3.4423628,6.9390154,5.4021897,7.594909
TCGA-17-Z047-01,8.300131,6.7293715,4.5266204,3.7583141,7.7345395,6.3775744,5.7896733,3.1336968,5.149787,4.2887278,2.855184,5.4836683,3.497511,6.37917,5.8157268,8.394979
TCGA-86-8671-01,7.6813445,6.706984,4.7798204,3.6243138,7.624455,6.779928,5.913833,3.0049634,5.254794,4.068311,2.8637273,5.4271235,3.3761177,6.481154,5.923989,8.281524
TCGA-44-7669-01,2.6104853,8.424428,5.8993673,4.204384,6.485844,8.387553,5.8091846,2.4334657,5.044271,2.7743087,3.3912747,5.054731,4.044894,7.487323,5.2752976,8.223683
TCGA-55-A4DF-01,2.930036,7.76519,5.8464465,4.4055,6.3033834,8.021635,5.7089844,2.8301802,4.7507935,2.938964,3.585125,5.060062,3.5218906,7.041969,5.3645415,7.958466
TCGA-50-5933-01,2.8112857,7.9571066,5.940309,4.193581,6.3372965,8.2165165,5.718902,2.534189,4.744408,2.917831,3.3752203,5.117767,3.648629,7.1166553,5.307461,8.278411
TCGA-05-4417-01,3.3523054,8.368456,6.158075,3.5256186,6.794547,8.276603,6.1397743,2.1905675,4.941486,3.1521053,2.9787443,5.619062,4.2231054,7.4490256,5.408354,8.92056
TCGA-86-6562-01,7.831877,7.047051,4.476701,3.5099676,7.405538,6.8850327,5.8558087,2.9896493,4.835789,4.368055,3.029126,5.490725,3.722965,6.3716326,5.807561,8.634529
TCGA-44-6145-01,3.7498426,8.264546,6.06801,3.4610312,6.7948885,8.275692,6.2475033,2.209121,4.914423,3.2550418,2.9023004,5.743957,4.2544312,7.3193884,5.573754,9.189586
TCGA-91-A4BC-01,2.6611204,8.419213,5.956848,4.063049,6.4432263,8.453723,5.9215217,2.3717742,5.0814915,2.893506,3.3067062,5.1607995,4.0219264,7.457214,5.308824,8.469025
TCGA-86-A4D0-01,3.2935884,7.53304,5.4610524,4.5645056,6.5447917,7.6504664,5.314746,3.0998828,4.796394,2.9570835,3.7217221,5.0026436,3.3481128,6.88165,5.326633,7.503261
TCGA-05-4424-01,2.869888,7.6160874,5.8011346,4.550681,6.18639,7.908407,5.652202,2.8746154,4.6881337,2.9495342,3.5248485,4.9139,3.3175168,6.930101,5.328635,7.8099647
TCGA-49-4486-01,5.7170186,7.726972,5.6079583,3.2256534,7.146499,7.778285,6.352017,2.225093,4.8591366,3.7385955,2.6374037,5.722303,4.014073,6.82778,5.717894,9.19409
TCGA-17-Z045-01,2.6569018,7.889521,5.813817,4.499481,6.3538966,7.983379,5.6063504,2.9205523,4.7521386,2.934393,3.6161392,5.0315604,3.5039446,7.1147413,5.31994,7.7983384
TCGA-50-5072-01,5.6020546,7.8843193,5.818568,3.1037307,6.983296,7.997204,6.5658793,2.14238,4.6543865,3.8471498,2.7092493,5.9207025,4.151209,6.937064,5.7600136,9.469124
TCGA-44-8119-01,2.8673718,7.611132,5.855058,4.5522833,6.165788,7.975644,5.7375836,2.9202466,4.7201777,2.9207458,3.6224666,4.971124,3.3718536,6.9359474,5.3880677,7.8588095
TCGA-49-AARR-01,7.382061,6.9097557,4.9738245,3.4241853,7.5276,6.8722243,5.938873,2.8566546,5.0741377,3.8880303,2.8510091,5.5798044,3.5919843,6.5530667,5.7617927,8.465732
TCGA-49-AARE-01,3.1865969,7.549553,5.4747715,4.7291336,6.399562,7.7221837,5.3886046,3.1306214,4.9383125,2.9455855,3.7413929,4.880705,3.3843234,6.9175286,5.3551846,7.414845
TCGA-75-7027-01,4.126556,8.15997,6.2417526,3.2135906,6.734711,8.248895,6.3568583,1.9851577,4.5400968,3.5122876,3.0023394,5.74829,4.226922,7.2546763,5.503814,9.263587
TCGA-62-A472-01,8.164878,6.842781,4.403246,3.57523,7.380682,6.8151765,5.7643466,3.0087976,4.9795036,4.461982,2.855134,5.643848,3.6690052,6.2741466,6.2199383,8.498339
TCGA-69-7973-01,3.783051,8.28652,6.2141256,3.2833288,6.864062,8.271843,6.3647027,2.1467483,4.818855,3.2831104,2.795002,5.707445,4.2664504,7.318476,5.483832,9.329968
TCGA-91-6835-01,7.90415,6.9395056,4.6909156,3.341965,7.430254,6.830991,5.9378333,2.829105,4.903755,4.06454,2.7411692,5.707999,3.5114527,6.2730737,6.016813,8.640688
TCGA-50-8459-01,7.7866144,7.0881286,4.611131,3.2623372,7.372577,6.9867125,5.9266334,2.754454,4.820441,4.1864653,2.7188368,5.80056,3.5508184,6.2053976,6.111483,8.738484
TCGA-55-8510-01,3.3523245,8.328197,6.081279,3.6187673,6.62955,8.307237,6.2621727,2.3145647,5.1175795,3.1741722,3.0493667,5.634473,4.2031393,7.435599,5.516628,8.971587
TCGA-78-7542-01,2.9746974,8.31772,5.952213,3.9480212,6.5546637,8.29097,5.8362284,2.3349035,4.8671703,2.8704581,3.1691236,5.263246,3.971886,7.3261995,5.280265,8.514836
TCGA-MN-A4N1-01,2.7625403,8.414384,5.9194,4.0631943,6.594602,8.351252,5.780598,2.3258533,4.8801265,2.794367,3.286407,5.1286974,4.100263,7.4598255,5.2701845,8.27952
TCGA-55-A490-01,3.1067204,7.310988,5.7426143,4.6825457,6.1013207,7.865562,5.6493196,3.0172522,4.7542834,2.9140065,3.6854424,4.863904,3.209278,6.748316,5.424317,7.7287827
TCGA-55-6987-01,4.052615,8.320521,5.985752,3.2828598,7.0506225,8.258577,6.119187,1.9638883,4.5153146,3.2724876,2.778103,5.390215,4.269735,7.1641273,5.3715544,8.868279
TCGA-78-7154-01,4.139242,8.274025,6.2166376,3.2181401,6.795064,8.366623,6.533861,1.9807695,4.388095,3.423537,3.010514,5.647746,4.30153,7.2221437,5.486689,9.293724
TCGA-49-6743-01,3.0982106,7.737216,5.919089,4.321557,6.3335924,7.97555,5.912646,2.7847726,4.673584,3.0067239,3.437932,5.0692453,3.4695754,6.969945,5.3882303,8.078526
TCGA-62-A46S-01,7.1802845,7.354682,5.048177,3.252178,7.2362084,7.3784556,6.299999,2.5388682,4.8369484,4.188909,2.8056178,5.8777504,3.8997657,6.5708075,5.902335,9.140774
TCGA-44-7671-01,4.56364,8.117287,6.1449203,3.0855393,6.7532353,8.286731,6.537269,2.000707,4.412156,3.6720448,3.1237085,5.6937203,4.3206067,7.17987,5.5501285,9.4396305
TCGA-62-A46Y-01,8.303389,6.7936807,4.3675556,3.7800462,7.6641874,6.5845547,5.9283557,3.1092007,5.2464886,4.3169913,2.9757996,5.3281817,3.4806647,6.4090405,5.6022615,8.5561075
TCGA-55-8615-01,7.401049,7.3362927,5.0091,3.1831183,7.2237234,7.2954974,6.262924,2.635284,4.7645903,4.213209,2.6950161,6.020303,3.892826,6.386124,6.1165695,9.194528
TCGA-MP-A4TE-01,6.4432154,7.5706954,5.406662,3.1307576,7.0843163,7.779677,6.3631315,2.404064,4.7852077,4.051246,2.8029132,5.963188,4.0923634,6.6944213,5.919086,9.303866
TCGA-64-1677-01,4.4445662,8.1172085,6.1186595,3.2285404,6.8277392,8.236701,6.599964,2.1042404,4.431742,3.4394934,3.0457594,5.668453,4.2448835,7.173135,5.5640316,9.283095
TCGA-75-7030-01,7.901907,6.739653,4.7013364,3.5958498,7.6489444,6.47918,5.818378,3.0840445,5.083628,3.9110253,2.8989367,5.438221,3.307708,6.325845,5.779887,8.34419
TCGA-69-7764-01,7.7643957,7.0557756,4.7514524,3.248402,7.3755984,6.9743166,5.995041,2.733436,4.8047776,4.1864877,2.731113,5.8560653,3.6492674,6.2206717,6.1088576,8.796471
TCGA-50-6673-01,8.034774,6.7355366,4.59355,3.2764175,7.341891,7.0121765,6.0033207,2.809855,4.9367156,4.219968,3.0306988,5.8172107,3.6939588,6.3515916,5.7711267,8.6952915
TCGA-97-A4M5-01,5.9156795,7.7253485,5.679294,3.0534058,7.1055193,7.8522706,6.646445,2.1770957,4.7301617,4.003392,2.6018324,5.9208965,4.1259046,6.7739453,5.858812,9.560924
TCGA-44-3918-01,3.1358168,7.6287475,5.5794315,4.6700706,6.364099,7.847998,5.4507074,3.0316556,5.016383,2.939763,3.6856177,4.8959484,3.4765394,6.9832788,5.385787,7.5491743
TCGA-17-Z043-01,4.830027,8.092876,6.1331625,3.0252404,6.894585,8.186291,6.662231,1.9796965,4.461968,3.6865082,2.814159,5.7591333,4.217965,7.0432367,5.595984,9.487824
TCGA-73-4666-01,3.0943859,8.3874855,5.974245,3.952946,6.73919,8.186261,5.9938164,2.3511043,5.0025287,2.8524804,3.125063,5.163544,4.124661,7.461798,5.336765,8.340226
TCGA-44-A4SS-01,2.4809117,8.326067,5.777382,4.2360296,6.3459105,8.587792,5.6569514,2.3582222,4.932734,2.7699804,3.507284,5.031906,3.9959676,7.3795247,5.2335515,8.250021
