Sample ID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,dim_65,dim_66,dim_67,dim_68,dim_69,dim_70,dim_71,dim_72,dim_73,dim_74,dim_75,dim_76,dim_77,dim_78,dim_79,dim_80,dim_81,dim_82,dim_83,dim_84,dim_85,dim_86,dim_87,dim_88,dim_89,dim_90,dim_91,dim_92,dim_93,dim_94,dim_95,dim_96,dim_97,dim_98,dim_99,dim_100,dim_101,dim_102,dim_103,dim_104,dim_105,dim_106,dim_107,dim_108,dim_109,dim_110,dim_111,dim_112,dim_113,dim_114,dim_115,dim_116,dim_117,dim_118,dim_119,dim_120,dim_121,dim_122,dim_123,dim_124,dim_125,dim_126,dim_127
TCGA-97-8171-01,3.4672818,4.1002254,5.4644895,3.75936,5.898868,5.9772716,5.16544,3.841951,5.051418,4.646079,5.8931613,5.8599496,3.5097904,3.3995876,3.419959,4.0700073,4.3747873,5.79756,5.0428886,7.7624836,5.5133786,3.7327764,4.419182,5.462359,5.6591415,5.0582786,5.2382426,5.2313333,3.7929533,5.992806,4.4473753,5.5473104,3.0261772,5.376057,3.981379,4.3141103,3.9764578,3.8336425,5.3259254,5.0543666,4.2079806,3.7992072,3.5117197,2.3045545,4.7040815,5.8869743,4.0033636,4.5537205,3.1500666,3.8174367,5.0083475,5.717202,5.547342,4.2334332,5.8232903,3.9339135,3.7959056,4.9797606,4.986773,5.868306,5.514645,5.3048596,4.775989,2.07132,7.443993,3.8189359,6.1869597,5.0546494,3.9285808,4.179195,4.8863993,5.7097397,4.5821214,5.7736554,3.9040585,4.170457,4.4681625,6.24029,5.4581056,4.529296,5.125066,4.9662824,5.2237077,4.722466,5.8226175,6.3937664,4.3933454,6.090455,6.788611,3.557167,5.6872673,4.654849,5.87811,5.4970784,6.5952377,6.0177503,4.6998353,5.0802484,5.738185,4.8378897,4.1760383,5.2018414,5.4448056,4.547837,2.8081458,4.666348,5.1521554,5.5645757,5.335689,6.111458,4.4624443,5.520333,4.7308755,3.5750475,5.154865,4.811253,6.525291,4.2557187,6.5534945,5.0433764,5.112718,4.192715,4.5748644,6.2692947,5.5331,5.4251595,6.0921664,4.681563
TCGA-55-8092-01,6.879842,4.1541834,4.4651136,3.7213209,5.1515822,6.0818367,5.2284794,4.368853,5.5428205,4.384505,6.169666,6.2500744,3.1303244,4.0012364,4.2459917,3.6106782,4.1831775,4.7313294,5.137048,7.976669,6.2406473,3.673101,5.2976627,5.5424643,4.8025475,6.404908,5.2798557,3.777834,5.3285675,6.134161,3.9805324,4.779264,3.150671,5.134693,2.5891495,3.8940358,4.7184834,3.7262657,4.7023263,5.7138534,4.3882513,4.897193,3.9609613,2.6926522,4.978124,4.8096128,4.3577557,4.6493306,3.2301025,3.8397133,4.8643136,4.8633313,5.602528,4.0633197,6.003347,4.405311,3.5746136,4.7243834,5.2371817,5.2895308,5.5712204,4.950102,4.2755866,2.7634003,6.78011,3.0951412,5.8152504,4.883373,4.8885956,4.447522,4.596833,6.277307,4.9647956,6.417984,4.4011483,4.8332386,4.310578,6.11108,4.392913,5.192559,5.4126596,5.4467463,5.088818,3.5099838,5.5066314,5.833678,4.090463,6.095924,6.505413,3.6989775,5.4724736,4.646606,6.364831,5.3517194,6.2322154,6.33567,4.2809925,5.1618085,6.313487,4.829371,4.2847714,4.758267,5.276079,4.462397,3.1951113,4.3681736,5.9072466,5.6193924,5.7892184,5.0507965,4.179996,5.2442064,4.23415,3.519575,4.6551943,4.8571143,5.8067765,5.06731,7.0814977,4.9992547,5.3195777,4.917893,4.857945,5.5367126,5.003598,5.583938,6.3976617,4.926723
TCGA-55-6979-01,6.911148,3.9356897,4.469646,3.6431823,5.234007,6.0369363,5.206998,4.4073777,5.5132604,4.4278092,6.1089835,6.301225,3.1778736,3.9699996,4.206295,3.5996099,4.1817813,4.649552,5.331601,8.115147,6.21182,3.5027316,5.230169,5.455152,4.828512,6.3503933,5.322615,3.939852,5.3738904,6.162092,4.011227,4.933358,3.0909324,5.1530914,2.6428187,3.9470417,4.659152,3.7428658,4.6591,5.8387084,4.2942686,4.9169407,3.922953,2.6216877,4.8760605,4.753332,4.4687724,4.556504,3.277149,3.862825,4.9923553,4.889586,5.5740385,4.0777926,5.994376,4.358321,3.6694734,4.746536,5.214731,5.349186,5.5953918,5.0390663,4.4000726,2.7437968,6.794164,3.1667652,5.7512717,4.844983,4.8565125,4.477276,4.484887,6.2477283,5.0040703,6.199237,4.416535,4.708372,4.2247767,6.142276,4.432463,5.138156,5.421139,5.440483,5.0781655,3.556363,5.6100316,5.8793116,4.1336365,6.0624046,6.5986824,3.6448147,5.5892067,4.58387,6.3013325,5.328781,6.3398967,6.3024745,4.2755938,5.173249,6.3170447,4.7693167,4.235842,4.7470174,5.2568665,4.4934993,3.1667535,4.45527,5.8431687,5.617615,5.907358,5.11157,4.2030535,5.200401,4.253071,3.5863893,4.6780915,4.849182,5.892505,4.9862456,7.017982,5.132009,5.3237658,4.9184027,4.8652506,5.589633,5.0808544,5.621692,6.345076,4.980896
TCGA-53-A4EZ-01,6.9051986,4.1462946,4.351543,3.6799345,5.142787,6.0738163,5.1755786,4.5248775,5.542604,4.38806,6.100966,6.325341,3.1560254,4.0239387,4.2669144,3.50676,4.187355,4.716495,5.109029,8.136137,6.3061075,3.647779,5.365701,5.5051785,4.86392,6.4754596,5.3499284,3.8419373,5.280859,6.2632093,3.9666052,4.736519,3.0320864,5.0896845,2.488817,3.8085964,4.6600266,3.7026107,4.623654,5.878768,4.39596,4.9542894,3.997856,2.7335591,4.9470186,4.7292094,4.4436283,4.6197104,3.2385063,3.7773235,4.903444,4.8706627,5.614602,4.083081,6.0199566,4.398802,3.6447504,4.8029246,5.1931515,5.3496966,5.594173,5.0517993,4.296994,2.7247884,6.7839994,3.2305505,5.8385916,4.8957367,4.895439,4.573894,4.6776223,6.359426,5.0882845,6.4000874,4.3758907,5.027589,4.296473,6.157288,4.349372,5.254685,5.471125,5.583674,5.2650337,3.3729432,5.5905385,5.808675,4.061766,6.079944,6.5332747,3.696511,5.54998,4.5956497,6.3340964,5.302782,6.3074946,6.4639497,4.286012,5.14967,6.480908,4.7618904,4.259033,4.739676,5.2545605,4.4922085,3.219722,4.3853846,5.944321,5.6665683,5.959143,4.9566326,4.192781,5.191042,4.1803584,3.569126,4.5954676,4.8426843,5.7913814,5.0930934,7.1398807,5.041596,5.3091702,5.0202804,4.9749894,5.574259,5.001045,5.673624,6.437162,5.0307527
TCGA-55-6986-01,3.4921138,3.9491012,5.323077,3.707735,5.870051,5.9856,5.215349,3.8510613,5.04792,4.655175,5.8419614,5.9028597,3.4442577,3.430457,3.4566128,3.9963496,4.239426,5.8248415,4.963406,7.8279386,5.573885,3.7904875,4.4462013,5.4746614,5.6133714,5.1126676,5.5674906,5.1722183,4.018756,5.969882,4.40116,5.541164,3.028274,5.36604,3.9213464,4.29857,4.075203,3.8433805,5.361332,5.1279836,4.1850386,3.8033545,3.5061035,2.314107,4.657408,5.8985357,4.043668,4.535949,3.1683865,3.8363621,5.0615892,5.573524,5.5641475,4.2015305,5.851498,3.8855484,3.7985907,4.853053,5.0322413,5.8303905,5.510838,5.3083577,4.6581426,2.1139164,7.480119,3.8806558,6.181461,5.0315576,4.038965,4.226252,5.04255,5.655994,4.588625,5.9424973,3.944881,4.198681,4.386771,6.21079,5.384675,4.503414,5.149132,4.9746847,5.1800447,4.650814,5.773454,6.388794,4.421227,6.0806603,6.782801,3.4649222,5.702967,4.6969147,5.9684405,5.496666,6.5723324,6.0231166,4.6884465,5.104556,5.79073,4.843512,4.165538,5.1971054,5.4221506,4.522021,2.8740275,4.656689,5.2010074,5.558704,5.393443,6.0495963,4.405684,5.5239286,4.6722355,3.6167243,5.1081147,4.8079967,6.4472528,4.313882,6.5538483,5.062404,5.160339,4.253994,4.6108727,6.180105,5.492311,5.430545,6.100566,4.7238464
TCGA-55-8207-01,6.343234,4.1608157,4.53386,3.6159923,5.1706624,6.0779314,5.223459,4.378308,5.4251766,4.4714503,6.086621,6.2342305,3.2678144,3.9080055,4.1991067,3.59558,4.186256,4.9794884,4.9918766,7.966161,6.273205,3.7170641,5.236574,5.5651164,4.8925867,6.2955656,5.3559732,3.9991677,5.175072,6.1844726,4.018325,4.80708,3.000149,5.181691,2.7225292,3.77114,4.6074524,3.7071123,4.8311853,5.6492753,4.396705,4.6972938,3.9708757,2.754505,4.96014,4.892366,4.3105927,4.6734033,3.2575085,3.7405221,4.961017,4.9059963,5.5932007,4.0646477,6.000432,4.345312,3.6299553,4.740314,5.2354975,5.4644146,5.520106,5.0656147,4.2760925,2.7182899,6.9622126,3.4471502,5.7926583,4.946734,4.8461685,4.548916,4.7667594,6.2192464,4.9329114,6.403894,4.234627,4.9194074,4.3226423,6.1479836,4.5601473,5.1228466,5.4564786,5.5123076,5.19808,3.5677063,5.531083,5.9107285,4.135005,6.100792,6.513224,3.661471,5.4550524,4.7255135,6.373287,5.3858767,6.2682443,6.3553395,4.3276267,5.1706495,6.362505,4.8258853,4.321191,4.8588495,5.2590203,4.4991546,3.2616,4.3744016,5.837263,5.6079316,5.7738457,5.116395,4.1694756,5.2449255,4.262551,3.5835402,4.634597,4.8476906,5.8350596,4.9638524,7.068345,5.0052485,5.297879,4.906396,4.880502,5.5820336,5.0368853,5.5879674,6.399259,4.9886208
TCGA-05-5425-01,6.787246,4.0314293,4.482812,3.6856496,5.3434153,6.019751,5.196139,4.3699327,5.4918594,4.416037,6.073831,6.2670665,3.1592758,3.9276967,4.141856,3.656045,4.230809,4.778506,5.244961,8.089199,6.152534,3.5674033,5.181596,5.46595,4.9452076,6.239884,5.336982,3.9944372,5.198027,6.1807795,4.0337977,4.9572706,3.1009388,5.125319,2.7349968,3.9695573,4.5933037,3.761784,4.716756,5.767443,4.311911,4.8148108,3.87293,2.6228125,4.8962307,4.879453,4.426219,4.574242,3.2219849,3.8170173,4.934839,4.996723,5.579131,4.109069,6.0236244,4.310382,3.6617625,4.8079166,5.1822577,5.3987417,5.5854197,5.0837226,4.3922434,2.6830919,6.842021,3.1428475,5.786034,4.8823047,4.755324,4.4939513,4.6009192,6.22675,4.9814095,6.2542377,4.395234,4.663907,4.264007,6.1442094,4.514945,5.086036,5.3926363,5.413249,5.108972,3.628409,5.642551,5.930718,4.1333966,6.0677066,6.6023006,3.6398964,5.598611,4.5699067,6.2443767,5.331606,6.343909,6.3368,4.346274,5.1556835,6.2864556,4.808597,4.219413,4.79418,5.2875147,4.486121,3.1282566,4.4597406,5.806263,5.6337085,5.8901143,5.1802115,4.2333245,5.2319746,4.2860904,3.5796251,4.7264056,4.8407288,5.919124,4.9474287,6.9934745,5.108616,5.302675,4.8647733,4.8745136,5.640886,5.0894523,5.619364,6.3478994,4.950613
TCGA-55-7724-01,6.240536,4.13746,4.4021482,3.3877313,5.535692,5.9571967,5.197133,4.421183,5.148142,4.603981,5.7914963,6.3198133,3.453933,3.7302403,4.1216974,3.660904,4.292536,5.45059,4.8493967,8.115012,6.3262396,3.7626743,5.1067123,5.5495434,5.180768,6.057564,5.620222,4.3408055,4.9029913,6.3803487,4.058144,5.060293,2.7578094,5.12547,2.9788299,3.5814922,4.336383,3.7310348,5.00514,5.6271653,4.351915,4.3985825,3.9047728,2.8926976,4.904509,4.9556265,4.4182425,4.617499,3.2293186,3.4368715,5.140526,5.0706887,5.505187,4.119408,6.282578,4.1307406,3.791367,4.8744087,5.1958346,5.8628416,5.4154835,5.4855456,4.276171,2.6589985,7.298283,3.7636497,5.478853,5.071661,4.7379184,4.8848724,5.2552304,6.1263814,4.9202676,6.4084325,4.1292095,4.7625065,4.2104826,6.2339053,4.935951,4.88339,5.5727305,5.610903,5.354178,3.6340923,5.699307,6.145941,4.2258863,6.08209,6.602411,3.492262,5.5619802,4.7822113,6.2907577,5.372057,6.3998184,6.4825416,4.499346,5.216744,6.4763265,4.8809466,4.3067713,5.065036,5.2374945,4.5748954,3.3596642,4.4407043,5.694892,5.6047506,6.041095,5.2793155,4.202778,5.1786437,4.34811,3.8016245,4.649519,4.8274474,5.8749003,4.746298,6.9874897,5.2313313,5.271274,4.927494,5.0176134,5.620438,5.10992,5.6853757,6.3847136,5.172022
TCGA-91-6847-01,3.6355202,4.0882955,5.461668,3.7131178,6.0884757,5.959994,5.1751842,3.855793,5.088893,4.6646748,5.9218826,5.8844466,3.501048,3.394873,3.464947,4.0709305,4.449125,5.71896,5.0265136,7.778947,5.5099163,3.6012642,4.43448,5.427569,5.599812,5.1463995,5.217605,5.22316,3.8575404,6.045665,4.4372973,5.5423913,3.091529,5.336769,3.9902644,4.305192,4.0763965,3.8364823,5.3457084,5.0981526,4.2133036,3.8261008,3.4956222,2.336826,4.7384562,5.8562193,4.021979,4.5779624,3.1234002,3.782118,5.051023,5.702887,5.5502143,4.226973,5.8852344,3.9302752,3.780097,5.009045,4.9950156,5.823373,5.494797,5.306327,4.7161846,2.1431885,7.375884,3.946781,6.0992045,5.0234017,3.982307,4.29347,4.7891946,5.7235117,4.567753,5.818083,3.959671,4.132395,4.4835176,6.2174773,5.461714,4.520924,5.1415935,4.971974,5.1438274,4.6760025,5.836558,6.3961496,4.388672,6.085235,6.752974,3.5449443,5.66034,4.585963,5.8946586,5.4842157,6.559203,6.08246,4.7080436,5.097004,5.7405434,4.861958,4.1498322,5.192208,5.4268203,4.5354285,2.8479671,4.661495,5.1883655,5.5690093,5.349723,6.105351,4.4631624,5.532514,4.712538,3.594121,5.154284,4.7929997,6.5080347,4.242193,6.5501513,5.0682435,5.138038,4.221253,4.6194963,6.2247524,5.5014434,5.4341373,6.1111407,4.7258306
TCGA-75-6206-01,4.0127096,4.158963,5.2836394,3.6720278,5.980355,5.936463,5.1505084,3.9528692,5.0724034,4.668571,5.862163,5.9504333,3.505412,3.4227328,3.5660594,4.023926,4.4556766,5.827459,4.922681,7.8272457,5.6497726,3.6606662,4.5290446,5.4523363,5.6380625,5.1497307,5.209149,5.121422,3.9490414,6.12443,4.3843536,5.4713063,2.9808438,5.2932577,3.8704636,4.143756,4.0294476,3.8296475,5.281244,5.1563087,4.253566,3.839492,3.550096,2.4556277,4.78376,5.7319636,4.0917835,4.57629,3.1142592,3.6897926,5.064804,5.6480465,5.5449038,4.2084036,5.9788337,3.928639,3.7779832,5.0368404,4.994318,5.900715,5.4738817,5.384753,4.657876,2.1983092,7.418526,3.951687,5.9941845,5.0816393,4.0382614,4.396239,4.9408164,5.787914,4.6211185,5.9025764,3.9744549,4.194244,4.4596124,6.245902,5.4497423,4.5410113,5.21215,5.067354,5.231259,4.510539,5.8113456,6.39835,4.3735437,6.104076,6.7385225,3.5639825,5.6576176,4.6374784,5.951885,5.448955,6.555429,6.159768,4.7141924,5.1141686,5.8520126,4.8786817,4.1971574,5.213398,5.4138646,4.5532284,2.9258378,4.604318,5.235296,5.5783553,5.476023,5.990193,4.4421177,5.4643364,4.690177,3.6186185,5.0952163,4.8170705,6.410137,4.2951117,6.629973,5.0738807,5.1481705,4.31754,4.677957,6.133494,5.4554205,5.488579,6.162507,4.789545
