Sample ID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63
TCGA-69-7978-01,13.138526,8.654303,5.8660283,6.4699345,6.5211816,4.2642503,4.861793,3.2197742,3.9971273,4.845527,6.9360685,4.6970716,5.1540217,5.1900363,5.0095067,4.407396,3.77887,4.769532,3.0961363,4.349322,4.9542093,5.689452,3.3596573,5.5579867,3.9091587,4.226326,4.4785686,4.8358927,5.694602,4.176202,4.664623,6.320547,5.448872,5.516316,6.9543805,4.857686,4.6192255,5.1628766,3.0675695,6.4953575,5.8223057,4.8921294,5.2584033,7.159699,4.5811048,5.2766623,3.811719,4.2791457,5.6222334,4.822345,5.280521,5.6473403,4.657661,4.61856,4.646897,4.876806,4.3924646,5.2274604,5.4481535,5.1684127,5.5580983,4.7010994,5.649571,4.422683
TCGA-78-7160-01,13.227659,8.15688,6.3279333,6.637324,6.537582,4.5683937,4.6107707,2.947782,3.949146,4.834306,7.161514,4.74633,4.666414,5.119507,5.2041306,4.139504,3.4202294,4.8253746,2.764789,3.8748891,4.6140018,5.9514465,2.9900057,5.429116,3.7345948,3.8777308,4.4363484,5.093884,6.196234,4.291104,4.540144,6.399733,5.7666893,5.4250283,6.6690564,4.835246,4.183756,5.2520065,3.0325422,6.5541077,5.9079275,4.5852675,5.1410146,7.3960047,4.3465757,5.3014536,3.537926,4.053036,5.7470994,5.058966,4.7992926,5.811124,4.427303,4.832766,4.293999,4.348158,3.9660046,5.3776646,5.487441,5.532715,5.327147,4.6052084,5.809923,4.157818
TCGA-44-7660-01,13.57581,9.247686,5.4224873,6.421897,6.421146,3.9508555,5.0662403,3.1787252,4.0691147,4.872108,7.4543695,4.811241,5.8922997,5.334363,4.6490655,4.7763023,3.9719973,4.8931413,3.0777724,4.2992716,4.795668,5.7953396,3.4123952,5.920697,3.5954716,4.119945,4.2136455,4.4464593,5.921313,4.06144,4.3443146,6.764407,5.601953,5.800383,7.1854544,4.8697486,4.880782,5.104461,2.6630611,6.8165936,5.9772353,4.882797,5.542172,7.0576606,4.9950066,5.592589,3.9172947,4.4909277,5.684093,5.001509,5.6752687,5.342518,5.1447845,4.32127,4.7680187,4.819353,4.7496843,5.2789254,5.388095,4.8799787,5.584268,5.0378695,5.786148,4.237397
TCGA-NJ-A4YI-01,13.305449,8.513627,5.752506,6.1710334,6.3501453,4.3383646,4.895053,3.274106,4.1425962,4.884213,7.1164894,4.836264,5.3809795,5.109395,5.122022,4.488535,3.829328,4.6791196,3.2678282,4.27851,4.952449,5.879102,3.24801,5.680362,3.7178433,4.0878487,4.634564,4.7951064,5.5355086,4.3666162,4.9077783,6.3967533,5.4695034,5.486251,6.711488,4.8021336,4.522231,5.253081,2.990448,6.2485476,5.687796,4.777862,5.0332785,7.3230586,4.5394917,5.453139,3.814705,4.065548,5.5277247,4.858676,5.475087,5.4905667,4.5214944,4.7439404,4.939577,4.724585,4.649234,5.312955,5.390204,5.287676,5.662327,4.926667,5.8021994,4.329825
TCGA-49-6742-01,13.532738,8.862634,5.7367997,6.5290647,6.5953665,4.0564194,4.890599,3.2048483,4.005231,4.708257,7.063465,4.7344246,5.295785,5.2115293,4.9387975,4.476204,3.8478796,4.8636036,2.881317,4.1165056,4.758638,5.815601,3.3144999,5.7527375,3.7714472,4.153381,4.3926573,4.7472863,5.9050255,4.0987315,4.5008497,6.5729227,5.5597987,5.537683,7.0586133,4.788695,4.553526,5.133785,2.882357,6.74076,5.933406,4.908021,5.3402185,7.1395283,4.6629314,5.54294,3.7326922,4.2756066,5.793393,4.8530173,5.3796225,5.5558877,4.868211,4.4428277,4.636641,4.6872964,4.440253,5.196628,5.453715,5.134113,5.578599,4.886324,5.795437,4.3158364
TCGA-17-Z057-01,-10.479973,4.2625856,2.8509672,5.0139194,6.08766,4.744259,0.17488635,4.6396847,5.468689,5.630883,4.567317,7.6332893,3.4988985,6.0548997,8.018432,4.6989336,4.0612836,5.4637847,5.0539875,3.2652144,1.4752827,2.6129334,5.188138,4.8285484,10.912929,3.1633356,3.185433,5.6568565,8.274232,4.9304705,3.990314,5.7752185,5.511538,6.140747,-1.212812,5.7210326,4.2835164,5.9045625,5.1693554,6.738078,5.654901,4.1515746,8.0048485,3.7177887,5.2583294,3.6043546,6.7528386,0.8397659,4.561569,4.131445,6.603733,5.175294,5.923057,4.260927,7.4919,3.7966466,7.7867184,3.6973755,6.692513,3.0155628,3.3870018,4.608611,4.795775,7.234428
TCGA-44-7659-01,13.786615,8.960605,6.0074124,6.7234006,6.7447944,4.0766416,4.6760345,2.7863307,3.9142485,4.585201,7.4777894,4.699342,5.155338,5.1995463,4.8434,4.2489047,3.5512934,4.8900194,2.5629241,3.771755,4.448729,5.9865,2.9736109,5.726811,3.533999,3.8899758,4.039966,4.8261986,6.525375,4.15116,4.1319385,6.775528,5.973865,5.7802925,7.0595813,4.7625318,4.3416886,5.2985115,2.6051772,6.9578605,6.079479,4.7870054,5.432883,7.255703,4.5783405,5.7446065,3.4999266,4.2761784,5.906159,5.079705,5.1770453,5.6012416,4.825904,4.446824,4.311582,4.237371,4.1427073,5.4608035,5.563905,5.2432623,5.4630966,4.9347014,5.9463367,3.9898248
TCGA-50-5946-01,13.081833,8.444158,5.6738877,6.17571,6.306487,4.369034,4.9720907,3.4358737,4.1248813,4.9356356,6.919261,4.8286977,5.388205,5.132585,5.1731324,4.603354,3.9592977,4.713763,3.3737266,4.4398766,5.074503,5.7633033,3.4148998,5.669775,3.8445756,4.2252617,4.806498,4.80754,5.32539,4.289723,5.0566926,6.2967677,5.2586007,5.377026,6.7273602,4.8168654,4.621134,5.120844,3.1437016,6.1699758,5.6620293,4.8489466,5.025609,7.263207,4.5739503,5.319494,3.9429884,4.078706,5.5222983,4.7518625,5.4856243,5.519786,4.536929,4.7070713,5.0081587,4.9396305,4.666761,5.171879,5.3353167,5.2323656,5.6568103,4.86848,5.683528,4.5040917
TCGA-80-5607-01,13.437324,8.349884,6.216873,6.6569543,6.5490503,4.4553623,4.6116853,2.8965278,3.9875867,4.7813983,7.280562,4.747068,4.842113,5.1257434,5.119011,4.1461697,3.4056067,4.7882795,2.7588773,3.8676612,4.59365,6.014209,2.9033346,5.496376,3.6797338,3.8649397,4.3634124,5.022702,6.243315,4.309963,4.4790015,6.4624286,5.8414345,5.513786,6.7151394,4.8726096,4.2518716,5.284015,2.9153676,6.632737,5.956207,4.570591,5.1909738,7.3551135,4.3832335,5.3915133,3.4813251,4.0293975,5.750877,5.0652833,4.8892846,5.7568665,4.493801,4.7816925,4.3523107,4.309616,4.011096,5.4113674,5.553754,5.481103,5.3966994,4.6614304,5.8705363,4.1056676
TCGA-69-7974-01,13.104485,8.516189,5.6840057,6.2034264,6.3572826,4.343243,4.955281,3.40171,4.1160626,4.890076,6.9130025,4.80054,5.3518944,5.1319723,5.13858,4.5577965,3.9432836,4.6917415,3.3514624,4.4514656,5.087773,5.744728,3.4045622,5.648053,3.8633142,4.24102,4.748877,4.805597,5.3372035,4.284104,5.0128007,6.2884007,5.28511,5.4124794,6.7682753,4.816306,4.6359363,5.150806,3.1223104,6.189266,5.671765,4.877162,5.0517497,7.23944,4.571208,5.3167214,3.9175873,4.109137,5.524275,4.745562,5.493167,5.5257773,4.5359073,4.691739,4.986425,4.9481993,4.639843,5.192122,5.3672533,5.2094774,5.6747293,4.850531,5.6791286,4.4951944
