	PCA_1	PCA_2	UMAP_1	UMAP_2	tSNE_1	tSNE_2
TCGA-05-4244-01	2.0357542909826045	-5.413720205010836	8.929016	7.7766566	-2.8204703	16.192154
TCGA-05-4249-01	3.515311369136437	-1.7009589930448088	9.6027565	5.9177027	6.7968273	13.073351
TCGA-05-4250-01	3.3592199403286536	-2.242517011871536	9.87289	6.74331	0.9545024	11.05641
TCGA-05-4382-01	1.1571611481122648	0.805600309848558	11.12684	6.1577497	-7.3247647	1.4248254
TCGA-05-4384-01	-2.219263088412174	-6.349199710889822	8.756342	10.320923	-14.054952	16.354939
TCGA-05-4389-01	2.6220570405796106	-3.7429843145620207	9.230755	6.93139	1.4624125	12.056312
TCGA-05-4390-01	1.833077999531892	-2.8548343269049656	10.114515	5.7603517	4.94374	7.6110673
TCGA-05-4395-01	2.7136323482882765	-2.337837710312042	9.93001	5.801715	3.2423089	10.306975
TCGA-05-4396-01	1.1667332640340464	-0.879076458884242	10.12404	5.9433217	7.04731	5.274579
TCGA-05-4397-01	2.1555647712852033	5.397132783833253	12.336354	6.707027	-15.409437	-3.1072326
TCGA-05-4398-01	0.41584698167524464	5.803190906411781	12.677228	6.7175803	-14.601995	-6.150429
TCGA-05-4402-01	2.855059033473885	-2.091388201322163	8.963874	4.7802873	13.257663	14.50873
TCGA-05-4403-01	-2.0312203475583708	-5.319121045511124	8.6892	10.369295	-13.794609	17.1326
TCGA-05-4405-01	4.453267212411501	-2.532776655150421	9.282652	7.563454	-0.31787133	15.842435
TCGA-05-4410-01	1.844941757088188	4.512470297673046	12.495794	6.7575183	-15.134656	-3.5809278
TCGA-05-4415-01	0.13212841431180455	3.858933585112098	11.727093	6.264218	-10.23149	-5.5686474
TCGA-05-4417-01	2.686558305057484	-1.9290139538482365	9.825627	6.9092216	0.69893014	11.709554
TCGA-05-4418-01	3.562157925535924	-1.8316024662773875	9.32636	6.084261	0.14819445	9.194615
TCGA-05-4420-01	1.0887341739359455	-2.804171600760564	10.9137945	5.8128123	-2.6571748	5.673118
TCGA-05-4422-01	2.6192678738158697	-3.6854568429480326	9.456933	7.229694	17.505173	12.309238
TCGA-05-4424-01	1.07915344249944	-5.8122305638344445	8.688432	7.4398103	-3.8548183	18.048603
TCGA-05-4425-01	5.049653382874358	-0.06868982649196197	9.443082	6.3222094	-6.521396	15.138716
TCGA-05-4426-01	1.7646994200583193	-2.864923862096173	8.757325	6.3570113	4.250092	21.506514
TCGA-05-4427-01	2.029741296249874	3.957369164043212	11.782201	6.347055	-10.381881	-3.525331
TCGA-05-4430-01	4.144136745609113	-1.5628350727570597	9.948589	7.208306	10.72324	-0.09222216
TCGA-05-4432-01	2.993502460047028	-4.907871277807264	8.769317	7.413815	-3.0728014	18.510303
TCGA-05-4433-01	-2.5740404339926255	5.463035457259314	13.936302	8.781879	-2.3520997	-14.324498
