	PCA_1	PCA_2	UMAP_1	UMAP_2	tSNE_1	tSNE_2
TCGA-05-4244-01	3.497639595778466	-2.054442370895882	6.1073036	2.4798346	8.972357	-3.3914058
TCGA-05-4249-01	0.5320456722075525	-3.1987141508921546	5.1639676	3.4749587	6.0236845	-11.342354
TCGA-05-4250-01	1.151108937542124	-4.8099297789405595	4.6094756	2.7267284	14.15291	-12.421617
TCGA-05-4382-01	-0.7428486668417612	-3.8940466238328697	4.805637	3.5275085	8.783414	-11.9066
TCGA-05-4384-01	3.703909312043191	0.9491947181127008	6.4826946	-0.06462481	25.766605	4.7594857
TCGA-05-4389-01	1.5301367953578933	-3.104297857107962	7.097396	1.4701871	15.471065	-0.23255475
TCGA-05-4390-01	2.714648855772619	-1.6932547181499376	6.8583145	1.3243066	17.551788	-0.080916464
TCGA-05-4395-01	1.2486973347654409	-2.4791844226102797	6.95919	1.431836	16.336544	-0.6873008
TCGA-05-4396-01	2.306008506213444	-2.694790769153474	4.592991	1.3235512	24.555454	-10.603722
TCGA-05-4397-01	1.9441080957901509	-1.5944423547406996	4.570463	1.4996095	23.640266	-12.173425
TCGA-05-4398-01	0.08516925782727057	0.007276774323980788	8.035626	2.2159557	-5.4933023	1.0199716
TCGA-05-4402-01	1.8433938704762054	-3.9041727353062536	6.095636	2.7969558	10.075996	-5.9880157
TCGA-05-4403-01	3.693675692766219	-0.4602941143849034	5.781756	-0.14187771	27.347172	1.6368964
TCGA-05-4405-01	1.2072176444885172	-0.9544691883473229	7.7707663	2.253998	10.054955	1.624869
TCGA-05-4410-01	-1.3419779488846728	-3.184195974783151	4.757143	3.8490925	8.766379	-12.80434
TCGA-05-4415-01	2.221980018267137	-3.171612992797929	5.0205226	1.7719935	19.66252	-9.657866
TCGA-05-4417-01	1.8476678750171183	-2.2597909872954816	4.7841945	2.9547176	15.3889065	-10.263241
TCGA-05-4418-01	2.8198713732937333	-2.51550241464602	4.8586884	0.26706478	28.516775	-6.6994705
TCGA-05-4420-01	0.9777287025902307	-2.7304883336117696	7.475703	2.1713932	12.128435	-0.5433863
TCGA-05-4422-01	2.119316819524764	-0.42432919791830875	7.793127	3.9475534	4.933258	5.3079433
TCGA-05-4424-01	0.10993316523013572	-3.8098660202250336	4.7374415	3.381286	10.340993	-11.908882
TCGA-05-4425-01	2.0557968984106245	-0.5679025449403196	7.626212	3.5508044	5.043229	4.6649566
TCGA-05-4426-01	4.851010387277094	-1.3392394381428718	5.108083	0.17486535	27.30923	-4.8463426
TCGA-05-4427-01	-0.062200062717477765	-1.9998537285294962	4.864276	3.8195803	9.379627	-14.818362
TCGA-05-4430-01	1.3392323169304385	0.7230346478312882	7.771283	1.0452949	17.155434	4.7363544
TCGA-05-4432-01	1.4262845143803424	-1.704165918068571	7.701403	1.5580342	14.054966	1.4542491
TCGA-05-4433-01	2.810577860121552	1.1067750926081261	8.146225	4.255048	1.3699034	15.219377
TCGA-05-4434-01	3.66433932772698	-1.7612599749168572	5.15813	1.3154662	22.341475	-8.137886
TCGA-05-5423-01	2.2686600506927417	0.23832060153117138	7.905898	2.4757292	11.872705	6.888584
TCGA-05-5425-01	3.149078038240552	-0.24705880685111148	6.623103	0.07682286	22.798834	5.267462
TCGA-05-5428-01	2.424292571531437	-0.09248766070598254	7.894038	2.5466707	11.373098	5.30649
TCGA-05-5429-01	4.554912943802161	-0.05032591400845664	8.130207	2.965101	9.94666	9.015994
TCGA-05-5715-01	3.2431483186209613	-0.16970608987661728	5.6597605	0.8361906	22.687963	-3.5665386
TCGA-17-Z000-01	-7.152609810604263	-0.7478692551505475	-6.4178505	2.2937527	-44.37522	-4.760854
TCGA-17-Z001-01	-6.770339084656822	-2.1086547894184875	-8.415262	10.456259	-45.898804	-8.401743
TCGA-17-Z002-01	-7.144960052701779	-0.7496523078598466	-6.509188	2.2025647	-45.533737	-3.3946002
TCGA-17-Z003-01	-6.770734859341321	-2.1108430768521194	-8.412218	10.468862	-46.69101	-9.635724
TCGA-17-Z004-01	-7.147455559837976	-0.7485632800887246	-6.3523645	2.3594701	-45.77055	-3.8048022
TCGA-17-Z005-01	-7.145216276468198	-0.7495753196316738	-6.503942	2.2078094	-45.14211	-3.1418855
TCGA-17-Z007-01	-7.145097856315938	-0.7498793140974536	-6.4845176	2.227249	-46.300808	-4.350185
TCGA-17-Z009-01	-7.144743434986595	-0.7502518535265369	-6.5131226	2.1974254	-45.408276	-4.141536
TCGA-17-Z010-01	-6.765509315462228	-2.111528415613833	-8.632524	10.635347	-44.995476	-7.7900305
TCGA-17-Z011-01	-7.1453331527739765	-0.7493025042376231	-6.293411	2.4185636	-43.984432	-3.465675
TCGA-17-Z013-01	-7.145419263309235	-0.7495008164649289	-6.452505	2.2594173	-46.119137	-2.845916
TCGA-17-Z014-01	-6.774495670609472	-2.107871319358807	-8.314197	10.32739	-44.40469	-9.345555
TCGA-17-Z015-01	-8.196068806186911	-0.9192939199316624	-6.970856	9.725164	-49.641354	-5.147559
TCGA-17-Z016-01	-6.745283346145054	-2.12423102360042	-8.647657	10.749991	-45.73468	-9.867851
TCGA-17-Z017-01	-6.763331008185583	-2.1130486490266587	-8.687262	10.643711	-44.47911	-8.100889
TCGA-17-Z018-01	-6.7672115330089175	-2.110041029903994	-8.528343	10.535364	-45.61436	-9.084062
TCGA-17-Z019-01	-7.144628050492148	-0.7502188455491878	-6.5565143	2.155052	-46.388203	-3.2942653
TCGA-17-Z020-01	-7.155540237468826	-0.7487396859803682	-6.3012877	2.4105723	-43.98426	-4.1387243
TCGA-17-Z021-01	-6.771443229844547	-2.108604051794597	-8.37334	10.431681	-46.952515	-9.142473
TCGA-17-Z022-01	-8.022317101308753	-0.6616442033029473	-6.936653	9.69613	-48.828587	-5.4976606
TCGA-17-Z023-01	-6.769612442850681	-2.109782256174456	-8.380917	10.51582	-45.219997	-9.043645
TCGA-17-Z025-01	-6.77103325185418	-2.1090927259198184	-8.318029	10.35083	-44.86336	-8.639886
TCGA-17-Z026-01	-7.872248425636726	-0.3116381635948381	-7.335014	9.902189	-49.422714	-3.2800214
TCGA-17-Z027-01	-7.1445858419012085	-0.749719675987358	-6.6138315	2.0979211	-45.449924	-4.8324
TCGA-17-Z028-01	-8.207069487412205	-0.9302213272637011	-6.999958	9.757357	-50.08233	-5.2365375
TCGA-17-Z030-01	-8.203659829448316	-0.9315956899681802	-6.9649415	9.720605	-49.497494	-5.316199
TCGA-17-Z031-01	-8.630604761932503	-0.39068267736532725	-7.127569	9.852067	-49.622066	-4.1242795
TCGA-17-Z032-01	-7.145753540244691	-0.7494215187194447	-6.3526216	2.3593075	-44.546593	-3.4181566
TCGA-17-Z033-01	-6.76819703120227	-2.1113807677596537	-8.574816	10.702533	-46.073616	-9.198789
TCGA-17-Z036-01	-7.14405463229059	-0.7501939869688007	-6.6506114	2.0609932	-45.959526	-4.7072015
TCGA-17-Z037-01	-7.14504651554578	-0.7493687897711235	-6.472159	2.2397666	-44.40101	-2.8172176
TCGA-17-Z041-01	-7.151889394215016	-0.7484237177722738	-6.3124943	2.3991203	-44.98463	-4.8460507
TCGA-17-Z042-01	-6.773991660238099	-2.107373696217959	-8.268883	10.292603	-46.95455	-8.52201
TCGA-17-Z043-01	-6.7829854424067895	-2.1007341373837316	-8.183282	10.262158	-45.580246	-7.6681395
TCGA-17-Z044-01	-7.144477113906736	-0.7498440614302831	-6.6123514	2.0995414	-44.952732	-3.839225
TCGA-17-Z045-01	-5.86803045843742	-3.0868983995322212	-8.473415	10.447391	-45.147583	-11.611158
TCGA-17-Z047-01	-7.145241447913121	-0.7494286132886224	-6.473851	2.237991	-45.63302	-2.5806386
TCGA-17-Z048-01	-7.146913136815487	-0.7436072176200613	-6.412634	2.299143	-45.00215	-2.5201178
TCGA-17-Z049-01	-8.202991070932876	-0.9339787837701394	-6.974331	9.727337	-49.557068	-5.8424764
TCGA-17-Z050-01	-6.761318248194984	-2.1148840863530842	-8.63796	10.652766	-44.800743	-9.653635
TCGA-17-Z051-01	-6.7706584201095685	-2.1092188409122863	-8.325828	10.3520775	-45.38397	-8.324465
TCGA-17-Z052-01	-6.776116605334478	-2.105220765978476	-8.238989	10.27527	-46.61869	-8.0136795
TCGA-17-Z053-01	-6.76762510765914	-2.1110533653946333	-8.514258	10.5924	-46.330784	-8.733626
TCGA-17-Z054-01	-7.145151768664589	-0.7494551785062892	-6.4116864	2.3003216	-44.63025	-4.198259
