	PCA_1	PCA_2	UMAP_1	UMAP_2	tSNE_1	tSNE_2
TCGA-05-4244-01	1.3031487783143407	-0.5149328875658461	6.3221483	5.165296	5.796208	0.43526098
TCGA-05-4249-01	1.0724047736977473	0.9619931934355671	7.5577207	6.2729306	9.796837	8.231947
TCGA-05-4250-01	2.5451573213004997	3.3189306594062615	7.2268105	7.7299485	15.228067	11.25613
TCGA-05-4382-01	2.5180260547462447	1.1110715489241028	6.5468526	6.208393	14.994273	3.8321693
TCGA-05-4384-01	2.521693139881747	6.195370368861128	7.288282	9.0674715	19.192862	17.541111
TCGA-05-4389-01	0.3289370850827303	-2.3422327055775107	6.1185985	4.177107	6.3582287	-4.0948286
TCGA-05-4390-01	0.034691940593258794	-2.1354961879980254	6.195575	4.166859	5.4120436	-3.437456
TCGA-05-4395-01	2.497434423616881	0.47697269823102467	6.5997214	5.889443	11.253061	2.9412587
TCGA-05-4396-01	-2.0061438090294152	-0.4516606446562523	7.082812	4.2648964	0.52568835	0.8745143
TCGA-05-4397-01	-0.7491243044534304	-0.012017559381437387	7.472181	4.4148965	2.5975616	1.6503857
TCGA-05-4398-01	0.04165350338068866	-0.8323388461089165	7.02691	4.449531	4.1346846	0.27108145
TCGA-05-4402-01	2.6240699621044516	-1.953020401563345	5.0661983	5.2254934	14.35339	-3.995204
TCGA-05-4403-01	1.4010863352077878	5.952149717692597	7.910206	8.759137	15.328777	16.480947
TCGA-05-4405-01	4.410524864214621	1.719727056036281	6.8539824	7.1293435	16.046059	7.3559337
TCGA-05-4410-01	2.8274005660378387	2.1320400803122586	6.0361023	7.3368487	20.401194	7.8669386
TCGA-05-4415-01	0.7432516424251541	0.5918770722925746	6.8226047	5.5624638	8.919917	2.757044
TCGA-05-4417-01	1.9152484324758066	1.9585738224477214	7.3208838	6.5006323	10.891758	7.757629
TCGA-05-4418-01	-1.025742732624195	1.9314517371933864	8.294211	4.5372047	0.971957	5.8244042
TCGA-05-4420-01	3.381417713288989	0.9175387434507459	5.983173	7.646161	21.438261	8.274446
TCGA-05-4422-01	1.0167563388087424	1.8080013661320256	6.1695514	7.4781485	20.209873	6.33965
TCGA-05-4424-01	2.710895916552891	1.822312316864673	6.8356686	6.9144826	14.148793	6.082526
TCGA-05-4425-01	1.0740620466869824	3.743708976895387	7.938048	8.359615	13.49576	14.129361
TCGA-05-4426-01	-1.5163859152117682	2.9048391099722037	8.512388	5.6806254	1.7645452	10.471894
TCGA-05-4427-01	-0.5778191620795278	-1.2394464007983153	6.4720607	4.4061074	5.938194	-1.8669457
TCGA-05-4430-01	1.1751892726322222	1.2521325780977246	7.3618627	6.5651474	10.89725	8.866946
TCGA-05-4432-01	3.5319567115477764	2.029859599673468	6.876666	7.004361	14.192447	6.7609215
TCGA-05-4433-01	-2.063839043412909	0.7760586842259054	7.609157	4.4939733	0.13312905	2.8342338
TCGA-05-4434-01	-1.1528999909453062	1.0674003786383788	7.4687486	4.3543897	0.19489132	1.9518054
TCGA-05-5423-01	2.1678930515135044	4.176156135765656	7.5571113	8.261701	15.173582	13.515788
TCGA-05-5425-01	2.8398631087038373	5.470428956957517	7.1728168	9.005339	19.508472	17.141397
