	PCA_1	PCA_2	UMAP_1	UMAP_2	tSNE_1	tSNE_2
TCGA-05-4244-01	-2.7201684528320746	-2.4541098275331836	9.91046	6.237482	-4.985634	-8.17366
TCGA-05-4249-01	-1.8974721793352036	-3.790918969018999	8.68956	7.9558616	1.872162	-22.245789
TCGA-05-4250-01	-2.5972563148414443	-2.015764276443185	10.761309	6.6366816	-8.66951	-6.15935
TCGA-05-4382-01	-2.506970219224693	-4.125502867034182	8.848759	5.92286	-0.36937058	-8.594625
TCGA-05-4384-01	-4.059317293172447	4.750187657127344	14.174379	7.564427	-23.671492	-1.7437865
TCGA-05-4389-01	-1.943252011361786	-3.4159339658253067	8.937097	5.182789	0.2515361	-5.274697
TCGA-05-4390-01	-3.072863310374447	-3.7062733351191004	8.916926	8.242881	-2.5486155	-18.387255
TCGA-05-4395-01	-2.699372962452662	-3.4322900200013158	9.524085	6.1715117	-3.1055508	-8.746761
TCGA-05-4396-01	-4.52267780904835	0.5118067844086502	12.00608	8.304656	-20.460772	-10.48163
TCGA-05-4397-01	-4.194048403147046	0.46325949580064407	12.278808	7.6466894	-19.162567	-8.176667
TCGA-05-4398-01	-3.198058422903855	-3.68757040468803	9.011751	8.630472	-1.3339047	-19.197454
TCGA-05-4402-01	-1.611471709168269	-4.74159379026963	8.867657	5.582436	0.18474822	-6.898616
TCGA-05-4403-01	-3.7711293280052613	6.245727148240703	14.16995	7.819622	-23.494015	-0.74266905
TCGA-05-4405-01	-1.9263665824031968	-2.5770704551280734	10.014331	5.2469883	-3.7765992	-3.1379356
TCGA-05-4410-01	-2.583043298536356	-2.081826515254667	10.080104	5.4181285	-4.425369	-4.060498
TCGA-05-4415-01	-4.173351209675623	-2.301949768658551	9.474785	7.937678	-5.0583763	-17.141275
TCGA-05-4417-01	-2.72562886829751	-2.5775364508526724	10.106927	8.231073	1.1970121	-17.428411
TCGA-05-4418-01	-3.7896651010430547	2.575293050385609	13.187377	7.2107015	-20.121464	-3.2720783
TCGA-05-4420-01	-1.8138934618445122	-3.1871880968366555	8.851835	5.005567	1.2099309	-4.371065
TCGA-05-4422-01	-3.966723987881546	0.7510090613726242	12.023821	6.9400983	-13.187333	-5.4689326
TCGA-05-4424-01	-2.9660988530477104	-2.7948672245174295	9.8163395	5.981627	-4.15012	-6.9830656
TCGA-05-4425-01	-4.06826453887377	1.3220796090667815	12.444385	7.257915	-18.50525	-6.647025
TCGA-05-4426-01	-3.5630235015722382	3.4654696063902874	13.186348	7.2787547	-20.857748	-3.7399805
TCGA-05-4427-01	-1.3143787525036137	-4.262439151479389	8.612736	7.812888	2.244352	-23.05266
TCGA-05-4430-01	-1.3077343310715146	-1.6301698935569258	10.270726	5.259871	-4.1126866	-2.3353212
TCGA-05-4432-01	-2.105506014747848	-3.6044690422607557	9.34969	5.36689	-1.5418639	-5.217043
TCGA-05-4433-01	-3.4491349804686315	2.974874396627358	11.638942	8.706312	-20.095638	-13.2076435
TCGA-05-4434-01	-4.421570402892992	4.557784727793112	14.160292	7.5824847	-24.799984	-1.9551915
TCGA-05-5423-01	-1.9763176365361552	-0.5479848653371756	10.598917	5.222889	-6.0636663	-1.5667604
TCGA-05-5425-01	-3.8947537441652824	5.219284994270779	14.085252	7.6001296	-23.104929	-1.9975017
TCGA-05-5428-01	-2.4803665544696276	-3.266118606418573	9.377471	5.528694	-2.09079	-6.1893153
TCGA-05-5429-01	-3.769732932820124	2.4275256004708403	12.719847	7.256533	-19.15243	-5.4109416
TCGA-05-5715-01	-3.0319174532336266	0.44808384062409007	11.260699	8.685131	-17.094563	-11.637763
TCGA-17-Z000-01	17.261607318499752	3.657779898882232	-1.419236	9.126141	38.064293	-3.20928
TCGA-17-Z001-01	18.55997601383785	-1.824520848776616	-5.6285806	-2.643078	43.427765	-1.5467925
TCGA-17-Z002-01	17.2630018142531	3.663444151609616	-1.3972398	9.00685	37.414314	-2.9143977
TCGA-17-Z003-01	18.61742060813989	-1.8210301942665454	-5.411587	-2.8201225	43.931293	-1.9060386
TCGA-17-Z004-01	17.26452833603529	3.64190945838359	-1.3443934	9.039081	38.426067	-3.5199137
