	PCA_1	PCA_2	UMAP_1	UMAP_2	tSNE_1	tSNE_2
TCGA-05-4244-01	1.2622781388706814	-1.135511558694258	15.103784	7.1183	-1.9454095	-2.5590005
TCGA-05-4249-01	3.7241651311425623	-5.288486799765979	16.848366	8.2546835	15.245979	7.802041
TCGA-05-4250-01	-1.4463919758463646	1.1508221304984976	13.724449	7.738968	-5.467346	0.5210913
TCGA-05-4382-01	-0.06344545765437501	-3.3520443325438896	16.264284	8.276011	14.075699	13.862032
TCGA-05-4384-01	-0.3544186195378278	3.675654186954429	13.6403	6.5859127	-1.2212622	7.558515
TCGA-05-4389-01	-0.6616809402975332	-1.0295557296173024	14.419084	7.3789635	-1.588158	11.71765
TCGA-05-4390-01	3.1332824738198655	-2.4430129673868772	16.302704	7.412364	11.6333275	4.0715003
TCGA-05-4395-01	-2.41311938520444	-2.2647254545315736	12.703249	7.892721	-9.235412	-7.6727376
TCGA-05-4396-01	-0.7221306990124039	-2.634979207347909	12.749289	7.6471663	-8.442748	-8.051816
TCGA-05-4397-01	3.5019463460254325	-3.1191920234032517	17.411318	7.897981	17.99835	6.2483683
TCGA-05-4398-01	-1.5815288987536127	-1.922878508815694	12.52048	7.385231	-7.213484	-9.8419285
TCGA-05-4402-01	-3.1462763587145046	-1.8154990735587708	13.273801	8.193958	-9.566398	-1.7016987
TCGA-05-4403-01	-0.009165113334695838	0.7978802380619842	13.766975	6.5987144	1.4525949	7.7936487
TCGA-05-4405-01	-1.1857543862182651	-3.742383928117201	14.053752	10.654434	-23.460594	8.814264
TCGA-05-4410-01	-1.5143133834915905	-0.877018091375337	13.208216	8.069582	-7.06141	5.8743715
TCGA-05-4415-01	1.0619475995991425	-0.7246350698025779	12.844363	6.3440814	-5.0242014	3.7722142
TCGA-05-4417-01	0.012177541100512859	1.5454003741058266	14.451304	7.073638	-4.3093433	-14.153028
TCGA-05-4418-01	-0.28568776142946606	0.13765800969797967	13.329304	7.567995	-6.222402	6.1689467
TCGA-05-4420-01	-0.027614806600980736	-3.2356761537780665	15.574333	7.483204	-2.5728912	-1.3884313
TCGA-05-4422-01	-0.25195123658828583	-0.12259034209454982	12.5036	7.362409	-7.358799	-11.912629
TCGA-05-4424-01	-2.667720668284915	-2.0560772879511338	13.303362	7.900328	-7.146181	5.2879734
TCGA-05-4425-01	-0.17974935928726055	-1.1078547009869733	13.116335	9.340782	-15.880846	13.522604
TCGA-05-4426-01	2.777359778998272	1.7784494173099208	16.102127	7.0647707	12.692965	0.8808584
TCGA-05-4427-01	5.133567461849401	-3.830179090235318	17.737717	7.4393888	19.938786	4.750292
TCGA-05-4430-01	-0.8596372888946859	-2.5041594218332497	14.159566	10.214378	-19.929245	2.1413252
TCGA-05-4432-01	-0.18676571005344647	-0.9989365252014762	15.153101	7.2062016	-1.7930386	-1.504615
TCGA-05-4433-01	0.8645691834729105	0.10698054508480662	13.023631	7.349249	-8.687987	-13.482193
TCGA-05-4434-01	1.020904132047233	0.37746629636246437	13.208038	6.7433305	-4.94972	6.350344
TCGA-05-5423-01	-3.1682013233190576	-1.820196514183406	13.622193	8.662995	-13.130227	-2.7623727
TCGA-05-5425-01	-0.5029996041541782	0.5958571402946616	13.936479	6.774403	-0.8383209	4.883464
TCGA-05-5428-01	-0.48279228313727723	-2.4783430528375234	14.581037	7.7187347	-15.753726	-6.5922413
TCGA-05-5429-01	1.6935249698850978	1.4336992509680284	14.463196	6.710676	1.8116363	-1.7218063
TCGA-05-5715-01	4.218051510571978	0.560055016836021	14.996901	7.0028853	-2.18029	-12.540396
