Sample ID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15
TCGA-05-4415-01,3.471081,3.8382056,4.119681,5.319639,7.8057394,3.6341002,6.32353,5.5512304,5.514649,6.965082,6.2646627,1.459507,3.0441086,4.8190255,4.4525084,1.1856607
TCGA-67-6216-01,4.022888,6.3637433,4.2818,5.709475,6.462691,3.8194208,5.502154,4.5872865,4.55897,7.2539806,6.520975,1.7570164,1.4122498,4.4983993,3.5375977,1.7970062
TCGA-78-7162-01,3.99265,6.1994014,4.630116,5.3873177,6.5891476,3.5766103,5.9140863,4.8279724,4.8442006,7.5381694,6.4656725,1.6286498,1.7862957,4.546099,3.561624,1.6971049
TCGA-49-4512-01,4.130341,6.3747916,4.240413,5.8512464,6.379355,3.8906488,5.3166323,4.516277,4.423315,7.115037,6.4873357,1.6992152,1.496574,4.5214114,3.505992,1.8552611
TCGA-86-8673-01,3.9749663,4.000465,4.1645904,5.962359,6.9862623,4.483595,6.034242,5.3023186,5.9215055,5.9597,6.5266695,1.238013,4.0238333,5.171997,4.3568907,2.2942905
TCGA-55-6712-01,3.5516374,4.9779305,4.1715646,5.008473,7.383269,3.3803134,6.557944,5.0867467,5.0146728,7.839461,6.293676,1.4746175,2.1688485,4.3050976,4.207118,0.6918003
TCGA-69-7978-01,4.3154373,4.1096845,4.273808,6.309704,6.7486773,4.5740805,5.7167277,5.144544,5.3525214,5.8055053,6.3930397,1.3617407,4.227986,5.3428416,4.6599135,2.7270389
TCGA-NJ-A55A-01,3.6817849,5.739185,4.233821,5.249006,7.015964,3.42307,6.1989303,4.8625097,4.7480183,7.713093,6.3593507,1.5508686,1.7681261,4.198674,3.9481144,0.928002
TCGA-78-7147-01,3.6964033,3.5635693,4.2243295,5.6491466,7.1080284,4.23777,6.2082186,5.373122,5.676288,6.2580204,6.542422,1.1543924,4.046553,5.1344147,4.590212,2.1790147
TCGA-50-6591-01,3.9687512,6.394432,4.28572,5.6751084,6.5421863,3.6434915,5.638623,4.5944777,4.527039,7.2817926,6.4124866,1.5195051,1.5592909,4.3868394,3.7299843,1.4824669
TCGA-67-3772-01,3.806132,6.3899593,4.186814,5.618198,6.6181917,3.6339452,5.8028965,4.609705,4.720469,7.251461,6.3745413,1.5503577,1.5008295,4.3936305,3.7137642,1.5229744
TCGA-55-6970-01,3.3642457,4.052107,4.1865206,5.19724,7.6736193,3.4981854,6.429997,5.5287347,5.441478,7.2211156,6.201674,1.4308592,2.7318275,4.7094946,4.2720003,1.1339664
TCGA-MP-A4SW-01,3.9314785,6.287392,4.294328,5.98609,6.6874776,3.9794774,5.511344,4.6743817,4.5207276,7.052125,6.513337,1.7333729,1.8107345,4.1937985,3.6303182,1.571832
TCGA-55-A491-01,3.4586697,3.8518457,4.043355,5.909649,7.4833364,4.077781,5.9709387,5.4500313,5.792925,6.035261,6.37326,1.3565463,3.4727166,5.194144,4.3752685,2.0665207
TCGA-55-8205-01,3.9934244,3.9321983,4.2577834,6.007538,6.920014,4.3088307,5.8785896,5.270684,5.364737,6.027579,6.3626323,1.3790363,4.0068383,5.3274355,4.526837,2.5124369
TCGA-17-Z023-01,3.4506261,3.9389448,3.9946008,5.9987826,7.2985826,4.218695,5.958132,5.3695073,5.856604,5.9112234,6.435758,1.3253198,3.5870209,5.312159,4.2817693,2.2588115
TCGA-44-2666-01,4.1708508,6.4212685,4.3482265,5.926783,6.3829813,3.8980002,5.321634,4.623712,4.5496473,7.0481305,6.47571,1.6890932,1.6382694,4.487634,3.5577412,1.9738628
TCGA-75-6205-01,3.7585404,6.4994226,4.001238,5.8139963,6.4905167,3.841138,5.635185,4.4857426,4.6135287,7.1166897,6.45306,1.5330381,1.5453175,4.38084,3.7957358,1.5224813
TCGA-73-7498-01,3.6848743,5.8671904,4.212671,5.2137256,6.968536,3.4424787,6.2316394,4.810101,4.7801714,7.747541,6.4025373,1.5265383,1.7454764,4.2067657,3.9719036,0.9765439
TCGA-62-A46U-01,4.18,6.436382,4.257967,5.7440157,6.4163423,3.7867854,5.453382,4.539233,4.544233,7.22695,6.462315,1.5918547,1.5463643,4.499279,3.5067785,1.7776916
TCGA-67-4679-01,3.475408,4.535812,4.315291,5.6635127,7.41281,3.6890626,5.910153,5.296103,5.4435434,6.715354,6.2939363,1.5925721,2.4156022,4.874051,4.095371,1.6802366
TCGA-17-Z025-01,3.46171,3.6798546,4.327667,5.6604395,7.9047117,3.7059145,6.123639,5.660728,5.603979,6.5029535,6.2067137,1.4998181,3.0276186,4.9657383,4.3986554,1.5604059
TCGA-83-5908-01,3.334094,3.6227534,4.146921,5.5732512,7.848077,3.7002459,6.1366053,5.6820874,5.662016,6.615367,6.252419,1.4623512,3.0914786,4.9648194,4.405145,1.4432801
TCGA-86-6851-01,4.237511,3.839044,4.2698264,6.0262256,6.5278573,4.5050507,5.9234676,5.1341915,5.031725,6.0172114,6.385916,1.2921926,4.5697174,5.487372,4.718185,2.8433402
TCGA-86-8671-01,4.1076503,6.0461454,4.5503488,5.6943974,6.5581717,3.7567658,5.6143374,4.827834,4.8561316,7.1947355,6.4469576,1.7524625,1.7685174,4.6759315,3.6164224,1.9672415
TCGA-91-6828-01,3.8185537,3.8790176,4.2874613,5.985081,7.438183,4.1191506,5.8702574,5.468163,5.906373,6.0596156,6.293604,1.4273372,3.4972763,5.037624,4.5691257,1.981169
