Sample ID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15
TCGA-55-6982-01,4.920368,0.95024353,6.320033,4.0907416,14.4754715,6.6155806,6.5610995,-3.8469355,9.036703,15.332217,4.852321,6.3540277,3.814298,-0.38255847,9.258018,3.7066853
TCGA-78-8662-01,4.3536196,0.5877143,5.402422,3.9083014,14.352857,6.0416346,5.6523485,-4.025841,8.728678,14.440421,4.8132834,6.384835,3.1227531,-0.15654138,9.266109,3.1559432
TCGA-17-Z042-01,4.5601263,0.48260868,5.7864323,4.778672,14.056603,6.9145713,6.5256615,-3.8739755,9.207111,15.240036,5.0570087,7.0967107,3.795904,-1.2196807,9.501492,3.324832
TCGA-78-7158-01,4.514788,0.2955377,7.2795563,5.2409096,13.809966,6.456723,6.659633,-3.6233552,8.473046,14.686295,5.9223647,6.3294525,3.0692127,-0.37071,9.51597,3.2370028
TCGA-64-1677-01,4.900552,0.62038356,5.816479,4.4659843,14.267899,6.836349,6.4941936,-3.753838,9.113808,15.146663,5.106789,6.8135166,3.6863384,-0.8748756,9.118031,3.318341
TCGA-44-7671-01,4.972451,0.082889386,6.0075965,4.7944126,14.375431,6.651388,6.5245852,-3.9688678,8.726524,14.084002,5.381039,6.869648,3.139556,-0.013280225,9.55292,3.4251301
TCGA-95-8039-01,4.754542,0.13899726,6.7772493,5.150663,13.942737,6.643966,6.7767777,-3.6803381,8.740961,14.56156,5.7193255,6.7114954,3.3574507,-0.3355718,9.753322,3.4216332
TCGA-73-4666-01,4.4368896,0.49233812,5.6464243,4.2359147,14.33272,6.113617,5.866082,-3.9998903,9.048971,14.955063,4.978038,6.4096956,3.2571752,-0.78289115,9.142106,3.1636095
TCGA-17-Z058-01,4.6814504,0.42627195,6.158627,4.950831,13.986516,7.0424104,6.825565,-4.046026,8.999191,15.388229,5.0790462,6.8903384,3.6499991,-1.0052626,9.587434,3.3846364
TCGA-MP-A4TD-01,4.9249105,0.65008223,6.1082344,4.3868685,14.213051,6.7463937,6.855553,-3.8474703,8.998122,15.342541,5.280318,6.384336,3.5498803,-0.7887638,9.073427,3.6447814
TCGA-17-Z054-01,4.583294,0.46512553,6.1085305,4.9819307,14.0629225,6.8623223,6.6042786,-4.001321,9.193745,15.379557,5.0329447,7.004495,3.6721823,-1.1615691,9.717729,3.3560865
TCGA-62-8402-01,4.8176,0.5693669,6.083962,4.460657,14.182248,6.7564454,6.7892866,-3.896397,8.968367,15.297221,5.228854,6.470072,3.5617173,-0.89076024,9.131828,3.533611
TCGA-55-7573-01,4.6096196,0.32520163,6.2140737,4.6542,14.232052,6.839021,6.6311994,-3.9408622,9.083594,15.029237,5.180994,6.989128,4.0118637,-0.97857195,9.653891,3.2724636
TCGA-62-8395-01,4.5138364,0.51025206,6.931546,5.155278,13.807495,6.430432,6.4324703,-3.479881,8.499096,14.619668,5.912904,6.3561306,2.97682,-0.32231137,9.357327,3.3396063
TCGA-L9-A443-01,4.111092,0.24895272,5.9189596,4.052068,14.388881,6.4843435,5.8214087,-3.8915665,8.500873,14.428283,4.9676623,6.6887455,4.235641,-0.68542653,9.5689945,3.0216582
TCGA-78-7155-01,4.1705704,0.34601793,5.662637,4.2534866,14.26356,6.1380525,5.4116707,-3.6469839,8.517194,14.223023,5.24601,6.46531,3.437887,-0.31979194,9.250132,2.990628
TCGA-75-6205-01,4.4872704,0.55014545,5.844634,4.162027,14.218936,6.2213526,6.3792605,-4.077089,9.220938,14.849564,4.847322,6.687892,3.4163778,-0.48437613,9.550378,3.4077928
TCGA-62-A46P-01,4.541027,0.5425738,6.7746778,5.164056,13.946637,6.44409,6.2929645,-3.46046,8.636504,14.534762,5.7258015,6.5528107,3.0334594,-0.34957168,9.336374,3.3157034
