Sample ID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15
TCGA-55-6982-01,0.63113767,-6.29324,-2.5018966,3.8920674,4.6846166,-4.2662,11.365494,11.606389,5.8268905,5.9436107,5.5838437,8.523243,-1.3171102,-2.9993494,2.9409351,10.050423
TCGA-78-8662-01,0.7099205,-5.9950433,-2.0298336,4.8789783,4.3451333,-3.361094,11.031679,11.5402355,5.6971855,6.7841797,5.5744987,7.989123,-1.2053826,-3.3483222,2.0172036,9.667167
TCGA-17-Z042-01,1.4495465,-6.280304,-2.3778117,3.9074354,4.2833614,-3.4818022,11.666684,11.636816,5.437424,5.8859305,5.102697,8.714539,-1.1388814,-2.797932,3.0153625,10.080077
TCGA-78-7158-01,1.1942331,-6.42537,-3.457821,4.5333805,4.8390236,-3.8567178,10.085599,11.289343,5.256753,6.8572273,5.9352407,9.493769,-1.2270691,-2.0925157,2.6647382,9.974139
TCGA-64-1677-01,0.9843082,-6.1140666,-2.3894744,4.193353,4.546799,-3.8954067,11.457385,11.293779,5.8611345,6.1456184,5.205275,8.282365,-1.4588715,-2.7152467,2.7418237,10.101366
TCGA-44-7671-01,1.7503513,-5.9056816,-2.317219,3.7741163,4.484905,-3.3494189,11.154644,11.456717,5.608172,6.3757534,5.433188,9.0266285,-1.177314,-2.7362869,2.4383895,9.936701
TCGA-95-8039-01,1.5967871,-6.110987,-3.001857,4.013211,4.5350194,-3.7866096,10.313105,11.491078,5.3098364,6.5024366,5.8473353,9.391327,-1.330719,-2.2157323,2.5967517,10.003868
TCGA-73-4666-01,0.83076656,-5.9285464,-2.4789476,4.9648285,4.4455223,-3.5370512,11.042752,11.453305,5.610037,6.6568704,5.5585494,8.011056,-1.2890326,-3.2554626,2.0630584,9.738143
TCGA-17-Z058-01,1.2757232,-6.3634396,-2.5731077,3.8320518,4.4973607,-3.7449844,11.342755,11.585669,5.056011,5.9205904,5.2945623,8.765585,-1.0627652,-2.7373962,2.937567,10.419492
TCGA-MP-A4TD-01,0.7225766,-6.0967183,-2.5366206,4.0820394,4.9498196,-3.9360433,11.178122,11.129101,5.5992527,6.180674,5.406373,8.436108,-1.3835006,-2.630146,2.8966408,10.186086
TCGA-17-Z054-01,1.4609145,-6.3001776,-2.58938,3.7762492,4.3522887,-3.6703608,11.614971,11.688218,5.1711893,5.81338,5.2178206,8.806765,-0.98743594,-2.9766333,3.0016909,10.268883
TCGA-62-8402-01,0.67855936,-6.0462317,-2.5196173,4.2553782,4.878137,-3.8688195,11.076632,11.107094,5.566069,6.2028327,5.3924136,8.355974,-1.4403651,-2.6279132,2.8027337,10.1672535
TCGA-55-7573-01,1.2900219,-6.228514,-2.3012216,3.8491988,4.1728086,-3.6709707,11.284766,11.750446,5.3831077,5.82496,5.3010774,8.71264,-1.2641082,-2.7002566,2.969161,10.064027
TCGA-62-8395-01,1.463928,-6.3133445,-3.2547128,4.626135,4.787311,-3.7154684,10.3753605,11.165223,5.667663,6.6039033,5.8845353,9.150267,-1.3010589,-2.254681,2.7025115,9.781911
TCGA-L9-A443-01,0.9004227,-5.9147916,-1.9691979,4.8237824,3.6260967,-3.3124712,10.354709,11.675983,5.5257154,6.123169,5.6339664,8.19644,-1.5433439,-2.7495792,2.5319502,9.573095
TCGA-78-7155-01,1.0704386,-6.042134,-2.2906358,5.2022457,4.2602057,-3.2543583,10.601483,11.327489,5.8694563,6.816466,5.536116,8.208024,-1.2996595,-2.9468472,2.1179414,9.5595455
TCGA-75-6205-01,0.82584006,-5.9321713,-2.3024504,4.0381603,4.369174,-3.6803916,11.14388,11.684103,5.3970633,6.055241,5.622919,8.399868,-1.2134416,-3.2457998,2.530645,9.754824
TCGA-62-A46P-01,1.5558643,-6.2662616,-3.2070467,4.5894337,4.7492466,-3.706627,10.519885,11.202363,5.740215,6.5709705,5.8325243,9.111626,-1.2888317,-2.3561702,2.6841285,9.766839
TCGA-17-Z047-01,1.5774269,-6.1504474,-2.6992311,3.696892,4.3659425,-3.8025668,11.331915,11.724365,5.2258883,5.913013,5.2817087,8.998215,-1.2124203,-2.7915466,2.8302581,10.31756
TCGA-MP-A4TE-01,0.7361732,-6.2813735,-2.866576,4.136302,4.482531,-4.0460196,10.702964,11.017753,5.8866053,6.513335,5.649348,9.299483,-1.5973603,-2.0602126,2.956153,10.033846
TCGA-78-8640-01,0.978135,-5.966123,-2.3544087,4.738836,4.352878,-3.4831076,11.230215,11.385851,5.7457256,6.4638042,5.526164,8.175652,-1.2497582,-3.1581728,2.1555543,9.699816
TCGA-50-5051-01,0.5896173,-6.2797685,-2.0879056,4.8096757,4.8307605,-3.4286244,10.882663,10.976903,5.495617,6.7688155,5.584093,8.191506,-1.1730437,-2.6615207,2.1719496,10.111119
TCGA-97-7938-01,1.545494,-5.764901,-2.5591402,3.7778394,4.2145796,-3.9093146,10.278659,11.860043,5.302859,6.400964,5.9794154,9.337596,-1.7312504,-2.3978403,2.3428128,10.079951
TCGA-50-8460-01,1.5692238,-5.9397554,-2.761151,3.6696837,4.2309628,-4.0365996,10.753446,11.919511,5.312615,6.131899,5.8402476,9.303755,-1.5140932,-2.6338255,2.585691,10.137235
TCGA-86-7953-01,0.66201305,-6.0655975,-1.6307197,4.4746966,3.9538383,-3.231685,10.637238,11.723392,5.6982565,6.2441754,5.591466,8.45568,-1.5351176,-2.7179232,2.339871,9.483419
TCGA-05-4398-01,0.96124125,-6.108307,-2.6301143,4.134634,4.7281775,-3.931713,11.147336,11.522832,5.9670734,6.059143,5.4998646,8.554548,-1.0919764,-3.3311276,3.1022706,9.744971
TCGA-75-6214-01,0.6902682,-6.0507255,-1.9835275,4.8627915,4.3945904,-3.3344967,11.046484,11.519871,5.7073283,6.804888,5.582205,8.007388,-1.1436778,-3.3591928,2.052892,9.671662
TCGA-95-A4VP-01,0.93448794,-5.9643583,-2.1019542,4.062244,4.8347497,-3.2986333,10.480571,11.084565,5.421825,6.51566,5.5337234,8.599241,-1.2330174,-2.3272994,2.9660475,9.963652
TCGA-62-8397-01,1.2895051,-5.9603477,-2.9157596,3.7905467,4.5967355,-4.1904535,11.325493,11.542859,5.498507,5.9071794,5.442437,8.712515,-1.2765431,-3.0196245,2.8168557,10.218243
TCGA-64-1680-01,1.3574787,-6.028745,-3.0730772,4.0087643,5.1099086,-3.6926634,10.984306,11.018988,5.5844483,6.2524023,5.546517,8.915831,-1.1358075,-2.67404,3.0237834,9.939849
TCGA-97-A4M6-01,1.8503358,-5.664229,-2.557884,3.6675937,4.4706383,-3.553969,10.827275,11.555195,5.3660493,6.2678556,5.5296392,9.126015,-1.3616164,-2.7270854,2.4178033,10.065563
TCGA-L9-A444-01,0.8071634,-5.8976216,-1.8967063,4.8714,3.6859438,-3.2675815,10.393482,11.638438,5.6332264,6.15061,5.6357813,8.136649,-1.560651,-2.7697306,2.421527,9.473055
TCGA-49-6744-01,1.3951232,-6.357818,-2.6454086,3.694083,4.352144,-3.8853326,11.208798,11.659667,5.209035,5.6872983,5.525393,8.8841305,-0.98483056,-2.9453738,2.897645,10.2674885
TCGA-MP-A4T6-01,0.85433483,-6.011111,-2.612287,4.2611885,4.5430355,-4.19581,11.251234,11.359089,5.9438863,6.0703673,5.3638177,8.27079,-1.6612452,-2.7638438,2.7568703,10.0753975
TCGA-95-7039-01,0.6824073,-6.0509543,-1.822828,4.816327,3.8560445,-3.3223267,10.457468,11.775618,5.7105894,6.5018106,5.7088847,8.1787815,-1.4364152,-2.906268,2.3074841,9.466045
TCGA-99-AA5R-01,1.4691992,-6.1675663,-2.9477444,3.7476165,4.2861404,-4.196482,10.199744,11.467156,5.0138636,6.0136,5.9673567,9.260754,-1.3881185,-2.2525523,2.630119,10.457601
TCGA-86-8669-01,0.7484695,-6.010395,-1.6511089,4.5177164,4.060218,-3.1258607,10.136585,11.593862,5.7857037,6.5698495,5.696833,8.43245,-1.4859482,-2.3698235,2.544365,9.374049
TCGA-50-8457-01,1.6623275,-5.7971115,-2.7160168,3.6672497,4.171552,-3.907172,10.684876,11.827593,5.196153,6.038742,5.7589154,9.123388,-1.4473358,-2.7066631,2.5520015,10.139648
TCGA-55-6979-01,1.2946148,-6.224755,-2.4478889,4.948581,4.296193,-3.3046954,10.814329,11.33102,5.854548,6.801757,5.551963,8.513246,-1.1827067,-2.7602203,2.1883652,9.652443
