Sample ID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63
TCGA-75-6214-01,5.8365893,8.293626,5.092612,3.8488703,4.2435327,6.1814036,3.8189986,4.8702474,4.8396106,5.149207,5.6426516,3.6718674,4.3696413,4.817172,4.760653,5.326057,6.229483,5.145723,3.8684685,4.295421,4.402188,5.840688,4.9145193,7.0143824,5.1563916,5.310609,4.972039,4.634074,4.3346467,6.107001,6.0500383,6.5688195,5.243714,6.3226385,4.6876516,5.6256933,4.898206,3.6548615,5.3872538,2.4031224,5.166587,3.1197634,4.1418276,4.650151,4.922371,4.7779503,5.1680083,4.0466323,5.3057528,5.4719243,5.183992,5.044723,5.533482,5.359317,5.5793037,3.1757755,4.760524,5.2041135,3.288985,5.1006784,5.137117,4.748795,5.696867,4.310879
TCGA-75-5122-01,6.424505,7.91629,4.5438576,3.8432477,4.191037,5.426879,3.823286,3.9037378,4.6541114,4.905101,6.0278687,3.7633126,3.921352,4.782158,5.1729674,4.981004,6.362895,5.85726,4.5098643,4.4347987,4.362208,5.247554,5.214924,6.553221,4.62963,5.6955595,5.057212,4.184828,4.820957,6.4264293,6.192761,7.882368,4.3655324,6.0591717,4.8076453,4.746349,4.9498987,3.7295036,5.4617724,2.8104515,5.21427,3.1961913,4.4437222,4.455804,5.6133924,4.479023,5.0161943,4.391055,5.074575,4.637919,4.9896975,5.465076,5.392278,4.8870044,5.286599,3.156117,5.7165627,4.1405873,2.966217,5.6163526,5.1078753,4.2628174,5.838301,4.43737
TCGA-55-8090-01,6.6219726,7.6927953,4.526588,3.789357,4.2731843,5.3935714,3.8315785,3.7859504,4.517954,4.9611554,6.049541,3.808883,4.004148,4.658613,5.175551,4.9270663,6.4495354,5.9088473,4.6266646,4.566639,4.2316604,5.1489887,5.146828,6.5251293,4.499741,5.6226854,5.04251,4.033607,4.8289714,6.431615,6.1469803,8.287261,4.306903,5.8509345,4.8096175,4.5861664,4.9428234,3.7601912,5.6246896,2.8920395,5.2326193,3.111002,4.4724627,4.4494305,5.5988827,4.322802,5.0651016,4.2066364,5.052365,4.691572,4.892105,5.3695803,5.303554,4.66492,5.335199,3.0779123,6.0170174,4.1022363,3.073352,5.698492,5.0230446,4.1882057,6.009759,4.525778
TCGA-44-5643-01,6.394008,7.849359,4.4964976,3.713052,4.2350106,5.372896,3.8457067,3.7923443,4.562516,4.8843284,6.10495,3.76943,3.8528488,4.7972617,5.242736,4.889458,6.3726587,5.94364,4.5240145,4.4717574,4.4418006,5.202223,5.301434,6.482617,4.6315174,5.8038516,5.079279,4.094002,4.897697,6.5315685,6.236739,8.14877,4.285155,5.9071727,4.795963,4.76536,5.0278788,3.6923535,5.4642606,2.906184,5.234781,3.2705135,4.4330544,4.4720564,5.6888843,4.5212708,5.056379,4.547506,5.035977,4.4224677,4.9942093,5.6203747,5.405627,4.7154207,5.374847,3.131468,5.918889,4.011059,3.0090141,5.7078776,4.9755454,4.180886,5.9261727,4.5048695
TCGA-17-Z018-01,5.617241,8.432431,4.8673196,3.3341765,3.9409897,5.5134172,3.6154377,4.485159,4.602757,5.001147,5.823055,3.2708669,4.166639,4.6858582,5.163811,5.1856294,6.081663,5.258703,3.762135,4.027641,4.6993957,5.4690547,5.191535,6.590742,4.7022753,5.755259,4.955452,4.333225,4.890582,6.303763,6.498919,7.1442523,4.6723704,6.6948085,4.6892858,5.174965,5.1019983,3.783941,4.851531,2.1159568,5.2446876,3.5480494,4.026743,4.49804,5.7080994,4.867443,5.0684104,4.30852,5.2451205,4.897693,5.106786,5.3669434,5.853568,5.2598977,5.683477,3.4121761,5.382794,4.965763,2.9221108,5.5426335,4.991583,4.9258776,5.3753886,4.429202
TCGA-55-8506-01,6.064055,8.321073,5.1637383,3.811565,4.4232445,6.154796,3.9096792,4.7044015,4.8812947,5.1480083,5.7008424,3.9249108,4.0874085,4.847764,4.5691805,5.1460757,6.2468114,5.407406,4.13454,4.3794684,4.3496466,5.7429934,5.0424814,7.1483445,5.199738,5.16945,4.9864645,4.653022,4.182735,6.203722,6.156778,6.828298,5.2409964,5.8843546,4.772346,5.585273,4.8954105,3.4727356,5.590698,2.6895638,5.0836196,2.8897629,4.266375,4.712443,4.854892,4.498551,5.1743507,4.402034,5.347761,5.5172954,5.1586356,5.084672,5.2957788,5.1783457,5.5119767,3.0409071,4.898313,5.002628,3.2987692,5.1327686,5.2028055,4.438905,5.889859,4.2792845
TCGA-73-4670-01,5.7816215,8.336657,4.885672,3.555314,4.0573325,5.692175,3.6608005,4.7303767,4.7744694,5.029519,5.6177216,3.3885539,4.3547754,4.798155,5.074686,5.4176435,6.179621,5.1010294,3.7322783,4.158729,4.551,5.716957,5.0580573,6.65449,4.960324,5.678155,5.0471663,4.4884677,4.823446,6.1550574,6.2807198,6.66069,4.9534187,6.812915,4.665336,5.372673,4.9484096,3.8692799,4.955686,2.010598,5.1919837,3.5060601,4.059855,4.5851555,5.548,4.9947295,5.2112637,4.1339474,5.2543387,5.200905,5.1150255,5.2021885,5.801895,5.5084357,5.6127048,3.4111037,5.085779,4.9592514,3.0474951,5.270254,5.1718946,4.935269,5.4560556,4.3738437
TCGA-49-6742-01,5.633857,8.535497,4.866283,3.2761004,3.9490943,5.506394,3.6113513,4.4522142,4.573388,4.952453,5.8612137,3.2671876,4.082014,4.7111135,5.158374,5.1185417,6.0746355,5.275199,3.768108,4.0085907,4.774451,5.4435396,5.281111,6.5848703,4.722668,5.7959294,4.9437613,4.3228245,4.897638,6.362934,6.5427675,7.2165723,4.661472,6.6795044,4.693796,5.202849,5.1522765,3.747117,4.8224015,2.1265721,5.2430696,3.5691297,4.0113726,4.5086074,5.729657,4.917651,5.0566587,4.459332,5.2465234,4.840289,5.147645,5.4475822,5.8760567,5.2110143,5.725356,3.401264,5.3911414,4.988634,2.8942752,5.5673556,4.914714,4.9110036,5.3738747,4.4420676
TCGA-55-6978-01,6.5051613,7.4421763,4.6156783,4.0381217,4.1547675,5.538075,3.93794,3.9657552,4.6316156,5.015682,5.835851,3.988728,4.0669613,4.626087,5.270078,5.167167,6.530125,5.793319,4.8187113,4.695625,4.2275596,5.246425,5.0179133,6.618425,4.303844,5.371998,5.008421,4.1961503,4.8121033,6.3886104,6.039237,8.038318,4.4794855,5.973714,4.751041,4.638534,4.832134,3.6392207,5.6877894,2.95072,5.1878676,2.8952982,4.661199,4.5507607,5.381496,4.372637,5.1528416,3.9901788,4.9587884,4.884394,4.8852983,5.215304,5.182149,4.9133787,5.1295424,3.0050795,5.710363,4.3235226,3.1827042,5.4938827,5.1848116,4.2188044,6.2199297,4.364572
TCGA-97-7938-01,5.9274163,8.003561,4.7484803,3.5883532,4.045585,5.469631,3.698614,4.386216,4.719248,4.961233,5.745039,3.4613876,4.201816,4.7090387,5.262444,5.3133674,6.20152,5.3774676,4.0642366,4.223868,4.532747,5.4805655,5.1254153,6.5420423,4.609313,5.6743946,5.0200267,4.347294,4.9687295,6.292526,6.3471975,7.303075,4.637596,6.5972056,4.6880794,5.035648,4.984527,3.7885807,5.066173,2.2855167,5.202788,3.433368,4.2178726,4.520765,5.6592603,4.8221345,5.165476,4.163519,5.1634355,4.889639,5.0276537,5.2915707,5.69869,5.3065815,5.4672313,3.3450043,5.4021997,4.724931,3.0243905,5.4546294,5.156294,4.7471385,5.6122136,4.426421
