,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
54,0.10099659,-0.20553173,-0.5386369,-0.110410005,0.25797853,0.017665299,0.12750843,0.011933372,0.20613123,0.12581307,0.08484126,0.35035104,-0.16092978,0.084180966,-0.16786902,-0.17278896,-0.117286384,0.22365016,-0.05288439,0.09156572,0.12708159,0.18707633,-0.0132489605,-0.026108582,0.04451383,-0.16244249,0.16961953,0.1621106,-0.11717235,-0.13685016,-0.1984424,-0.021664038
148,0.10205439,-0.23035821,-0.55308926,-0.09420333,0.26330206,0.027475202,0.112781584,0.022166044,0.20570436,0.11323167,0.06320888,0.35652763,-0.152785,0.06279109,-0.1956554,-0.1652536,-0.10999721,0.22537929,-0.039340638,0.08338385,0.11539672,0.17391142,-0.04207511,0.006187151,0.06109921,-0.1544209,0.14713247,0.14819646,-0.094615415,-0.14423363,-0.20302579,-0.019887336
496,0.16847883,0.27241722,-0.018777728,-0.26015896,0.20051923,-0.06409231,-0.07260124,0.16004552,0.20926729,0.26163682,0.2186814,0.16186866,0.051789932,0.14024484,0.24188295,0.2678524,0.1300676,0.12915142,-0.088349946,0.15923813,0.22732331,0.24480118,-0.027282536,-0.14613871,-0.01597761,-0.20040786,0.18192454,0.1725998,-0.22172855,0.021397498,-0.16435364,0.18679012
177,0.12516007,0.029382102,-0.32536826,-0.1610054,0.2998985,-0.018625554,0.118182234,-0.072381824,0.31732607,0.12997423,0.18152666,0.31624374,-0.13056086,0.10372623,0.13677566,-0.053565614,-0.066362835,0.2358434,-0.0259134,0.079654984,0.13191189,0.23981188,-0.016708456,-0.04928714,0.08686103,-0.1083749,0.25845882,0.23016587,-0.2582725,-0.19314443,-0.23260374,0.020403363
202,0.11584959,0.3087935,0.10806527,-0.27862537,0.16335028,-0.101917386,-0.092920855,0.1888937,0.19367406,0.21809229,0.20042904,0.075304024,0.079158746,0.16359255,0.28049514,0.30474114,0.14120771,0.09582266,-0.08171505,0.16022724,0.22827777,0.22466728,0.014000672,-0.14666197,-0.04508266,-0.14416991,0.19416258,0.16777554,-0.23370788,0.10039953,-0.12404599,0.17471226
465,0.14422803,0.12383295,-0.22375137,-0.23670644,0.2673575,-0.043991353,0.05252154,0.09663128,0.2532241,0.25134426,0.21620779,0.26036447,-0.06995489,0.15408827,0.15092623,0.10669691,-0.0014763557,0.19759531,-0.09492921,0.14472577,0.19899675,0.26716667,0.009157977,-0.12978233,0.005358501,-0.1955416,0.24095504,0.21851179,-0.2497933,-0.05541974,-0.22719657,0.097772375
206,0.13619435,0.15749769,-0.17436507,-0.20196371,0.2746912,-0.0411559,0.09745328,0.008928319,0.29431242,0.20787531,0.23112923,0.24555288,-0.100786425,0.13824467,0.23971409,0.06694593,-0.023763845,0.20139353,-0.06842395,0.107986264,0.15674508,0.26407087,0.006401072,-0.10455367,0.05088866,-0.13459425,0.2602284,0.22850572,-0.2862519,-0.1123369,-0.25029787,0.058092233
57,0.17317574,0.2877761,-0.027910454,-0.25172597,0.1942744,-0.045502987,-0.07133439,0.1443269,0.18565187,0.28178978,0.2341301,0.16678305,0.061565135,0.1288916,0.24291839,0.27218944,0.122380376,0.118257724,-0.08195529,0.16656977,0.22532265,0.23211248,-0.03393511,-0.15812837,-0.020846944,-0.22019401,0.17206587,0.16681772,-0.21593183,-0.008232184,-0.13681014,0.20327343
185,0.09857707,0.16980372,-0.112223364,-0.20590334,0.31185895,-0.096394785,0.034387544,0.044948876,0.37903896,0.058550335,0.15894645,0.20328702,-0.07531548,0.12268481,0.27083635,0.13228911,0.03463721,0.20665193,-0.024923315,0.03138997,0.11389157,0.2567023,-0.050506108,-0.009899942,0.11043503,-0.030799672,0.24637263,0.24380112,-0.30326003,-0.059257016,-0.33924338,0.023844637
142,0.104979984,-0.08013776,-0.43508106,-0.16145873,0.25691247,-0.016572895,0.15150432,-0.034677017,0.24143709,0.15018931,0.15731473,0.32294154,-0.1656276,0.1362224,-0.0143671045,-0.15024698,-0.11297658,0.22269823,-0.072363265,0.10438932,0.15382046,0.23030229,0.047497086,-0.101542816,0.020501658,-0.16011709,0.2444688,0.21180639,-0.20777702,-0.1344415,-0.19565673,-0.011393146
466,0.15368703,0.19717185,-0.12578584,-0.24219108,0.23300232,-0.056405153,0.04320983,0.089856245,0.24268183,0.2542254,0.23750256,0.20889872,-0.06811442,0.1672193,0.239016,0.12345553,0.027776286,0.16974081,-0.10867805,0.1347309,0.19368178,0.26843813,0.029923743,-0.14109604,0.00061641465,-0.17473938,0.2489161,0.22640896,-0.26880687,-0.037368342,-0.22419842,0.097335756
