Sample ID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
TCGA-71-6725-01,7.5988636,10.244532,6.0282636,3.454263,4.5494647,5.2611365,2.7179255,9.880104,11.476662,10.245036,10.609973,-1.987355,2.873909,8.620519,4.75367,1.2141273,8.884003,5.9374237,1.0657568,12.018523,0.44530866,5.842796,4.261791,4.104584,2.3448226,-1.0417317,4.7235537,12.607852,4.7158365,7.906496,2.3558939,0.32813257
TCGA-69-7973-01,7.8872957,10.51658,6.1713643,3.5247443,4.394389,5.250096,2.668411,9.71045,11.413455,9.713815,9.999172,-1.254407,2.6009552,8.481023,4.9295893,1.3698295,9.001392,5.6078405,1.1705123,11.407893,0.5603035,5.6395154,4.0788345,3.745672,2.4857986,-0.47499612,4.567627,12.431387,5.143529,7.9058776,2.344332,0.9569147
TCGA-50-8457-01,8.26365,9.936827,6.898205,3.047698,3.9646084,4.8192754,1.938679,10.123175,11.788297,9.677111,10.28642,-1.7497634,2.6692016,8.814304,4.5920978,1.0231957,8.774648,5.617809,0.86323255,11.022894,0.27925533,5.8325257,3.7576396,3.056545,3.1049602,-1.0451034,4.0915017,12.649304,5.0076323,7.6074657,2.653935,0.7640642
TCGA-64-1676-01,7.469729,10.439223,6.4302506,3.177235,4.4402237,5.421839,2.6654513,9.987675,11.319891,9.649907,10.184791,-1.6144365,2.8417976,8.840289,4.863227,1.7371588,9.259651,5.7832174,1.0754609,11.365546,0.64759874,5.7650313,4.2187834,3.6885364,2.4948094,-0.45541066,4.299247,12.647241,5.1275396,7.663765,2.4545794,0.82200176
TCGA-62-8399-01,7.679891,10.583643,6.8570404,2.9708571,4.1321216,5.18131,2.291294,9.986083,11.243557,9.228849,9.78909,-1.3434632,2.4015267,8.88757,4.5278454,1.7052698,9.15197,5.3447785,1.2038147,11.194656,0.4908705,5.785662,4.078666,3.280409,2.7054443,-0.19814904,3.8026147,12.548679,5.2723455,7.6243157,2.6262052,1.1174356
TCGA-55-8514-01,7.832059,9.949033,6.215723,3.4296427,4.500078,5.1153893,2.6798587,9.957283,11.736092,10.351138,10.796503,-2.184759,3.0166843,8.6224375,4.727778,0.90605855,8.849054,6.071449,0.85416645,11.806791,0.35258877,5.896574,4.0906177,4.1036367,2.3888328,-1.2108928,4.6733546,12.736293,4.572239,7.9382477,2.2851827,0.29045406
TCGA-44-6146-01,8.185807,9.863322,7.2273927,2.7667627,3.8897505,4.8513203,1.7530186,10.356427,11.7162695,9.545676,10.329238,-1.9671096,2.6488726,9.077942,4.4274974,1.1938443,8.821819,5.5804386,0.822675,11.01484,0.31549364,5.9558706,3.822055,2.82336,3.230069,-1.1120397,3.8125927,12.783529,5.014292,7.414098,2.751094,0.7147548
TCGA-97-7941-01,8.237907,9.897695,7.1006,2.8715851,3.9763086,4.7738485,1.8634824,10.2092085,11.799438,9.677935,10.35354,-1.9143032,2.7172544,8.912919,4.550381,1.1083632,8.876232,5.661651,0.8077229,11.051014,0.2795388,5.8286014,3.7586262,2.9361603,3.0411491,-1.0280899,3.8892837,12.757826,4.967034,7.532516,2.7232976,0.775769
TCGA-97-A4M0-01,8.227672,10.025053,6.0810556,3.5705295,4.339749,5.171278,2.5070472,9.842632,11.708446,10.080564,10.414466,-1.7365078,3.0308092,8.604216,5.1745267,1.1191491,8.751708,6.0790734,1.0192862,11.345436,0.46880743,5.6205034,3.8128626,3.6010296,2.557522,-0.9447252,4.765956,12.548703,5.0120974,7.7851586,2.3805006,0.6314116
TCGA-62-8395-01,7.8591876,10.561011,6.742184,2.9234245,4.0222635,5.0861206,1.9875348,10.047909,11.277798,9.284372,9.76468,-1.219596,2.413975,8.971437,4.647226,1.717508,9.070416,5.243555,1.30406,11.379344,0.48367244,5.65425,4.121654,2.8948967,2.9319878,-0.40372032,3.9353354,12.599577,5.3894043,7.437758,2.8980026,1.0943029
