Sample ID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
TCGA-71-6725-01,5.4873466,8.383648,7.293132,2.4764087,9.797626,2.1396835,3.133914,3.6909678,2.645444,5.2312393,9.706015,1.2706343,5.748808,-0.7128602,1.9044185,5.0226088,0.13532846,8.306142,1.4528031,-0.8248455,-0.77542543,8.902095,-5.54227,2.6409905,10.596558,6.1683617,9.87248,8.086412,8.758465,5.9066772,12.668278,3.518681
TCGA-69-7973-01,5.9407434,9.069261,7.4703803,2.2057881,9.878697,2.5764935,2.8692503,4.0918036,2.3021212,5.492569,9.579374,1.0133815,6.0315657,-0.27546564,1.7312204,5.2617335,0.7209053,8.483255,1.6113943,-0.7433146,-0.28244475,8.375805,-5.1208363,2.6616807,10.226386,6.1049767,10.175631,7.953871,8.595901,5.6709814,12.669633,3.4911618
TCGA-50-8457-01,5.993355,8.485084,7.8261056,1.8318754,9.324168,1.6828941,2.8315966,4.1690526,2.2868311,5.6222925,9.722102,1.003429,6.1195955,-0.27840152,0.96953493,5.5993214,0.70932525,9.163872,1.7017863,-0.7273307,-0.06689263,8.2386675,-5.2049465,2.6651514,10.364327,6.5378585,9.451002,8.006793,9.383854,6.2974854,12.740973,3.4738998
TCGA-64-1676-01,5.8695536,9.137892,7.6786046,2.4356055,9.572184,2.3485558,3.2112377,4.0443945,2.5222766,5.5597625,9.37516,1.2309421,6.2950892,0.00859182,1.6188768,4.77207,0.43224004,8.867058,1.9251494,-0.6069848,-0.46793807,8.578612,-4.9801474,3.0260904,10.059692,6.1352825,10.031034,8.206654,8.9152565,6.115672,12.505767,3.5581217
TCGA-62-8399-01,6.236557,9.342975,7.9738746,2.2784328,9.336418,2.4483874,3.0671163,4.2709284,2.4058177,5.726909,9.374211,1.3964769,6.4288464,0.25672442,1.2639368,4.961543,0.9029381,9.114352,1.8245875,-0.45694658,-0.19060071,8.038505,-4.728176,3.090509,9.914766,6.4183064,9.935991,7.8783145,9.084834,6.2693524,12.379116,3.799436
TCGA-55-8514-01,5.394923,8.1732645,7.379814,2.2439187,9.871277,1.7081083,3.0263906,3.7482297,2.636548,5.3878975,9.7916,0.9682482,5.789939,-0.7692605,1.6913463,5.230308,-0.005472244,8.473831,1.63859,-0.9309095,-0.6812018,9.080303,-5.7519727,2.505018,10.6494875,6.190923,9.653894,8.291288,8.994635,5.893054,12.958116,3.299468
TCGA-44-6146-01,6.0957947,8.432649,7.9474225,1.8053695,9.112034,1.5156732,2.8750494,4.1804214,2.270239,5.6300473,9.681837,1.0908266,6.253561,-0.096439034,0.7617535,5.6006413,0.77503663,9.431759,1.8150332,-0.67766863,0.018041117,8.113594,-5.1022496,2.788274,10.354744,6.6610312,9.274765,8.029944,9.627114,6.5812364,12.625622,3.507571
TCGA-97-7941-01,6.0304627,8.5331955,7.8041024,1.7210681,9.326385,1.7071944,2.8514907,4.150238,2.1635137,5.653949,9.677282,0.9547596,6.1911807,-0.1649559,0.79360384,5.595919,0.7123958,9.299464,1.798672,-0.7625522,-0.019957475,8.212387,-5.145591,2.6719556,10.4256115,6.5612984,9.411935,8.056057,9.479161,6.4437327,12.704944,3.3834176
TCGA-97-A4M0-01,5.666012,8.624694,7.2429056,2.1097345,9.597964,2.1246932,2.7433603,3.9945443,2.2186902,5.3183007,9.673485,0.90477854,5.566253,-0.8433039,1.6435635,5.565215,0.23261943,8.605262,1.5434905,-0.8605281,-0.36996394,8.725137,-5.260104,2.596281,10.404931,6.041949,9.922048,8.237604,8.667999,5.7029037,12.820048,3.328809
TCGA-62-8395-01,6.3006783,9.182395,7.759713,2.113141,9.174695,2.4449673,2.9882977,4.1843514,2.1435792,5.4852567,9.421364,1.3858924,6.3328834,0.21239999,1.1177653,5.1933784,1.063136,9.086501,1.7831006,-0.58201146,-0.064385444,7.8227005,-4.640391,2.9976752,10.181425,6.486145,9.860091,7.7907906,9.060632,6.537631,12.236818,3.7396817
