Sample ID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
TCGA-71-6725-01,5.4631853,9.035961,10.257793,5.4376435,4.651914,5.8554716,8.561893,-1.958954,5.652926,-3.2122061,3.6336167,6.643238,-0.043110184,10.535142,-1.9458202,-2.464964,5.803234,8.3837185,3.085227,-2.135666,5.048503,6.7244844,2.5278623,6.024557,0.49274623,2.3727756,5.2723055,-1.6104685,0.114683315,0.32477137,4.5242844,1.9559432
TCGA-69-7973-01,5.660911,9.475764,10.00625,5.592382,4.447844,5.60881,8.4161825,-2.0468001,5.1907024,-3.0351253,3.656757,6.634805,0.36814424,10.2225275,-1.4428915,-2.5351317,5.5805116,8.383907,3.1591213,-1.5599571,4.598706,6.4572983,2.683469,6.0174875,1.0260271,2.9126446,5.5352197,-1.280583,0.09899233,0.8032445,5.0856695,2.3484678
TCGA-50-8457-01,6.1534944,8.827236,10.341008,5.2767887,5.0563126,5.739715,8.38818,-2.1229444,5.4364686,-2.680589,3.3656611,6.1761813,0.96114093,10.048568,-1.9139255,-1.9602606,5.621591,7.674185,3.397223,-2.0927432,4.3679276,6.213215,2.1693983,5.885377,1.4970806,2.4566886,5.1431727,-1.3795823,0.35671735,1.1199422,4.689121,2.6781433
TCGA-64-1676-01,5.2535133,9.634069,10.455318,5.23421,4.235349,5.835284,8.200268,-1.9139675,5.5099154,-3.4371173,3.2379093,6.915757,0.61259544,10.510195,-1.5958557,-2.317846,5.634513,8.113575,3.371345,-1.8298124,4.480075,6.2188225,2.8033557,5.8578973,1.1225841,2.891361,5.118005,-1.2945329,0.0067811483,0.93109435,4.957478,2.2376416
TCGA-62-8399-01,5.4093175,9.631293,10.595338,5.639,4.5150924,5.5073104,8.016208,-2.203529,5.4959073,-3.3393009,3.2339616,6.779069,0.9632621,10.29586,-1.4770361,-1.9950583,5.794141,7.8510647,3.4973032,-1.6682396,4.204714,5.973727,2.7133546,6.0045614,1.5439095,3.074477,5.179159,-1.0929259,0.247671,1.5835955,5.0728073,2.9381332
TCGA-55-8514-01,5.8614545,8.749477,10.169418,5.167107,4.7803884,5.9164,8.727031,-1.9910609,5.6942315,-2.9234424,3.6919103,6.3709636,0.15114255,10.615496,-2.0430834,-2.367604,5.750101,8.294529,3.0569572,-2.085137,4.8859787,6.679698,2.4033935,5.9389505,0.38242278,2.3035445,5.33245,-1.8679625,0.041235268,0.25184602,4.3969607,1.8943398
TCGA-44-6146-01,6.135077,8.827773,10.484943,5.312782,5.1125636,5.7069125,8.25146,-2.1230557,5.5763826,-2.7495172,3.1476123,6.170981,1.278786,10.096966,-2.0242267,-1.7959464,5.6716423,7.334465,3.508517,-2.2306726,4.145634,5.9774237,2.1403377,5.7786384,1.7579488,2.3393176,4.9332037,-1.305325,0.40317225,1.3774108,4.6582665,2.8673182
TCGA-97-7941-01,6.1114364,8.781162,10.329839,5.2534595,4.9681973,5.7114625,8.364405,-2.0209985,5.489833,-2.7780664,3.1937907,6.2804375,1.1746247,10.140193,-1.9666154,-2.0080698,5.6346693,7.517599,3.4265132,-2.2187016,4.230956,6.072587,2.24942,5.791863,1.6268793,2.3828876,5.0354543,-1.329308,0.31224427,1.2137424,4.683688,2.7199247
TCGA-97-A4M0-01,5.977182,8.967171,9.885263,5.6208863,4.73871,5.8888106,8.598715,-1.9036815,5.192115,-2.7479239,3.6975918,6.47409,0.14660347,10.271718,-1.7532974,-2.6471694,5.626448,8.375809,2.941787,-1.8454758,4.7150207,6.492075,2.6697013,5.87001,0.93400717,2.2475662,5.4888725,-1.3886132,-0.032645945,0.66590714,4.77652,2.2549758
TCGA-62-8395-01,5.414851,9.478899,10.424495,5.6585546,4.6091304,5.405146,8.098324,-2.0985644,5.309552,-3.239553,3.1439085,6.7974,0.97064346,9.997004,-1.5187519,-2.1417968,5.700349,7.717745,3.5282645,-1.9947125,4.281353,6.0703506,2.530273,6.029618,1.8613856,2.9278753,5.1328816,-0.88065803,0.41272324,1.485834,5.055088,2.9935849
