Sample ID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
TCGA-71-6725-01,11.490409,8.888524,9.606928,3.3888445,0.07513847,11.319698,6.6515975,5.0376406,4.851792,4.965257,3.1652622,4.181068,0.9460461,5.9552674,-0.19801512,6.8916073,3.9782016,10.060373,0.9357208,4.916571,3.7648904,6.5488095,4.5287104,0.53783715,2.0949888,8.456921,11.29123,6.167844,7.180026,9.105381,9.708436,-0.054039817
TCGA-69-7973-01,11.558422,9.095089,9.836394,3.329154,0.4165782,10.842512,6.5594134,4.918317,5.00623,5.1754785,2.5376558,4.0244465,0.63278687,5.7302074,-0.15511967,6.968316,3.7167828,9.482029,0.9453412,4.7860274,3.850533,6.5506816,4.4374638,0.5395713,2.3525023,8.030194,10.686348,6.1490173,6.486723,8.702544,9.565548,0.6338766
TCGA-50-8457-01,12.0003,8.382099,10.233984,3.609524,0.84145653,10.905024,7.1905193,4.6010485,4.732837,5.0060887,2.9479759,4.5416527,0.93902034,5.788581,0.2843336,6.3729553,3.8250003,9.434052,0.60143507,5.3154664,3.3783247,6.226285,4.0394053,0.9976123,2.5310018,8.437182,11.214571,6.338442,7.061607,8.186091,9.094292,0.922172
TCGA-64-1676-01,11.58718,8.703291,9.9123,3.2226403,0.4317713,11.049004,6.8719893,5.195159,5.11543,4.745619,2.728971,4.2653456,0.81581944,5.6644344,0.034997217,6.9034967,3.4217637,9.46331,0.69487476,4.8934655,4.01018,6.49306,4.47364,0.9139448,2.3039472,7.8654456,10.757356,6.1543007,6.702485,8.90418,9.609723,0.55759394
TCGA-62-8399-01,11.596572,8.792114,10.183164,3.1773887,0.72928417,10.770188,7.2028294,4.9771543,4.9360666,4.7833257,2.6938736,4.2374387,0.73518205,5.4912963,0.1362393,6.834467,3.003089,9.111848,0.3972206,4.8516283,3.954294,6.2585745,4.113749,1.3430941,2.589544,7.74707,10.675427,6.002471,6.406048,8.433799,9.469027,1.167499
TCGA-55-8514-01,11.659014,8.693685,9.705341,3.5537186,0.10148393,11.445727,6.6232085,4.8941617,4.9150987,5.2286186,3.260355,4.3626685,1.0346028,6.11767,-0.11356299,6.8051925,4.340106,10.019545,0.89235383,5.242611,3.527886,6.5115867,4.516079,0.5551617,2.197731,8.580088,11.357856,6.399263,7.4028525,9.07436,9.618722,0.01218396
TCGA-44-6146-01,12.082872,8.144896,10.463023,3.6010532,1.0101391,10.9737625,7.5248847,4.641369,4.766387,4.8417654,3.0168157,4.719612,0.96807384,5.742108,0.42533013,6.189107,3.5834236,9.33073,0.33595964,5.423204,3.4232852,6.0156617,3.9880517,1.2535213,2.5808332,8.317798,11.232043,6.3950453,7.150375,8.028394,9.010135,1.0438365
TCGA-97-7941-01,12.064468,8.270316,10.404463,3.6126094,0.9113793,10.978086,7.3703218,4.637154,4.744343,4.9346437,2.9199588,4.620848,0.90029866,5.7628484,0.31565532,6.2579546,3.6893804,9.400406,0.42943645,5.344016,3.4037848,6.1230755,3.9672549,1.0941046,2.507287,8.392185,11.19997,6.3837366,7.0722194,8.075672,9.034936,0.99893725
TCGA-97-A4M0-01,11.930954,8.66526,9.839592,3.601983,0.30847198,11.112545,6.5257654,4.8053803,4.8759956,5.1827807,2.5545757,4.2229614,0.81420773,5.845985,0.00011793851,6.5707088,4.3046556,9.720406,0.966588,5.0342917,3.4752815,6.7030525,4.236339,0.3235467,2.261342,8.436391,11.129464,6.119199,6.893326,8.843593,9.405558,0.22689502
TCGA-62-8395-01,11.770016,8.714956,10.234296,3.2377565,0.9190472,10.603322,7.2502065,4.868895,4.694293,4.533959,2.5930922,4.226616,0.6290701,5.418262,0.20358881,6.568649,3.0733373,9.187139,0.4839466,4.738557,3.8117423,6.290149,3.924104,1.1689503,2.5056012,8.008592,10.8399,5.9474497,6.4631433,8.124622,9.214246,1.1933788
