Sample ID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15
TCGA-71-6725-01,14.087897,9.907037,7.8545923,-1.3885406,10.462898,14.186449,4.669973,8.301805,4.8375926,-0.19113328,4.8558917,-2.5607634,7.6982417,8.445325,-0.9537092,-0.828143
TCGA-69-7973-01,14.063336,10.602951,8.2720995,-0.63932395,10.049746,13.982798,4.7515564,9.013484,4.7946033,-0.36464608,5.0958824,-2.5287333,8.652875,7.957241,-0.35705048,-0.5191852
TCGA-50-8457-01,13.534366,10.150712,7.4695096,-0.2624309,10.115675,13.6777725,5.4405236,8.187981,4.731042,-0.32956332,4.7269297,-1.2986641,7.551568,7.5026793,0.26911473,-0.69256884
TCGA-64-1676-01,13.632713,10.808396,8.247918,-0.34754717,10.004411,13.753555,4.7213216,8.379261,4.633129,-0.61215365,5.2728004,-2.530556,7.962231,8.329426,-0.31802368,-0.4337376
TCGA-62-8399-01,13.345729,11.019677,8.590118,0.05109189,9.666736,13.5429125,4.9627876,8.331123,4.31805,-0.9598391,4.807222,-1.9303119,8.328566,8.176567,0.12042397,-0.45902795
TCGA-55-8514-01,14.037413,9.54272,7.615588,-1.5438023,10.830976,13.940893,4.4756784,8.250169,4.8982987,-0.14137746,5.1244917,-2.3890674,7.395489,8.136915,-0.68406934,-0.8941279
TCGA-44-6146-01,13.302457,10.295311,7.509757,0.040781196,9.982857,13.608471,5.5871296,7.8185487,4.581724,-0.5745084,4.6502976,-0.9555611,7.250694,7.494265,0.44711167,-0.79490876
TCGA-97-7941-01,13.48733,10.125228,7.5419993,-0.21041489,10.114958,13.597894,5.354195,8.122484,4.6101856,-0.44381797,4.744197,-1.2538056,7.4557805,7.4419284,0.31899878,-0.7531554
TCGA-97-A4M0-01,14.271531,10.040141,7.514399,-0.8369458,10.665175,14.063031,4.862135,8.672236,5.341425,-0.09076373,5.04931,-2.0337458,8.108418,7.898084,-0.4597797,-0.46170726
TCGA-62-8395-01,13.500929,11.092429,8.2323065,0.21413612,9.525705,13.839888,5.4697223,8.36395,4.532128,-0.6977157,4.539616,-1.6817762,8.217461,7.9764857,0.0657341,-0.39814112
TCGA-86-7711-01,14.258433,9.96193,7.5417643,-1.2718673,10.599192,14.111717,4.7129626,8.731193,5.131961,0.16024183,5.2317433,-2.6536524,7.870449,8.100813,-0.7574103,-0.48024756
TCGA-J2-A4AD-01,13.79459,9.910953,7.506132,-0.89867425,10.335107,13.908053,5.1390476,8.160376,4.817565,-0.1200014,4.8038263,-1.9619514,7.436499,7.934242,-0.43584156,-0.6879363
TCGA-17-Z042-01,12.8888,9.969297,7.5009584,-0.8658889,11.339335,12.385355,3.064975,7.415358,4.2606993,-0.79101336,6.4164524,-3.2836423,7.193688,8.407789,-0.48826462,-0.5105259
TCGA-78-7220-01,14.201339,10.580017,8.311143,-1.0140746,9.982552,14.469448,4.694408,8.833711,4.795175,-0.25946298,5.030002,-3.2361307,8.488577,8.514272,-1.1371751,-0.70400506
TCGA-17-Z017-01,13.016556,9.818175,7.4371357,-0.89309,11.330218,12.342001,3.051945,7.369726,4.243949,-0.826014,6.468321,-3.400087,7.147407,8.406449,-0.4863468,-0.5095244
TCGA-86-8279-01,14.333811,9.874817,7.652515,-1.4054959,10.660191,14.25245,4.6503525,8.671312,5.221524,0.063036025,5.0912523,-2.7351148,8.034787,8.259443,-0.94959563,-0.57804304
TCGA-05-4430-01,14.234961,11.087694,8.599041,-0.49780935,9.955758,13.85957,4.3257203,8.95794,4.6837893,-0.7444581,5.078724,-2.672072,8.794195,8.58181,-0.5973018,-0.31374165
TCGA-99-8028-01,13.504293,10.460082,7.9855313,-0.22452864,9.899875,13.861918,5.3595114,8.408679,4.5834894,-0.44863936,4.7379136,-1.712603,8.040622,7.587082,0.115058795,-0.7143018
TCGA-05-5425-01,13.256104,11.110975,8.46697,0.19326459,9.5466175,13.625896,5.23632,8.101704,4.348552,-0.9633198,4.584196,-1.6709588,8.08027,8.288475,0.10113795,-0.40568855
TCGA-44-6776-01,13.2742605,10.587861,8.177898,-0.047087014,9.690385,13.691197,5.3327737,8.271798,4.2097864,-0.6768928,4.54815,-1.6486268,7.972787,7.675113,0.16118178,-0.7661843
TCGA-62-A46S-01,13.587001,11.186261,8.543357,0.08095039,9.481776,13.745756,5.131593,8.740695,4.5172935,-0.7180924,4.7573934,-2.1793323,8.702449,8.032507,-0.028949032,-0.25140968
TCGA-95-7947-01,13.602367,10.023944,7.4488263,-0.3935214,10.298904,13.618144,5.3524685,8.31742,4.9069395,-0.22811604,4.794695,-1.3019438,7.7081175,7.429637,0.27294463,-0.5523459
TCGA-17-Z048-01,12.941206,9.877257,7.5119567,-0.7837379,11.337198,12.360313,3.1421895,7.4163065,4.1970854,-0.9041734,6.3775167,-3.37935,7.1431813,8.439312,-0.5152267,-0.54753643
TCGA-17-Z030-01,12.871874,9.967581,7.535696,-0.79929024,11.3039465,12.345888,3.1232293,7.381255,4.1658535,-0.85809433,6.380469,-3.3283398,7.2248178,8.455871,-0.48111713,-0.4913987
TCGA-78-7147-01,13.844431,10.533734,8.567893,-0.99904567,9.995218,14.403744,4.8264384,8.664651,4.7504745,-0.37554327,4.874992,-3.2390401,8.611414,8.511659,-0.95936394,-0.65976745
TCGA-55-8616-01,14.2091255,9.690718,7.565265,-1.4656614,10.731365,14.073388,4.469147,8.392731,4.996058,-0.06335778,5.0949593,-2.4914992,7.570145,8.214766,-0.82181114,-0.7854778
TCGA-44-2656-01,14.002696,9.924556,8.003804,-1.4845293,10.46212,14.083798,4.553225,8.391411,4.864961,-0.21830238,4.9383993,-2.7359326,7.8337054,8.490174,-0.9099637,-0.70782924
TCGA-50-5932-01,13.408719,10.8447,8.293634,-0.26331985,9.590957,13.912725,5.329916,8.224884,4.498157,-0.555893,4.5990796,-2.2745638,8.074285,8.348445,-0.39159256,-0.4332031
TCGA-86-8668-01,13.533938,9.953937,7.4699965,-0.40057585,10.327087,13.564812,5.18239,8.002838,4.704392,-0.3970644,4.855506,-1.3290234,7.293395,7.497282,0.15652639,-0.7185093
TCGA-99-AA5R-01,13.331436,10.3075905,7.6760187,-0.021025853,10.021717,13.531553,5.414729,8.005198,4.6107383,-0.53882354,4.76282,-1.2407893,7.50371,7.4830613,0.3343645,-0.6200298
TCGA-73-A9RS-01,14.191811,10.405265,8.22853,-1.1093272,10.084593,14.409792,4.692131,8.84767,4.847966,-0.18148732,5.0694246,-3.2056718,8.448593,8.373173,-1.0613693,-0.6981914
TCGA-44-6774-01,13.253373,10.183117,7.578175,-0.06762232,10.064804,13.500787,5.466371,7.8519993,4.550695,-0.5648296,4.7065253,-1.0608954,7.3117895,7.461388,0.44032827,-0.74995196
TCGA-97-7546-01,13.377589,10.672013,8.118749,0.051918514,9.669018,13.663327,5.331749,8.36646,4.3164754,-0.69012785,4.6016455,-1.6071745,8.051575,7.661421,0.25968838,-0.67185074
