Sample ID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15
TCGA-71-6725-01,10.006454,11.941768,6.636575,15.045816,-4.4482365,-3.3739653,1.4944998,-0.51077,2.1548185,-3.1838806,-1.3104913,3.4567068,-3.2681084,-2.0409365,6.6345997,12.466812
TCGA-69-7973-01,9.924485,12.504148,5.905672,14.780189,-3.489004,-2.8890147,1.4521838,-0.6070849,2.6964023,-2.947537,-1.500306,3.2561774,-2.9891992,-1.2793331,6.0710754,12.371072
TCGA-50-8457-01,9.655243,11.295282,6.442589,14.114748,-3.5491743,-2.162215,1.9603317,-1.2686626,2.9053478,-2.8698595,-0.94071937,4.1319914,-3.2731514,-1.7091433,6.1092877,11.691802
TCGA-64-1676-01,9.740763,12.573272,6.4453044,14.48142,-3.6982162,-3.3034623,1.320095,-0.7141948,3.2069428,-3.1473389,-1.6593863,3.9085772,-2.830633,-1.529937,6.1064734,12.321919
TCGA-62-8399-01,9.623359,12.346547,6.371983,13.931171,-3.1310036,-2.7760246,1.0522288,-1.0258473,3.8133352,-3.2840748,-1.599885,3.9780629,-2.984887,-1.1621218,6.1337705,12.078068
TCGA-55-8514-01,9.788926,11.725459,6.528123,15.205694,-4.5511703,-3.1465974,1.6677445,-0.6395554,2.1479924,-3.187272,-1.3740723,3.5489054,-3.4194221,-2.6223738,6.662151,12.449747
TCGA-44-6146-01,9.602404,11.195112,6.8185997,13.779342,-3.5882165,-2.0277145,1.9012208,-1.4554931,3.319494,-2.9607215,-0.9713738,4.518423,-3.324888,-1.578945,6.1515074,11.446001
TCGA-97-7941-01,9.6417055,11.267506,6.597248,14.011892,-3.5099952,-2.106749,1.9534316,-1.4273447,3.0561163,-2.9127944,-0.9737361,4.334136,-3.2987351,-1.631114,6.025072,11.59933
TCGA-97-A4M0-01,9.807115,11.850359,6.2081265,15.237284,-4.1429443,-2.893774,2.0404775,-0.8122688,2.1219668,-2.9351912,-1.4638102,3.6314046,-2.8070085,-1.8000418,6.0571933,12.279477
TCGA-62-8395-01,9.846601,12.114579,6.453395,13.757992,-3.0809996,-2.5760157,1.3928457,-1.0607245,3.553387,-2.9565847,-1.1833404,4.030985,-2.9943926,-0.7924672,5.894818,11.848261
TCGA-86-7711-01,9.723524,12.008242,6.3267875,15.344703,-4.3624706,-3.0232298,2.0805855,-0.3326567,2.1364865,-2.8505924,-1.4917226,3.296729,-3.02766,-2.089884,6.4317822,12.520649
TCGA-J2-A4AD-01,9.85384,11.49446,6.659408,14.655865,-4.1774673,-2.7129512,1.9708925,-0.8578573,2.464459,-2.9161248,-1.0346404,3.8397033,-3.3754709,-1.9852542,6.3909955,12.049722
TCGA-17-Z042-01,9.518971,12.243664,6.3768735,15.075582,-4.001125,-4.6284184,0.33345607,-0.8637286,3.6638393,-4.048061,-2.1437135,3.795117,-3.0497012,-3.6341932,6.336664,13.723755
TCGA-78-7220-01,10.426931,12.900141,6.3924932,15.176284,-4.143998,-3.6361701,1.3264755,-0.09993184,2.4522808,-2.9233687,-1.6574179,3.0878298,-3.069484,-1.0553527,6.189812,12.65162
TCGA-17-Z017-01,9.546033,12.273882,6.545596,14.993668,-3.9660745,-4.6580806,0.421622,-0.8172278,3.6267672,-4.051209,-2.1385405,3.8532364,-3.0699022,-3.7330935,6.480705,13.696077
TCGA-86-8279-01,9.956008,12.020348,6.3385777,15.390067,-4.487986,-3.2677796,1.9022461,-0.30520537,1.9600247,-2.9274087,-1.413129,3.2363417,-3.0385964,-1.9915532,6.4889736,12.573235
TCGA-05-4430-01,9.834803,12.920217,6.010056,14.7014475,-3.3716385,-3.2737129,0.8477993,-0.65483665,2.896042,-3.3555834,-1.7774947,3.1604738,-2.8057592,-0.9953285,6.163423,12.537331
TCGA-99-8028-01,9.903674,11.835634,6.358266,14.222572,-3.489643,-2.3507855,1.7021731,-1.0399841,3.2820811,-2.9211683,-1.3052286,3.9812367,-3.273376,-1.3051012,6.0185323,11.877477
TCGA-05-5425-01,9.658436,12.148277,6.6906395,13.648886,-3.1467137,-2.7619312,1.1169293,-1.0745869,3.843462,-3.1919065,-1.3446007,4.166934,-2.9999294,-0.9790813,6.1787353,11.860069
TCGA-44-6776-01,9.945989,11.860302,6.5177064,13.947035,-3.3073618,-2.3894553,1.4194196,-1.1276127,3.7195938,-3.0411744,-1.3422371,4.1173935,-3.4441035,-1.2232217,6.010757,11.905177
TCGA-62-A46S-01,9.935913,12.474106,6.0501847,13.996644,-2.9398668,-2.7280228,1.234385,-0.8589288,3.5143404,-2.9795084,-1.3830316,3.670954,-2.9774854,-0.88217103,5.8377,12.157896
TCGA-95-7947-01,9.514509,11.274369,6.2679625,14.322031,-3.6824536,-2.124789,2.2034643,-1.2614073,2.7338412,-2.9209,-1.0907977,4.1643972,-2.939474,-1.7568194,6.0829763,11.702309
TCGA-17-Z048-01,9.535185,12.343428,6.5322123,14.968303,-3.9264581,-4.5943136,0.35683978,-0.805125,3.6111271,-3.987779,-2.1126635,3.8560307,-3.1353943,-3.6322327,6.4281945,13.715034
TCGA-17-Z030-01,9.515788,12.35198,6.4621096,14.939295,-3.9362178,-4.5369,0.38724092,-0.7904989,3.6791115,-4.017861,-2.0746741,3.8612483,-3.0353155,-3.6060846,6.3794475,13.7623625
TCGA-78-7147-01,10.372579,12.687538,6.0526786,15.022124,-4.0993633,-3.6746674,1.1201987,-0.10899564,2.88164,-3.0821948,-1.5822358,3.2018125,-2.9625962,-1.0225487,6.3903227,12.748513
TCGA-55-8616-01,9.810219,11.866272,6.587856,15.20333,-4.4938636,-3.1172488,1.7999933,-0.5025389,1.9903116,-3.0347254,-1.3293989,3.3971,-3.2749922,-2.2432055,6.6416945,12.408556
TCGA-44-2656-01,9.988978,12.052,6.441968,14.926531,-4.364167,-3.4792168,1.4157832,-0.33159962,2.256271,-3.152123,-1.2416029,3.3698947,-3.1687484,-1.9804584,6.715505,12.53661
TCGA-50-5932-01,10.013275,12.240922,6.625703,13.988889,-3.5396845,-3.1188943,1.3490174,-0.620144,3.4646192,-2.9859533,-1.2011456,3.931025,-3.012553,-1.0225757,6.174849,12.137451
TCGA-86-8668-01,9.522934,11.209939,6.671793,14.244466,-3.8538961,-2.2408922,1.9953004,-1.3616337,2.9155884,-3.0192406,-1.0488654,4.3141575,-3.3216383,-2.0486553,6.222275,11.729951
TCGA-99-AA5R-01,9.570197,11.399099,6.6891837,13.971775,-3.5752075,-2.0772247,1.8802671,-1.4344718,3.2558327,-3.0229096,-1.154645,4.4753428,-3.2400727,-1.6344976,6.093165,11.513611
TCGA-73-A9RS-01,10.364767,12.788521,6.3360844,15.225261,-4.1674933,-3.5622475,1.3883004,-0.12656394,2.3871882,-2.9101732,-1.6230236,3.061692,-3.1115694,-1.2206622,6.2396393,12.65971
TCGA-44-6774-01,9.501172,11.153954,6.6644564,13.804443,-3.5278463,-2.174997,1.8791118,-1.4241832,3.3107636,-3.0174031,-0.9292514,4.4958243,-3.3128557,-1.8072442,6.162375,11.5836735
TCGA-97-7546-01,9.901156,11.788698,6.385978,13.902928,-3.1905582,-2.3271616,1.4885875,-1.158878,3.5337868,-2.9879065,-1.2042063,4.037722,-3.3489225,-1.2002494,5.969106,11.869907
TCGA-55-7724-01,9.748194,11.318913,6.826889,14.788431,-4.370352,-2.605717,2.0156465,-1.0154759,2.36835,-2.982672,-1.0871773,3.9738605,-3.5539923,-2.319195,6.451361,11.993341
TCGA-86-8076-01,9.570918,11.274177,6.5581026,13.995223,-3.4859052,-2.1397622,1.989967,-1.4389421,3.0173519,-2.8829215,-0.91385394,4.3386045,-3.2253206,-1.707207,6.005703,11.615919
TCGA-50-5942-01,9.945347,11.920109,6.540451,13.86988,-3.2411604,-2.475932,1.3650665,-1.0707713,3.723604,-3.0152347,-1.2863526,4.0800705,-3.3692822,-1.1167113,6.027543,11.910144
TCGA-49-AAQV-01,9.8262205,11.963303,6.5606537,13.838625,-3.2324324,-2.5645208,1.571042,-1.0667948,3.376942,-2.8751578,-1.0928633,4.092936,-2.9883254,-0.88353705,5.9128866,11.790235
TCGA-78-7158-01,9.766972,12.269443,6.4332356,13.666824,-2.951444,-2.6613019,1.1568068,-1.0941877,3.7662868,-3.107045,-1.3155881,4.0418324,-2.9588218,-0.7765072,5.9254317,11.910509
TCGA-49-4507-01,10.4531355,12.727971,6.549207,14.779609,-3.9697917,-3.380794,1.3995982,-0.24613759,3.0964997,-2.8819528,-1.6263924,3.541233,-3.111914,-0.76640594,6.0606837,12.417517
TCGA-44-7659-01,9.501359,11.331513,6.4170523,14.15978,-3.7385967,-2.0986304,1.9818982,-1.2682658,3.1762257,-3.1085567,-1.2505552,4.2826667,-3.1086116,-1.8458079,6.2553835,11.687908
TCGA-86-7701-01,9.798355,11.829884,6.5140977,15.294585,-4.364769,-2.7573273,1.9911468,-0.896351,1.8348105,-2.9343097,-1.3143151,3.4748333,-3.3817356,-2.2836192,6.3770404,12.161623
TCGA-49-4505-01,10.233749,12.903722,6.6203666,14.861974,-3.8954291,-3.5359194,0.90942246,-0.26988685,3.4197628,-3.2361603,-1.9711868,3.4334168,-3.2296863,-1.0639257,6.246986,12.718401
TCGA-55-8512-01,9.399614,11.434654,6.773471,13.819098,-3.4915392,-2.1759858,1.801518,-1.5911671,3.4018462,-3.1018214,-1.161674,4.669652,-3.107506,-1.6612043,6.023515,11.499907
TCGA-97-8552-01,9.681453,12.00951,6.417287,15.257547,-4.355215,-3.4637856,1.5742998,-0.58497393,2.4078345,-3.2655132,-1.6561582,3.6537054,-2.8985524,-2.360149,6.404505,12.67848
TCGA-L9-A743-01,9.790629,12.043875,6.3029675,15.320202,-4.3431544,-3.0133805,2.0093393,-0.3140826,2.18497,-2.844108,-1.4850487,3.2509189,-3.1283588,-2.0795152,6.45232,12.522326
TCGA-44-2665-01,9.56298,11.311811,6.5072875,13.992038,-3.7057052,-2.0761573,1.8634057,-1.2347766,3.3642972,-3.1622937,-1.2103314,4.303802,-3.2896287,-1.8466698,6.3634415,11.66823
TCGA-78-8648-01,10.355122,12.701249,6.1658106,14.832738,-3.6995175,-3.2656596,1.1082809,-0.3819274,3.165225,-3.0062745,-1.6599936,3.2503004,-3.1894248,-0.8812219,6.104265,12.587712
TCGA-17-Z060-01,9.593405,12.217855,6.4843345,14.883486,-3.8682694,-4.4219346,0.44784367,-0.7936385,3.534066,-3.9775057,-2.0396397,3.8409786,-3.1763995,-3.4167354,6.423866,13.664916
TCGA-17-Z018-01,9.498138,12.251851,6.4154367,14.924539,-4.007672,-4.7147856,0.281252,-0.835321,3.6468215,-3.9191036,-2.1794662,3.8096805,-3.1786623,-3.7391753,6.4863157,13.653685
TCGA-53-7626-01,10.176904,12.479533,6.8588133,14.502805,-3.7976942,-3.072606,1.184939,-0.62578964,3.282207,-3.1302657,-1.6836762,3.723246,-3.334595,-0.95879537,6.1673326,12.236755
TCGA-49-AAR4-01,10.233939,12.310263,6.7508583,14.085371,-3.5119095,-2.9109704,1.3315693,-0.67059463,3.6438074,-2.880663,-1.3518388,3.9128232,-3.3081746,-0.76993734,6.0464444,12.059532
TCGA-MP-A4SY-01,9.942163,12.415211,6.7175984,14.298857,-3.598703,-3.0056086,0.96798885,-0.82483953,3.8340669,-3.3480484,-1.7991041,3.960744,-3.317205,-1.2022719,6.2130604,12.297397
TCGA-53-7624-01,10.423346,12.918719,6.4536905,15.027399,-3.9937015,-3.5524619,1.2739267,-0.079327725,2.6552098,-2.8980422,-1.6535902,3.1015706,-3.197467,-1.0928527,6.1887784,12.6711
TCGA-78-7143-01,10.188183,12.800399,6.522352,15.122643,-4.1050663,-3.6333466,1.1496942,-0.25198388,2.427608,-3.1700726,-1.7554547,3.151493,-3.0237072,-1.2050765,6.3049006,12.650788
TCGA-17-Z001-01,9.577219,12.191817,6.4217253,14.955407,-3.9645731,-4.6478024,0.3379296,-0.8474389,3.6260962,-4.0886517,-2.0939188,3.8449013,-3.0417933,-3.7514586,6.4246864,13.8673115
TCGA-55-8096-01,9.825574,11.929136,6.7480574,15.354657,-4.6587925,-3.1128504,1.873235,-0.4223241,2.0320945,-2.9881895,-1.4413476,3.4125493,-3.431536,-2.3358564,6.6495543,12.410575
TCGA-86-6562-01,9.557156,11.717963,6.525806,15.047611,-4.340281,-3.0318158,1.8535049,-0.6116889,2.595686,-3.097955,-1.500718,3.711537,-3.2259347,-2.5767598,6.497483,12.529709
TCGA-75-6211-01,10.130129,12.856959,6.223851,14.542471,-3.7307606,-3.621455,1.0642633,-0.30313084,3.4385555,-3.1192744,-1.6270256,3.5786982,-2.8713095,-1.1258962,6.2356277,12.58539
TCGA-44-6779-01,10.177856,12.737256,6.782466,14.621313,-3.8397276,-3.3729303,0.96224326,-0.4173697,3.489668,-3.245005,-1.8462377,3.6273537,-3.2716422,-1.0280383,6.2611227,12.503894
TCGA-75-7030-01,9.894887,12.873269,6.194682,14.527594,-3.5466585,-3.4052668,1.0335387,-0.5156038,3.5255952,-3.2317774,-1.7858623,3.65638,-2.8840072,-1.35306,6.159637,12.555249
TCGA-44-8117-01,9.9016,12.01417,6.4911556,15.195561,-4.518249,-3.3341243,1.6362636,-0.29092538,1.9942672,-3.064781,-1.3040314,3.2622647,-3.2509494,-2.1617198,6.7434554,12.5404625
TCGA-49-4512-01,10.238882,12.901771,6.5261054,15.086679,-3.9838068,-3.5382037,0.8875318,-0.25929493,3.3029327,-3.2939405,-2.0806966,3.3204534,-3.26987,-1.1612867,6.2800674,12.825801
TCGA-78-7160-01,9.904917,12.5323,6.5814056,13.781327,-3.112264,-2.989804,1.0765405,-0.8161617,3.7375658,-3.079103,-1.3818702,3.934882,-2.9396913,-0.6895757,5.9879546,12.057367
TCGA-86-8278-01,9.625543,11.245849,6.607665,13.84823,-3.4831545,-2.0192094,1.893773,-1.403207,3.2742798,-2.9743137,-0.9850962,4.3796406,-3.3505056,-1.6485242,6.1347785,11.543697
TCGA-80-5611-01,10.132361,12.692343,5.9981327,14.456827,-3.525776,-3.286377,1.2376236,-0.39194453,3.2393336,-2.9736915,-1.4090576,3.4343314,-2.8886871,-0.99993014,6.166095,12.434756
TCGA-55-1596-01,10.1862,12.8632555,6.0836134,15.137195,-3.947482,-3.5887783,1.0510848,-0.40170667,2.9179623,-3.248649,-1.8431718,3.2891872,-2.974761,-1.2824134,6.2140884,12.754882
TCGA-62-A471-01,10.366322,12.84016,6.213679,14.861997,-3.7440047,-3.586706,1.0937741,-0.14535744,3.096038,-2.8914518,-1.6331613,3.1282947,-3.2137222,-1.2321656,6.1570377,12.778884
TCGA-62-8397-01,9.809705,12.934122,6.2212315,14.666783,-3.4846609,-3.3238654,0.9626206,-0.55346817,3.3377485,-3.288854,-1.9146446,3.4917166,-2.978191,-1.421195,6.1422625,12.612686
TCGA-55-7283-01,9.888838,11.538194,6.6815815,15.201197,-4.519534,-2.7779071,2.0231807,-0.91978973,2.0728369,-3.0370257,-1.3858626,3.6665387,-3.3767393,-2.3414588,6.426208,12.174335
TCGA-75-7027-01,9.91872,12.899331,6.1783013,14.489799,-3.5810847,-3.5069902,1.0279534,-0.48088503,3.5660915,-3.2260017,-1.7521638,3.6996946,-2.8094625,-1.3219007,6.173844,12.560568
TCGA-55-6983-01,9.621388,11.945177,6.8596325,13.782662,-3.443041,-2.6253464,1.3136955,-1.2462678,3.8554792,-3.2469163,-1.4374311,4.4940267,-3.143909,-1.3465682,6.108855,11.809312
TCGA-17-Z032-01,9.598062,12.309363,6.447207,14.9058695,-4.0381484,-4.623323,0.3318219,-0.799479,3.5220041,-4.116457,-2.1838918,3.936433,-2.9785058,-3.6379333,6.3347545,13.844397
TCGA-05-5715-01,9.867274,11.826926,6.604759,14.111717,-3.790163,-3.0591626,1.5149891,-0.68374354,3.1038444,-3.039193,-1.0212777,3.921197,-3.090763,-1.5453743,6.4129386,12.1398115
TCGA-50-5941-01,10.216708,12.799699,6.1607294,15.325441,-3.9183307,-3.3334115,1.0055572,-0.36794716,3.0667377,-3.214356,-2.051621,3.1179652,-3.280211,-1.2721834,6.1810336,12.871594
TCGA-55-8204-01,9.59782,11.403031,6.7101107,14.866033,-4.3670397,-2.736296,1.9445875,-0.97351843,2.3323424,-3.0376647,-1.1078925,3.954962,-3.5305226,-2.5614371,6.482551,12.12323
