Sample ID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15
TCGA-71-6725-01,17.857931,14.457076,6.1971045,8.00207,6.7070203,6.2486415,2.3847768,10.392351,6.536113,13.968911,9.273946,-3.0806935,6.919845,15.360165,5.6780267,6.0517435
TCGA-69-7973-01,17.686853,14.522586,5.7930536,7.3447537,6.959842,6.353343,1.7778211,10.05244,6.7618337,13.143466,8.924682,-2.5298705,6.5650616,14.704429,5.4319315,5.9671464
TCGA-50-8457-01,17.483942,13.656209,6.4424105,7.206107,7.0437016,6.19033,1.4369599,10.848991,7.382288,13.142618,8.269941,-3.621385,6.566671,14.509192,6.3925776,6.229016
TCGA-64-1676-01,17.363634,14.539722,6.151574,7.5755177,7.2860894,6.558036,1.4141589,10.266888,6.761945,12.995626,8.751573,-2.5987525,6.2739196,15.479416,5.97488,5.6987295
TCGA-62-8399-01,16.770023,14.255662,6.3014193,7.311358,7.627077,6.572326,1.0680555,10.10899,6.735119,12.481915,8.054537,-2.7129781,6.2605653,14.948578,5.9218388,5.5997195
TCGA-55-8514-01,18.36669,14.27841,6.2168827,8.034175,6.699295,6.2314506,2.4038155,10.621245,6.803437,14.016492,9.158817,-3.4235668,7.146908,15.396022,5.959859,6.238481
TCGA-44-6146-01,17.115232,13.395715,6.6562667,7.268487,7.2950416,6.1506395,1.3052593,10.97659,7.514639,12.992159,7.8444886,-3.8097773,6.507392,14.828185,6.6157584,6.221858
TCGA-97-7941-01,17.403774,13.631551,6.512707,7.287671,7.164012,6.1379085,1.3434007,11.005984,7.4007797,13.071842,8.0970125,-3.828431,6.45689,14.681574,6.4945602,6.1845922
TCGA-97-A4M0-01,18.227299,14.361592,5.916733,7.471627,6.2461243,6.246922,2.2001693,10.428545,6.9843473,13.28371,9.021194,-3.0643508,6.603508,14.713283,5.8988776,6.071828
TCGA-62-8395-01,16.48783,14.077894,6.411903,7.131157,7.286783,6.3696427,1.1364226,10.315305,6.8830824,12.523612,8.066795,-2.9400969,6.058513,14.587878,5.956091,5.716857
TCGA-86-7711-01,18.29375,14.503793,5.804402,7.675288,6.2753334,6.2551003,2.312769,10.48742,6.992226,13.809246,9.575875,-2.7958431,6.633275,15.256538,5.9129066,6.0213904
TCGA-J2-A4AD-01,17.641466,13.976425,6.192556,7.5965424,6.741621,6.078671,1.9516069,10.753095,7.0851545,13.749454,8.8707075,-3.4805794,6.5149574,14.931397,6.1740966,6.0487404
TCGA-17-Z042-01,19.12795,14.994916,6.5332274,8.341183,8.734629,7.525959,0.3284858,9.753748,6.494036,13.462553,8.863712,-2.6311536,7.01907,17.037617,6.9190965,5.086941
TCGA-78-7220-01,17.440369,14.9065695,5.541731,7.737799,6.680245,6.166492,2.1509247,9.895411,6.3129325,13.584521,9.342945,-2.316287,6.3568687,15.551744,5.201063,5.4795847
TCGA-17-Z017-01,19.115229,14.953457,6.511073,8.294066,8.867983,7.492064,0.47178045,9.7516,6.6525207,13.475954,8.874212,-2.6653812,6.903978,16.986595,6.8563113,5.212872
TCGA-86-8279-01,18.216776,14.590313,5.8435664,7.773924,6.209756,6.212807,2.5155618,10.342922,6.8064733,13.929441,9.606868,-2.8228192,6.7083254,15.215662,5.7393546,6.045357
TCGA-05-4430-01,17.532143,14.913815,5.8945365,7.6526737,7.041213,6.6006093,1.6837492,9.869844,6.0985866,12.665189,8.949184,-2.2167163,6.45981,15.072858,5.0739913,5.5458093
TCGA-99-8028-01,17.244759,13.996864,6.122915,7.1810412,7.1688294,6.21605,1.445186,10.44126,7.144784,13.012763,8.2417345,-3.1793451,6.385439,14.596804,6.0613127,5.9397187
TCGA-05-5425-01,16.47125,14.080057,6.4608507,7.2864776,7.584,6.4888577,1.0097052,10.292966,6.789653,12.460184,7.9772654,-2.8746164,6.1878533,14.956774,6.048221,5.5834002
TCGA-44-6776-01,17.007235,14.047237,6.235173,7.2068357,7.4453373,6.1957192,1.2094302,10.456174,6.9803967,12.967112,7.9180427,-3.4356446,6.2916718,14.572015,6.117178,5.712541
TCGA-62-A46S-01,16.843643,14.495835,6.194643,7.132549,7.374091,6.5681887,1.1178503,9.976585,6.680693,12.476191,8.329549,-2.5365713,6.1556463,14.497587,5.614078,5.7466226
TCGA-95-7947-01,17.631971,13.668904,6.4118385,7.2154126,6.979835,6.2649813,1.5616065,10.794318,7.4723835,13.209404,8.3002,-3.5757337,6.616065,14.425415,6.5055385,6.2876587
TCGA-17-Z048-01,19.039236,14.963639,6.5283422,8.27088,8.771827,7.503015,0.42312315,9.793008,6.632749,13.421618,8.843542,-2.668371,6.9218507,16.925995,6.9325404,5.1171002
TCGA-17-Z030-01,19.045092,15.038963,6.5429907,8.372316,8.854214,7.5544806,0.38492155,9.792431,6.595195,13.457501,8.801355,-2.6952114,6.9906707,16.995132,6.961462,5.19584
TCGA-78-7147-01,17.357943,14.9743185,5.793039,7.8460083,6.9058423,6.3717804,2.1987352,9.678802,6.2857018,13.6387,9.006689,-2.5033436,6.497184,15.457204,5.472521,5.5885906
TCGA-55-8616-01,18.229305,14.385107,6.088554,7.945995,6.5151486,6.197294,2.454614,10.564683,6.790673,14.027182,9.429364,-3.140709,6.937109,15.3450165,5.8070135,6.1770415
TCGA-44-2656-01,17.842142,14.576082,6.2006073,7.9668927,6.7951546,6.3996267,2.3033195,10.254609,6.561265,13.918876,9.316584,-2.8584015,6.905461,15.407809,5.704557,6.0656834
TCGA-50-5932-01,16.580538,14.292476,6.291902,7.4617157,7.2395415,6.346634,1.4838219,10.195033,6.71219,13.139088,8.478329,-2.816104,6.1209345,15.130051,5.9409857,5.609426
TCGA-86-8668-01,17.697514,13.6341715,6.4586186,7.4297895,7.1193495,6.2082205,1.5631196,10.976859,7.4423695,13.267421,8.295356,-3.7440274,6.6107755,14.846687,6.543083,6.2807946
TCGA-99-AA5R-01,17.300491,13.682034,6.4724913,7.2614803,7.4550924,6.271909,1.2624015,10.842904,7.4649143,12.965203,7.9373784,-3.6148064,6.377312,14.709396,6.555834,6.1894336
TCGA-73-A9RS-01,17.648085,14.84206,5.5336976,7.726487,6.657138,6.155089,2.2193642,9.941027,6.412616,13.671246,9.344779,-2.419349,6.4758296,15.440369,5.2544684,5.611459
TCGA-44-6774-01,17.34634,13.584423,6.600771,7.3317122,7.408619,6.2299924,1.2289187,10.95907,7.4210625,13.117411,7.966073,-3.83335,6.4570346,14.77758,6.661281,6.136338
TCGA-97-7546-01,16.99572,14.043553,6.291488,7.1580315,7.408145,6.2494874,1.1307095,10.468148,6.988643,12.787383,7.937535,-3.3668535,6.2927365,14.5398035,6.066255,5.7793527
TCGA-55-7724-01,18.109137,13.842877,6.2888346,7.746464,6.7890177,6.097552,1.948259,11.027753,7.223487,13.757033,8.869737,-3.7350993,6.718611,15.167565,6.3490534,6.223705
TCGA-86-8076-01,17.324814,13.671206,6.51083,7.166036,7.1723022,6.1619415,1.2536608,10.98274,7.41371,13.057086,8.149589,-3.7637408,6.319606,14.4221115,6.515575,6.1796336
TCGA-50-5942-01,16.926594,14.087224,6.2687693,7.247347,7.5402746,6.3031197,1.1343144,10.3572035,6.8955684,12.835304,7.916677,-3.2582183,6.2911477,14.707242,6.0765066,5.6395
TCGA-49-AAQV-01,16.64269,13.978569,6.395211,7.1143394,7.071648,6.287057,1.2798338,10.452271,7.0313363,12.694538,8.204867,-3.0575588,6.104987,14.548536,6.054855,5.842228
TCGA-78-7158-01,16.424244,14.171661,6.4584055,7.1912813,7.4371905,6.487187,1.044271,10.202462,6.759863,12.362597,8.002242,-2.8012092,6.0344763,14.661728,5.9113126,5.6433916
TCGA-49-4507-01,16.863636,14.65816,5.647845,7.538594,6.901376,6.0446105,1.8764064,9.956388,6.4670978,13.390161,8.74253,-2.6587377,6.0962186,15.316829,5.5102773,5.3092475
TCGA-44-7659-01,17.4473,13.570503,6.4902954,7.2853384,7.320772,6.4096694,1.5220959,10.625091,7.505093,13.200268,8.039138,-3.4682145,6.677681,14.557853,6.6228366,6.244137
TCGA-86-7701-01,18.312523,14.0899725,5.7886314,7.689441,6.460322,5.9322677,2.297903,10.734677,7.0013022,13.861222,9.233923,-3.3673034,6.749434,15.01556,5.736555,6.1189528
TCGA-49-4505-01,17.243956,14.848108,5.6869025,7.809917,7.2066784,6.2779536,1.7144413,9.871952,6.194575,13.174657,8.6434,-2.5889482,6.209052,15.822936,5.536897,5.069294
TCGA-55-8512-01,16.99361,13.5749235,6.6721864,7.2876096,7.459744,6.335316,1.2241395,10.843499,7.4880695,12.807716,7.7988877,-3.5917816,6.2829084,14.762577,6.6928887,6.1557364
TCGA-97-8552-01,18.44729,14.549206,6.1527047,7.797439,6.3910947,6.5178275,2.1783414,10.444563,6.8381133,13.430259,9.180471,-3.0633109,6.768603,15.261637,6.1444077,5.9917774
TCGA-L9-A743-01,18.229057,14.514956,5.749566,7.6772127,6.387465,6.2235656,2.3106492,10.405458,6.9551687,13.855246,9.509338,-2.7763202,6.673126,15.257467,5.82871,6.0149384
TCGA-44-2665-01,17.312452,13.568935,6.5115495,7.318054,7.4656506,6.35521,1.4298017,10.669597,7.43287,13.180773,7.952721,-3.5387032,6.6503944,14.691991,6.5663576,6.1973557
TCGA-78-8648-01,17.238934,14.827972,5.650651,7.5586667,7.061942,6.2944555,1.8233917,9.708014,6.3595934,13.172538,8.696062,-2.4660764,6.3110433,15.169325,5.3663883,5.4306774
TCGA-17-Z060-01,18.939013,14.966062,6.5036955,8.416918,8.714695,7.5264797,0.5381465,9.8528385,6.6040764,13.508196,8.804823,-2.831691,6.918102,16.867418,6.870365,5.1791224
TCGA-17-Z018-01,19.094744,14.992946,6.6039314,8.315263,8.868404,7.5321712,0.39674127,9.777152,6.587024,13.398991,8.815067,-2.6648567,6.998367,17.007019,6.9599843,5.251716
TCGA-53-7626-01,16.959467,14.418227,5.9534826,7.5979266,7.0333743,6.115293,1.5993963,10.316947,6.450434,12.965023,8.505635,-2.8659356,6.1914344,15.435527,5.5931807,5.292052
TCGA-49-AAR4-01,16.495403,14.356156,5.96872,7.3511558,7.217697,6.096402,1.4459789,10.134558,6.653612,13.061434,8.242035,-2.915559,5.9823523,15.111764,5.801303,5.344446
TCGA-MP-A4SY-01,17.007366,14.430244,6.1077266,7.602179,7.503822,6.3469486,1.307052,10.210589,6.503591,12.73894,8.042259,-2.9887547,6.2171626,15.4595995,5.8891244,5.262852
TCGA-53-7624-01,17.396612,14.853275,5.5354433,7.7128897,6.894201,6.1909366,2.016105,9.905841,6.3599796,13.606273,9.302946,-2.3511558,6.3810716,15.512004,5.2213583,5.5178585
TCGA-78-7143-01,17.66025,14.804053,5.7578244,7.8718452,6.6610403,6.2253428,2.1125052,10.099283,6.19557,13.417299,9.22725,-2.4977326,6.4943795,15.708945,5.2814426,5.4037867
TCGA-17-Z001-01,19.037981,15.015449,6.6227493,8.336514,8.930375,7.534315,0.37001455,9.775188,6.5759783,13.371693,8.831203,-2.6332843,6.926091,16.98529,6.9228563,5.2513185
TCGA-55-8096-01,18.304073,14.27873,5.897604,7.9946685,6.4616437,6.039323,2.4328551,10.736789,6.8462324,14.069191,9.385696,-3.3139412,6.8282137,15.58939,5.875688,6.006141
TCGA-86-6562-01,18.378325,14.315586,6.1746693,7.822107,6.6995726,6.4400926,2.0054898,10.671777,7.082027,13.742537,9.2146015,-3.1868186,6.79186,15.496786,6.3535047,6.048341
TCGA-75-6211-01,17.03573,14.868168,5.8952317,7.6598797,7.326503,6.5125933,1.6890091,9.722513,6.399865,13.255122,8.758348,-2.355455,6.2651987,15.48594,5.5981255,5.5203004
TCGA-44-6779-01,16.94607,14.603328,5.904376,7.7565866,7.1384788,6.1889057,1.6486998,10.133332,6.2818766,13.093573,8.56276,-2.7693346,6.153945,15.709572,5.59931,5.14768
TCGA-75-7030-01,17.320623,14.823265,5.977796,7.681446,7.4862485,6.6492324,1.4681097,9.831715,6.391115,12.934476,8.615938,-2.3905606,6.3506656,15.554153,5.653107,5.481365
TCGA-44-8117-01,18.11453,14.499039,6.0990057,8.002382,6.618027,6.25194,2.4858906,10.422414,6.642601,14.070051,9.473627,-2.9933326,6.992338,15.414582,5.6709557,6.1481247
TCGA-49-4512-01,17.45284,14.913681,5.569767,7.8559413,7.160538,6.2487283,1.8295497,9.813228,6.1376143,13.234707,8.653008,-2.601203,6.3025575,15.855826,5.4747567,5.033333
TCGA-78-7160-01,16.32588,14.312341,6.336218,7.3102746,7.3748727,6.4444704,1.158865,10.108881,6.6000576,12.550338,8.236055,-2.61742,5.963032,14.990928,5.7803283,5.4764853
TCGA-86-8278-01,17.238884,13.539375,6.5584283,7.1925344,7.3432374,6.200722,1.2601196,10.92257,7.4817095,13.036222,7.936721,-3.7692811,6.441686,14.532956,6.5726533,6.2230506
TCGA-80-5611-01,17.122252,14.745932,5.8987255,7.492853,7.2800517,6.4860754,1.7200589,9.778464,6.54491,13.25697,8.783039,-2.3906097,6.378407,15.020235,5.5145435,5.77363
TCGA-55-1596-01,17.639853,15.021932,5.6513968,7.810922,7.1084785,6.4233823,1.9533721,9.700355,6.1603813,13.222098,8.790322,-2.4208949,6.517438,15.634302,5.343233,5.393715
TCGA-62-A471-01,17.366611,14.900339,5.592101,7.596313,7.141467,6.324649,1.7564176,9.605439,6.4848127,13.572294,8.98324,-2.3079178,6.2921796,15.467305,5.522731,5.437613
TCGA-62-8397-01,17.527723,14.834721,5.9040823,7.6791534,7.4709916,6.639963,1.4375125,9.860451,6.326048,12.809313,8.640982,-2.3786395,6.4152308,15.477576,5.5140204,5.44028
TCGA-55-7283-01,18.40538,14.080844,6.014105,7.8224335,6.4129324,6.02003,2.3541868,10.799156,7.0274367,13.820453,9.072259,-3.595466,6.841361,15.142215,5.9937496,6.184423
TCGA-75-7027-01,17.24012,14.877954,6.0019293,7.710125,7.4702,6.6795506,1.5031273,9.797681,6.404499,13.008148,8.662657,-2.3452342,6.3068194,15.658101,5.718808,5.4996586
TCGA-55-6983-01,16.719923,13.983177,6.5292234,7.374532,7.597217,6.415362,1.0675253,10.568118,7.025692,12.647065,7.915092,-3.2124598,6.1023316,15.092553,6.342256,5.727538
TCGA-17-Z032-01,18.987745,15.09803,6.533393,8.302761,8.738688,7.4701767,0.33629283,9.840459,6.479478,13.449159,8.90108,-2.6230595,7.0047617,16.990719,6.874973,5.040128
TCGA-05-5715-01,16.948814,14.126921,6.4682994,7.591537,7.1500716,6.358377,1.6720445,10.41637,6.848707,13.506889,8.677475,-3.074189,6.4305224,15.10829,6.1155243,5.893539
TCGA-50-5941-01,17.764965,14.980679,5.350219,7.7414184,7.0065536,6.219579,2.0019732,9.656461,6.224067,13.290422,8.724813,-2.5796137,6.4167953,15.421454,5.336871,5.2102456
TCGA-55-8204-01,18.188671,13.902896,6.294126,7.803861,6.835664,6.124768,1.9765148,11.002249,7.1671996,13.801503,8.913413,-3.7060535,6.814961,15.251599,6.2954135,6.2464867
