Sample ID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15
TCGA-55-8619-01,-5.809314,12.134544,1.0736245,6.774074,-1.1377995,4.912836,4.489557,6.5887313,-1.5720072,0.4381495,6.8099275,8.629259,19.271496,7.6054506,0.2010658,7.3159904
TCGA-91-6836-01,-4.1515956,12.583619,0.656134,6.2893734,-1.0890149,4.679671,5.216039,6.9173937,-1.2471782,1.088806,5.8246903,8.943724,18.001062,7.642537,1.2292949,8.142821
TCGA-44-5645-01,-5.355003,12.699237,0.8049732,6.68065,-1.0875282,5.118435,5.0579085,6.9315696,-1.2308692,0.6813891,6.7984705,8.88664,18.800018,7.6271915,0.66519624,7.548578
TCGA-MP-A4TF-01,-3.7585573,12.309251,0.9430853,6.3574333,-0.86516064,4.675247,5.440108,7.1278048,-1.2458395,0.9799041,5.517722,8.672806,18.028908,7.5389447,1.2252517,8.207565
TCGA-86-8055-01,-3.917379,11.846866,0.7690791,6.203541,-0.882521,4.4912643,5.2360206,7.266447,-1.0001825,1.1697439,6.500295,8.589715,17.844631,8.1083145,1.5874207,7.5850053
TCGA-49-6761-01,-4.9504924,12.62732,0.844078,6.642007,-1.0161239,4.98408,5.5122313,7.278768,-1.4160057,0.908091,6.3554635,8.971922,18.329933,7.3956523,1.0465541,7.7912354
TCGA-73-7498-01,-5.611026,11.980334,1.0642667,6.8325624,-1.0510609,5.110738,4.5577946,6.9882298,-1.2912992,0.77519053,6.7496157,8.898142,18.912527,7.3834724,0.5773386,7.1681314
TCGA-97-A4M0-01,-4.303806,11.555726,1.1484076,6.3763504,-1.0129523,4.575994,4.6636505,6.847271,-1.2166804,0.9394678,6.5111275,8.677291,18.422,8.164854,1.3403354,7.359259
TCGA-44-A47G-01,-5.5173044,12.684076,0.7557794,6.780324,-0.94038576,4.9480333,4.7679677,6.5481887,-1.2030445,0.5792723,6.9177012,8.62359,18.970507,7.820924,0.42131454,7.50118
TCGA-55-8207-01,-5.3327026,11.86905,0.8967253,6.5191917,-1.2307758,4.855812,4.6927686,6.93922,-1.4977833,0.79216933,6.9767632,8.600315,19.05428,7.8427787,0.821148,7.22547
TCGA-71-6725-01,-4.0502367,12.4378805,0.87911874,6.3980975,-0.8692901,4.448001,5.577542,7.1073356,-0.95303607,0.7664026,6.5848064,8.608451,17.758377,8.096658,1.3240278,7.7399855
TCGA-L9-A444-01,-4.1592116,11.931925,1.0518802,6.033544,-1.4858224,4.572154,5.472506,7.4971747,-1.5559344,0.6960216,6.7868323,8.669418,18.2709,8.128871,1.4606093,7.654032
TCGA-55-7903-01,-5.346333,11.974972,0.8877016,6.4922347,-1.2413944,4.868467,4.7357864,6.932389,-1.476858,0.7359942,7.045558,8.598251,19.050879,7.891458,0.77981305,7.268404
TCGA-44-7670-01,-3.7545664,12.173281,1.030013,5.961167,-1.1186969,4.3898263,5.432388,7.1104436,-1.0941117,0.7601364,6.544081,8.443795,17.892244,8.334094,1.3953198,7.817256
TCGA-55-8299-01,-4.467355,12.097565,0.84673184,6.0404434,-1.3322816,4.80499,5.2226925,7.372834,-1.3609333,0.93485093,7.0623374,8.737318,18.551844,8.215862,1.3307341,7.6317697
TCGA-55-8096-01,-3.9601235,12.025341,0.71558493,5.905896,-1.1916711,4.7226768,5.48362,7.5793195,-1.2609625,1.1446792,6.832102,8.583444,18.308498,8.238004,1.5638162,7.8110933
TCGA-78-7149-01,-5.2758503,12.515628,1.1795894,7.191632,-0.49964142,5.0184836,4.583124,6.414502,-1.0319414,0.6917527,5.7742243,9.014933,18.171095,6.828246,0.030263655,7.749809
TCGA-99-8033-01,-4.327258,12.260582,0.64418614,6.2793484,-1.1564901,4.6929164,5.580824,7.419647,-1.2629362,1.2034839,6.611458,8.928944,17.99102,7.842324,1.6519699,7.752214
TCGA-49-6744-01,-5.669123,12.258558,0.8500498,6.9437613,-0.95763063,4.767678,4.4494953,6.3480587,-1.34426,0.63692635,6.9884205,8.635945,19.176645,7.942222,0.5727047,7.214519
TCGA-62-A46U-01,-4.8108406,12.242751,1.4070551,7.041906,-0.8398206,4.665338,5.0307736,6.7233086,-1.5347196,0.50478995,5.396482,8.9716625,18.284235,6.983084,0.5845927,7.962769
