,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,dim_65,dim_66,dim_67,dim_68,dim_69,dim_70,dim_71,dim_72,dim_73,dim_74,dim_75,dim_76,dim_77,dim_78,dim_79,dim_80,dim_81,dim_82,dim_83,dim_84,dim_85,dim_86,dim_87,dim_88,dim_89,dim_90,dim_91,dim_92,dim_93,dim_94,dim_95
TCGA-44-7670-01,-0.005355281,-0.024447214,-0.13779436,-0.095518395,-0.104924716,-0.04450923,0.08653324,-0.002538125,-0.19644901,-0.084682606,-0.01810765,0.13875976,-0.101039276,-0.41916952,0.059227936,0.1555475,-0.13068748,0.18093306,-0.04602434,-0.2514278,-0.14701216,-0.060397025,0.030705603,0.08992455,0.005301273,-0.033660136,-0.13036747,0.07337088,0.031113626,-0.13013044,0.05479886,-0.1644365,0.12498091,-0.07517699,-0.14172782,0.15272158,-0.0139150815,0.054891657,-0.07499164,-0.025662608,-0.06791282,0.04773075,0.0063908594,-0.005440555,0.020707136,-0.14044629,-0.0045201913,0.12560222,-0.19798343,-0.08043333,-0.044569794,0.0075145406,0.008263941,0.020589376,0.056350194,0.15172872,-0.07037845,0.106794044,-0.018511163,-0.047438256,0.11744122,-0.004928934,0.059560683,-0.10606309,-0.087134115,0.024081351,-0.07323559,-0.09493045,0.118344925,-0.03845642,0.056651298,0.026717212,-0.00957737,-0.024350915,-0.16228127,0.049359344,-0.0021113276,0.12557985,-0.040125694,-0.1820853,0.10286268,0.106205456,0.05521646,-0.11596632,-0.04366411,0.07657841,-0.017124545,-0.087612964,-0.008940853,0.0023774477,0.10975699,0.004118442,-0.10366558,-0.059965845,-0.091471404,-0.030652266
TCGA-38-6178-01,-0.07721899,-0.03630655,-0.1478267,-0.102676585,0.009234369,0.13900645,0.099808685,0.0037954343,0.13265024,0.04795777,0.18017772,0.07162631,0.13483742,0.2527591,0.077835634,0.07088226,0.09813173,0.17759681,0.09274695,-0.020262767,0.043729465,-0.091139205,0.14551106,0.03582414,0.09126021,0.06386983,-0.05825265,0.0006251881,-0.10389522,-0.092071995,0.020220062,-0.17192642,0.07678052,-0.09351463,0.011950751,-0.15626158,-0.034054887,-0.055971555,0.031159112,-0.059430674,-0.03795501,-0.04239629,0.007500981,-0.20732085,0.021614294,0.053916655,-0.09881967,0.04011005,0.2027424,0.0067896484,-0.044417344,0.08158022,-0.04356606,-0.10403669,0.03675556,-0.17334317,-0.022076076,-0.02826299,-0.05390707,-0.19513129,0.17301103,-0.04595612,0.07858354,0.027409777,-0.093624756,0.08437892,-0.16885479,-0.013633467,-0.07677983,0.03721559,0.09629245,-0.046347447,0.11470783,0.11954467,0.14025137,-0.23297408,-0.115335055,-0.030010156,0.06321016,-0.23872297,0.032736372,0.019116504,0.017797269,-0.05913357,-0.20159552,0.01664316,-0.029120216,0.092290014,-0.006083906,0.04116204,-0.03726261,-0.20214263,0.0592115,0.045133103,0.054029696,0.01987725
TCGA-38-4628-01,-0.03510267,-0.04194025,0.04505412,-0.15316494,0.025963336,0.047828775,0.18577638,0.02302874,0.0126773035,-0.0060415873,0.07104123,0.016656145,0.18443173,0.08082067,0.062020782,0.24332044,0.044454508,0.05428455,-0.033406653,-0.04658232,0.015028513,0.011633658,0.00022932634,0.20300543,-0.136956,0.013489353,-0.037865076,0.19622539,-0.10031327,-0.06007162,0.13948178,0.09309549,0.18486555,-0.10699093,0.123256005,-0.009202214,0.08288291,0.16810583,-0.10959961,-0.048512995,-0.031075645,0.11160122,0.03812027,0.097760186,0.029861202,0.060140446,0.060577516,0.08857522,0.023574214,0.1826733,0.065866284,0.08730475,0.19052963,0.023769632,0.0010274674,0.02221757,-0.158316,0.000102274964,0.041964382,-0.07624664,0.104436815,-0.026846008,0.14072928,-0.06774272,-0.23470852,0.08604583,-0.10372593,-0.10187798,-0.15416773,0.009538018,0.03257032,-0.08947919,0.2262499,0.017062716,0.057108775,-0.11519667,-0.0447131,-0.07466483,0.09610998,-0.060851656,0.058768246,-0.016204089,-0.30417904,-0.036183577,-0.0055755675,0.15089463,0.019197015,0.13952674,-0.006393969,0.0796261,0.026156913,0.08083985,0.061370797,0.019257613,0.067333736,0.060389657
TCGA-MP-A4TC-01,-0.06837982,0.13941473,-0.037255242,-0.109741755,-0.009877874,0.06029177,0.02179275,0.1128548,-0.12950017,-0.10467244,0.022569133,0.102576345,-0.17690027,0.06742788,0.11659834,-0.090837345,-0.027906587,-0.033247422,0.088276215,-0.060687304,-0.028642405,-0.046277713,0.008022426,0.15465447,0.010239494,0.14146401,-0.097131506,0.07635727,-0.13595401,-0.07700142,0.10384324,-0.049294896,0.086083055,0.07924765,-0.0035679715,0.064125024,0.15515806,-0.14254405,-0.04938664,-0.044660304,-0.11255984,0.060246844,-0.18870805,0.05949459,0.18138231,0.17335925,0.15020433,0.051699165,-0.18012704,0.0012005448,-0.05448535,0.08445694,-0.023723288,-0.13429965,0.0069035245,0.142833,-0.005235841,-0.06116981,-0.037606217,0.10306695,0.026480915,-0.06614019,0.075121656,-0.12275336,0.088983715,0.1089801,-0.098707564,-0.07335406,0.13586168,-0.0026151892,-0.1970903,0.042989746,0.21649636,0.02682323,-0.09728881,0.0057591507,-0.09800896,0.1299402,-0.025954522,0.14994204,0.10505506,0.038165614,-0.23257343,-0.048071653,-0.18153833,0.15839821,-0.022996103,-0.007772069,-0.039636765,0.06536956,-0.005477321,-0.12456603,-0.21058476,-0.032331787,-0.061435305,-0.0582137
TCGA-69-8255-01,-0.10119308,-0.049777366,-0.18343508,-0.10161321,-0.16054699,-0.034868922,0.08740837,0.013057175,0.13396686,0.085698165,0.14094664,0.16772424,-0.13797554,-0.12044242,0.059281792,0.010823258,0.052179724,0.17196316,0.08469222,-0.10283773,-0.12209018,-0.13131346,0.07224956,0.07055606,0.10620881,0.027065415,-0.026738605,-0.004376645,-0.036272947,-0.15317626,0.1558948,-0.18322182,-0.043199558,0.034529865,-0.016461045,-0.00059368054,0.03770528,0.11127794,-0.0051034517,-0.017741103,-0.09373247,-0.16225219,0.066437826,-0.023140455,0.056518946,-0.024622072,0.05708502,0.13085541,-0.32841283,-0.049167432,-0.06981548,0.065398484,-0.02522329,-0.08363899,0.08870544,0.01927839,-0.063747376,0.014143079,-0.06279922,-0.12922399,0.19479488,-0.03730781,0.040730264,-0.16941218,0.09150011,0.07930476,-0.19233306,-0.052066416,0.29485115,-0.015873196,-0.04105639,-0.05574858,0.10222326,0.014971666,-0.14760628,0.099616885,-0.07542386,-0.035925224,-0.00970951,-0.0014004451,0.15588333,0.12900725,0.09723663,-0.13464458,-0.042429604,0.0050504566,-0.105530895,0.06465201,-0.005998456,-0.055190552,-0.04339991,-0.033399314,0.050683275,-0.010342523,-0.058863554,-0.07027557
TCGA-05-4398-01,-0.07885543,0.03588236,-0.08812626,-0.04126897,-0.000715996,0.033139177,0.14479686,0.077527836,0.07614484,-0.0031355352,0.0471173,-0.040914405,0.08290366,-0.0036244828,0.053243086,0.41651443,0.10477772,-0.028410124,-0.01573188,-0.07043542,-0.0005552327,0.021550892,-0.17455862,0.049739163,0.018605003,-0.044282418,-0.11269102,0.34583172,0.08745123,-0.10555906,-0.08246083,0.11800437,0.13896543,-0.20751008,0.14428769,-0.20040917,0.122226775,-0.008562996,-0.043001942,-0.02755749,-0.06093294,-0.031638406,0.0015791453,0.11398868,0.18369347,0.11802149,-0.008194939,0.13755341,0.030831883,0.14918503,0.023421716,0.057598386,-0.054524604,-0.08248068,-0.07881301,-0.025318833,-0.047147788,0.050447922,-0.008080141,-0.2545161,0.07293506,-0.04476861,0.068581134,-0.0594424,-0.109976746,0.09129095,-0.13358271,-0.1397958,-0.0072565004,-0.0177706,0.15070425,-0.015309597,0.07352692,0.027554307,-0.00083920243,0.1151313,-0.013296069,-0.0007201571,-0.02877372,-0.081503004,0.10347764,-0.064317234,-0.1317507,-0.040202558,0.073969096,0.04127987,-0.061208468,0.09638221,-0.02576701,0.05771944,0.02932559,-0.1046288,0.006444362,-0.059479166,-0.033025242,-0.024392985
TCGA-69-7764-01,-0.06312868,0.13825981,0.025647245,-0.008767198,0.001172122,-0.22041614,0.0007971819,-0.022452861,-0.038723607,-0.04751783,0.11394962,-0.038983576,-0.03197803,-0.20462471,0.052729685,0.17210154,0.1227718,-0.110228,0.095118105,-0.013512623,0.0038688022,-0.05200949,-0.1256602,-0.10652737,0.07866772,-0.022390673,-0.08147337,0.071618594,0.04581396,-0.0047743297,0.07525573,0.16200446,0.084615335,-0.062471945,0.13709174,0.275628,0.19739118,-0.08265718,-0.09120082,-0.1032024,-0.06236537,-0.10586545,-0.068407826,-0.042620067,0.20157829,0.22484156,-0.1388818,0.0719686,-0.046319723,0.017451258,-0.08875609,0.12611566,-0.2342764,-0.100866675,-0.14190659,0.12092664,-0.1206625,0.0394412,0.04029645,-0.08802701,0.10835962,-0.040380925,-0.023496743,0.09288532,-0.06821282,0.05403455,-0.109267764,-0.08801144,-0.1202017,-0.11186341,0.19812097,-0.11552826,0.0767541,0.088608705,-0.09800318,-0.050908122,-0.06967465,-0.058575578,-0.014709372,-0.1206764,0.030929463,0.047059525,-0.12519242,-0.032513715,-0.025814276,-0.03911763,-0.021065023,0.066053845,-0.02033306,-0.041114334,-0.13757491,-0.14904822,-0.017688604,0.024143625,-0.076892644,-0.0025505144
TCGA-49-AAR0-01,-0.10263776,0.044340935,-0.11863566,-0.051470343,-0.08670905,0.04365143,0.066393934,-0.025985226,0.087008834,0.034839496,0.1399137,-0.14787884,0.107020184,0.16495977,0.1103621,0.19379534,0.103627205,-0.16163124,-0.07204253,0.062905215,0.007972189,-0.12831505,-0.0425617,-0.11019344,0.07237658,-0.16525693,-0.09799179,0.25671628,0.10293808,-0.064020984,0.12699491,0.18153755,0.068341576,-0.1602636,0.015673859,-0.07061379,0.070925154,0.029776147,0.04822287,-0.041660123,-0.026632376,0.04578722,-0.10258845,-0.019423248,-0.026991216,0.1254249,-0.09091322,0.09496489,0.114422224,-0.07844892,-0.06833275,0.07978579,-0.16774777,-0.06840839,0.04369009,-0.023262944,-0.018600324,0.03836483,-0.021893427,-0.148615,-0.0674627,0.060545806,0.012572866,0.20849964,-0.24286582,0.10680653,-0.032606438,-0.07042579,-0.16229576,0.006236117,0.23726638,-0.0101160845,-0.14154354,0.013579462,0.14290144,0.13902181,-0.07241059,-0.062176984,-0.08195888,-0.2007593,0.09953514,0.02633352,0.008389583,-0.0926042,0.020862082,-0.0014161048,-0.07754162,0.023418332,-0.08770886,0.04968135,0.04110866,0.04380539,-0.0019621174,-0.11516582,-0.06905846,-0.034301072
TCGA-38-4631-01,-0.072196275,-0.11651961,0.081746906,-0.06164876,0.036327194,-0.031423666,0.19173947,0.08501435,0.029902518,-0.13995825,0.053301282,-0.014211266,0.21197443,0.17225581,0.04708684,0.13083446,0.020694664,-0.045106817,-0.08350783,0.009992648,0.028719638,0.028217886,-0.008339402,0.20932992,-0.09722892,0.047938198,-0.02485256,0.17406109,-0.04477804,-0.035254203,0.07123446,0.20559497,0.044174638,-0.13639161,0.12153884,-0.1116526,0.0022672934,0.0034679496,-0.04538828,-0.069017716,-0.046594493,0.13195084,0.076185495,0.081685916,0.087326884,0.07262143,0.05535449,0.02619928,0.13384993,0.2584588,0.018613238,0.08435209,0.14696465,-0.077986784,-0.0860134,-0.018604478,-0.12195786,-0.057288818,-0.0064264648,-0.09263187,0.08084239,-0.07360616,0.17286797,-0.17069666,-0.16175778,0.086457826,-0.10321725,-0.0806994,-0.079181746,-0.006862055,0.07624001,-0.081919886,0.1960822,0.08083665,0.09022749,-0.1508079,-0.05271943,0.09506577,0.07359903,0.07595508,0.02301524,-0.051850397,-0.25949088,-0.026192369,0.04414837,0.21798497,0.046065968,0.10268886,-0.07671079,0.061640646,0.06490189,-0.04232995,-0.07293405,0.071545616,0.042156935,0.013001618
TCGA-50-5935-01,-0.031523447,-0.23816328,-0.0079265535,-0.06671527,-0.08638161,-0.009612825,0.21559347,-0.13228066,0.1414146,0.09624188,0.08577057,0.0811831,0.14647861,-0.062045865,-0.020038001,0.26961803,0.13064188,0.1186939,-0.1180272,-0.05190652,-0.02280908,-0.040252123,-0.021068962,0.054993358,-0.08774896,0.026425172,-0.007523692,0.20163575,-0.11734885,-0.10793579,0.15219875,0.091653675,0.14539766,-0.07599073,0.079452775,-0.10076954,0.07561813,0.17153682,-0.06759204,-0.025619177,-0.02534006,-0.024083199,0.20018157,0.14424491,-0.013888619,0.035836592,-0.061545957,0.12629718,0.02252001,0.02843794,0.0840037,0.09459687,0.105135866,0.09194649,-0.0060434113,-0.081617415,-0.15791403,-0.094952725,0.029165806,0.00982666,0.018500736,0.048138756,0.10193359,-0.002926188,-0.25441766,0.020770974,0.04679065,-0.10540839,-0.043277428,-0.036526807,0.030635452,-0.06931758,0.18851137,-0.017584106,0.12725645,0.0014081344,-0.0068887006,-0.04829917,0.015866274,-0.19380924,0.05968926,0.019440891,0.004791414,-0.11263958,0.19394895,0.11900687,-0.013444181,0.14819711,0.026299417,0.05091428,0.08500141,0.08972729,0.10147693,-0.033769924,0.07368192,0.030695114
