,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,dim_65,dim_66,dim_67,dim_68,dim_69,dim_70,dim_71,dim_72,dim_73,dim_74,dim_75,dim_76,dim_77,dim_78,dim_79,dim_80,dim_81,dim_82,dim_83,dim_84,dim_85,dim_86,dim_87,dim_88,dim_89,dim_90,dim_91,dim_92,dim_93,dim_94,dim_95
TCGA-44-7670-01,0.096190594,-0.12040169,0.055673584,-0.031277608,0.104798794,0.0506572,0.22835639,-0.1866897,-0.037896473,0.026775159,0.025086708,0.03154953,0.092777655,0.028009407,0.18268736,0.016491832,0.0056229867,-0.051782917,0.04110563,0.13730317,-0.008938194,-0.07980847,-0.0093389815,0.061207436,-0.113011144,-0.062754355,-0.008579783,0.15199639,-0.13211226,0.017399801,-0.12511729,0.07711477,-0.001552856,-0.034333415,0.17433734,-0.02592308,0.15739296,-0.13667625,-0.15288226,0.06318128,-0.012544607,-0.22185023,-0.118852496,-0.015621269,0.0825891,0.046640415,-0.023551112,0.0030450413,-0.025596086,-0.2485868,-0.06361618,-0.21444325,-0.07630541,0.28613564,0.12188367,0.029832702,0.0148990555,0.040358484,0.050497103,0.021417927,0.0029822711,0.037840523,-0.10811939,-0.03436904,-0.006320014,-0.049401868,0.07340245,-0.07769446,0.10955696,0.07445658,-0.12156027,0.051365275,0.14143766,0.030821834,0.038142286,0.09865135,0.10129546,-0.07610268,0.004065424,-0.18876784,-0.14940916,0.06581808,-0.097996265,0.16099878,-0.01687829,0.05704798,0.037105154,0.13154761,-0.10154396,0.019563567,0.05591257,-0.02116298,0.044169847,-0.03518688,0.025445117,0.25562748
TCGA-38-6178-01,0.07573968,-0.09438878,-0.09291947,-0.09086412,-0.06820088,0.08340713,0.09016906,-0.2932006,0.06668643,-0.07008216,0.061785217,0.06881861,0.014536338,0.09831046,0.09288429,0.073286794,-0.09342001,-0.10966117,0.12252926,0.094529815,-0.05898791,-0.2108286,1.3974434e-05,0.028806418,-0.08586268,0.022150876,-0.057125725,0.15287462,0.05786931,0.056787845,-0.04720857,0.13661918,-0.0128774,-0.081509255,-0.015134641,0.0767089,0.16705984,0.0012693852,0.020943858,0.08726425,-0.12147382,-0.17751296,0.016794182,-0.091748975,-0.031621393,-0.00051058555,0.055907845,-0.1664023,0.073466055,-0.062284786,-0.048288554,-0.11068227,0.013724979,0.070930816,0.09190195,0.10246807,0.023096384,0.11579574,0.053849753,0.109465875,-0.043913756,-0.07757656,-0.113618575,0.011742606,-0.2065762,-0.08693965,0.088378,0.040650245,0.0856384,0.012023729,-0.14810047,0.07254086,0.063627675,0.06620692,0.13237825,-0.14149757,-0.111121655,-0.0549515,0.015321777,-0.24889416,-0.011104031,-0.18273297,-0.008287026,0.020962086,-0.07327318,-0.16775563,0.08050717,0.087578066,0.10863806,0.19838524,-0.007947783,0.26431194,0.038419567,0.027440237,0.09253071,0.024060432
TCGA-38-4628-01,-0.03177398,-0.05885791,-0.0007668462,0.08222371,0.086026676,-0.09588962,0.09522381,-0.161834,-0.04264381,0.005321022,-0.12588356,0.050477505,0.100960076,-0.050141197,0.06517462,-0.15540397,-0.024678888,-0.035226706,-0.007123256,0.13749659,-0.010423912,-0.18663101,-0.0140388785,0.04903193,-0.028953811,-0.05667094,-0.0029576367,0.011533472,-0.07947858,-0.0569108,-0.021959819,0.06710597,-0.048495747,-5.8867143e-05,0.021777991,0.101642616,0.11673678,0.0030023246,-0.10060786,0.05041283,-0.017001487,-0.3687889,-0.025432512,-0.0023482316,0.10553333,-0.0003366693,-0.048248433,0.021018138,-0.01768546,-0.0672883,0.032568656,-0.11854668,0.07341831,-0.03977122,0.033680722,-0.046916634,-0.027772022,0.03345443,-0.055795472,0.065873414,0.10066037,0.100388676,-0.27250326,-0.1073549,-0.083933376,0.057028513,0.2467258,0.07814797,0.029006539,0.09984859,-0.14347355,0.07489089,0.09002053,0.06980178,0.032984614,-0.0023100658,0.061415814,-0.054160807,0.070293754,-0.04800709,-0.003139576,0.051269934,-0.12556072,0.03787522,-0.13959552,0.041511677,0.05310642,0.13227695,-0.12704916,0.04795615,-0.09562685,-0.3070411,-0.16840644,-0.007825022,0.059057947,0.32424834
TCGA-MP-A4TC-01,0.060139183,-0.09510152,-0.038548067,0.034663346,0.05034218,0.08238802,0.24502002,0.05475889,0.08034261,-0.04937666,-0.0004870882,-0.005946324,-0.05523108,0.20066325,0.121275954,0.028221289,0.059868004,-0.039550193,-0.11244384,0.149696,-0.052460942,-0.05267752,-0.16529612,-0.3052415,0.0070025628,-0.042973626,-0.055569705,0.12748292,0.0681495,-0.009860007,-0.05123015,0.051389966,0.06874225,-0.074295595,-0.03496804,-0.11162082,0.06819545,0.047951404,-0.2667977,0.13536845,-0.04739144,-0.08613385,-0.041631494,-0.0060755936,-0.06454395,0.0021980559,-0.02069202,0.06118718,-0.014075712,-0.29117507,-0.1513566,0.1267792,-0.035919107,-0.20365918,-0.02523273,-0.11891785,0.19201572,0.032908935,0.11118322,0.0612811,-0.03423779,0.028824905,-0.17893268,-0.14233334,-0.023145355,-0.12245285,0.036424633,0.09620142,-0.07395086,-0.08614699,0.09033857,0.10108202,-0.0016577595,0.00022256061,0.014188696,-0.02012066,0.09731599,0.039449144,0.221794,0.00738268,-0.019242842,0.009608285,0.012309508,-0.013298513,-0.16171655,-0.01927948,-0.11251657,0.005294712,0.07707521,-0.003637872,-0.027195059,-0.049378157,0.16508275,0.032255765,-0.06928061,0.12873581
TCGA-69-8255-01,0.062154014,-0.080857724,-0.013818229,-0.008994584,0.0015989405,0.079953544,0.22630562,-0.010905332,0.016567526,-0.0019482946,0.0087152645,-0.0020570275,0.14953431,-0.17166615,0.0995083,0.11103984,0.055458225,0.055209167,0.019817008,0.10160032,0.008261891,-0.09604301,0.049636114,0.0662053,-0.029013833,0.0014861919,0.01708974,0.36481738,-0.019593203,0.0044125877,-0.08489192,0.026591063,0.08192717,-0.05875035,0.05228746,0.027824756,-0.02404757,-0.16129586,-0.1507692,0.0088154115,-0.04857864,-0.1257206,-0.034647174,0.046307806,0.08658543,0.2583757,-0.0028344565,0.029289363,0.0010540715,-0.342287,-0.039216388,-0.15900251,-0.057152253,0.18234426,-0.016638804,-0.016917989,0.061351635,0.04505886,0.16171975,0.041555177,-0.048975617,-0.011121241,-0.22516978,0.090101644,0.092546575,-0.05460989,0.06629617,-0.07894077,0.014938078,-0.023378817,0.039801497,0.034213994,0.2478567,0.015299016,0.0608666,0.067400806,0.024337938,-0.16424184,-0.003070042,0.026384633,-0.06153435,0.047758903,-0.1703139,-0.064843014,-0.115754746,0.021265501,0.06939565,0.05110276,-0.07254335,0.03934734,0.03944416,0.041665953,0.0038471185,0.06420766,-0.0010463416,0.21722613
TCGA-05-4398-01,0.03546473,-0.01919975,-0.006077486,-0.061419327,-0.015617761,-0.0947743,0.20735145,0.06577053,0.033754136,0.063254386,0.01631731,0.08588692,0.11096467,-0.020282641,0.0969421,0.14483704,0.07033109,-0.069018885,-0.06880292,0.049219538,-0.032246538,-0.010201331,0.0031515704,-0.076928005,-0.10474828,-0.03523908,-0.089208394,0.051235072,0.121456206,-0.008391949,-0.05364784,0.09573152,0.12593763,-0.05103586,-0.050894115,-0.09169826,0.04661796,-0.0636136,-0.11149275,0.0014466541,0.017453723,-0.13385268,-0.073478565,-0.102504015,-0.06045618,-0.061918214,0.013780517,-0.0027536568,-0.12671605,-0.34303525,0.006680558,0.034643173,-0.09096881,-0.04917523,0.11906199,0.012911454,0.049584407,-0.073329285,-0.019884417,0.07239148,0.005553665,0.07672613,-0.2361248,-0.063917875,-0.057469424,-0.12883885,0.12899506,-0.30168355,0.03033552,-0.12203378,-0.018790077,0.08698861,0.12840322,-0.022139361,0.05070708,-0.056484386,0.0658763,-0.30249882,0.02345453,0.06518572,-0.08823436,0.15195945,0.050655678,0.23236993,-0.14570375,0.028549692,0.08822232,0.15220611,-0.08209482,0.10449465,0.104597,-0.13776946,0.022232573,-0.060564753,0.009041201,0.11151417
TCGA-69-7764-01,0.09002559,-0.09450515,-0.07419945,-0.052250072,-0.04441817,0.051337298,-0.020657895,-0.060356338,0.08439977,-0.029847091,-0.104117006,0.0129777705,0.01491379,0.14049809,0.07501453,-0.0009116872,0.021339465,-0.050551992,-0.09197511,0.076146215,-0.08865179,0.17128713,-0.052678347,-0.12345714,-0.10933711,-0.09890239,-0.059395716,-0.040234115,0.097572066,0.07164737,-0.00091869675,0.08392232,0.12005653,-0.05672716,0.15792896,0.10214333,0.05532381,0.18387863,-0.060259007,0.060081027,-0.034138452,-0.15938552,0.0195852,-0.10249822,0.024681753,-0.15969883,-0.07675682,-0.13317624,-0.079323664,-0.19159418,0.09733648,0.0042805066,-0.13709535,0.0778091,0.022135934,0.12029801,0.16100647,0.064802475,0.104693435,0.11263472,-0.14358585,-0.0075717573,-0.10018465,-0.1503216,-0.090300865,-0.08802703,-0.07885211,-0.110928275,0.062721014,-0.14778495,0.054995332,0.19795816,-0.060916018,0.12515523,0.045315694,-0.23779392,0.007550414,-0.11413544,-0.004255691,0.0027575688,-0.018328613,0.034538873,-0.057195123,0.092756346,-0.26780176,-0.12918465,-0.12737498,0.11043417,0.1286904,0.1441692,-0.011322565,0.10984575,0.16511151,0.03000954,-0.03840904,-0.11734205
TCGA-49-AAR0-01,0.07005024,-0.03234073,-0.08166995,-0.10926826,-0.06244823,0.13447274,0.12171721,-0.058610115,0.039520703,0.03244394,0.09295103,0.1502412,0.004758974,-0.010584796,0.009379457,0.047910146,0.11674269,-0.05307608,-0.19040662,0.040585708,0.007196219,-0.08658202,0.08219083,-0.08375242,-0.12350392,-0.04956943,-0.07452435,0.1295678,-0.004466565,0.021576865,-0.10083357,0.013191642,-0.03735352,-0.11569932,-0.03173382,-0.13493244,0.07724751,0.045567818,-0.15646219,-0.077050716,-0.05821319,-0.00883458,-0.106247604,0.038383193,-0.07397332,0.027800046,0.06237105,-0.019747552,-0.28901196,-0.04601274,-0.27477115,-0.036222562,-0.1626966,-0.058802273,0.022400146,-0.17431672,0.10210878,-0.08753642,-0.008091603,0.01932467,0.10365146,0.058198083,0.092075996,-0.014347449,-0.008669418,-0.09664193,0.004663844,-0.2542013,0.043737,-0.10211598,-0.026101703,0.097653024,0.17768416,-0.03204627,0.06626438,-0.05300037,0.14080085,-0.16873087,0.088289775,-0.08899784,-0.17195986,0.0427649,-0.052449867,0.16861439,-0.14380686,-0.13773061,-0.017813224,0.07221328,-0.17903616,0.052133452,0.12637982,0.18696307,0.07027506,-0.0044055493,0.073912725,0.06469429
TCGA-38-4631-01,-0.021233851,-0.07449762,-0.004647304,-0.025492217,0.045192108,0.17664208,0.069385126,-0.24483918,0.011502816,0.04300421,0.0476992,0.044022467,0.05301034,0.001499725,0.019852992,0.02203941,-0.1256204,-0.14112689,-0.12834604,0.13470145,-0.0024786144,-0.12501383,-0.0034477254,0.02169947,-0.11945874,-0.039411787,0.035012186,-0.024869258,-0.074543804,0.14047395,-0.058389284,0.073737524,-0.19274692,-0.107908115,-0.062145732,0.017688839,0.12428087,0.027979849,-0.1379222,-0.07358398,-0.062376402,-0.28459272,0.011469996,-0.03965886,0.1251555,0.21302107,-0.08358754,-0.0729163,0.04216374,-0.052465256,0.09831593,-0.17049512,0.1569484,0.0939074,-0.015815428,-0.053774145,0.0057395115,0.15256166,0.03897302,0.0799778,0.17908043,-0.0006476474,-0.025878828,-0.19754569,0.0777216,-0.033719227,0.11044453,-0.12140597,0.08780932,0.062282715,-0.15774584,0.070295475,0.031191304,-0.03926186,0.11063676,0.01008916,-0.0066655106,-0.093320616,0.036805224,-0.15989833,-0.11560956,0.14801951,-0.027397644,0.026476432,-0.27454507,-0.018340431,0.09538197,0.022058284,-0.09657877,0.12629236,-0.051520616,-0.019249972,-0.007232546,0.09198132,0.14095625,0.07755887
TCGA-50-5935-01,-0.042620294,0.03628663,-0.007610891,0.11406758,0.100363135,-0.019363552,0.07097849,0.100849815,-0.011648586,-0.0046637403,-0.021772407,-0.007925947,0.09372943,-0.07197478,0.028873125,-0.022630468,0.063368194,0.06524683,-0.19981709,0.08634901,0.08206967,-0.15379077,0.015165861,-0.12094424,0.04779296,0.009987293,-0.006811391,0.1813479,-0.07522447,-0.049250577,-0.043775663,0.052094605,0.063162796,0.0029264705,-0.06419872,0.07699678,-0.12851377,0.064725235,-0.15040508,0.0030297104,0.041155323,-0.11529491,0.0008071744,0.024531666,0.015192564,0.29279622,-0.041066285,0.066855595,-0.044787236,-0.25103465,-0.068213835,0.03459888,0.073445745,-0.1420898,-0.08350459,-0.060513023,0.02394853,-0.12543994,-0.0012420926,0.075437136,0.11104357,0.012402351,-0.01502583,-0.11610628,0.050158355,-0.01016827,0.05396934,0.09543735,0.034629732,0.020420805,0.02130025,0.034133177,0.20119235,-0.050439175,0.0118797505,0.0918604,0.022436626,-0.08287933,0.092140056,0.2764467,0.053897843,0.12820475,-0.098170266,-0.043740574,-0.2518667,-0.01444816,0.08969966,0.07789942,-0.105481796,0.06745443,-0.01691978,-0.3713916,-0.12423473,0.014336495,0.0043580537,0.18127604
