	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15	dim_16	dim_17	dim_18	dim_19	dim_20	dim_21	dim_22	dim_23	dim_24	dim_25	dim_26	dim_27	dim_28	dim_29	dim_30	dim_31
Diagnosis Age	0.13910228	0.08574334	0.051598117	0.20603067	0.19078048	-0.07244544	-0.22117995	-0.017303525	0.17647327	0.12352601	0.061379053	-0.25415957	0.08922249	-0.13834603	-0.275882	-0.4190259	-0.14182262	-0.26379803	0.24374543	0.22148435	-0.034127466	0.23456377	-0.15234223	-0.13157335	0.17098598	-0.23373596	-0.13675939	-0.17192367	0.04453028	0.029534724	-0.22714046	0.86625874
Neoplasm Disease Stage American Joint Committee on Cancer Code	-0.3157258	0.123600915	-0.23999485	-0.07832406	0.036376134	0.014140311	0.042319983	0.22752868	-0.31010562	0.064663745	0.2585103	-0.04398547	-0.091516845	0.025301289	0.11328101	-0.17748368	-0.18195985	0.026036246	-0.008948389	-0.11446841	0.16615497	0.33859915	-0.15242606	-0.108697	0.33623835	-0.13636643	-0.31385124	0.13979445	0.13551363	-0.024067963	0.04541937	0.32893255
American Joint Committee on Cancer Publication Version Type	-0.06259485	0.19657788	0.16378975	0.13987714	-0.13089786	-0.211116	0.053837586	0.2038147	0.04391875	0.119318575	-0.23372115	-0.012862525	-0.20089711	-0.10462559	-0.15513867	0.008418966	0.07933842	-0.22359313	0.16717616	-0.05409332	-0.09660697	-0.29045984	-0.07165704	-0.13096361	-0.68571854	0.14692678	-0.30704328	0.13796741	-0.40320072	-0.06202759	-0.067319505	0.24759835
Aneuploidy Score	0.15514691	-0.20539232	-0.24450448	0.11363673	0.014100358	-0.12385053	-0.40110096	0.15821983	0.25792763	-0.17765984	0.06477239	0.084190875	-0.20024285	-0.011198363	-0.36320198	-0.60054314	-0.4195859	0.31419277	0.15368864	0.008343124	0.37296784	-0.124798074	-0.13121559	-0.05574749	-0.31209838	-0.13770312	-0.05393451	-0.2168364	-0.21307187	-0.37034965	-0.061228186	0.057381738
Center of sequencing	0.46340996	-0.26995277	-0.078147285	-0.10747033	0.023865294	-0.01898963	0.28337717	0.209023	-0.00017396106	-0.3154199	-0.25234526	-0.20883325	-0.09089533	0.058427416	-0.17603198	0.06132127	-0.08943149	0.35916	0.39185455	0.42722768	0.16364983	-0.09108683	0.40452716	0.6392879	-0.13517433	0.005858679	-0.05913193	-0.08605596	-0.30155542	0.068829596	-0.023141377	0.5249149
Last Communication Contact from Initial Pathologic Diagnosis Date	0.54931307	0.019543437	0.2654096	0.1894811	-0.15006144	-0.2172623	0.605357	0.322834	0.1970286	-0.38160923	-0.030442249	-0.030856827	0.10018097	-0.17268106	0.14402302	0.035711307	0.07443198	-0.4464496	-0.3324248	0.31127736	0.2038339	0.34083363	-0.01741876	-0.085359454	-0.34515953	-0.034747	0.018126473	0.064344905	-0.28567818	0.5311283	-0.27057296	0.2684686
Birth from Initial Pathologic Diagnosis Date	0.20652549	-0.16759808	-0.25726342	0.220545	0.073709905	-0.30133238	0.15749152	-0.30217677	0.34901458	-0.25020272	-0.2694597	-0.37175363	0.1653435	0.10703924	-0.24335897	-0.014851656	-0.30584866	-0.083972804	0.23652954	0.05820131	0.13969837	0.47222134	-0.23014799	0.21576677	0.15452744	0.03421754	0.13492972	-0.39624757	0.0026431486	0.005149819	-0.030674348	0.6309831
Last Alive Less Initial Pathologic Diagnosis Date Calculated Day Value	0.089802176	0.27895132	0.12985393	-0.20068066	-0.112254895	-0.17032504	0.13790125	0.30459043	-0.06139637	0.07327237	0.082237475	0.14180866	0.19301395	-0.33535367	0.046879113	-0.09808973	-0.104503654	0.16314736	0.34948054	0.10867559	0.33780247	-0.076483004	0.0681739	0.42875066	0.08793363	0.11296496	0.28733757	0.30501577	-0.36330298	0.46295646	0.052905478	0.19473417
Ethnicity Category	0.050969783	-0.022497138	0.21272668	0.122281715	-0.12271503	0.44351453	0.092683524	0.4563408	0.27701512	0.007791033	-0.28418884	0.18112989	-0.2673355	-0.0026600747	0.21499932	0.22436102	-0.44662672	-0.37933692	-0.3977152	-0.049548548	0.23698206	-0.08499529	0.20020783	0.38789883	-0.06437445	0.09191975	0.08738937	0.15331759	-0.27694175	-0.061206754	-0.20821874	-0.16912659
Form completion date	0.12431349	-0.24257663	-0.0774924	0.072677664	-0.031243112	-0.24777748	0.6401197	0.15400206	0.02109789	-0.033546425	-0.08838921	-0.081608176	0.09978082	0.26502293	0.20054644	0.65330565	0.3068302	-0.14695232	0.09941646	-0.2560633	-0.54022133	-0.18388225	0.1558031	-0.12862174	0.017867781	0.37575	0.13481198	0.09799965	0.22051434	0.123964	0.062220644	0.2848798
