	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15	dim_16	dim_17	dim_18	dim_19	dim_20	dim_21	dim_22	dim_23	dim_24	dim_25	dim_26	dim_27	dim_28	dim_29	dim_30	dim_31	dim_32	dim_33	dim_34	dim_35	dim_36	dim_37	dim_38	dim_39	dim_40	dim_41	dim_42	dim_43	dim_44	dim_45	dim_46	dim_47	dim_48	dim_49	dim_50	dim_51	dim_52	dim_53	dim_54	dim_55	dim_56	dim_57	dim_58	dim_59	dim_60	dim_61	dim_62	dim_63
Diagnosis Age	0.11784588	-0.24502742	0.06821214	0.121615075	0.12484403	-0.13266219	0.24463187	0.09420557	-0.6642389	0.21343905	0.17768279	-0.13463141	0.0878556	-0.13578469	-0.25259218	-0.42371428	0.16061684	0.16074729	0.34870777	-0.59905386	-0.042112883	-0.37214956	-0.26366177	-0.14028813	-0.13784054	-0.040286154	-0.39024276	0.2180902	-0.043584857	-0.16434063	-0.65991616	0.29018223	-0.23904148	-0.3678016	-0.09933864	0.18806647	-0.40628317	0.007936516	0.6497246	0.054438878	-0.08563787	-0.4241938	0.19570124	0.102518104	-0.03889863	0.017877582	-0.13020279	0.06368369	-0.12271544	0.02846341	-0.33445883	-0.10128101	-0.045407426	0.21156327	-0.18918416	-0.32786125	-0.4458989	-0.009304735	-0.4315905	0.06451366	-0.6255193	0.7121148	-0.19130924	-0.25392273
Neoplasm Disease Stage American Joint Committee on Cancer Code	0.21681951	0.12423366	0.0018649099	-0.045868855	-0.17040218	-0.4240297	-0.08649001	0.09153479	0.53048503	0.21412228	-0.269022	0.02859455	0.08867885	0.16207963	-0.08408746	0.037483852	-0.084410906	0.102169715	0.18518282	-0.11995938	0.18720533	0.06351547	0.47327772	-0.16799031	-0.19298653	0.16762875	0.029705212	0.16560628	-0.107831806	0.21347441	-0.28490603	-0.18801157	-0.08078141	-0.28326902	-0.16189232	0.010023275	0.39699706	0.52983856	0.17428869	0.16837996	-0.00921986	0.1412647	0.0026846773	0.19446176	-0.0022393211	-0.13683374	0.11375921	-0.14685832	-0.031620484	-0.12296311	0.10557542	-0.33813125	0.23747623	0.23295285	0.027724048	-0.07271792	0.095874645	0.19782941	-0.03371218	-0.15703729	0.28587213	-0.076513745	-0.06963396	-0.4768097
American Joint Committee on Cancer Publication Version Type	0.20153618	-0.0033266463	0.12915885	0.28339982	-0.056801394	-0.33318067	-0.21205059	0.013369669	-0.1388834	-0.2683745	0.026168866	-0.090258904	-0.06259635	-0.18920365	0.26759434	-0.24316025	0.23150812	-0.14825335	-0.0018049474	-0.43855748	0.022820601	-0.033945154	0.23451155	-0.15445547	-0.4924831	0.19508956	-0.11302433	0.052920025	-0.025639664	-0.017610189	0.025809625	-0.17316176	-0.20678824	-0.1838291	-0.09880657	-0.0032973075	0.22432406	0.29205298	-0.2244508	0.044536415	-0.11465051	-0.13289863	0.036234945	0.032689743	0.21292453	-0.10365451	0.08300647	-0.13503447	-0.04298271	0.15155979	0.013809543	0.21096803	-0.04030021	0.16500601	0.11848762	0.14287744	-0.022103678	-0.15334098	-0.13079967	-0.034422953	0.11292754	0.32125482	-0.106659465	-0.05568205
Aneuploidy Score	-0.05712554	0.21122845	0.4378108	-0.05042855	0.08940053	-0.24757753	0.45034215	0.22584397	0.9210161	-0.027392546	0.23249286	0.23632684	-0.13775261	0.07106048	0.7721442	0.1686238	-0.07424625	-0.37131435	0.13026425	0.39535776	0.3242579	0.12457341	0.36372057	-0.3231876	0.4180394	-0.18629518	0.3267777	-0.2291705	-0.18577547	0.17803012	-0.11958183	0.06600884	0.015213327	-0.17904961	0.16903108	0.13189715	0.21407188	0.17506541	0.16587408	0.06355773	-0.06801603	0.013942878	0.023770504	-0.23119041	0.005870832	-0.07106846	-0.08820277	0.0626395	0.2495071	-0.19999464	-0.20434931	-0.2649415	-0.26698282	0.15100029	-0.079836465	0.39850074	0.3674219	0.1960843	-0.21306144	-0.20544119	0.35485223	-0.42761585	-0.17978747	-0.18318729
Center of sequencing	0.16704886	0.07472788	0.030963693	-0.20601846	0.29409865	-0.08228499	0.08820043	-0.05686502	-0.28685677	-0.10092909	-0.12642886	0.12716469	-0.47039038	-0.22562307	0.33452788	0.031383026	0.40612766	-0.30949748	-0.039019138	-0.35572964	0.23734327	0.11709639	0.46117675	-0.62579083	-0.07118481	-0.1498044	0.01106345	-0.066082336	-0.057299424	0.016595984	-0.5691086	-0.232098	-0.24985959	0.012693307	0.21229625	0.08879188	-0.22178239	-0.08083271	0.050837576	-0.056232013	0.046964563	-0.30675256	-0.14378731	0.09856043	-0.061898448	-0.034844086	0.09761796	0.022967538	0.12285756	0.30330235	0.111703895	-0.119071215	-0.29563808	0.22650556	0.109055646	-0.013025962	0.3289734	-0.20462222	-0.15268408	0.04793675	0.6224939	-0.32734323	-0.20935051	0.19928959
Last Communication Contact from Initial Pathologic Diagnosis Date	0.42723584	0.009282309	-0.38242844	0.16265705	0.1563754	-0.22084117	-0.40963817	0.04219106	0.16663392	-0.40264794	-0.7167453	0.14049087	0.11856746	-0.3891779	-0.43553242	0.24476013	0.1994955	0.08937659	0.04245994	-0.55847	-0.1098419	0.034173135	0.5892604	0.2775172	-0.68954545	0.29535455	-0.2763086	0.2865717	0.5807833	0.42267892	-0.21572149	-0.8850616	-0.12356283	-0.1281905	-0.049966477	-0.009143888	-0.2260657	0.09505232	-0.25477746	0.096424215	0.0738075	-0.34448272	-0.0124378	-0.21436074	0.16086826	0.14765814	0.18490033	0.009700311	-0.6032658	0.29689533	-0.08297543	-0.54147464	-0.10548393	0.4720324	-0.019503457	-0.0156192025	0.21409795	-0.6068353	-0.23809698	-0.017336179	0.14952734	0.090205275	-0.20090608	-0.6634594
Birth from Initial Pathologic Diagnosis Date	-0.012518681	0.15020707	0.2447046	-0.44421518	0.31918797	0.02114368	0.23914032	-0.40429634	-0.0043619843	-0.14556213	0.10908388	-0.3711743	-0.13426735	-0.19039218	-0.03379004	0.039531574	0.44297236	0.15914834	0.48253354	-0.80160624	0.20107532	0.41809827	-0.30940357	-0.3805853	-0.044026013	-0.11070124	-0.47791046	-0.06019759	-0.11747553	-0.27262697	-0.9608551	-0.20579866	-0.20917448	-0.37990093	-0.32989305	0.28407136	0.232249	-0.11386579	0.5382387	-0.08700613	0.19210836	-0.04326657	-0.06943527	0.2790157	0.046692397	0.04350792	0.036653467	-0.05820939	0.11722694	0.071694545	-0.10322885	0.12857406	-0.05097415	-0.06604896	-0.18794876	-0.01209673	-0.5312952	0.029419314	-0.27568814	-0.3291707	-0.52198553	0.017685382	0.09230985	-0.099186
Last Alive Less Initial Pathologic Diagnosis Date Calculated Day Value	0.31107968	0.21451087	0.13431254	0.0072634267	-0.5184044	0.03445579	-0.073055394	-0.28580356	-0.0688653	0.017593857	0.10802981	0.08292393	-0.24395026	0.08607676	-0.0069804746	-0.21327436	-0.13907474	-0.17292538	0.19658072	0.03709484	0.08763124	-0.24566096	-0.099576615	0.16081579	-0.029722257	-0.13775097	0.08208691	0.08596579	0.03693324	0.092676684	0.0361515	0.18226023	-0.41473514	0.41681314	-0.06460702	0.21873799	-0.0014498679	0.07416544	0.1560449	0.007277486	0.21431419	-0.30149004	0.02250154	0.023694094	0.09883046	-0.123347364	-0.3920035	0.09058608	-0.37749782	0.0848514	0.060045835	0.137428	-0.27354774	0.19404477	0.2812896	-0.1740388	-0.050020278	-0.061410215	-0.25584337	-0.05025544	-0.10871732	0.19031675	0.023984853	-0.09873224
Ethnicity Category	0.06884459	-0.026496477	-0.065778054	0.0018562085	0.060566764	0.11249012	-0.046261333	0.05020498	-0.121195845	-0.0044308435	0.050490174	-0.1089089	-0.1947446	0.088733144	0.4507053	-0.14020571	0.040048305	-0.26771504	0.04351357	0.10940504	0.14250512	0.1358375	-0.022340842	-0.028365472	-0.048903022	-0.08139366	0.017123556	-0.006772525	-0.03451628	0.16941816	-0.015130381	-0.005227014	-0.2201349	0.28011134	0.3550887	0.07167869	0.05304277	0.0075119776	0.073419385	-0.028919864	0.11425405	-0.09171239	-0.14325772	0.2723423	0.18966617	-0.16818622	-0.018854348	0.17527291	0.044685498	0.01830997	0.10722539	0.25013244	0.009659192	0.117841735	-0.0153735	0.24145006	0.024289228	-0.3144122	-0.14769721	-0.050580736	0.022110766	-0.054283287	0.028604997	-0.0063215517
Form completion date	-0.0034991573	0.1271347	0.3484206	-0.0728894	0.14895424	-0.03832853	-0.29760462	-0.42795935	0.37677464	0.12021226	0.17086944	0.23991315	-0.2124084	-0.15645206	0.43228635	-0.17519833	0.5212944	-0.018303605	-0.10971396	0.07168305	0.31503823	0.109138146	0.21013269	0.2800244	0.014510616	-0.23168528	-0.15050974	0.03958994	-0.069551535	-0.047117338	0.14146945	-0.11210764	-0.20266409	0.3055496	0.21529496	-0.112934515	-0.45095187	-0.08575416	-0.5498082	-0.03478077	-0.16200449	-0.026952462	-0.20990184	-0.23876354	0.07916037	-0.07846741	-0.21758382	0.18965098	-0.04767043	-0.034804128	-0.065586954	0.22783929	-0.15979223	0.009546515	0.15868132	0.3409668	0.5562674	0.26647297	0.8283272	0.004987353	0.5598761	0.37844643	-0.2761296	-0.2132311
