Sample ID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
TCGA-05-4244-01,6.3178964,8.6085005,3.7684925,5.1817327,2.3544748,4.623024,4.986676,2.3161972,3.8203747,6.93457,6.7418017,5.273541,3.4636106,5.5128284,5.1882787,4.5176244,5.094586,4.651143,6.6442995,3.9514182,4.3783817,3.8684447,4.9312167,6.2795258,5.0124617,5.9321785,3.7664685,3.984274,7.71396,6.2156057,6.599519,5.051733
TCGA-05-4249-01,6.2631316,8.577587,3.7167535,4.965959,2.4361603,4.4512873,5.155084,2.5188234,3.8354607,6.849181,6.631324,5.403712,3.6409328,5.4959397,5.358598,4.431879,5.0536976,4.6703005,6.7800055,4.111593,4.469353,3.8915393,4.974108,6.258659,5.1092405,5.826493,3.909789,3.8992221,7.895299,6.1510687,6.6976395,5.1039534
TCGA-05-4250-01,6.20504,8.432613,3.7618122,4.9322643,2.605756,4.54524,5.27136,2.7154646,3.8441885,6.8918376,6.6204,5.570874,3.6314225,5.5530667,5.397709,4.3880024,5.081114,4.6192794,6.893971,4.1902966,4.5093155,3.8462658,5.0150843,6.2341247,5.1230583,5.6756663,3.9825125,3.962917,7.821821,5.987045,6.649284,5.089342
TCGA-05-4382-01,6.2381005,8.169461,3.1142638,4.7259016,2.8302507,4.7239556,4.7367377,2.619377,3.3165843,6.7900724,6.771712,6.135248,3.2903943,5.750027,5.766422,4.497057,5.198624,4.8246045,7.256241,3.672341,4.876497,3.5360794,4.8345437,5.712072,5.030824,5.9256697,3.6656244,3.615528,7.242838,6.1523485,6.8172836,4.9010663
TCGA-05-4384-01,6.762568,8.788967,3.9494684,4.722261,2.8052113,4.3740573,4.4186416,2.7813964,2.9858282,6.920993,7.040145,5.266261,3.6463122,5.210049,5.576264,4.55442,5.2878747,4.558229,6.6300306,3.909414,4.1344333,4.015823,4.985622,6.1225147,5.2471247,5.892566,3.5946834,3.9724028,7.0656695,5.856647,6.2447,5.106541
TCGA-05-4389-01,6.371838,8.761345,3.7243872,5.093855,2.321115,4.668689,5.145907,2.107752,3.6007757,7.073987,6.706466,5.25873,3.4573896,5.442623,5.1818113,4.4953623,4.9749637,4.473749,6.574957,3.71218,4.3079467,4.041539,4.890148,6.239587,4.926674,6.1061296,3.9031022,3.7603424,7.8485746,6.3013163,6.7339673,4.9846478
TCGA-05-4390-01,6.2929697,8.1566925,3.2332642,4.755782,2.7960396,4.7126746,4.792237,2.6488438,3.4216933,6.776614,6.6417437,6.006885,3.4372554,5.7731895,5.6600976,4.54709,5.242715,4.8475494,7.089505,3.8031232,4.7999153,3.7206178,4.7213893,5.71177,5.0654845,5.779557,3.776381,3.7793477,7.3899403,6.2623396,6.8586736,5.0482116
TCGA-05-4395-01,6.4066777,8.79454,3.7118316,5.025561,2.2823977,4.530807,5.1383295,2.0791051,3.594111,7.059731,6.6562443,5.1627636,3.5598269,5.433461,5.1745424,4.5169783,4.9907217,4.500445,6.469987,3.7581186,4.2864065,4.1206837,4.8325458,6.2228603,4.9513025,6.093905,3.9341462,3.7206645,7.961342,6.3631067,6.7860885,5.0297256
TCGA-05-4396-01,6.714073,8.660848,3.922269,4.5752935,3.0152895,4.242127,4.4719625,2.8619716,2.9157014,6.895027,7.0979304,5.3491664,3.6997714,5.264953,5.7152023,4.556894,5.358315,4.688421,6.722484,3.9614465,4.254137,3.915716,4.867048,5.9700017,5.3873706,5.725403,3.7001557,3.9676979,7.0256076,5.854077,6.302225,5.1110663
TCGA-05-4397-01,6.3966136,8.342817,3.3513262,4.743782,2.8087392,4.6881704,4.4763784,2.6001203,3.2835186,6.845331,6.924776,5.7116838,3.4234827,5.5607715,5.6805606,4.693397,5.3454123,4.8137465,6.9824815,3.680212,4.6629987,3.8686645,4.6754003,5.796085,5.182538,5.8488836,3.510613,3.9615858,7.14183,6.2564793,6.6876636,5.0762973
