	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15	dim_16	dim_17	dim_18	dim_19	dim_20	dim_21	dim_22	dim_23	dim_24	dim_25	dim_26	dim_27	dim_28	dim_29	dim_30	dim_31	dim_32	dim_33	dim_34	dim_35	dim_36	dim_37	dim_38	dim_39	dim_40	dim_41	dim_42	dim_43	dim_44	dim_45	dim_46	dim_47	dim_48	dim_49	dim_50	dim_51	dim_52	dim_53	dim_54	dim_55	dim_56	dim_57	dim_58	dim_59	dim_60	dim_61	dim_62	dim_63
bin_0	0.15754686	0.08548528	-0.002105566	-0.074225254	0.17940919	-0.014958957	-0.19344787	0.15300767	0.13389748	0.14013496	-0.19231503	0.0683072	0.22005951	0.09986372	-0.0074634673	-0.1461443	0.047830123	-0.10232235	-0.09796485	0.1643207	-0.20556778	0.009234596	-0.16498268	-0.06529754	-0.07932389	0.028621294	-0.025062865	0.22185609	0.0258623	0.09789382	0.02993398	-0.14993279	0.015121783	0.16544305	-0.013883271	-0.19953595	-0.072368	0.07449524	0.19735795	-0.14627542	0.04751132	-0.07466433	-0.09541148	-0.04280354	0.011286326	0.07447091	-0.1591733	0.14820103	0.18503942	-0.12604587	-0.15792225	-0.017927226	0.16254295	-0.17473155	-0.035916187	0.17574286	0.11602484	-0.1335782	-0.07592272	0.06269414	0.19999193	0.017516734	0.09134982	-0.17795543
bin_1	0.11239446	-0.23863919	-0.2058115	-0.18454513	-0.37415642	-0.274952	-0.35683662	-0.21670766	0.4120017	-0.09752655	0.122973695	0.091971666	0.07170969	-0.10853246	0.068969555	0.13499306	0.29111508	-0.33442932	0.8063136	0.67929804	-0.21312058	-0.4443851	-0.06755021	0.34979245	-1.3704352	0.40981713	-0.12729076	-0.41235098	-0.14863662	0.3876947	-0.41636157	-0.25549856	0.2799638	0.5042278	-0.24026565	0.5023581	0.1733502	-0.31131268	0.6152301	0.13257101	-0.08905136	-0.14033325	-0.24477674	0.06829933	-0.094402894	-0.27113223	-0.22333308	-0.028795453	1.0185889	0.24278367	0.449127	0.34635252	0.15516551	-0.9539494	-0.03150535	-0.26090714	0.2650619	-0.41392562	0.451333	-0.61473	-0.08681985	0.05893067	-0.12146082	0.59460974
bin_2	-0.417577	0.30657887	-0.3829612	-0.7341648	-0.051540554	0.31691015	-0.20266949	0.25773653	0.50373703	-0.7332041	0.03991123	-0.18010624	0.14523242	0.5148467	0.14887206	1.0136448	0.23523213	1.0968786	0.5653434	-0.21850562	0.6814156	0.09199617	0.38824353	-0.13143653	-0.13171859	-0.49620408	0.075850055	0.641795	-0.25232512	0.09274405	0.39665043	-0.10483212	-0.8313134	0.02183207	0.075874366	-0.2265029	-0.52114856	0.6610686	0.06053932	-0.64509964	-0.40652874	-0.32005543	-0.5055909	-0.36009362	-0.7641648	-0.09523352	-0.5539496	-0.9731579	0.54623485	0.04561938	0.31103072	0.24626273	-0.042271107	0.03223361	-0.23656195	0.7609469	-0.36426526	0.047863778	-0.17474991	-0.09846175	-0.16452925	-0.03359835	0.42283994	0.17765151
bin_3	-1.1068306	0.24079373	-0.22267218	-0.0954986	-0.4759434	-0.042591073	0.11885126	0.06912786	-0.05935672	-0.0068226582	-0.26010028	-0.13807832	0.46165246	0.03734764	0.11737924	-0.24417044	0.037717003	0.027259756	0.17717347	-0.2458249	-0.01299232	-0.07366172	-0.057087727	-0.40992722	0.30470508	-0.027821733	0.13912602	0.09513387	-0.29392236	0.37090084	0.07764502	0.047834937	0.53077507	-0.11933718	0.08860127	0.4627918	0.19645263	0.047450647	0.61231863	-0.04214892	-0.42488602	0.2651318	0.30157718	1.1297274	0.64380604	0.4167066	-0.3998096	0.1020882	0.0076953843	0.029452905	-0.09146822	-0.06535848	-0.6246089	0.1339499	0.051043622	-0.66291404	-0.1611367	0.2545599	0.19760855	-0.4780289	-0.05304959	0.15346554	-0.07274417	0.5000433
bin_4	-0.14650209	0.26795128	0.1474395	0.1293138	-0.03396353	0.09355328	-0.012283936	0.21793553	0.33066022	0.027805047	0.28809962	0.057802495	-0.660835	-0.41098312	-0.40217155	0.11535922	-0.2793239	-0.18450662	0.015129669	-0.062449105	0.023535829	-0.084718026	-0.1719591	-0.07901388	0.0595887	-0.018733868	-0.0026010147	-0.23162815	0.040531334	-0.3057857	-0.18146326	0.18100461	0.20264547	0.003298308	-0.0055160397	0.24402654	-0.19464816	0.03652071	0.011957921	0.02970263	-0.3257381	0.08393949	0.097267605	0.6246393	0.012540328	-0.022618987	-0.06230732	0.102482095	-0.18701486	0.37819675	0.28035986	-0.42715698	0.12333143	-0.029599553	0.26807943	-0.19964935	-0.3064654	0.1130216	-0.002132349	-0.17070048	0.20365015	-0.36191815	-0.057586133	0.44555044
bin_5	0.11735476	-0.2245983	0.23483486	-0.1823501	0.06772053	0.31317654	-0.16943395	-0.43086466	-0.18806654	0.10018382	0.14274609	0.021394948	0.048762586	-0.20999023	0.0743493	-0.21374421	-0.22583863	0.021408558	0.0906417	-0.16585448	0.17836738	0.059603993	0.06639742	0.09349109	0.16121276	0.04356458	0.06865332	-0.29614624	0.18624511	0.15072836	0.1248912	-0.25918996	0.26794213	-0.05390541	0.19975902	0.02473705	-0.047297943	0.075997	0.17676088	0.10888275	-0.14025968	-0.111485645	0.11008377	0.32054928	0.23620752	-0.058197204	0.14232424	0.27442655	-0.073439114	-0.008207348	-0.2373106	0.08152824	-0.31470516	-0.123051755	-0.09151142	-0.044250544	0.26302868	-0.021416979	0.07032789	0.23521535	0.15241458	0.23387079	-0.006072572	-0.028119765
bin_6	0.1779783	-0.10604548	0.14865735	0.115973115	0.12243525	0.43432194	0.0386133	0.152681	-0.2859491	-0.14706877	0.26452	-0.11844919	-0.24958514	0.08702954	-0.109313756	-0.0740375	0.07020876	0.1653402	-0.17473964	0.13302286	-0.017821496	0.20826781	-0.29292512	0.25446382	0.12495782	-0.22474943	-0.0026985812	0.167102	0.13178594	0.21276811	-0.028659789	-0.05668544	-0.111481324	-0.18965477	0.117270395	0.19067381	-0.12232714	-0.14665072	0.017708024	0.1175012	-0.022631908	0.074824534	0.21138608	-0.0008341949	-0.16441828	0.18412183	-0.017932195	0.19612058	-0.24136665	0.08322749	-0.30051088	-0.08782301	0.016402287	-0.085354604	0.07644905	-0.22058348	0.12850912	-0.09648801	-0.29789945	0.051350042	-0.11871033	0.3391071	0.110325426	-0.20568568
bin_7	-0.002761145	-0.013460167	-0.17028952	0.20948626	-0.030233132	0.16095321	0.05951237	-0.103554815	0.03932962	0.3118023	0.01725418	0.29316106	-0.0077077947	0.069093086	-0.034952678	-0.08933557	-0.121145025	-0.15903758	-0.100790836	0.38921767	-0.09741355	0.12597415	-0.16506624	0.09192406	0.055596005	0.020566197	0.03204196	-0.07214364	0.4397441	-0.15248124	0.106961705	0.1632827	0.17104095	-0.1704037	-0.3015924	0.11479341	-0.17882961	-0.3384677	0.22499359	0.015659366	0.06649139	-0.23627096	-0.12100671	0.11261745	-0.017455535	0.6714451	-0.21193852	0.044137087	-0.2270277	0.227901	-0.25442842	0.3184636	-0.2356762	0.40505344	-0.15471973	-0.09836814	0.11670477	-0.0056139226	-0.36076614	-0.077811345	-0.20632352	0.27038664	-0.1890757	0.28470606
bin_8	-0.006621213	-0.3145055	0.030863812	-0.022137685	0.18829079	0.123738915	0.048205305	-0.014283362	0.08241096	0.03201089	-0.004567694	0.035542652	0.3174174	0.29278612	-0.11154933	-0.08564826	0.11521652	0.13343333	-0.24934201	0.08422888	0.113352545	-0.09061793	0.11219726	-0.16621491	-0.22163536	-0.18726285	-0.07232943	-0.075466365	-0.23254828	0.15610625	-0.13450417	-0.1893364	0.12122321	0.09461141	0.13646647	-0.28772563	-0.057941936	0.038743548	-0.2968069	-0.1349347	-0.19997992	0.32310885	-0.035282888	-0.31737968	-0.23483136	-0.25962532	0.2876805	-0.0045182756	0.2020294	-0.046289567	0.11394454	0.3032461	-0.17841719	-0.023973338	-0.29864267	0.25788543	0.019354885	0.1394567	-0.14310919	0.107851274	0.06261082	0.21782315	-0.2523031	-0.035772517
bin_9	-0.115192845	0.36346945	-0.2364353	0.035346746	-0.20843463	0.2901942	0.18327501	0.046723768	-0.21961173	-0.21960844	-0.022822086	-0.022141369	-0.014514615	0.37725398	-0.19742918	0.34119442	0.3431667	0.15806097	-0.000102613165	-0.066859834	0.15065096	-0.1353166	0.12683769	-0.2321005	-0.077665426	-0.017063404	-0.043834705	-0.05212203	-0.06977398	-0.19442855	0.24295676	0.12918976	0.16080682	0.08916188	-0.15234159	0.0061320458	0.12273319	0.16146196	0.04807621	-0.18551773	0.114179246	-0.31649876	-0.2693379	-0.12715983	-0.025308227	0.023780575	-0.09083678	0.05178902	0.17180759	-0.062859	0.18323877	0.13078684	0.04933143	-0.08570614	-0.16851681	-0.1098099	-0.19730447	-0.24826719	-0.17464505	-0.03725151	0.18927065	0.18733187	0.18682694	0.2389373
bin_10	-0.044992335	0.4244606	0.13680048	0.21645303	-0.17761819	0.19243906	-0.010437162	-0.081962876	0.12460693	-0.1715356	0.15925185	0.10842898	-0.008364722	0.26227173	0.07636599	0.21213618	0.5073222	0.15101326	0.062438194	0.21156628	0.097998805	0.010140461	0.18009274	0.23949169	-0.08839835	-0.12544858	0.044259097	-0.0789323	-0.2656587	-0.12036869	-0.23128375	-0.14618334	0.2532689	-0.0876895	0.7203893	-0.06892521	-0.3472936	-0.013203625	0.30333808	-0.2618523	0.14244646	0.36357233	0.27851242	0.19882113	0.06676675	0.116955206	-0.24721637	-0.067208	0.34530127	0.20788626	0.1427036	0.12605493	0.09289793	0.038638752	-0.15482605	-0.11865755	-0.38509777	-0.23148914	0.025969567	-0.08015952	-0.114228755	0.21129045	0.14711908	0.4193299
bin_11	-0.04846851	0.100058734	0.029901315	-0.10218554	-0.015352924	-0.072375014	-0.06460598	0.40763173	-0.018544752	0.037474576	0.42206278	0.09134198	-0.46204236	0.16606411	-0.28065893	0.12107639	-0.059521057	-0.22188112	0.010484945	-0.004923569	0.0916581	0.12937026	0.09100041	0.09137249	-0.34197816	-0.25801143	-0.18688056	-0.07251082	0.21951567	-0.39701167	-0.2204795	-0.020602759	0.14683847	0.39709795	-0.06446241	-0.029406872	0.29073903	-0.16480404	-0.105405904	-0.16773105	0.1108866	0.2346372	-0.30518302	0.06009698	-0.1721087	-0.07855708	0.2462935	-0.18143864	-0.27595103	0.2898582	0.12796533	0.26218504	0.3076657	-0.004736096	0.071406566	-0.13548249	0.07837782	-0.31446913	-0.13557766	-0.11499271	-0.0994518	-0.03776522	0.2771816	0.3427318
bin_12	-0.058216732	0.07083471	-0.4919408	-0.0060600042	-0.017877892	-0.29480615	-0.23986338	0.08987035	-0.07798567	0.12654564	0.22050807	-0.16558623	0.24550253	0.15433547	-0.17073344	-0.091603376	0.110573925	-0.05817598	0.14424203	0.15518957	-0.12323003	0.028563492	-0.009365539	-0.023835275	-0.012367552	-0.26720822	-0.004149305	-0.48147094	0.09347798	-0.03345384	-0.015201932	-0.3030669	0.14754933	-0.06557937	-0.020257253	0.5072779	0.6174953	0.093685955	-0.058228955	-0.0070481817	-0.07530254	-0.15120344	0.124566756	0.35823727	0.15473363	0.103544384	-0.1202707	-0.36665207	-0.25232503	0.27358425	-0.032738525	0.3606922	0.19318438	0.15866214	0.35087907	-0.17464171	-0.21255429	-0.02723114	0.12245275	-0.09665252	0.10757089	-0.08581466	0.4515921	0.72136474
