	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15	dim_16	dim_17	dim_18	dim_19	dim_20	dim_21	dim_22	dim_23	dim_24	dim_25	dim_26	dim_27	dim_28	dim_29	dim_30	dim_31
Neoplasm Disease Stage American Joint Committee on Cancer Code	0.24431689	-0.0010304877	0.22292006	-0.010577509	0.085456856	-0.1682817	0.070016995	0.13710126	-0.045496512	0.21254937	-0.31863526	0.36986735	-0.11130546	-0.37833652	-0.034245726	-0.2230837	-0.0057871407	0.07233611	0.34450856	0.084572546	0.26222876	0.5335804	0.2357568	0.2027797	-0.34494364	-0.23390277	0.22484137	-0.105334274	-0.27701765	0.04365918	-0.15692124	0.04500418
American Joint Committee on Cancer Publication Version Type	0.34531304	0.2115279	-0.108900964	-0.18974651	0.20769413	0.32333487	0.021106523	0.37841144	0.18004453	-0.13752455	0.035015866	0.21556725	0.026122838	-0.20305425	-0.42804724	0.10447286	0.28599814	0.2141521	-0.14632013	-0.40745866	-0.49766532	0.32633376	0.3059185	-0.11519092	-0.018834345	0.044449534	0.24797714	-0.018866297	0.54215336	0.079799585	-0.4492029	0.43048897
Center of sequencing	0.13716154	0.467834	-0.3480556	-0.63148475	0.43679738	-0.015024477	0.012528915	-0.34631786	-0.10491382	-0.17062207	0.0941863	0.051205628	0.08353456	0.30898067	0.15477839	-0.26092765	0.24648665	0.4412335	0.35748753	-0.19712414	0.27409384	-0.36980963	-0.49336147	0.09180856	0.23152067	-0.25777394	-0.028071081	-0.3513335	-0.5159041	0.49847338	-0.15077624	-0.14188153
Ethnicity Category	0.03129411	-0.18572631	0.025262538	-0.38596874	0.11179126	-0.004568404	0.27292767	-0.31125876	-0.32724032	0.029204639	0.045953594	0.17379093	0.20010233	-0.18344139	0.53389126	-0.33893937	-0.21959837	-0.35713473	0.059395492	-0.2758027	-0.043986056	-0.6907471	0.09419755	-0.24146289	0.35900447	0.11251128	0.22716601	0.4608876	-0.60569215	-0.2244454	-0.53096175	0.20066582
Form completion date	0.1192598	0.044613108	-0.15281682	0.118427545	0.15013677	0.57224584	-0.42871425	0.44325203	0.014954975	0.084029496	-0.1470662	0.32748625	-0.022013195	-0.4156865	0.15079413	0.47901085	0.15127374	0.0033693558	-0.04190714	0.3676035	-0.13834207	-0.08519981	0.024047647	0.20293339	-0.4181844	-0.09828372	-0.22303112	0.27930018	-0.22986762	0.18986745	-0.031972114	-0.004793222
Neoadjuvant Therapy Type Administered Prior To Resection Text	0.14576602	-0.26534882	-0.24004163	-0.33632818	0.17846201	0.15969945	-0.1619744	-0.27278146	-0.24966453	0.014405122	-0.14312708	-0.28296545	-0.054103527	-0.07430741	0.2653252	0.15201777	0.102467366	-0.42584956	-0.08602171	0.27079067	0.041580305	0.038534563	0.08947994	-0.1642281	0.2502032	-0.04492761	0.2668326	-0.36465174	0.09877995	0.35742068	0.061044198	-0.1110694
ICD-10 Classification	0.028976144	-0.2146817	0.17393355	-0.3691201	0.26290596	0.038348977	-0.3402695	-0.24523726	0.13379897	0.30473527	-0.18912469	0.25498217	-0.016125722	0.32532224	-0.077546276	-0.20456502	-0.100262955	0.24811345	0.19186431	0.05284013	-0.10187434	0.09934052	0.2804216	0.16876692	-0.12944408	0.12261181	-0.2994314	-0.56393784	0.26284546	0.5446965	-0.06518656	0.24751665
International Classification of Diseases for Oncology, Third Edition ICD-O-3 Histology Code	-0.14588739	-0.010474823	0.044643488	0.30580336	-0.12663616	0.38295293	-0.50621647	-0.13607682	0.17260185	0.051139813	0.22046812	0.24284889	-0.18065532	0.23718496	0.12166634	-0.1327037	-0.26289272	0.0756451	0.23313679	-0.07365952	-0.4814378	0.24439256	0.4188622	-0.07639002	0.10827551	-0.11530816	0.039878555	-0.58160853	0.030387882	0.5496259	-0.017222496	-0.102776624
International Classification of Diseases for Oncology, Third Edition ICD-O-3 Site Code	0.27745304	0.07938526	-0.24634765	0.2298003	0.43469635	-0.08130686	0.021544104	-0.1995834	-0.18534821	0.13753095	0.15928839	0.29141194	0.27920336	0.0034733762	0.21178588	-0.24146949	-0.08563616	-0.23427922	0.20905855	-0.08246574	-0.062254142	-0.1027057	0.31187427	-0.1587065	-0.39170152	0.09037073	-0.18955204	-0.1505316	-0.051562537	0.23475403	0.08541917	0.008263484
Informed consent verified	0.26728484	-0.2178171	0.26620084	0.06703387	0.18862623	-0.33905202	0.010778742	0.06973695	0.25637203	-0.15237793	0.052015446	0.12704709	0.08952089	-0.117784426	0.405982	0.044495396	0.15914248	-0.18495315	-0.019187491	-0.3581294	0.24530269	-0.26593247	-0.19014564	0.24410434	0.2592093	0.19349588	0.11976053	-0.07227744	-0.153225	0.3521962	0.25454134	-0.09510456
In PanCan Pathway Analysis	-0.047674507	0.11175982	-0.21201283	-0.4963936	0.23651253	0.08106743	-0.0017909739	-0.39971948	0.2503396	0.24754933	-0.37843147	0.0741882	0.5591487	0.37251255	-0.18755181	-0.113078535	0.03287127	-0.06910448	0.120465115	-0.5648613	-0.35257536	0.080774486	-0.32124346	0.17969033	-0.058515266	-0.0646762	0.6011273	-0.21205293	-0.22156847	0.1844625	-0.5198653	-0.38888374
New Neoplasm Event Post Initial Therapy Indicator	-0.1684204	0.20741358	0.048390184	-0.3223733	0.19285421	0.20173454	0.27667984	-0.36058348	0.016564075	0.12792695	-0.16688326	0.001558063	0.010582993	0.26107255	0.22966419	0.015292704	-0.13343853	0.003072567	0.49850306	-0.15320647	-0.05396654	0.09414697	0.07153028	-0.117728576	-0.37808815	-0.13138235	0.17865607	-0.11142837	0.32578444	0.323582	-0.06309689	0.15007687
Other Patient ID	0.3117967	-0.22981457	-0.662345	0.3789349	-0.30781034	0.44925866	-0.20387009	0.17009878	-0.42719278	0.07231519	-0.048853796	0.56802493	-0.6293303	-0.82401794	-0.43449214	0.53914267	0.016008226	-0.108556435	-0.11834163	0.78637946	-0.009635948	0.19703099	0.11308932	0.3292235	-0.5732061	0.277523	-0.82239217	0.1547978	-0.6632065	-0.06899947	-0.18128176	-0.4613376
American Joint Committee on Cancer Metastasis Stage Code	-0.09669467	-0.19269688	0.12516755	-0.23432662	0.28514928	0.4718561	-0.22210976	-0.08749189	0.008041735	0.10575256	-0.05895294	-0.024887554	-0.2942547	0.377892	0.014866104	0.16276626	-0.36322248	0.27725703	0.42356014	-0.26161018	0.2504229	0.09250438	0.23703215	0.21078451	-0.22159952	-0.17851193	-0.14517045	0.020421628	-0.11644979	0.13119645	0.17114927	0.048184514
Neoplasm Disease Lymph Node Stage American Joint Committee on Cancer Code	-0.039299384	-0.059711423	0.029283095	-0.47118366	0.09931058	0.18774608	0.106317945	0.26278389	0.029789427	0.16883907	-0.005934133	0.5408995	-0.13387798	0.2530143	0.22230403	0.37552476	0.031649865	-0.16951081	-0.036303867	0.172941	0.15156426	-0.41991568	0.1461705	0.26921257	-0.4299669	-0.11627362	0.23578121	-0.080280505	0.08446567	-0.1076851	-0.29442015	-0.06234024
American Joint Committee on Cancer Tumor Stage Code	-0.15893844	-0.119535804	0.0039047045	0.058419965	0.0019914468	-0.023886267	-0.2718172	-0.19741991	-0.05006009	-0.06032158	0.09560275	-0.2013664	-0.18336317	-0.29752973	-0.22585808	0.15389389	0.14782685	0.10856675	0.2525769	-0.3231233	-0.056632064	0.5622346	-0.19256592	-0.25397354	-0.4294243	0.083106585	0.3871599	-0.29797155	-0.038208432	-0.13708428	-0.26314592	0.16953205
Person Neoplasm Cancer Status	0.1231747	0.14154184	-0.23472191	0.009537045	-0.08026855	-0.2829622	0.11304961	-0.009865756	0.24655545	0.28484666	-0.028352104	-0.03884248	0.009704642	0.3000414	0.23775117	0.3101809	-0.34624547	0.09283489	0.1272374	0.1711515	-0.23087582	-0.0035629882	0.19954692	-0.021349909	-0.41889378	0.0048334594	0.40780404	-0.15947697	0.16570167	-0.0703663	-0.13551646	-0.00920005
Prior Diagnosis	-0.02707233	-0.19337447	0.030331988	0.13355634	-0.15476991	0.03272227	-0.24342318	0.049408883	0.17562494	-0.14303376	-0.24962781	-0.21276896	0.31538627	0.18282415	-0.23727518	0.06991878	-0.1535422	0.2565952	-0.12427063	-0.07886305	-0.010195102	-0.36846665	0.40800858	0.2399255	0.13458611	0.06713269	-0.036534708	0.13296697	-0.27758613	-0.16627035	-0.4774607	-0.3344414
