	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15
Diagnosis Age	-0.31696817	-0.4762578	0.58539367	0.06879782	0.032536384	0.38961583	-0.1301429	-0.060600583	0.21967289	-0.20935676	0.06383164	-0.3327896	0.7828378	-0.0132337315	0.18837911	-0.16533418
Neoplasm Disease Stage American Joint Committee on Cancer Code	0.46090302	0.2524509	-0.06957678	-0.3749528	0.22806536	0.28463408	-0.05734221	-0.28108558	-0.14821513	-0.2955344	0.2070943	-0.18243258	0.18267974	-0.24635673	-0.15581973	0.22749224
American Joint Committee on Cancer Publication Version Type	0.46144646	-0.10723327	-0.104328625	0.5819898	0.3556552	0.061227273	-0.052932177	0.040169924	0.22261989	-0.26024836	-0.0066238074	0.27989537	-0.22498049	0.36294982	-0.08302824	0.38909954
Aneuploidy Score	0.23275648	0.06398661	-0.04031458	-0.105397105	-0.29296842	-0.32043663	0.20908502	-0.24963552	0.068695955	0.19722593	0.077741295	0.39117995	-0.3098233	-0.6871064	-0.3074567	0.27012563
Center of sequencing	-0.1093912	-0.04499882	0.40124813	0.18794866	-0.15346341	-0.098712094	0.33608428	0.3703954	-0.28598106	-0.21677725	-0.37310097	0.013518125	-0.19454111	-0.5834386	0.33535984	-0.26455244
Last Communication Contact from Initial Pathologic Diagnosis Date	-0.36022386	-0.252997	0.644527	0.51145136	0.277821	-0.33177528	0.15133293	0.00044650602	-0.16962971	-0.029005708	-0.11615902	0.46212	0.6169831	0.49591026	-0.22529419	0.07177346
Birth from Initial Pathologic Diagnosis Date	-0.43282053	-0.02694357	0.2027661	0.0020153124	-0.115607634	-0.117037155	0.24404295	-0.40143567	0.15612403	0.2259941	-0.22074123	0.37539995	0.2010917	0.23909608	0.08567472	-0.2814083
Last Alive Less Initial Pathologic Diagnosis Date Calculated Day Value	0.5446026	0.023909416	-0.557411	0.38416266	0.17001897	-0.054267567	-0.25190628	0.21940392	0.04670242	-0.7373082	0.12010799	-0.06205742	-0.31131262	-0.21302366	0.42232385	-0.03788817
Ethnicity Category	-0.3391996	-0.19334427	0.43044072	-0.2158656	-0.016140161	-0.33327466	0.16373482	0.32962647	0.23682967	0.26026252	-0.11108033	-0.14672285	0.57983327	0.21349439	0.12936124	-0.36821914
Form completion date	-0.23624222	0.22222495	-0.13995825	-0.12601571	-0.009552904	-0.20722602	0.07568658	-0.28078243	-0.24570374	0.051715225	0.02265215	0.21950586	0.038106985	-0.2436356	-0.13597444	0.10623923
Fraction Genome Altered	0.3781543	0.14117017	-0.11762228	0.012907504	0.43183059	0.27369615	-0.15263934	0.16498162	0.19837011	-0.54532665	0.014567089	-0.02949513	-0.060724437	0.058578704	-0.19791776	0.1648116
Neoadjuvant Therapy Type Administered Prior To Resection Text	0.46022516	0.12004138	0.13767058	0.2723625	0.036498263	-0.45998973	-0.5013074	0.51776725	0.20747039	-0.24380006	-0.25179866	0.12674487	0.074812874	-0.10679104	0.33282354	-0.25900784
ICD-10 Classification	-0.34231797	-0.41718745	0.053086862	0.27211124	-0.3443349	-0.3747334	-0.04034565	0.3679122	0.10553225	0.32808253	-0.20941937	-0.1944055	-0.23611107	0.15999518	-0.20862697	0.24668014
International Classification of Diseases for Oncology, Third Edition ICD-O-3 Histology Code	-0.31448796	-0.42513588	0.4337153	0.17782915	0.07780206	-0.28478205	-0.2588017	-0.41516462	-0.4744304	-0.32618493	-0.3269673	0.009439997	-0.18625638	0.28858867	0.10568467	-0.05467333
International Classification of Diseases for Oncology, Third Edition ICD-O-3 Site Code	0.25197133	-0.20461665	0.11713868	-0.38214132	0.28350124	0.39226815	-0.416068	0.30836937	-0.3752031	0.24147783	0.011876415	0.35623133	0.103948876	0.013748125	0.17359257	0.1569757
Informed consent verified	0.12777619	0.13206446	0.4878953	0.49744108	0.043115865	-0.055004112	-0.14911984	0.12127144	0.17085347	0.44166994	0.105210945	-0.2726785	-0.18731429	0.2796519	0.41118354	0.029909313
In PanCan Pathway Analysis	0.35914442	-0.32097664	0.3047343	-0.24277592	-0.4532214	0.17417796	0.08122959	-0.112260625	0.3251261	0.45279384	-0.55850756	0.14890258	-0.12165078	-0.44674033	0.009628985	-0.24084629
Mutation Count	0.20936382	-0.18446974	0.00826233	0.08189874	-0.5672441	0.04832267	0.10988964	-0.17602678	-0.16859102	-0.2799859	0.26558608	0.22432475	0.35554796	-0.23763347	0.02612235	-0.1447878
New Neoplasm Event Post Initial Therapy Indicator	0.17434071	-0.30655652	0.30104163	0.32013175	-0.28627124	0.3225138	0.13060574	-0.23139414	-0.33741018	-0.042118825	-0.107693225	0.44980717	-0.17209262	-0.52585036	0.19363298	0.32818407
Other Patient ID	-0.07461449	0.10848619	-0.375618	-0.15147774	0.068211325	0.17314652	-0.29971266	-0.34605977	-0.354027	0.0099240765	0.24285322	-0.007585999	-0.12899627	-0.4196463	-0.13457279	0.2207931
American Joint Committee on Cancer Metastasis Stage Code	-0.06866641	-0.23640342	0.15247819	-0.28102702	0.40830725	-0.296438	-0.35052797	0.094022855	-0.06175245	-0.037667308	-0.40107086	-0.2852149	-0.16312763	0.24043764	-0.27465183	0.2166433
Neoplasm Disease Lymph Node Stage American Joint Committee on Cancer Code	0.29361102	0.277913	0.35960764	0.23297703	-0.10893089	0.3028408	-0.39604586	0.21343757	0.018779451	0.14574961	-0.17876793	0.025875678	-0.44634578	0.4383653	0.42502606	0.2852643
American Joint Committee on Cancer Tumor Stage Code	0.03771069	-0.23465823	-0.049336948	0.0008739622	-0.06656469	-0.08669125	0.37905288	-0.015817238	-0.3086565	-0.30924925	-0.3403388	-0.25375372	0.27572116	-0.33524093	-0.20738184	-0.015462735
Person Neoplasm Cancer Status	0.34277093	0.20737202	0.3639278	0.13414232	-0.43609273	-0.10782827	0.25611132	-0.27561364	0.007364943	-0.4384905	0.18444024	-0.12335128	0.056735776	0.2742234	0.26367033	0.35426173
Prior Diagnosis	0.32292837	-0.13407126	0.13739692	0.1549162	-0.3079886	0.15215284	0.33553952	0.43145484	0.21857154	-0.061726734	0.22514933	0.2333953	0.22179843	0.5532426	-0.060053136	0.3093777
Race Category	-0.1442181	0.10950689	0.07732462	0.4040768	-0.005835694	-0.5023552	0.29053757	0.17186801	0.27864078	-0.12603806	-0.5090122	0.21047132	0.31017455	0.43472144	0.39367247	0.19049099
Radiation Therapy	-0.1389351	0.19749957	0.40134785	-0.21882652	0.13018778	0.3548467	-0.2848277	0.2463455	-0.049153637	-0.00807381	0.010286762	0.35144037	-0.44044584	-0.4174716	0.044844206	-0.2716018
Sex	-0.24447718	0.258211	0.21461833	0.30979013	-0.12751457	0.17550844	0.07204818	0.23815082	-0.2620885	0.10836893	0.2542777	0.33101866	0.18069066	0.2853753	-0.048723727	0.32573232
10p Status	0.05882531	-0.0544062	-0.14166155	-0.18191646	0.41904518	0.3094724	0.18234421	0.12576668	0.24043468	0.22776853	-0.2931565	-0.30318758	-0.23162739	0.20833306	0.14649394	0.14076133
10q Status	0.35142717	-0.44739836	-0.20111033	-0.16419755	-0.05216653	-0.42480248	-0.42960393	0.21043587	-0.06560066	0.2733827	-0.38022387	-0.212053	0.057296224	-0.6804296	0.10494769	-0.045617312
11p Status	0.42055294	-0.61867595	-0.025986647	0.04500016	0.028767623	-0.087017134	0.06761766	-0.066600755	-0.4557138	-0.2603967	-0.016580941	-0.12320622	-0.13086532	0.24980582	0.010329541	-0.4405498
11q Status	0.28839734	-0.411962	-0.21404195	0.2000719	-0.35611174	0.12302047	-0.4181827	0.083583266	0.00721349	-0.054526508	0.086790785	-0.23505092	-0.30135784	-0.32905927	-0.2014959	-0.12134883
12p Status	0.08214611	-0.4062947	-0.13038428	-0.050197326	-0.22658828	0.23053905	-0.11001512	-0.34122166	0.4797607	-0.12387407	-0.25059235	0.08636888	0.010123047	0.16888139	0.3619456	-0.085330665
12q Status	-0.3490902	-0.08259659	0.069143616	0.17985088	-0.24248654	0.016556656	0.18288212	0.17219308	-0.34904027	-0.19463333	0.16582939	0.27747068	0.10772907	-0.35498488	0.27089518	-0.046594203
13 (13q) Status	-0.136516	-0.13625465	0.16878414	0.21740751	-0.13748695	0.003549272	0.33857474	-0.3144411	-0.34024236	-0.43435082	-0.18321633	-0.11508105	-0.076323524	0.27832496	-0.25097755	0.08221748
14 (14q) Status	0.40141445	-0.21496123	-0.04790354	-0.3756938	0.36324194	0.3449163	-0.0630812	-0.18143904	-0.39580694	0.3743058	0.24307705	0.13468829	0.09790207	0.11127759	-0.12947883	-0.10977604
15 (15q) Status	0.35034472	0.14415187	0.38804364	-0.4053192	0.07790755	0.26450965	-0.2626716	-0.10993378	-0.011378848	0.29926628	-0.4205742	0.16209671	0.17639661	-0.0144824395	0.1576396	0.25995043
16p Status	-0.105087996	0.11795747	-0.11221779	-0.09846104	-0.49238622	-0.11081571	0.09009744	0.1844519	0.34788147	-0.12780303	0.34996992	0.26606157	-0.12418132	-0.39796534	-0.30409947	-0.15347108
16q Status	0.19016522	0.095985875	0.027146447	-0.23207383	0.19556679	-0.5194488	-0.4022764	-0.33716434	0.28599992	0.184699	0.20366578	-0.5009842	-0.09122962	-0.17494479	-0.30518502	-0.1860627
17p Status	-0.11437023	0.16063136	0.52509296	-0.014294466	-0.2683995	-0.5089334	-0.10929472	0.044722848	0.12132264	-0.06603686	0.3243048	-0.3894211	0.32375097	-0.28454134	0.06529707	0.1595819
17q Status	-0.06802226	0.35862118	0.45718065	0.32184336	-0.23830113	-0.034074154	-0.20998806	0.29347324	0.122692406	0.27137938	-0.42639735	-0.24930295	-0.13699085	0.5590814	-0.24866323	-0.011234772
18p Status	0.33695763	0.10413508	-0.1156728	0.4616857	-0.06253668	0.07881422	0.24733317	-0.35864228	-0.29024377	-0.1133327	-0.34088147	0.00020459405	0.34528697	0.32932308	0.1654863	0.06756243
18q Status	-0.21393582	-0.54514474	0.6467027	0.47235638	-0.22659196	-0.074638024	0.0670797	0.18194035	0.5067823	-0.033741884	0.13943315	0.21007873	0.27923083	-0.048224624	-0.16769105	-0.03300773
19p Status	0.49021044	-0.06346102	0.30718932	-0.15679997	-0.17020783	-0.27927157	0.1976225	-0.038205534	0.22387685	-0.4796519	-0.20918903	-0.09573176	0.12521994	-0.40369248	0.20396453	0.45165244
19q Status	-0.2189428	0.04264034	-0.16974366	0.2784116	0.09971852	-0.433951	0.04348866	-0.20651245	-0.015497217	0.054112226	-0.054617316	-0.33565852	-0.027679624	0.38028184	-0.30564648	0.42372894
1p Status	-0.074778	0.0031723701	-0.124152094	0.19435154	0.12693211	-0.5054153	-0.053610854	-0.36162665	0.33234206	0.36893174	-0.09362409	0.11786596	0.14867069	0.5100342	-0.376722	0.24533936
1q Status	0.35555956	-0.4911248	0.4292033	0.2580607	-0.17986098	0.092364356	-0.1616462	0.010586001	0.4678926	-0.33588195	-0.3946614	-0.15096708	0.2972935	0.044441357	-0.05973922	0.1357682
20p Status	-0.37293538	-0.5023139	0.29413074	0.44196594	0.07640001	0.045641158	0.0066736	-0.028498955	0.27030358	-0.37607804	0.23478292	0.14983982	-0.11082236	-0.045773096	0.29477265	0.05965682
20q Status	0.402042	0.20252258	-0.13349669	-0.4790169	0.065402426	0.27727637	-0.29571033	0.13945763	0.04097082	-0.31365052	0.30991206	0.16630971	0.119050145	-0.24544425	-0.02381081	-0.28396913
21 (21q) Status	-0.15840878	-0.38070136	0.36829317	0.0869088	-0.2414389	-0.047710177	0.033791594	-0.22341788	0.1116286	-0.4046619	-0.4678387	0.44565186	-0.040750604	-0.29434147	0.19157825	-0.333409
22 (22q) Status	-0.33767328	-0.4129297	0.22891176	0.14704563	-0.3333192	-0.15773024	-0.31522897	-0.1353122	0.07327375	-0.06960856	0.3577306	0.2028999	-0.28913242	0.26279777	-0.29340056	0.10249857
2p Status	0.20146428	-0.06386973	0.2797549	-0.07374237	-0.21401666	-0.39594322	0.4146791	0.12142031	-0.34992927	0.44819024	-0.15167712	0.10435466	0.25185484	0.34781605	0.43606356	-0.18593822
2q Status	0.30302018	-0.39027053	0.43646115	0.40475723	-0.16321814	-0.21879748	-0.23891464	0.2867909	0.30364752	0.048428886	-0.3492807	-0.23177531	-0.14312242	0.09956401	0.012763325	0.20733503
3p Status	0.03837004	0.121971436	0.42494625	0.2311337	0.09463583	-0.13157745	0.34798405	0.3546733	0.13585179	0.10759131	0.20652127	-0.14596285	-0.27214584	0.09701627	0.25501984	0.3081239
3q Status	0.23938847	-0.5610606	0.23276703	-0.270493	-0.43170053	-0.20199367	-0.19422612	-0.10904739	-0.1030437	-0.23869534	0.36541042	-0.2992904	0.10091413	0.4096686	-0.15147933	0.025065389
4p Status	0.13345805	-0.42300797	0.037690334	0.43204838	0.27192378	0.14459461	-0.46704534	0.34905693	-0.072409615	-0.24595495	-0.094164126	-0.3866552	-0.32778475	-0.05251819	0.17189653	0.106352605
4q Status	0.123481095	0.1695787	-0.39094245	-0.110798314	-0.09799098	-0.45005533	0.015021095	-0.087488286	0.060884383	-0.25237915	0.2965383	-0.082137965	0.15063527	0.35827124	0.19613214	-0.34501636
5p Status	0.38593656	-0.0456788	0.64296633	-0.098115996	-0.084965356	0.4109654	-0.08176177	0.15573682	0.30378836	0.14729956	-0.098522715	-0.15108009	-0.2580696	-0.2786285	-0.13721031	-0.28576773
5q Status	0.013403204	0.031123513	0.4703428	0.51624006	-0.29911974	0.31595263	0.50130683	0.30045733	0.03253776	-0.032720882	0.13556276	-0.15181383	-0.38262796	0.13101923	-0.16701664	-0.03487377
