	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15
Diagnosis Age	-0.01695362	-0.04149139	0.39437872	-0.4851714	0.13387655	-0.64197165	0.5716461	0.3662227	0.021659235	-0.26635188	-0.027366132	-0.19981742	0.1886107	-0.14848612	0.06159967	-0.22703296
Aneuploidy Score	0.3871698	0.045902073	0.3949486	-0.009877573	0.1541919	0.418417	-0.27293718	-0.31169415	-0.13157357	0.109003395	0.57213044	-0.042831313	0.017859817	0.38652053	0.47435176	0.069565415
Last Communication Contact from Initial Pathologic Diagnosis Date	0.2580707	-0.16669758	-0.33486503	-0.19210587	0.21201146	0.2875316	0.0684663	-0.5246565	-0.23121443	-0.33092603	0.07538955	-0.024025602	-0.2957974	0.8297397	0.09376527	0.25449127
Birth from Initial Pathologic Diagnosis Date	-0.4039269	0.43409747	0.5837355	0.14691849	-0.020417945	-0.29158387	0.089418486	-0.12525856	0.17304422	-0.09001816	-0.3052699	-0.031055845	0.13651642	-0.28501746	-0.051248167	0.015839206
Last Alive Less Initial Pathologic Diagnosis Date Calculated Day Value	0.35771474	0.35937664	-0.09033318	-0.393248	0.766546	-0.05257775	0.38909003	-0.012417524	-0.14249694	-0.021673057	-0.27231857	-0.046699256	0.06535631	0.16352594	-0.528727	-0.29006225
Fraction Genome Altered	0.16270487	-0.14872687	0.119965956	-0.02740802	-0.026768433	0.21640317	-0.3661874	-0.11828812	-0.45575467	-0.13806178	-0.318009	-0.36870587	0.036323816	0.3177585	-0.14200844	-0.36825052
Mutation Count	-0.31505448	-0.3590644	0.2916831	0.1739273	0.2287445	0.3921147	-0.016203923	0.40658748	-0.26295304	0.091646075	-0.05935195	-0.57643735	-0.15604326	-0.189832	-0.47744292	-0.4386549
cigarettes_per_day.exposures	0.29089627	0.39055893	-0.17626226	-0.13821253	0.20819657	0.117802635	0.48155046	0.32975945	-0.3017203	-0.227366	-0.048316002	-0.41565287	-0.3956487	0.34406397	0.0687902	-0.33506668
pack_years_smoked.exposures	0.40757334	0.17906643	-0.5518892	-0.33389336	0.18452801	-0.17153677	0.38399258	-0.21048771	-0.07630413	0.3206621	-0.2246463	-0.48646116	0.17489381	0.12636617	-0.1863969	-0.30417892
years_smoked.exposures	0.005588739	-0.55806	-0.3643754	0.36102617	0.09112026	0.14104617	-0.5883151	0.3879227	0.10196108	-0.02647164	-0.28000668	-0.16575319	-0.3204572	-0.16412422	0.23644358	-0.47349238
