	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15
bin_0	-0.32251793	-0.18977629	0.009756135	-0.3552328	-0.3159685	-0.17499126	0.27481553	-0.27841327	-0.064898714	-0.06990179	0.1386042	0.2777981	-0.43000728	0.29281294	0.22682913	-0.15035899
bin_1	-0.38859418	-0.07376304	-0.32562938	0.37044835	-0.28296587	-0.3350339	-0.39172408	0.13856746	0.0024365229	-0.2565861	-0.056017518	-0.023745153	0.19073464	-0.2024783	-0.041754596	0.29437417
bin_2	0.16363141	-0.018078439	-0.32059443	0.2636483	-0.16745068	-0.28469166	-0.41284284	-0.19956094	0.30041006	0.018701075	0.24953973	-0.22389604	0.084937006	-0.35080406	-0.3554228	-0.14715713
bin_3	0.42038015	0.22221196	0.2953959	0.19297628	0.4722692	0.13704216	-0.299189	-0.088989824	0.065773755	-0.008824877	0.11339575	-0.36750183	0.27421248	0.21710862	-0.14451541	0.12090567
bin_4	0.19376676	0.2795462	-0.2418005	0.34130242	0.36159885	0.3656656	-0.21754736	0.04281116	-0.14848487	0.40525794	-0.015519569	0.028134806	-0.09374142	-0.05214936	0.0913288	-0.43424273
bin_5	0.23425707	0.13572301	0.009275309	-0.3518682	0.25027886	0.41561112	0.2631071	0.257111	0.24622679	0.08965102	-0.11384029	-0.18874006	-0.30231506	-0.23709491	-0.098587856	0.3968965
bin_6	0.3033197	0.2440293	-0.32948786	-0.05820688	-0.16368604	0.41609564	0.1411303	0.07391787	-0.087451935	-0.31063393	0.19281432	-0.30828083	0.12595738	-0.3628114	-0.3236474	0.15028495
bin_7	0.37800094	0.06692375	-0.37740707	0.23297231	0.030197924	0.175153	-0.12169871	-0.40791216	0.31608537	-0.31463757	-0.24282108	0.19149713	0.1792895	0.17045364	-0.004873164	-0.2955806
bin_8	-0.02807362	0.3766132	-0.39634782	-0.18940996	0.21992828	-0.29191217	-0.3700104	0.14093183	0.07493752	-0.087716356	0.29985437	0.25310373	-0.16797356	0.3082208	0.20993763	0.1987032
bin_9	-0.35428536	-0.14789174	-0.40756917	0.28965053	0.015941003	0.21477966	-0.26815957	-0.11807086	-0.034262374	0.3474417	0.24480458	-0.3369443	0.11923063	0.25944653	0.21884513	0.2135254
bin_10	0.104528464	0.34388414	0.3581577	0.25846496	0.35126796	-0.23801301	0.27665955	0.28634933	-0.21957876	-0.0025495281	0.14891675	0.021962794	0.2398869	-0.28871018	-0.18666837	0.30089268
bin_11	-0.25427622	0.19150372	0.2968514	-0.20694056	0.23292068	-0.4218406	0.13617808	-0.029987479	0.35591537	-0.22214451	-0.3278429	0.15920916	-0.37691942	0.19428007	0.10235772	0.13014215
bin_12	-0.43129504	-0.1963769	0.06155541	-0.11386338	-0.2578153	-0.015454967	-0.41513312	-0.28197885	-0.4391561	0.01836966	0.27947095	-0.31790733	0.13772623	-0.18642904	0.10382405	-0.056950264
bin_13	0.31016454	-0.36034945	0.10913948	0.17482552	0.045973912	-0.36170253	0.31099933	-0.22413158	-0.25230274	0.116203204	0.2379893	-0.08596268	0.18477002	-0.3579199	0.3643335	-0.124092914
bin_14	-0.036867425	0.26887798	0.06534877	-0.18676281	-0.26935664	0.0021476506	0.29075906	-0.37668577	0.31920904	-0.29138768	0.35549274	0.0041180975	0.22579783	-0.42328465	-0.1789682	0.113254726
