Sample ID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,dim_65,dim_66,dim_67,dim_68,dim_69,dim_70,dim_71,dim_72,dim_73,dim_74,dim_75,dim_76,dim_77,dim_78,dim_79,dim_80,dim_81,dim_82,dim_83,dim_84,dim_85,dim_86,dim_87,dim_88,dim_89,dim_90,dim_91,dim_92,dim_93,dim_94,dim_95,dim_96,dim_97,dim_98,dim_99,dim_100,dim_101,dim_102,dim_103,dim_104,dim_105,dim_106,dim_107,dim_108,dim_109,dim_110,dim_111,dim_112,dim_113,dim_114,dim_115,dim_116,dim_117,dim_118,dim_119,dim_120,dim_121,dim_122,dim_123,dim_124,dim_125,dim_126,dim_127
TCGA-05-4244-01,5.7060633,7.3477573,4.6938825,6.065083,4.094048,4.4865766,3.651841,3.9091642,6.863565,4.459698,5.861935,6.1096745,5.3092875,6.7644205,5.209023,4.1977725,5.6237946,6.3575935,5.624092,5.1511154,5.2782807,6.1349106,4.704736,4.840569,4.8005996,5.485128,4.9779687,3.4953415,3.9456875,4.9361463,4.78816,4.5370407,5.016656,4.7162504,4.7674475,5.1719966,5.233092,5.3767624,5.224895,5.092309,5.129246,5.7898097,5.8259773,3.984274,3.6455913,5.07668,5.466755,5.0056987,3.9046228,4.769648,5.8311357,3.7718227,5.878264,5.4650674,5.0584936,4.348639,4.5516653,5.8977184,5.167908,5.9678826,4.0913715,5.690853,5.66056,4.279644,5.1077404,5.8544245,6.103558,4.0732684,5.379912,5.06389,4.8834634,5.313358,5.8534746,5.5000434,4.4493957,4.461191,4.957927,4.690648,3.8786306,5.3497057,5.5942073,3.6945224,4.287012,4.7441587,4.867008,3.7957456,4.458017,3.8380272,5.116411,4.920509,5.0667315,4.471965,4.8634796,4.6436286,4.5520425,4.523889,5.355612,5.3311086,6.210856,5.4597793,4.5737123,4.6693783,4.7844067,3.9877546,4.938687,4.024657,5.32363,3.2786136,5.2265596,4.3013387,5.182821,5.427441,4.6123686,5.2489653,5.666403,4.7609434,5.490961,4.9569974,4.9049973,3.0579345,4.527774,5.3641577,5.805538,5.020243,4.7414117,5.403269,6.1354403,4.7352886
TCGA-05-4249-01,5.6544924,7.3483753,4.8628983,5.932873,4.1092944,4.49594,3.6531985,3.9453285,6.7972293,4.4092093,5.8328905,6.076559,5.145656,6.694537,5.226024,4.209992,5.575252,6.2890673,5.741489,5.202422,5.302568,6.040196,4.7211084,4.796673,4.8337975,5.5307727,5.0169687,3.4130566,3.9223876,4.908238,4.807696,4.469066,5.0049767,4.758024,4.713813,5.2236667,5.2841153,5.394035,5.2542477,5.0830717,5.1461167,5.8144336,5.751758,3.8643663,3.6181064,5.1003804,5.4865656,5.046091,3.9707553,4.8309073,5.880073,3.7911153,5.8168697,5.3782115,5.036531,4.31328,4.4885426,5.8160872,5.134579,5.936543,4.0816183,5.7385526,5.6143527,4.275972,5.152094,5.834237,6.1483827,4.126722,5.4616885,5.0605125,4.7956095,5.2944016,5.812387,5.5438213,4.471087,4.5383363,5.0446906,4.800888,3.897129,5.3405156,5.547977,3.7813249,4.3194585,4.7988253,4.9215264,3.785997,4.350638,3.8151617,5.1253686,4.85484,5.0276294,4.5116553,4.8638806,4.63951,4.642104,4.539845,5.3216352,5.271485,6.1663,5.5073276,4.6291347,4.672657,4.741227,3.9665828,4.971617,4.0316706,5.307197,3.4939637,5.1822705,4.3358693,5.1692924,5.409732,4.5770364,5.2525983,5.6777067,4.83047,5.4598684,4.9581065,4.935116,3.1061318,4.491691,5.3130207,5.7723126,5.037355,4.74233,5.3160114,6.131699,4.7737336
TCGA-05-4250-01,5.594181,7.328702,4.922614,5.7838464,4.1186786,4.520271,3.653008,3.8755598,6.642787,4.4086585,5.83372,6.0593376,5.0449276,6.657286,5.2592363,4.2082005,5.55635,6.2332845,5.769354,5.1997514,5.3230996,6.037909,4.740259,4.7823224,4.852601,5.5705504,5.0917706,3.3750424,3.9196503,4.9032736,4.815714,4.461303,5.01856,4.7740946,4.7114186,5.2436056,5.313883,5.3941994,5.2375336,5.0556946,5.1737814,5.8028507,5.721818,3.8617694,3.602889,5.0739093,5.4723697,5.06127,3.9761648,4.8305473,5.9342403,3.8115106,5.8167477,5.3411164,4.9985166,4.2906213,4.517338,5.784886,5.1150894,5.9356604,4.059337,5.766229,5.5987573,4.265963,5.180129,5.8151374,6.172566,4.1310544,5.4828258,5.070699,4.7568088,5.3033843,5.8114843,5.5656323,4.4677186,4.610225,5.0982857,4.864904,3.887688,5.317562,5.5197535,3.8029277,4.3596816,4.82011,4.9467134,3.82277,4.265169,3.8167462,5.119914,4.8291936,5.039608,4.5136294,4.8594933,4.617622,4.6838484,4.522184,5.323207,5.2479224,6.1405697,5.583348,4.64572,4.690026,4.723418,3.9652405,5.0268116,4.033683,5.2792425,3.6605315,5.1632967,4.3678794,5.143315,5.402434,4.5606065,5.251646,5.688618,4.8574314,5.422673,4.9489202,4.9698524,3.1227982,4.4624414,5.2893248,5.775033,5.035988,4.739928,5.26544,6.1181364,4.7767854
TCGA-05-4382-01,5.9061747,7.2901545,4.840805,5.377556,4.1859617,4.492525,3.468511,3.878168,6.411318,4.3118625,6.0518074,6.1844687,5.154608,6.698935,5.417359,4.628327,5.57199,6.3529854,6.0937853,5.150979,5.2762585,6.0785775,4.8295264,4.973178,4.9692664,5.8578873,4.8097544,3.5758862,3.905936,4.937939,4.7494793,4.589626,4.8877616,4.5171714,4.793215,5.267731,5.190149,5.6059155,5.197485,5.1269493,5.216825,5.8646545,5.8789606,4.0194697,3.8931837,4.7378306,5.335036,4.8644357,3.7314587,4.62577,5.9839144,3.7693577,5.926043,5.580511,4.987395,4.099549,4.531134,5.966407,5.2352366,6.1117883,4.170053,5.7520156,5.5669765,4.0572886,5.150352,5.972719,6.252773,3.989323,5.234628,4.971101,4.7058144,5.3371983,5.9091125,5.326801,4.255136,4.730192,5.001809,4.9782567,4.1058354,5.009062,5.7244344,3.5459561,4.6681876,4.7284327,5.0611105,3.6853108,4.3134036,3.9560745,5.157088,4.988998,5.15465,4.6152577,4.8657885,4.5547857,4.4796205,4.4151173,5.0675883,5.216563,6.1415467,5.5519085,4.7445784,4.6032963,4.415169,3.8190181,5.212047,4.0470138,5.1188416,3.5859194,5.3928423,4.639911,4.9392233,5.4110446,4.702453,5.2690926,5.731224,4.825199,5.1767254,4.925823,4.957225,2.8828344,4.3425756,5.5465612,5.9429417,4.893512,4.6423383,5.437971,5.8923836,4.667783
TCGA-05-4384-01,6.1706657,7.6876473,4.704874,6.0404134,4.1586018,4.2669334,3.6283379,4.158998,6.646854,3.937543,5.677078,6.291319,5.1812816,6.76,5.0662675,4.7339253,5.691376,6.438204,5.757395,5.113182,5.3082767,6.2859073,4.661395,4.7568192,4.6222486,5.7997417,4.9594865,3.600726,3.753649,5.2160783,4.682041,4.4638495,5.00059,4.6291413,4.6148458,5.1974144,5.2231817,5.200011,5.068952,5.094069,5.30178,5.8257027,6.092487,4.1348186,3.5855052,4.932635,5.6150675,4.8626957,3.9270213,4.5949354,5.4893374,3.4408536,5.9448967,5.657722,4.7433386,4.354633,4.68482,5.658712,5.371387,6.1788907,3.841366,5.748382,5.555173,4.1260347,5.1434145,5.8154273,6.3182244,3.980383,5.4797797,5.0782275,4.832891,5.418938,5.775765,5.46272,4.262329,4.501585,4.973903,4.571212,3.9054492,5.099885,5.803479,3.5447395,4.2372146,4.758528,4.71922,3.8549383,4.2904425,3.8469315,5.2142735,4.8950925,5.094058,4.4169207,4.6715546,4.696365,4.6369147,4.473336,5.373545,5.322689,6.158044,5.519383,4.738555,4.84504,4.724253,3.7504597,5.050318,4.0586114,5.3283973,3.7719247,5.057926,4.4805746,5.3130527,5.565959,4.7722855,5.2738724,5.786004,4.7998247,5.6029673,4.934515,4.903246,3.0926442,4.360483,5.4826155,5.885334,4.8524237,4.691218,5.53759,6.228111,4.6745415
TCGA-05-4389-01,5.662155,7.165056,4.6204057,6.0792413,4.0877347,4.439751,3.60262,3.9734128,6.945466,4.4201064,5.866259,6.1450305,5.4500146,6.815211,5.1230283,4.267631,5.6890445,6.451085,5.6592474,5.213405,5.2867475,6.1460204,4.6840177,4.8619084,4.775762,5.571421,4.828472,3.4778252,3.9276526,4.9687176,4.749526,4.5311737,5.01243,4.7046895,4.824077,5.156331,5.2519937,5.3889236,5.204938,5.1231365,5.2100716,5.8012533,5.8810363,3.9855232,3.6885195,4.9979687,5.389283,4.9968586,3.7702048,4.739353,5.8867035,3.6268399,5.8524356,5.4733243,4.8902855,4.289337,4.536526,5.9530277,5.2269807,5.992178,4.0502644,5.7476954,5.713244,4.243383,5.1582847,5.878305,6.1218014,4.1204033,5.3521814,5.069297,4.8724,5.368912,5.9285073,5.563428,4.40739,4.3796515,4.8942056,4.6906066,3.8260486,5.3103485,5.6299877,3.629521,4.2496834,4.758346,4.9222884,3.9144056,4.477714,3.8397365,5.10031,4.938885,5.099673,4.4801598,4.8163753,4.5422006,4.44862,4.5181155,5.3258033,5.302691,6.2709494,5.3811417,4.526722,4.681015,4.7328553,3.8971748,4.9705048,4.0095696,5.304924,3.2444346,5.2548285,4.342391,5.1706705,5.472451,4.6671853,5.2769895,5.712658,4.7227697,5.5163665,4.956817,4.9370975,2.9774635,4.463917,5.382069,5.7728095,5.019408,4.662243,5.485143,6.0812035,4.7671123
TCGA-05-4390-01,5.921616,7.3647137,4.87201,5.455784,4.1351433,4.500287,3.5102382,3.8717186,6.4146204,4.3775306,6.038345,6.174459,5.1375513,6.7192106,5.3817825,4.5456324,5.5605946,6.3816833,6.0121336,5.158601,5.2402387,6.0381913,4.787279,4.9539638,4.9627533,5.7305455,4.8372173,3.529588,3.9119096,4.932213,4.7553396,4.588425,4.933277,4.582543,4.791219,5.2695985,5.1982017,5.584141,5.268135,5.1292005,5.1664057,5.8200264,5.8314395,3.9836903,3.824914,4.8328586,5.328127,4.8984838,3.777852,4.699272,5.979666,3.8336203,5.9161763,5.5322537,5.054294,4.153491,4.493168,5.911671,5.1937566,6.0204725,4.1830378,5.75433,5.620973,4.10803,5.1462893,5.9239464,6.2178893,4.0239706,5.2929835,4.9759645,4.754623,5.3266406,5.9115486,5.370455,4.2826543,4.6477437,5.0561705,4.969375,4.0176682,5.1145205,5.6729493,3.6510925,4.6083007,4.7325516,5.0748315,3.6885793,4.3487825,3.9214072,5.124128,4.9606667,5.142464,4.617607,4.869092,4.5772753,4.5443377,4.44062,5.1109242,5.2519484,6.124393,5.5673113,4.719457,4.616798,4.5132747,3.8349965,5.1146297,4.040338,5.1681204,3.4770188,5.332999,4.610195,4.9764476,5.387565,4.665591,5.2644167,5.7353125,4.8209686,5.2864475,4.9284525,4.957247,2.9327548,4.3500934,5.4358735,5.883571,4.96578,4.702769,5.3654294,5.939076,4.6825643
TCGA-05-4395-01,5.701156,7.1322656,4.619967,6.1077514,4.1079326,4.3795657,3.6267552,4.019679,6.991482,4.4001064,5.814921,6.162543,5.4882016,6.8138046,5.061954,4.239993,5.6708097,6.4603353,5.5794244,5.2333364,5.2804613,6.134667,4.652542,4.819935,4.7710304,5.5767603,4.841727,3.4645844,3.9286096,4.991196,4.742379,4.4777765,5.0051417,4.7228565,4.7938986,5.14385,5.255186,5.371224,5.2540107,5.138977,5.21752,5.8223658,5.8939247,3.942597,3.646159,5.049074,5.4110427,4.992465,3.7769566,4.791088,5.8356943,3.5709474,5.830371,5.4513865,4.8751287,4.3101854,4.491848,5.9479985,5.2318435,5.999417,4.0412397,5.7628536,5.726217,4.2388554,5.150283,5.867185,6.130444,4.1204314,5.403872,5.059872,4.8687587,5.3390417,5.917632,5.607765,4.382027,4.3235226,4.908634,4.6792765,3.7721539,5.3286223,5.640389,3.6808271,4.181534,4.760157,4.925213,3.8696942,4.507909,3.7968879,5.1064625,4.9308863,5.082614,4.4412303,4.796736,4.5032835,4.4875646,4.543253,5.3101673,5.295483,6.259555,5.361295,4.5335417,4.660984,4.751174,3.868559,4.8925786,4.022581,5.33363,3.2120109,5.2060137,4.3338547,5.207288,5.491755,4.675994,5.2967772,5.7061987,4.7156143,5.5996847,4.9836793,4.939491,2.9990675,4.450732,5.335691,5.7439075,5.0281253,4.665907,5.4810815,6.129962,4.7926235
TCGA-05-4396-01,6.294265,7.6353903,4.7895055,5.818329,4.1368294,4.244266,3.5975785,4.165916,6.457947,3.8207655,5.6690784,6.325352,5.027458,6.745826,5.087488,4.8505173,5.6388717,6.378995,5.8323884,5.103648,5.306639,6.219399,4.694073,4.7488017,4.684168,5.8288097,4.95595,3.6004689,3.7197814,5.2412024,4.6776085,4.44911,4.9914804,4.634761,4.581794,5.228187,5.2361126,5.2468367,5.1417265,5.0851245,5.2879195,5.8410363,6.0918126,4.150192,3.5942812,4.8946714,5.587692,4.8357186,3.9183388,4.598868,5.454333,3.468907,5.960863,5.6743197,4.789317,4.299858,4.655326,5.643826,5.3570704,6.1681023,3.848187,5.793772,5.503321,4.089305,5.1778464,5.8284187,6.3627286,3.9905255,5.4846306,5.037663,4.775788,5.3831697,5.758646,5.433155,4.212164,4.561989,5.056798,4.7028327,3.9500408,5.042493,5.802476,3.582466,4.311555,4.77355,4.741611,3.7613306,4.2371583,3.83894,5.2407374,4.879026,5.1028366,4.434135,4.655089,4.6006613,4.6984715,4.4670706,5.3048306,5.3101225,6.094522,5.5790567,4.8244867,4.806694,4.692937,3.6735232,5.0125594,4.0741334,5.2956147,3.8577142,5.026049,4.598274,5.2845316,5.5317454,4.7803745,5.2732596,5.838002,4.845321,5.60204,4.9155498,4.9322524,3.0995944,4.2938566,5.447462,5.889924,4.8426843,4.698551,5.472327,6.1933904,4.6670237
TCGA-05-4397-01,6.1870713,7.598538,4.745309,5.6651444,4.1087213,4.4089756,3.5230596,3.9567764,6.373265,4.210538,5.956134,6.2590294,5.190579,6.7689314,5.3024287,4.7443614,5.6712027,6.4620423,5.9435325,5.0978975,5.2335014,6.195611,4.748139,4.94298,4.832011,5.760269,4.8054376,3.6337428,3.8460443,5.066976,4.700718,4.6367617,4.9617686,4.5345116,4.769918,5.237577,5.157871,5.4689827,5.166244,5.1272764,5.211486,5.788939,5.983374,4.16241,3.8053458,4.8074417,5.41595,4.8400836,3.78693,4.577525,5.770274,3.6995564,5.9865165,5.669746,4.934512,4.22723,4.606106,5.8474526,5.295261,6.1349616,4.073822,5.7126985,5.613697,4.0896215,5.1117473,5.9150815,6.2515097,3.9325924,5.2921233,5.0101295,4.8332243,5.3923926,5.912325,5.3309226,4.220478,4.5869994,4.9984636,4.7608595,4.0024505,5.0519257,5.7772017,3.5124588,4.525976,4.6995153,4.9266124,3.7563639,4.388282,3.9565878,5.144269,4.9774413,5.1674623,4.5467806,4.7839136,4.6552367,4.5347185,4.4126935,5.193226,5.322975,6.15427,5.5640144,4.7305474,4.7141495,4.590052,3.7890818,5.130417,4.04105,5.2183485,3.4836018,5.2859344,4.6044145,5.079199,5.4615397,4.7381845,5.2535257,5.774609,4.789589,5.377512,4.912761,4.917435,2.9478393,4.340525,5.512005,5.947038,4.8949223,4.7074323,5.477827,5.9996796,4.632805
