	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15	dim_16	dim_17	dim_18	dim_19	dim_20	dim_21	dim_22	dim_23	dim_24	dim_25	dim_26	dim_27	dim_28	dim_29	dim_30	dim_31
bin_0	0.24568774	-0.15740454	0.25868195	-0.2730322	-0.11061896	-0.17311007	0.029489549	-0.047488917	0.0649404	0.06332568	-0.30295822	0.23032357	-0.23430315	-0.065582514	-0.09356134	-0.088239975	0.13351524	-0.041709594	-0.033118244	-0.26626018	0.12424413	0.012404244	0.20069201	-0.002586799	0.16097954	0.33066514	-0.081744276	-0.20456362	0.16050062	-0.19465911	0.3081662	-0.09714897
bin_1	0.5676119	-0.10395102	0.16505876	-0.29716924	0.85760456	-0.4811858	-0.37801185	0.42444217	-1.2404785	-0.21791057	0.39139956	-1.0222706	-0.14590143	0.28845432	0.007891934	0.3779161	0.25561607	-0.04183848	-0.77956825	0.3900603	-1.142077	-0.35758588	-0.060976822	-0.026333403	0.09548966	-0.19235624	-0.20047057	0.29913095	0.22692132	0.14756697	-0.24150604	0.34518334
bin_2	-0.03948666	0.9497205	0.21764247	-0.5704244	-1.3309937	-0.5923571	-0.6030461	-0.016026653	-0.21494545	0.60853684	0.16991103	-0.5033902	-0.23882934	0.8082605	0.08367982	0.7367517	0.034125045	-0.89327097	-0.02892756	0.48971033	1.3647616	0.036567446	-0.20059319	-0.21963423	0.2653112	-0.34788617	-0.19437012	0.14629613	-0.087533355	-0.12105635	0.2861419	-0.057074886
bin_3	-0.541677	0.1604461	-0.38412124	-0.059864275	0.25339815	-0.16804892	-0.20962512	0.09019453	0.52560693	-0.1340179	0.011223249	0.1884447	0.01992518	0.21548022	0.13686508	0.07149311	-0.2401555	0.18985526	-0.21492043	-0.052709904	0.20890063	-0.49889785	-0.31015936	-0.442796	0.5872113	-0.16785066	0.43549523	0.13613535	0.33959538	0.39791247	-0.17306931	-0.47130433
bin_4	-0.6236105	0.266033	-0.2442505	-0.4776587	-0.25921696	0.37401485	-0.083490305	-0.021178814	0.013980129	-0.15548089	0.06694583	-0.31290093	-0.15828872	0.22738138	0.46305308	0.05923244	-0.09929231	0.38076606	0.36969277	-0.07354111	-0.36029962	0.071072854	0.11687217	-0.01505718	0.23249742	0.5385809	0.4937665	-0.25069213	0.7034001	0.013179767	-0.035926312	0.59258485
bin_5	0.13414823	-0.1485607	0.46836647	0.42462096	-0.103933714	0.07816214	-0.16696037	0.3182335	0.11027775	-0.4871416	0.009312549	-0.31974414	-0.27489918	-0.06834818	0.015799446	-0.036385134	0.08225216	0.18380016	-0.39463305	0.13143885	-0.59572965	-0.020278161	-0.06605639	0.43687275	-0.21989366	0.27817172	0.3135465	-0.3794726	0.039470978	0.18556327	-0.110312834	0.16928324
bin_6	0.17328927	-0.1871159	0.1858264	0.04719241	-0.1258326	0.21960296	0.22901542	-0.32158244	0.22428349	0.3023343	-0.36955842	-0.057737537	-0.05835241	-0.41167292	0.16662998	0.07118213	-0.024649793	0.03974505	-0.33740163	0.41210985	-0.42229542	-0.017860364	0.16211495	0.04407116	0.12467633	-0.02431777	0.3320602	-0.23694003	0.02393057	0.57636267	0.08395048	-0.29632202
bin_7	-0.17038561	0.0041096774	-0.17906392	-0.042348977	0.027703261	0.016698262	0.15124354	0.041258346	0.1873342	-0.29672092	-0.055437237	-0.24698085	-0.22997752	-0.18990642	0.006862667	-0.5272937	-0.21510951	0.27621567	0.34087086	0.12936205	0.28110456	0.39708054	0.21444622	0.096034095	-0.29436943	0.1162901	0.7888855	-0.6162608	0.2003562	0.1375926	0.054509368	-0.13767047
bin_8	-0.04846474	-0.10071149	-0.07534417	0.24384066	-0.2174701	0.27177185	-0.035588108	0.33083862	-0.011107855	0.20098114	-0.35891265	0.071891524	0.61712635	-0.17088372	0.05628681	0.3156769	0.16148515	0.14273404	0.116780736	0.12145346	0.39042476	0.2859013	0.042676292	-0.14386873	0.11161139	-0.33194545	-0.12581328	-0.44430164	0.29250827	0.2674972	0.11982899	-0.35272342
bin_9	0.10401652	-0.19230165	-0.2380539	0.29143226	-0.17835511	0.0666734	-0.23302972	0.21088974	-0.1675005	-0.29082373	0.2535411	0.28539807	0.031852704	-0.19105144	-0.100688376	-0.09753406	-0.13050123	-0.2078733	0.385505	-0.035108987	0.11243198	-0.24675252	0.07173604	0.4425254	-0.082104005	-0.23615463	-0.25101617	-0.17123921	-0.03701796	0.033337984	0.25461134	-0.1159325
bin_10	0.3487503	0.048781443	0.31231868	0.061301354	-0.14046544	0.048262328	-0.07310992	0.2950871	0.21467304	0.29328257	0.24714151	0.3615073	-0.1265753	0.103543065	0.13471803	0.15966493	-0.1940511	-0.04271249	0.29980636	-0.09654595	0.37269646	-0.12365153	-0.26664463	-0.43945277	0.23852862	0.22310956	0.09290504	-0.18638153	0.04768329	-0.117159836	0.46914798	-0.17827222
bin_11	-0.121418566	0.2053105	-0.3907694	-0.12275119	-0.26305875	-0.12903477	0.2634781	0.5146977	-0.080664374	-0.43445125	0.5168358	-0.25792408	0.057304002	0.3633413	0.4191929	0.0635768	-0.16972455	-0.07877447	0.15015626	-0.11555032	0.32450452	0.14989118	-0.53333277	0.07723539	0.09864916	0.1523034	0.34519503	0.07225583	0.20516737	0.040434867	0.2106343	0.4861602
bin_12	-0.45391762	0.38058692	-0.30915874	-0.24083681	-0.3116858	-0.015021194	-0.5688005	0.1244792	-0.1945646	0.4119053	0.07938905	-0.049749024	0.12821077	0.42383045	0.44375148	0.041786056	0.10902196	0.02237812	-0.009428131	-0.0223447	0.41020575	0.13741632	-0.1396369	-0.19771132	0.016973753	-0.17665094	0.45787218	-0.03723899	0.26461238	0.024066279	0.747907	0.15898642
bin_13	0.06045571	0.26365894	0.44222808	0.22711577	0.52262205	-0.20726904	-0.16837274	0.29679614	0.05057818	-0.028163092	0.6445644	-0.5503403	0.5033169	0.08442661	-0.5761819	0.24150619	-0.05168473	-0.12696901	0.21527544	0.020716878	0.33870125	-0.10856341	0.08285161	-0.18333921	-0.06848408	0.38393772	0.2817835	0.30387232	-0.03088074	-0.14010853	0.7608911	0.6177307
bin_14	0.039508592	-0.12175034	0.20486486	-0.34606227	0.18949845	0.26407024	0.06369741	-0.31614676	-0.40441087	0.12312796	-0.026629876	-0.3379533	-0.089629866	-0.0068237754	0.18259594	-0.2496134	0.5216343	-0.048838332	0.3318036	0.26442873	0.4009832	-0.17980081	0.14209452	0.09184109	-0.21288198	0.61150706	0.010853894	-0.03918562	0.60276955	0.14963388	-0.13734421	-0.02443231
