	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15	dim_16	dim_17	dim_18	dim_19	dim_20	dim_21	dim_22	dim_23	dim_24	dim_25	dim_26	dim_27	dim_28	dim_29	dim_30	dim_31
Diagnosis Age	-0.4265456	-0.37321305	-0.29723036	0.5099996	0.31134573	-0.15171199	-0.4184674	0.0014233986	-0.042954747	0.1755331	0.30708715	0.1312745	0.008784687	0.29248187	0.56075853	-0.21127853	0.33857977	0.00025655434	0.22588332	0.03369667	-0.13997395	-0.05658047	-0.6022192	-0.06410744	0.509924	-0.2107799	-0.3171214	-0.33786306	0.09304667	-0.12368803	-0.45492262	0.043372218
Neoplasm Disease Stage American Joint Committee on Cancer Code	0.27302215	0.41451183	-0.3365473	-0.21685168	-0.24137734	0.19230324	-0.08520766	-0.1460996	0.2456762	-0.22750984	0.23346396	-0.16714266	-0.037397377	0.09785572	0.5047508	-0.31843576	0.062248956	0.08515066	-0.11548323	-0.13278909	0.19468646	-0.24859351	0.22540717	-0.20527266	-0.04173285	-0.35478702	-0.14966916	0.31864306	-0.110535815	-0.037954543	-0.12527606	0.24187756
American Joint Committee on Cancer Publication Version Type	-0.13795438	0.39594474	-0.08534209	0.11283965	-0.13076867	0.16482703	-0.0688898	-0.36577123	0.20026694	-0.056913443	-0.0026235115	0.20784408	-0.19829868	0.34616977	0.09045712	-0.044749442	0.9282864	0.3873246	0.106521204	-0.2384234	0.20684484	-0.19079326	0.4341947	0.07841506	-0.2934665	0.16882762	0.24805632	-0.2148428	-0.07895094	-0.06033334	0.048238494	0.09648862
Aneuploidy Score	0.15266404	-0.095905185	0.2850626	0.22762512	-0.034917355	-0.07085722	0.17419477	-0.44189617	0.11396578	-0.034032445	0.099551976	-0.010881296	-0.58267486	-0.036142286	-0.3778334	-0.046338923	-0.049691815	-0.09134447	0.31379375	-0.008717135	0.22274318	0.18770525	0.09482466	0.09775964	-0.12337421	-0.111256555	-0.4479024	0.5503165	-0.75573564	0.04525131	-0.04297995	0.06698284
Center of sequencing	-0.10769218	-0.2688966	0.26124114	0.03220028	0.12477144	-0.2106661	-0.23586632	-0.078891955	0.059464373	0.30738848	0.17985557	0.04780654	-0.21419327	-0.24543804	0.32544845	0.041302636	0.35704345	0.08758652	-0.10620449	0.20677386	0.045367412	-0.04313402	0.17378975	0.22087365	-0.051406957	0.16021334	0.27257115	0.1805771	-0.19941841	0.14107955	0.07069463	0.18432783
Last Communication Contact from Initial Pathologic Diagnosis Date	0.04835655	0.057294764	-0.19236295	0.019592263	-0.25756735	-0.10014842	-0.3526177	0.108269125	0.2257835	0.20720947	-0.39200774	0.58985424	-0.2646643	0.26673812	0.14254095	-0.10118926	0.34067985	-0.21957484	-0.30816635	-0.2124761	-0.6606896	-0.25988427	-0.040001668	0.23902513	-0.25428942	0.061387308	-0.28453025	-0.4764265	0.23161373	0.06329274	-0.04116484	-0.0070785633
Birth from Initial Pathologic Diagnosis Date	0.10631834	0.2720844	-0.0517118	0.13920628	-0.30494142	0.3469448	-0.5597253	0.059103794	0.021613251	0.20570771	-0.05994975	-0.01850282	0.13303578	-0.16754396	-0.17513297	-0.20684433	0.39733452	0.030730931	-0.072015174	-0.15644199	-0.3991844	-0.4150551	-0.2672601	-0.35200652	-0.1458896	0.05017824	0.05645991	0.020296037	0.22358933	0.12711827	-0.28242174	0.4232771
Last Alive Less Initial Pathologic Diagnosis Date Calculated Day Value	0.080013074	-0.023545489	0.20041466	-0.073745616	0.032009427	0.09553171	-0.22407259	-0.06670344	0.08959571	0.21376951	-0.25764206	0.35660848	-0.3115339	-0.025767108	-0.13915992	-0.11873572	0.3495288	-0.1372424	-0.17090344	0.15422417	0.15541397	0.2631648	0.06969579	-0.059236046	0.27289164	-0.31124583	-0.33458412	0.4086714	-0.35244316	-0.08097324	0.1994674	0.30155566
Ethnicity Category	-0.22137766	-0.24003917	0.26282835	-0.1822937	0.1886229	-0.21346962	-0.37987584	0.18436608	0.24430136	-0.024567204	0.21923637	0.38967493	0.040299222	-0.13537654	0.14692332	0.07537585	0.23960854	-0.30092448	0.11785623	0.06676412	-0.34044462	-0.20424566	-0.20280854	0.20898509	0.123413764	-0.004356867	-0.051652182	0.3254957	-0.31756404	0.2825141	-0.11819286	-0.039540228
Form completion date	-0.01973804	-0.07164808	0.15397097	0.020968294	-0.10292048	-0.044473294	0.2855296	0.23306367	0.13266459	0.22869334	-0.003851027	-0.46471715	-0.0739782	-0.0012081859	-0.5660557	0.039323427	-0.11201586	-0.093877204	0.14955321	-0.062065236	0.43215093	0.17728235	-0.26605266	-0.31652534	0.19112605	0.06070035	-0.034403134	-0.012347816	-0.3074253	0.049965635	-0.11900654	-0.12625694
Fraction Genome Altered	-0.046296783	0.09237868	-0.16748364	0.4717109	-0.28093877	-0.048430502	-0.3620021	-0.1133555	0.17787175	-0.25508246	0.113420315	-0.0023786675	-0.24342188	-0.10423577	0.072994694	-0.3150385	-0.1039335	-0.00088152575	-0.025312226	-0.2638367	0.2812872	0.31101707	0.39654392	-0.08019307	0.36175126	0.08331288	0.10313506	0.06353625	-0.119080015	-0.10300993	0.1102115	0.15192898
Neoadjuvant Therapy Type Administered Prior To Resection Text	-0.117195345	0.21768701	0.1333118	0.047596462	0.07428558	-0.032201644	0.10727436	0.15803295	-0.22396532	-0.35647437	0.021484971	0.008645855	-0.072162054	0.18570712	0.2680356	-0.13427034	-0.10305453	-0.10555763	0.17009342	-0.1100008	-0.12342806	0.1399434	0.33528018	0.16536674	-0.09145789	0.23481089	0.16864154	-0.12498205	-0.17456885	0.117331624	0.23522995	0.16519314
ICD-10 Classification	-0.28608352	-0.22986345	0.19976401	0.34705636	-0.10929369	0.02771839	-0.288999	-0.30309713	-0.059308976	-0.1373055	0.17010018	0.066004716	-0.16120565	0.13898335	0.39669332	-0.38772044	-0.36033112	-0.09653561	-0.2638069	0.11670593	0.059616625	0.039151344	-0.18362816	-0.3149769	-0.050753817	0.4119192	-0.143065	0.2425452	0.24315612	-0.12362548	-0.2888201	0.3584453
International Classification of Diseases for Oncology, Third Edition ICD-O-3 Histology Code	0.22081433	-0.33070415	0.05366233	0.106212005	0.20682995	-0.32765555	-0.16021453	-0.30440965	-0.30214518	-0.14276314	-0.028437775	0.3594729	0.114477694	0.049530968	0.24370845	-0.03063557	0.07967947	0.23750703	0.06449755	-0.29177475	0.04122627	0.34942305	-0.056500807	0.11339673	-0.30254352	-0.22951774	-0.320057	0.36396337	0.27762383	-0.23747948	-0.17983118	0.41999036
International Classification of Diseases for Oncology, Third Edition ICD-O-3 Site Code	0.08309959	0.22028016	-0.06327359	0.28059104	-0.16018441	-0.009412235	-0.14598939	-0.10084056	-0.26468962	0.090432465	-0.2531932	0.7183547	0.3054788	0.117065035	-0.03457116	-0.18044521	0.24601461	-0.26223946	-0.14115323	-0.20805787	0.007958296	-0.0847338	0.26049855	-0.1528319	0.22447042	0.28180248	0.15623167	-0.22073443	0.01087372	-0.34797668	0.15675056	0.14690073
Informed consent verified	-0.15246327	0.20044664	0.173083	0.27364558	-0.25333348	-0.17774908	0.06935049	-0.013510089	0.03870249	-0.0028917578	0.20628923	0.071178064	-0.1320478	-0.25716546	-0.10479405	0.29595742	0.031373527	-0.3171344	0.20230381	-0.08119721	-0.25489795	-0.22960824	-0.0016454782	0.14716896	0.23582652	0.10188381	0.11850138	0.1712289	-0.19861726	-0.010629331	-0.089844376	-0.123325504
In PanCan Pathway Analysis	0.18801945	0.29208818	0.24593596	0.47380975	-0.057117794	-0.049155682	-0.12507829	0.13967897	-0.2511736	0.2729175	0.06450426	0.22082894	-0.12335793	0.03873727	0.2990589	0.2543633	0.34131318	-0.11890916	0.039326325	0.18322392	-0.42295069	-0.47704813	0.09114691	-0.0422234	0.1391949	0.029195368	-0.16659175	-0.14919913	-0.3072712	0.45433763	-0.009887905	0.12919325
Mutation Count	0.023002531	-0.46433583	0.0108194435	-0.14939168	0.072999865	-0.2236899	0.055761486	0.24978766	0.026668198	0.11598537	-0.2601487	0.33610812	-0.2851182	-0.17689948	0.081804454	0.31603962	0.0044906815	-0.27303377	0.013875306	0.20396197	-0.1375288	-0.27942806	0.232411	0.1716501	0.33900285	-0.057646576	0.12269864	0.14078479	-0.022271998	-0.06014851	0.18740222	-0.27167192
New Neoplasm Event Post Initial Therapy Indicator	-0.23155987	0.19128568	-0.06647232	0.13210937	-0.30986416	0.49621564	0.08517789	-0.004561654	-0.0079451855	0.06132553	-0.17158556	0.5689488	-0.16982979	0.024878412	0.18100446	0.03999929	-0.18379653	0.3726569	0.05702445	0.076038554	-0.19067407	-0.13706209	0.3240936	0.47634372	-0.08683899	-0.045335248	0.052455172	-0.32611892	-0.06232043	0.09792532	-0.22449175	0.14218374
Other Patient ID	-0.1316791	-0.118418574	0.10637002	-0.70177466	0.61954266	-0.43163902	0.8302184	0.14119345	0.26491678	0.19626851	-0.10382343	-0.51266474	0.04380166	-0.17402224	-0.7009923	-0.05247434	-0.3572561	-0.043990463	-0.19904722	-0.010613128	0.33728063	-0.025125826	-0.41656938	-0.6046491	-0.15895516	0.2958366	-0.12874684	-0.26562235	-0.40933493	0.22709136	-0.16026561	-0.52814007
American Joint Committee on Cancer Metastasis Stage Code	0.16369718	-0.043338276	-0.23939249	0.033199355	0.06794174	0.11204953	-0.15005845	-0.32890704	0.25196785	-0.21951741	-0.074414626	-0.2629457	-0.01205305	-0.23910733	0.049023777	-0.08252522	0.29143342	-0.13165845	-0.2538814	0.27187422	0.14851473	0.021620482	-0.048756357	-0.32224855	0.34142268	-0.27217346	0.28886	-0.03684844	-0.121294625	-0.067956656	-0.36152112	0.35378268
Neoplasm Disease Lymph Node Stage American Joint Committee on Cancer Code	-0.2380347	-0.19272746	0.032433394	-0.50070125	0.16694315	0.19275288	0.12093067	-0.06399428	0.12204282	0.24027619	-0.26322535	0.45979854	-0.23497956	-0.06657006	0.086651154	-0.13168785	0.07633312	-0.057223327	0.07510749	0.17586254	-0.31348518	-0.5595604	0.3319484	0.71945393	0.012670257	0.02055222	-0.011010194	0.30880404	0.20037155	-0.20803522	0.1300595	-0.15301368
American Joint Committee on Cancer Tumor Stage Code	-0.12930273	-0.0066811265	-0.0024048393	0.071970336	-0.04249265	-0.21378024	-0.14725117	0.14581175	-0.051562805	-0.044607222	0.0091819335	0.25320762	0.35032165	0.023168942	-0.053683907	-0.15389796	-0.33678946	-0.018287044	0.34341383	0.05533651	0.29372448	0.31529844	-0.016111992	0.01751438	0.31813705	-0.39348692	-0.12114515	0.24186918	0.17588048	0.23243631	0.018182106	0.0025527445
Person Neoplasm Cancer Status	0.06519666	-0.20987487	-0.023723006	-0.1197889	0.23833713	0.31106204	-0.41127306	0.21683928	-0.052146446	-0.22981358	-0.23872623	0.062477943	-0.17867835	-0.04743069	0.57195854	-0.28586718	0.17765528	-0.02896249	0.14473575	-0.21513212	0.051586386	-0.09665721	0.2520991	0.0237125	0.13504262	-0.29466403	-0.104658544	0.18964364	0.2733955	0.20773913	-0.24246965	0.06368136
Prior Diagnosis	0.120323636	0.24830022	-0.006827581	0.38817278	-0.38074002	0.18492955	-0.07814491	0.1695629	0.29331243	0.20882381	-0.03392262	0.23182178	-0.14304896	0.04285389	0.2637544	-0.28932562	0.39408386	0.2545061	-0.021688798	-0.18002355	-0.28814787	0.22446607	0.084647775	0.18539025	0.2419623	-0.011877788	-0.027542459	0.13087757	0.19625016	-0.11799623	-0.31044078	-0.23293176
Race Category	0.17010652	0.0564261	-0.3654497	0.039429653	-0.32401878	0.16645335	-0.14624383	0.0653147	0.41011223	0.2508445	0.28099337	0.19550362	-0.25380695	0.1037079	0.34100187	-0.2170792	-0.1241572	-0.0492533	-0.012485664	0.028813744	0.0912517	-0.08805171	-0.16667946	-0.10050954	-0.2147227	-0.5641198	0.009240142	0.23685797	-0.08713627	-0.12154272	-0.14330663	0.06436105
Radiation Therapy	-0.026963644	-0.011029549	0.23349065	0.41081032	-0.25747055	0.32308906	-0.15518701	0.22413549	-0.08292306	0.024238648	-0.06283863	0.4059462	-0.0858082	0.3156979	0.1787634	-0.038029965	-0.093072996	0.3344814	0.0035125832	-0.25100806	0.08224285	-0.12223189	0.38926145	0.0024164075	0.09391615	0.04303782	-0.30596104	-0.04629239	0.064318456	-0.05679422	-0.23937091	0.03400174
Sex	0.20113614	0.14009805	-0.052669805	0.11420975	-0.28826314	0.019553337	0.1347086	0.21155165	-0.19008707	-0.23080604	-0.14459316	0.2718515	-0.04111401	0.11336144	0.07810043	-0.074392915	0.11836047	0.1945988	-0.16750902	-0.18320957	-0.22065037	-0.12459415	0.08561524	0.2756931	-0.08409552	-0.17832927	-0.03807899	-0.38864586	0.51448053	0.37145582	-0.33644783	0.08722605
10p Status	0.19622616	-0.10940445	-0.16374654	-0.115512535	0.023763757	-0.16771357	-0.22285545	-0.27273306	0.32310286	0.048472177	0.15914844	0.059027236	0.08457301	0.051715963	0.008824131	0.15794823	-0.124351695	-0.012563061	0.07212673	0.1902268	-0.39401314	0.047092587	0.11701057	-0.033935696	0.013096111	0.03364975	0.09702218	0.28192437	-0.13811035	-0.26555234	-0.37430876	0.008162441
10q Status	-0.055987436	0.08594341	0.27792153	-0.10757471	-0.34197146	0.11997264	0.007037813	-0.021850862	0.19331592	-0.24726442	0.17038022	-0.11419575	0.09285024	0.20611158	0.37499106	0.08477949	-0.10217712	-0.073946655	0.05142778	-0.0011031855	-0.06657253	-0.04379907	-0.15314631	-0.0569265	0.1779932	0.005944256	-0.31005046	0.11127099	-0.21367759	0.12600201	0.2796721	-0.026133085
11p Status	-0.16935393	0.15396579	0.21533227	0.058790926	0.08132907	-0.13554619	-0.065966554	0.11933066	-0.016296906	0.01839144	0.17295508	0.3636721	0.09901811	0.21106018	0.20875564	-0.075663455	0.07889449	0.16922641	-0.05623515	0.21117471	-0.20704348	0.3365957	-0.024119457	0.14351904	-0.05960239	-0.19933029	-0.24304661	0.20435266	0.08164537	-0.03507195	0.35586464	-0.03655484
11q Status	0.30343252	0.025781468	0.10844406	0.32885057	0.1465721	-0.19125228	0.14398503	0.14285956	0.043027617	0.013241629	-0.12439241	0.3736482	-0.27193922	-0.15053777	0.07145727	0.059325725	-0.022922708	0.066792004	-0.081632875	0.22147264	0.23264195	-0.010573475	0.31489694	0.19816376	0.089868605	-0.18126152	0.13224544	0.266203	-0.44873387	0.25639337	0.34134305	0.34011582
12p Status	0.3366549	0.050586827	0.027929878	0.15938759	0.097158864	0.07768808	-0.28810504	-0.33094868	0.28645346	-0.13437997	-0.19995293	0.075479	0.107789546	0.030780679	0.27536988	0.044369467	-0.09308711	-0.11225874	-0.1493978	0.08026958	0.25465104	0.23492879	-0.09670488	0.32798204	0.18542479	-0.09019831	-0.027471842	0.17131889	-0.0675748	0.07929289	0.04270097	-0.13943948
12q Status	-0.00113062	-0.1788443	-0.23877832	0.08008839	-0.023751758	-0.118699014	-0.3217983	-0.2485624	0.092467204	0.22503819	-0.14281204	0.2573497	0.11955022	-0.1286792	0.120941885	-0.18084393	0.180523	-0.08199557	0.2502889	0.13415515	-0.047147606	0.20019695	-0.04074323	-0.049460895	0.08554778	0.1175673	-0.012893782	0.012320856	-0.044339348	-0.17746292	-0.16238604	0.28543332
13 (13q) Status	0.40194422	-0.007989999	0.21278171	0.2786597	0.09854741	0.2462067	0.046350252	0.12904304	0.27324387	0.102443196	0.07371762	0.3296353	0.11897409	0.26064816	0.057933584	0.1973463	0.18743572	0.23216021	0.16293614	-0.2967429	0.31977916	0.29490986	0.19303302	0.047371585	0.05580057	-0.20741193	0.02284569	0.66988695	-0.20973773	-0.22074898	0.08906059	0.26844075
