	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15
bin_0	-0.3559685	0.045659386	-0.026083507	0.10238174	-0.39083323	-0.13804774	0.07890719	0.4229644	0.1808112	0.2950364	0.12366663	0.308426	-0.09598132	0.25101537	-0.38478807	-0.22948636
bin_1	0.31046858	-0.5521958	0.30897865	-0.6733617	0.52727026	0.67815655	-0.17296776	-0.4925019	0.130504	0.24700044	-0.49390563	0.32798898	0.44339707	-0.32454032	-0.83901757	0.12512347
bin_2	-0.013058028	0.60840225	0.00081783725	0.60455495	0.9133799	-0.07789324	0.19063921	-0.16130587	0.75683415	-0.10171194	0.27564952	-0.100808255	0.2638286	-0.50271916	-0.6244918	0.28184825
bin_3	0.23637582	0.40201676	-0.18553257	0.3999826	-0.014711875	0.101414226	0.2012999	-0.20454302	1.5644761	1.5192429	0.21919908	0.43471664	0.34983775	-0.04434363	-0.187786	0.009182773
bin_4	0.10919843	0.62273383	0.07422034	-0.7360143	-0.048239686	-0.17672524	-0.1678299	-0.2650549	-0.2873675	0.084524184	0.30820167	0.10514975	-0.5525459	-0.40751055	-0.37227288	0.051943563
bin_5	0.06022799	-0.10153903	0.07614792	-0.56539184	-0.40438667	-0.105102	0.42742974	-0.070603535	-0.33966938	-0.4017606	0.31170037	-0.3306673	-0.43294248	0.28483996	0.19927146	-0.19573753
bin_6	0.087227054	0.104994304	0.33131212	-0.38433725	-0.039863057	0.19667618	0.07898308	-0.3568335	0.35261974	0.0050994908	-0.19409157	-0.5380843	-0.36747402	0.46629253	0.050962217	-0.010691086
bin_7	0.43370146	-0.048947144	0.15678485	0.25258595	-0.23920134	-0.34727755	-0.035983216	0.4265688	-0.16583166	0.32410866	0.48820946	0.53002423	-0.13266666	0.49560124	0.26158005	-0.2146543
bin_8	-0.21279189	-0.46492043	-0.45335934	-0.25431865	-0.018562214	-0.12055276	0.21013758	-0.104121394	0.3093554	-0.40968373	0.34533137	-0.7378982	-0.08567934	0.018356714	-0.04719568	-0.42108157
bin_9	-0.7660642	-0.016875437	-0.0749087	-0.28460446	-0.17144592	-0.629047	-0.11982129	-0.27756837	-0.31857738	-0.10364603	0.40800354	-0.44052005	-0.08946668	-0.454435	0.14636584	0.13626955
bin_10	-0.9780117	0.32521	-0.16593267	0.2754164	0.12399353	0.46215573	0.25810194	-0.4978729	-0.11339461	0.09104765	0.17090052	-0.7193975	0.16362175	-0.18843071	0.31625348	-0.26523122
bin_11	-0.32272172	0.01433147	0.10791001	0.56792974	-0.10483487	-0.6300247	0.21230496	-1.2908322	0.22204629	0.59689724	0.52084106	0.20520268	-0.46640924	-0.42771596	-0.2937027	0.19714783
bin_12	-0.101733945	-0.8859231	-0.38008204	0.41519165	0.6494849	-0.31005323	-0.044819932	-0.5992497	-0.22670141	0.55834675	0.016633779	0.39347392	-0.15223286	0.03773311	-0.29420614	-0.16093326
bin_13	0.56308204	-0.09380854	-0.21372542	-0.025827264	0.5950102	0.5282728	-0.055596717	-1.0496814	0.752167	-0.12046419	1.0567904	-0.50546557	-0.5605376	-0.4518585	-0.061547525	0.31631044
bin_14	-0.06918781	-0.56031674	0.24424283	0.67974865	0.6840426	-0.11865425	0.18551657	-0.61838484	0.059323624	0.061472338	-1.0170144	0.15675299	0.3673339	-0.16879378	0.3448989	0.47962216
