	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15
TCGA-05-4244-01	0.06504737	-0.038015924	0.10415078	-0.19046217	-0.1415799	-0.15446639	-0.039453346	-0.011007278	-0.48531127	-0.48266217	-0.21741734	0.12975158	-0.1483988	-0.336234	0.3171645	0.36517608
TCGA-05-4249-01	0.14239763	-0.07038657	-0.10713568	-0.107510075	0.19156773	-0.045099314	-0.28778562	0.19513083	-0.32317472	-0.58288604	-0.35456225	0.19543469	0.20886797	0.10080302	0.30256137	0.19663641
TCGA-05-4250-01	0.054036684	-0.35411137	0.04828465	0.36048952	-0.4753518	-0.0063254274	0.065667704	-0.03180888	-0.5171809	-0.1298489	0.21936586	0.3061229	0.09144159	-0.14045241	-0.048857007	-0.22678806
TCGA-05-4382-01	0.056021426	0.20729278	0.31775978	-0.38596123	-0.073318556	0.11297404	-0.4131988	-0.23290934	-0.14009383	0.34808204	-0.30638504	0.022224214	0.18486321	0.33435473	0.28211322	0.01126154
TCGA-05-4384-01	0.03858689	-0.117013	-0.14207062	-0.3977948	0.27044046	0.11657154	0.40007222	0.28576663	-0.06313488	0.15596303	-0.30446604	0.058799084	0.2014155	0.0021529668	-0.019558929	0.5590386
TCGA-05-4389-01	0.12420011	-0.0088425325	-0.03390751	-0.18733093	0.09743818	-0.13295533	-0.058718417	0.10150637	-0.524382	-0.4919937	-0.3876835	0.1923672	0.081942044	0.002570092	0.31549895	0.311018
TCGA-05-4390-01	-0.075537995	-0.37694654	0.3675371	-0.14599581	-0.10117092	0.27440673	-0.32178396	-0.2223815	0.053788207	-0.3009884	-0.011346352	0.5081402	0.2539315	0.14666517	0.029433578	0.13635759
TCGA-05-4395-01	0.02422404	-0.21262571	0.10172126	0.36514223	0.04700455	-0.15765773	-0.19204438	0.37641093	-0.2662172	-0.18289322	0.006389117	0.34412673	0.29226005	0.15005082	0.035978973	-0.5223835
TCGA-05-4396-01	0.15747403	-0.32912162	0.27483064	0.0016807622	-0.40069592	0.036331017	0.3342026	-0.3427364	-0.16566929	0.3133962	0.10500297	0.3196849	0.16100681	-0.052297153	-0.26439083	-0.25072125
TCGA-05-4397-01	0.13251263	-0.24249484	0.14663334	-0.15183012	-0.41103393	0.3711432	-0.1532973	-0.039922427	-0.48842353	0.13506551	-0.38652614	0.073670626	0.008144485	0.0016782754	0.15992802	0.33168763
TCGA-05-4398-01	-0.16738327	-0.40897855	0.5934451	-0.16619779	0.25969586	0.0417067	-0.12374613	0.062261075	-0.09798605	-0.02460843	-0.16195966	0.3191459	-0.023295842	0.255872	0.34581742	-0.11249418
TCGA-05-4402-01	-0.22439817	0.24942937	0.06443908	-0.29029906	-0.26346254	0.54449344	-0.3059783	-0.01272335	0.01809508	0.2628252	0.038147107	-0.096885316	-0.121664956	0.27960134	0.16006143	-0.37481853
TCGA-05-4403-01	-0.062893085	-0.47224456	0.0045939623	-0.15441442	0.15353408	0.13076046	0.68287003	0.39619023	-0.06905247	0.22247303	0.10530055	0.1052643	-0.0014830176	-0.07139864	-0.05715853	0.020422768
TCGA-05-4405-01	0.18312643	0.081368536	0.21425802	-0.44718972	0.20809066	-0.21372077	-0.16067484	-0.105813056	0.13236089	-0.59760344	-0.23208915	0.33240908	0.17851938	-0.07924998	0.10130907	-0.023321053
TCGA-05-4410-01	0.07058218	-0.06358212	0.5122145	-0.19460547	-0.22573018	0.18843664	-0.13826841	-0.35022548	-0.18081872	0.44686198	-0.3577713	-0.07852418	-0.23628005	0.05161505	0.1750374	0.08260779
TCGA-05-4415-01	-0.113610975	-0.011491201	0.21821932	-0.33795735	-0.0842765	-0.03791056	0.06845242	-0.105658025	-0.18514583	-0.064400725	0.2089345	0.57055193	0.44793206	0.3180903	-0.005658526	-0.30211008
TCGA-05-4417-01	0.3164928	-0.039925292	0.062413204	-0.01088558	-0.032002397	-0.17434888	-0.12837908	-0.39437652	-0.088326216	-0.064924896	-0.08896876	0.40110916	0.58202404	0.34556365	-0.19644268	-0.11494344
TCGA-05-4418-01	0.15909387	-0.18115436	0.22684364	-0.25332296	0.12609127	-0.24343297	0.28793967	-0.19966324	-0.18430062	0.39014965	-0.23382041	0.2594593	0.4184131	0.12301589	-0.024457952	0.35962924
TCGA-05-4420-01	-0.10054811	-0.518793	0.4661691	0.0054513733	-0.16073047	0.030857097	-0.024282213	0.16049317	-0.4376395	-0.13838002	-0.0033077472	0.31465945	-0.08808918	-0.13791011	0.2989729	0.15621758
TCGA-05-4422-01	0.28471604	0.082274854	-0.08391752	-0.42394182	-0.38097093	0.48891532	-0.15006293	0.022489786	-0.071782514	0.35226268	-0.21370853	-0.31233904	-0.07148615	0.18735099	0.07377264	0.008672021
TCGA-05-4424-01	0.21627782	-0.20959869	-0.08179203	0.08031597	-0.21320835	0.087096006	-0.2194089	-0.122869134	-0.66689515	-0.33806264	-0.27870905	0.1455243	0.08955769	0.124428585	0.3012288	0.0879639
TCGA-05-4425-01	0.23823735	-0.22788933	-0.013208969	-0.31792068	-0.2178031	0.42248988	0.09710044	-0.13418478	0.03225196	-0.23743828	-0.28499725	0.33460194	0.17772286	-0.06443077	-0.32404342	0.38125005
TCGA-05-4426-01	0.05066311	-0.16422062	0.18365607	-0.43012035	-0.08069595	0.15182905	0.435164	-0.1740007	0.15205766	0.00864118	-0.082336776	0.47209725	0.24671952	-0.082441635	-0.39199895	0.16835114
