	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15	dim_16	dim_17	dim_18	dim_19	dim_20	dim_21	dim_22	dim_23	dim_24	dim_25	dim_26	dim_27	dim_28	dim_29	dim_30	dim_31
TCGA-05-4244-01	0.24437894	0.06707936	0.18051757	0.019824522	-0.13862774	-0.096363395	-0.094270684	-0.16226141	-0.27612308	0.043781605	-0.04214162	0.2552355	-0.26006797	0.07511033	-0.315128	0.35501072	-0.14437498	0.10517073	-0.28081647	0.0045636883	-0.06696983	0.13726947	0.15179782	0.40868944	0.13770112	0.15021157	0.018201968	0.041018564	0.123643085	0.028119931	-0.106554255	0.015198412
TCGA-05-4249-01	0.24496254	0.08711379	-0.06260632	-0.027104467	-0.030623086	0.08260458	0.07451073	-0.01868522	-0.08772062	0.03195121	-0.12625971	0.18380183	-0.3280034	0.07214382	-0.264208	0.24755186	-0.21451026	-0.01180359	-0.20629093	0.36315578	-0.15009236	-0.04891449	0.29143655	0.47739756	0.087568216	0.01643504	0.077455565	0.113722965	0.094617486	-0.064700544	-0.086456254	-0.077
TCGA-05-4250-01	0.3338279	-0.1010911	0.0009808374	0.14062986	-0.110031836	0.061853763	-0.072686054	-0.02326327	-0.08473389	-0.20016596	0.09845553	0.2460919	-0.25020027	0.1725586	-0.24925256	0.2976059	0.10655593	0.21991278	-0.38239452	-0.069218315	0.20557335	0.1812745	0.10743073	0.34574315	0.04311866	-0.05695192	0.064823605	0.13889435	0.12769434	-0.10051751	-0.004017484	0.06538651
TCGA-05-4382-01	0.3004859	0.048929255	0.056132212	-0.11964545	-0.06058695	0.055793222	-0.0057422803	-0.056497276	-0.11229971	0.05443219	0.01861104	0.18476447	-0.29987743	0.0059743524	-0.23038077	0.31251067	-0.14287312	-0.10054176	-0.18338105	0.1112908	-0.21068287	-0.109703556	0.14523284	0.47262564	0.21270885	0.12956181	0.29477173	0.16964266	0.10210527	-0.026544053	-0.13075043	-0.07569324
TCGA-05-4384-01	0.16924256	-0.2556324	0.25113088	0.35665047	-0.105676346	0.21515505	-0.11844325	-0.12226	0.29783624	0.24210283	0.16930965	0.10578171	-0.09991911	-0.03559814	-0.06653964	0.11317097	0.13947293	0.22490901	-0.098960795	-0.14566666	0.3189107	0.35472953	0.017348826	0.068980366	-0.121673286	-0.059548777	0.086113445	0.11541855	0.09220222	-0.1090103	0.026780883	0.14075148
TCGA-05-4389-01	0.3546962	0.017801533	0.00039577906	0.105163135	-0.111089736	0.022255303	-0.021809565	-0.04326918	-0.20298441	-0.07382703	0.027746702	0.24599107	-0.3218191	0.055904184	-0.30095556	0.3402708	-0.16243248	0.11007879	-0.24339005	0.18029466	0.014489895	0.043307357	0.1894615	0.41533953	0.066454716	0.010295368	0.13272205	0.17847285	0.14959636	-0.04972695	-0.08360122	0.008877361
TCGA-05-4390-01	0.2582927	0.006822151	-0.04264978	0.04849342	0.008917172	0.08117545	0.07147405	0.022740085	-0.021736281	-0.10801431	0.050964106	0.22841196	-0.33237606	0.21141088	-0.28855678	0.28622606	0.019841837	0.10462288	-0.37745193	0.24031831	-0.014371139	0.06248489	0.2365053	0.45005268	0.02279604	-0.0341029	0.110646255	0.17279527	0.07368086	-0.04919039	0.020534879	-0.057411697
TCGA-05-4395-01	0.2938086	0.06549733	0.08372965	0.005644569	-0.08127038	-0.059920277	-0.016389126	-0.07220884	-0.20281126	-0.065788575	-0.0021722948	0.26507482	-0.31516293	0.04828997	-0.3035152	0.3435553	-0.17968921	0.048079446	-0.3183205	0.2512587	-0.11864184	0.041779146	0.14994262	0.3710168	0.13821258	0.07851528	0.109003104	0.16001883	0.11943575	-0.0139924465	-0.081608586	-0.015256171
TCGA-05-4396-01	0.2173121	-0.23729514	0.29282564	0.12857856	-0.066090636	0.24161522	-0.12992273	-0.03568708	0.40906325	0.28607064	0.12435075	0.13895676	-0.17844051	-0.13406342	-0.075955115	0.1778023	0.05491957	-0.010304946	-0.007295662	-0.084846616	-0.015776103	0.22628078	-0.054924686	0.2088009	0.15852153	0.043679543	0.3572389	0.20672351	0.067883015	-0.1241341	-0.11012154	0.06460233
TCGA-05-4397-01	0.28301176	-0.011065421	0.056222934	0.01547978	-0.04719324	0.13215455	-0.06676856	-0.065160416	0.07029547	0.1871918	-0.06683447	0.2102755	-0.31205305	-0.10690373	-0.17626786	0.2539459	-0.20964643	-0.06107401	0.0022621343	0.28500125	-0.20687878	0.11563992	0.116224155	0.37193984	0.21033184	0.13033117	0.33631945	0.17493962	0.106222995	-0.12494939	-0.15843529	-0.032972857
