	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15
Diagnosis Age	0.13200602	0.37158036	0.16769455	-0.52648014	-0.21125142	-0.16200802	-0.3263056	-0.5517604	0.5523808	-0.29498717	0.27055874	-0.3533037	-0.2955807	0.10206902	0.26144788	0.115172185
Aneuploidy Score	-0.058826078	-0.21539076	0.09150235	-0.26087636	0.060163043	-0.24196328	0.034283813	0.06728749	0.29057172	-0.4275554	-0.41644427	-0.0696188	0.4474381	-0.11075341	-0.27467868	-0.31187806
Last Communication Contact from Initial Pathologic Diagnosis Date	-0.103365175	0.6626948	-0.009313239	-0.2806937	0.25768036	0.30838048	-0.06432284	-0.33059964	0.010354617	-0.48247683	-0.5290593	-0.20353083	0.18606767	0.42283908	0.021542761	-0.089509554
Birth from Initial Pathologic Diagnosis Date	-0.24217023	0.1386793	0.08880692	0.0829823	0.2097852	0.61601436	-0.23091589	-0.1428554	-0.08172867	-0.21584184	0.38688165	-0.4420419	0.350902	-0.16298631	0.29011187	-0.23719612
Last Alive Less Initial Pathologic Diagnosis Date Calculated Day Value	0.13576452	0.12322003	-0.26481882	0.2593355	0.016239678	-0.49802127	-0.8880131	-0.5461725	0.04090696	-0.20117572	0.51395935	-0.43441072	-0.13126692	-0.2593389	0.21428108	0.3084462
Fraction Genome Altered	-0.40024012	0.43791905	-0.17662813	-0.3968625	0.44221383	0.3510387	0.45013148	0.40173784	-0.27059639	-0.32804427	0.2032213	-0.08646882	0.3643528	-0.21148388	0.34471142	0.06441565
Mutation Count	-0.109504335	-0.24759758	-0.19836438	0.57127625	0.29452494	0.21187349	-0.32384747	0.025384009	0.17319606	-0.0756942	-0.12512097	0.22075339	-0.24445584	0.05235153	0.5289471	-0.49676785
cigarettes_per_day.exposures	-0.06385303	-0.44119743	0.13759148	0.24794057	-0.08691127	0.32189032	-0.11522314	0.09302564	0.3924657	0.43011397	-0.101110004	0.12270695	-0.5515451	-0.11015175	-0.18542936	-0.13692777
pack_years_smoked.exposures	0.4694524	0.0035582501	0.60041034	-0.42926422	-0.1032906	-0.11754579	-0.25112587	0.068177104	0.13197988	0.00895664	0.058926944	0.13133419	-0.43582785	-0.38098758	-0.36655843	-0.20525226
years_smoked.exposures	-0.36215484	-0.057930786	0.024099316	-0.3447805	-0.22000685	-0.6045781	0.10734355	-0.3937181	-0.62870795	0.20540464	-0.6261249	0.06877351	-0.02751196	-0.026155263	0.27861568	0.18672414
