	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15
TCGA-05-4244-01	-0.12995864	-0.04760771	0.49316138	0.043677386	-0.33758447	-0.20660877	-0.0154581545	0.09915741	0.2242646	0.24932319	0.17037188	-0.19040428	-0.40104327	0.29776895	-0.31981692	-0.19870801
TCGA-05-4249-01	0.051228378	-0.039204836	0.46101335	-0.014101347	-0.31803647	-0.2944161	0.0005854644	0.15690035	0.16788895	0.11335384	0.20478514	-0.13901362	-0.4692965	0.3358328	-0.27988985	-0.23875006
TCGA-05-4250-01	-0.09311805	-0.08847765	0.48740825	-0.034809407	-0.34481868	-0.13449007	-0.06611911	0.040263407	0.27446246	0.3198561	0.1670636	-0.16565362	-0.4178423	0.2717976	-0.30597675	-0.16329421
TCGA-05-4382-01	0.12927917	0.10760623	0.38237432	-0.14936642	-0.3360058	-0.18446705	-0.032700874	0.15144491	0.11468491	0.17623706	0.11203929	-0.14628339	-0.55645376	0.33584735	-0.27087122	-0.24142312
TCGA-05-4384-01	-0.08715048	-0.15814796	0.4662662	0.03640922	-0.28064212	0.042133953	-0.10061148	-0.11966279	0.3830445	0.2824845	0.22950056	-0.0881605	-0.4266846	0.23257782	-0.33222935	-0.10097123
TCGA-05-4389-01	-0.034017995	-0.0061710784	0.48854116	-0.1376027	-0.35061103	-0.20654246	-0.055032425	0.13795917	0.19850852	0.28194508	0.09690375	-0.1775849	-0.42490074	0.30171573	-0.2740907	-0.21685126
TCGA-05-4390-01	0.08088651	0.02062066	0.47981882	-0.0775152	-0.32287464	-0.21740644	-0.050823946	0.13350166	0.17994173	0.15896781	0.18833102	-0.1388211	-0.47706446	0.3384325	-0.26621452	-0.24390839
TCGA-05-4395-01	-0.07072545	0.0741446	0.45183256	-0.08132935	-0.34104773	-0.32631996	0.015842354	0.25245133	0.07711433	0.21302217	0.05181565	-0.23758349	-0.37257567	0.32446638	-0.2551596	-0.26888487
TCGA-05-4396-01	-0.11040921	-0.06400022	0.47052088	0.11066324	-0.32267305	-0.17583326	-0.02751499	0.06166628	0.22241352	0.19882335	0.22567011	-0.17027617	-0.45167008	0.30251038	-0.33456787	-0.18468598
TCGA-05-4397-01	-0.102514155	-0.07210514	0.49306798	0.11320473	-0.3179346	-0.150032	-0.03216543	0.039965324	0.258278	0.21388939	0.25119793	-0.15824243	-0.41618735	0.29660615	-0.32656634	-0.18359351
